#x	y	new0_flux	flux_lukas_flux
0.025005	-1.46608	9.27439	9.14834
0.025005	-1.36136	9.39538	9.26986
0.025005	-1.25664	9.53095	9.41307
0.025005	-1.15192	10.0975	9.99005
0.025005	-1.0472	11.312	11.2171
0.025005	-0.942478	13.3446	13.2408
0.025005	-0.837758	16.3724	16.282
0.025005	-0.733038	20.9146	20.8364
0.025005	-0.628319	27.2733	27.2051
0.025005	-0.523599	35.7332	35.6716
0.025005	-0.418879	46.5449	46.4854
0.025005	-0.314159	59.838	59.7266
0.025005	-0.20944	75.5146	75.4351
0.025005	-0.10472	93.371	93.2795
0.025005	-2.66454e-15	113.872	113.761
0.025005	0.10472	136.595	136.496
0.025005	0.20944	160.867	160.742
0.025005	0.314159	184.723	184.575
0.025005	0.418879	208.887	208.669
0.025005	0.523599	233.215	233.01
0.025005	0.628319	257.766	257.568
0.025005	0.733038	281.72	281.566
0.025005	0.837758	304.657	304.417
0.025005	0.942478	325.47	325.236
0.025005	1.0472	344.101	343.869
0.025005	1.15192	359.755	359.565
0.025005	1.25664	372.065	371.874
0.025005	1.36136	380.774	380.58
0.025005	1.46608	385.485	385.319
0.025005	1.5708	385.896	385.729
0.025005	1.67552	382.29	382.121
0.025005	1.78024	374.793	374.622
0.025005	1.88496	363.279	363.122
0.025005	1.98968	348.5	348.34
0.025005	2.0944	330.913	330.749
0.025005	2.19911	310.909	310.784
0.025005	2.30383	288.534	288.398
0.025005	2.40855	264.988	264.848
0.025005	2.51327	240.906	240.757
0.025005	2.61799	216.848	216.686
0.025005	2.72271	192.796	192.657
0.025005	2.82743	169.675	169.543
0.025005	2.93215	146.571	146.449
0.025005	3.03687	123.925	123.824
0.025005	3.14159	103.172	103.099
0.0256584	-3.14159	106.474	106.4
0.0256584	-3.03687	88.0205	87.9795
0.0256584	-2.93215	71.5366	71.4929
0.0256584	-2.82743	57.5949	57.5419
0.0256584	-2.72271	46.1108	46.0427
0.0256584	-2.61799	36.9346	36.8463
0.0256584	-2.51327	29.8637	29.7512
0.0256584	-2.40855	24.6558	24.5164
0.0256584	-2.30383	20.5951	20.4728
0.0256584	-2.19911	17.8931	17.7484
0.0256584	-2.0944	15.9967	15.8417
0.0256584	-1.98968	14.9119	14.7362
0.0256584	-1.88496	14.4023	14.2086
0.0256584	-1.78024	14.2724	14.0643
0.0256584	-1.67552	14.0895	13.8749
0.0256584	-1.5708	13.9886	13.7694
0.0256584	-1.46608	14.0071	13.7881
0.0256584	-1.36136	14.1588	13.9317
0.0256584	-1.25664	14.2632	14.0456
0.0256584	-1.15192	14.8095	14.6052
0.0256584	-1.0472	16.0172	15.8294
0.0256584	-0.942478	18.1214	17.9197
0.0256584	-0.837758	21.1792	20.9964
0.0256584	-0.733038	25.7744	25.6103
0.0256584	-0.628319	32.2125	32.0655
0.0256584	-0.523599	40.468	40.3685
0.0256584	-0.418879	50.7815	50.657
0.0256584	-0.314159	63.4361	63.3207
0.0256584	-0.20944	78.7388	78.6267
0.0256584	-0.10472	96.7484	96.6328
0.0256584	-2.66454e-15	117.381	117.292
0.0256584	0.10472	139.566	139.466
0.0256584	0.20944	163.978	163.859
0.0256584	0.314159	189.737	189.626
0.0256584	0.418879	215.373	215.173
0.0256584	0.523599	239.127	238.842
0.0256584	0.628319	262.783	262.52
0.0256584	0.733038	285.961	285.748
0.0256584	0.837758	308.063	307.74
0.0256584	0.942478	328.12	327.813
0.0256584	1.0472	346.072	345.777
0.0256584	1.15192	361.242	360.988
0.0256584	1.25664	373.079	372.831
0.0256584	1.36136	381.434	381.189
0.0256584	1.46608	386.031	385.805
0.0256584	1.5708	386.357	386.134
0.0256584	1.67552	382.8	382.576
0.0256584	1.78024	375.483	375.255
0.0256584	1.88496	364.398	364.171
0.0256584	1.98968	350.045	349.81
0.0256584	2.0944	332.986	332.74
0.0256584	2.19911	313.61	313.433
0.0256584	2.30383	292.07	291.862
0.0256584	2.40855	269.283	269.06
0.0256584	2.51327	245.999	245.755
0.0256584	2.61799	222.5	222.295
0.0256584	2.72271	198.989	198.84
0.0256584	2.82743	173.861	173.737
0.0256584	2.93215	149.77	149.681
0.0256584	3.03687	127.002	126.924
0.0256584	3.14159	106.474	106.4
