#x	y	new0_fix	12_	12a	12b
0.418879	0.002494	91.5108	90.6279	90.5651	90.7234
0.418879	0.0025015	92.0657	91.1924	91.1257	91.2993
0.418879	0.002509	93.0606	92.1556	92.0703	92.287
0.418879	0.0025165	94.57	93.6075	93.5007	93.7675
0.418879	0.002524	96.561	95.5746	95.4473	95.7641
0.418879	0.0025315	99.0496	98.0905	97.8179	98.3046
0.418879	0.002539	102.101	101.005	100.808	101.376
0.418879	0.0025465	105.676	104.543	104.326	104.847
0.418879	0.002554	109.87	108.652	108.402	109.001
0.523599	0.002464	103.744	103.093	103.058	103.143
0.523599	0.0024715	102.721	102.035	102.008	102.079
0.523599	0.002479	102.158	101.434	101.406	101.482
0.523599	0.0024865	102.066	101.299	101.262	101.36
0.523599	0.002494	102.46	101.638	101.586	101.721
0.523599	0.0025015	103.042	102.29	102.234	102.378
0.523599	0.002509	104.026	103.322	103.247	103.433
0.523599	0.0025165	105.524	104.847	104.752	104.986
0.523599	0.002524	107.478	106.838	106.739	106.988
0.523599	0.0025315	109.969	109.309	109.179	109.502
0.523599	0.002539	112.999	112.152	111.991	112.493
0.523599	0.0025465	116.644	115.656	115.442	115.956
0.523599	0.002554	120.906	119.759	119.512	120.103
0.628319	0.002464	114.379	113.979	113.955	114.012
0.628319	0.0024715	113.385	112.958	112.942	112.986
0.628319	0.002479	112.852	112.398	112.38	112.429
0.628319	0.0024865	112.858	112.305	112.279	112.348
0.628319	0.002494	113.22	112.587	112.552	112.646
0.628319	0.0025015	113.733	113.085	113.042	113.154
0.628319	0.002509	114.685	114.04	113.98	114.129
0.628319	0.0025165	116.07	115.48	115.402	115.595
0.628319	0.002524	118	117.431	117.334	117.57
0.628319	0.0025315	120.466	119.925	119.468	120.09
0.628319	0.002539	123.47	122.84	122.67	123.15
0.628319	0.0025465	127.089	126.388	126.189	126.66
0.628319	0.002554	131.326	129.776	130.333	130.876
0.733038	0.002464	124.676	124.339	124.317	124.369
0.733038	0.0024715	123.658	123.298	123.284	123.321
0.733038	0.002479	123.104	122.719	122.704	122.745
0.733038	0.0024865	122.914	122.54	122.524	122.567
0.733038	0.002494	123.105	122.698	122.673	122.739
0.733038	0.0025015	123.629	123.251	123.217	123.303
0.733038	0.002509	124.621	124.248	124.198	124.32
0.733038	0.0025165	126.052	125.735	125.667	125.831
0.733038	0.002524	128.024	127.738	127.653	127.859
0.733038	0.0025315	130.535	130.129	129.973	130.359
0.733038	0.002539	133.607	133.094	132.93	133.393
0.733038	0.0025465	137.206	136.606	136.412	136.868
0.733038	0.002554	141.401	140.746	140.523	141.048
0.837758	0.002464	134.297	134.15	134.136	134.169
0.837758	0.0024715	133.281	133.119	133.112	133.13
0.837758	0.002479	132.629	132.357	132.347	132.374
0.837758	0.0024865	132.306	132.011	131.998	132.032
0.837758	0.002494	132.459	132.136	132.114	132.171
0.837758	0.0025015	132.966	132.665	132.636	132.71
0.837758	0.002509	133.909	133.614	133.569	133.679
0.837758	0.0025165	135.296	135.053	134.99	135.142
0.837758	0.002524	137.217	136.96	136.929	137.121
0.837758	0.0025315	139.677	139.513	139.287	139.576
0.837758	0.002539	142.696	142.417	142.265	142.742
0.837758	0.0025465	146.272	145.998	145.82	146.235
0.837758	0.002554	150.491	150.151	149.945	150.425
0.942478	0.002464	142.975	142.882	142.869	142.899
0.942478	0.0024715	141.745	141.66	141.651	141.673
0.942478	0.002479	140.948	140.851	140.847	140.858
0.942478	0.0024865	140.616	140.507	140.502	140.516
0.942478	0.002494	140.76	140.636	140.623	140.657
0.942478	0.0025015	141.313	141.197	141.175	141.229
0.942478	0.002509	142.275	142.166	142.129	142.217
0.942478	0.0025165	143.738	143.583	143.525	143.702
0.942478	0.002524	145.497	145.477	145.34	145.58
0.942478	0.0025315	148.001	147.666	147.702	148.014
0.942478	0.002539	150.955	150.763	150.619	151.076
0.942478	0.0025465	154.459	154.283	154.112	154.506
0.942478	0.002554	158.607	158.371	158.173	158.023
1.0472	0.002464	150.448	150.418	150.394	150.447
1.0472	0.0024715	149.13	149.091	149.082	149.102
1.0472	0.002479	148.269	148.221	148.219	148.225
1.0472	0.0024865	147.872	147.816	147.813	147.821
1.0472	0.002494	147.949	147.883	147.873	147.899
1.0472	0.0025015	148.467	148.405	148.387	148.431
1.0472	0.002509	149.359	149.304	149.271	149.347
1.0472	0.0025165	150.747	150.695	150.646	150.76
1.0472	0.002524	152.667	152.605	152.46	152.691
1.0472	0.0025315	154.977	155.069	154.842	155.08
1.0472	0.002539	157.913	157.464	157.777	158.194
1.0472	0.0025465	161.48	161.448	161.288	161.651
1.0472	0.002554	165.594	165.228	165.284	165.718
1.15192	0.002464	156.748	156.746	156.721	156.777
1.15192	0.0024715	155.352	155.345	155.335	155.356
1.15192	0.002479	154.413	154.401	154.399	154.403
1.15192	0.0024865	153.939	153.922	153.921	153.924
1.15192	0.002494	153.937	153.916	153.908	153.926
1.15192	0.0025015	154.41	154.393	154.374	154.41
1.15192	0.002509	155.223	155.209	155.18	155.245
1.15192	0.0025165	156.528	156.517	156.473	156.575
1.15192	0.002524	158.358	158.287	158.115	158.422
1.15192	0.0025315	160.599	160.724	160.507	160.736
1.15192	0.002539	163.472	163.484	163.357	163.785
1.15192	0.0025465	166.923	166.935	166.783	167.092
1.15192	0.002554	170.975	170.984	170.809	170.89
1.25664	0.002464	161.728	161.703	161.674	161.738
1.25664	0.0024715	160.213	160.216	160.205	160.23
1.25664	0.002479	159.186	159.186	159.184	159.189
1.25664	0.0024865	158.622	158.622	158.621	158.622
1.25664	0.002494	158.531	158.531	158.526	158.537
1.25664	0.0025015	158.921	158.922	158.907	158.943
1.25664	0.002509	159.674	159.679	159.654	159.71
1.25664	0.0025165	160.89	160.898	160.858	160.948
1.25664	0.002524	162.562	162.633	162.58	162.702
1.25664	0.0025315	164.785	164.917	164.711	164.925
1.25664	0.002539	167.561	167.587	167.468	167.873
1.25664	0.0025465	170.911	170.942	170.765	171.122
1.25664	0.002554	174.859	173.975	174.726	175.104
1.36136	0.002464	165.136	165.122	165.089	165.165
1.36136	0.0024715	163.556	163.541	163.526	163.56
1.36136	0.002479	162.431	162.416	162.412	162.422
1.36136	0.0024865	161.769	161.757	161.756	161.757
1.36136	0.002494	161.578	161.569	161.566	161.574
1.36136	0.0025015	161.868	161.866	161.853	161.883
1.36136	0.002509	162.563	162.559	162.538	162.586
1.36136	0.0025165	163.684	163.681	163.645	163.727
1.36136	0.002524	165.528	165.317	165.2	165.381
1.36136	0.0025315	167.392	167.5	167.304	167.504
1.36136	0.002539	170.064	170.072	169.959	170.344
1.36136	0.0025465	173.307	173.323	173.186	173.493
1.36136	0.002554	177.142	177.164	177.008	177.276
1.46608	0.002464	166.958	166.89	166.849	166.944
1.46608	0.0024715	165.275	165.206	165.186	165.235
1.46608	0.002479	164.047	163.98	163.972	163.992
1.46608	0.0024865	163.28	163.253	163.216	163.258
1.46608	0.002494	162.982	163.334	162.925	162.934
1.46608	0.0025015	163.165	163.121	163.109	163.136
1.46608	0.002509	163.792	163.745	163.726	163.77
1.46608	0.0025165	164.815	164.767	164.733	164.808
1.46608	0.002524	166.319	166.299	166.252	166.358
1.46608	0.0025315	168.408	168.374	168.176	168.378
1.46608	0.002539	170.894	170.845	170.737	171.056
1.46608	0.0025465	173.992	173.986	173.855	174.147
1.46608	0.002554	177.689	177.661	177.525	177.828
1.5708	0.002464	167.111	166.948	166.896	167.019
1.5708	0.0024715	165.321	165.16	165.131	165.201
1.5708	0.002479	163.985	163.827	163.813	163.877
1.5708	0.0024865	163.11	162.958	162.951	162.969
1.5708	0.002494	162.702	162.592	162.554	162.57
1.5708	0.0025015	162.772	162.644	162.632	162.66
1.5708	0.002509	163.322	163.193	163.174	163.218
1.5708	0.0025165	164.248	164.112	164.08	164.153
1.5708	0.002524	165.673	165.538	165.493	165.596
1.5708	0.0025315	167.612	167.394	167.328	167.574
1.5708	0.002539	170.141	169.871	169.768	170.119
1.5708	0.0025465	172.648	172.306	172.773	173.055
1.5708	0.002554	176.598	176.474	176.344	176.635
1.67552	0.002464	165.603	165.301	165.237	165.393
1.67552	0.0024715	163.706	163.406	163.366	163.465
1.67552	0.002479	162.261	161.966	161.943	162.001
1.67552	0.0024865	161.276	160.988	160.975	161.01
1.67552	0.002494	160.757	160.48	160.47	160.498
1.67552	0.0025015	160.714	160.453	160.439	160.474
1.67552	0.002509	161.156	160.916	160.893	160.948
1.67552	0.0025165	162.006	161.738	162.015	161.781
1.67552	0.002524	163.332	163.059	162.96	163.118
1.67552	0.0025315	165.167	164.812	164.862	164.991
1.67552	0.002539	167.548	167.18	166.609	167.419
1.67552	0.0025465	170.469	170.096	169.972	170.248
1.67552	0.002554	173.838	173.599	173.454	173.778
1.78024	0.002464	162.501	162.017	161.936	162.134
1.78024	0.0024715	160.498	160.016	159.962	160.097
1.78024	0.002479	158.947	158.469	158.435	158.523
1.78024	0.0024865	157.854	157.382	157.36	157.419
1.78024	0.002494	157.225	156.765	156.771	156.794
1.78024	0.0025015	157.07	156.626	156.607	156.656
1.78024	0.002509	157.398	156.977	156.951	157.014
1.78024	0.0025165	158.171	157.725	157.69	157.774
1.78024	0.002524	159.402	158.945	158.897	159.009
1.78024	0.0025315	161.146	160.695	160.617	160.771
1.78024	0.002539	163.366	162.859	162.758	163.092
1.78024	0.0025465	166.164	165.665	165.543	165.818
1.78024	0.002554	169.538	169.055	168.911	169.233
1.88496	0.002464	157.928	157.218	157.118	157.365
1.88496	0.0024715	155.824	155.113	155.043	155.22
1.88496	0.002479	154.17	153.462	153.414	153.539
1.88496	0.0024865	152.972	152.27	152.236	152.327
1.88496	0.002494	152.237	151.546	151.519	151.591
1.88496	0.0025015	151.973	151.299	151.273	151.341
1.88496	0.002509	152.19	151.539	151.508	151.586
1.88496	0.0025165	152.879	152.211	152.172	152.269
1.88496	0.002524	154.023	153.335	153.283	153.407
1.88496	0.0025315	155.674	154.896	154.924	155.068
1.88496	0.002539	157.813	157.053	156.95	157.283
1.88496	0.0025465	160.506	159.753	158.956	159.598
1.88496	0.002554	163.956	163.034	162.89	163.215
1.98968	0.002464	152.052	151.074	150.952	151.256
1.98968	0.0024715	149.852	148.871	148.782	149.01
1.98968	0.002479	148.101	147.121	147.056	147.226
1.98968	0.0024865	146.804	145.829	145.781	145.909
1.98968	0.002494	145.969	145.003	144.981	145.068
1.98968	0.0025015	145.603	144.652	144.616	144.711
1.98968	0.002509	145.713	144.786	144.748	144.847
1.98968	0.0025165	146.309	145.38	145.334	145.45
1.98968	0.002524	147.375	146.414	146.357	146.497
1.98968	0.0025315	148.941	147.969	147.903	148.045
1.98968	0.002539	151.032	149.924	149.843	150.181
1.98968	0.0025465	153.605	152.065	152.391	152.714
1.98968	0.002554	156.773	154.978	155.583	155.917
2.0944	0.002464	144.841	143.576	143.454	143.763
2.0944	0.0024715	142.718	141.445	141.353	141.591
2.0944	0.002479	140.946	139.659	139.575	139.795
2.0944	0.0024865	139.558	138.273	138.208	138.381
2.0944	0.002494	138.629	137.351	137.299	137.441
2.0944	0.0025015	138.167	136.921	136.855	136.983
2.0944	0.002509	138.18	136.937	136.889	137.016
2.0944	0.0025165	138.677	137.451	137.396	137.535
2.0944	0.002524	139.672	138.397	138.339	138.499
2.0944	0.0025315	141.164	139.874	139.8	139.983
2.0944	0.002539	143.097	141.894	141.662	142.008
2.0944	0.0025465	145.497	144.284	144.153	144.457
2.0944	0.002554	148.465	147.333	147.178	147.515
2.19911	0.002464	136.654	135.059	134.912	135.286
2.19911	0.0024715	134.451	132.843	132.729	133.025
2.19911	0.002479	132.699	131.083	130.993	131.23
2.19911	0.0024865	131.404	129.785	129.713	129.908
2.19911	0.002494	130.451	128.832	128.764	128.949
2.19911	0.0025015	129.872	128.293	128.233	128.397
2.19911	0.002509	129.724	128.235	128.176	128.334
2.19911	0.0025165	130.057	128.667	128.603	128.769
2.19911	0.002524	130.885	129.547	129.475	129.645
2.19911	0.0025315	132.208	130.837	130.762	130.947
2.19911	0.002539	134.041	132.666	132.466	132.784
2.19911	0.0025465	136.409	134.897	134.771	135.188
2.19911	0.002554	139.266	137.789	137.643	137.981
2.30383	0.002464	127.816	125.873	125.699	126.144
2.30383	0.0024715	125.54	123.581	123.443	123.803
2.30383	0.002479	123.661	121.743	121.632	121.926
2.30383	0.0024865	122.223	120.366	120.275	120.52
2.30383	0.002494	121.245	119.456	119.379	119.591
2.30383	0.0025015	120.58	118.91	118.843	119.023
2.30383	0.002509	120.35	118.695	118.633	118.8
2.30383	0.0025165	120.598	118.969	118.905	119.073
2.30383	0.002524	121.357	119.694	119.621	119.809
2.30383	0.0025315	122.625	120.918	120.856	121.045
2.30383	0.002539	124.398	122.676	122.262	122.811
2.30383	0.0025465	126.7	124.843	124.711	125.138
2.30383	0.002554	129.451	127.659	127.507	127.863
2.40855	0.002464	118.19	116.202	116.008	116.499
2.40855	0.0024715	115.784	113.779	113.624	114.024
2.40855	0.002479	113.826	111.807	111.683	112.009
2.40855	0.0024865	112.321	110.291	110.19	110.461
2.40855	0.002494	111.273	109.241	109.154	109.387
2.40855	0.0025015	110.692	108.663	108.585	108.797
2.40855	0.002509	110.584	108.569	108.491	108.697
2.40855	0.0025165	110.787	108.809	108.734	108.934
2.40855	0.002524	111.422	109.483	109.399	109.615
2.40855	0.0025315	112.537	110.651	110.558	110.795
2.40855	0.002539	114.151	112.347	112.247	112.5
2.40855	0.0025465	116.287	114.14	114.266	114.659
2.40855	0.002554	119.15	116.996	116.887	117.195
2.51327	0.002464	108.313	106.002	105.78	106.343
2.51327	0.0024715	105.853	103.521	103.341	103.805
2.51327	0.002479	103.839	101.488	101.342	101.726
2.51327	0.0024865	102.275	99.9105	99.7901	100.112
2.51327	0.002494	101.123	98.7949	98.6918	98.9704
2.51327	0.0025015	100.406	98.1504	98.0571	98.3091
2.51327	0.002509	100.157	97.9861	97.8959	98.1367
2.51327	0.0025165	100.388	98.3154	98.223	98.4652
2.51327	0.002524	100.942	98.9406	98.8582	99.0732
2.51327	0.0025315	102.021	99.9366	99.8665	100.102
2.51327	0.002539	103.595	101.494	101.32	101.648
2.51327	0.0025465	105.686	103.249	103.333	103.739
2.51327	0.002554	108.316	106.052	105.898	106.227
2.61799	0.002464	98.2322	95.7973	95.5706	96.1512
2.61799	0.0024715	95.6591	93.3498	93.148	93.6552
2.61799	0.002479	93.5276	91.1985	91.0402	91.4536
2.61799	0.0024865	91.8427	89.4984	89.3685	89.7135
2.61799	0.002494	90.6107	88.2566	88.1471	88.4418
2.61799	0.0025015	89.838	87.4815	87.3846	87.6464
2.61799	0.002509	89.533	87.183	87.0919	87.3367
2.61799	0.0025165	89.7044	87.3726	87.2809	87.5224
2.61799	0.002524	90.3626	88.0191	87.9207	88.1768
2.61799	0.0025315	91.477	89.0572	88.9487	89.2259
2.61799	0.002539	93.0161	90.6231	90.5078	90.7997
2.61799	0.0025465	94.9575	92.6022	92.4472	92.9313
2.61799	0.002554	97.4314	95.1676	95.0206	95.372
2.72271	0.002464	87.9238	85.4102	85.1672	85.7849
2.72271	0.0024715	85.4295	82.8861	82.6876	83.2008
2.72271	0.002479	83.3792	80.8098	80.6383	81.0753
2.72271	0.0024865	81.6843	79.0714	78.9235	79.3155
2.72271	0.002494	80.408	77.7817	77.6566	77.9927
2.72271	0.0025015	79.5706	76.9562	76.8459	77.1439
2.72271	0.002509	79.14	76.6051	76.5022	76.7787
2.72271	0.0025165	79.1811	76.7383	76.637	76.9061
2.72271	0.002524	79.7053	77.3439	77.237	77.5165
2.72271	0.0025315	80.6877	78.3294	78.224	78.4936
2.72271	0.002539	82.1561	79.748	79.6342	79.9222
2.72271	0.0025465	84.139	81.6016	81.4534	81.8786
2.72271	0.002554	86.6602	84.0521	83.8851	84.285
2.82743	0.002464	77.988	75.2556	74.9897	75.6651
2.82743	0.0024715	75.4631	72.6973	72.4785	73.0436
2.82743	0.002479	73.3221	70.5845	70.4038	70.8782
2.82743	0.0024865	71.6138	68.9233	68.772	69.1753
2.82743	0.002494	70.2594	67.721	67.5907	67.9417
2.82743	0.0025015	69.3259	66.8118	66.7004	67.0007
2.82743	0.002509	68.8534	66.3399	66.2385	66.5117
2.82743	0.0025165	68.8513	66.3486	66.2507	66.512
2.82743	0.002524	69.3291	66.8302	66.7278	66.9963
2.82743	0.0025315	70.2919	67.7122	67.6003	67.8882
2.82743	0.002539	71.7444	69.1061	68.9855	69.2922
2.82743	0.0025465	73.7073	70.7339	70.7854	71.2203
2.82743	0.002554	76.1055	73.3601	73.1885	73.6023
2.93215	0.002464	68.2994	65.7326	65.4511	66.1645
2.93215	0.0024715	65.6948	63.0909	62.8633	63.4463
2.93215	0.002479	63.5049	60.8811	60.6946	61.1807
2.93215	0.0024865	61.7683	59.1194	58.965	59.3739
2.93215	0.002494	60.4809	57.8127	57.6819	58.0328
2.93215	0.0025015	59.6498	56.9696	56.8542	57.1655
2.93215	0.002509	59.2429	56.5511	56.4415	56.7374
2.93215	0.0025165	59.1658	56.5197	56.415	56.695
2.93215	0.002524	59.5224	56.9657	56.8585	57.1416
2.93215	0.0025315	60.3631	57.8346	57.718	58.0199
2.93215	0.002539	61.6876	59.2109	59.0852	59.3934
2.93215	0.0025465	63.5192	61.005	60.7766	61.1877
2.93215	0.002554	65.8786	63.2254	63.0638	63.4534
3.03687	0.002464	59.3161	56.6499	56.3515	57.105
3.03687	0.0024715	56.6973	53.9861	53.7437	54.3634
3.03687	0.002479	54.4891	51.7533	51.554	52.0722
3.03687	0.0024865	52.7309	49.9662	49.8011	50.2374
3.03687	0.002494	51.3912	48.6319	48.4923	48.8663
3.03687	0.0025015	50.4571	47.7587	47.6363	47.9666
3.03687	0.002509	49.9834	47.3563	47.2434	47.5474
3.03687	0.0025165	49.8647	47.4128	47.3152	47.5774
3.03687	0.002524	50.1892	47.7427	47.6438	47.9058
3.03687	0.0025315	51.0179	48.4968	48.3894	48.668
3.03687	0.002539	52.339	49.7503	49.6187	49.9321
3.03687	0.0025465	54.1625	51.5247	51.4012	51.7134
3.03687	0.002554	56.51	53.7356	53.5725	54.0781
3.14159	0.002464	51.0094	48.4064	48.1107	48.8576
3.14159	0.0024715	48.3174	45.7796	45.5362	46.1598
3.14159	0.002479	46.051	43.5639	43.3552	43.8966
3.14159	0.0024865	44.2157	41.7393	41.5762	42.004
3.14159	0.002494	42.8075	40.3118	40.1765	40.5369
3.14159	0.0025015	41.8539	39.3416	39.2256	39.5378
3.14159	0.002509	41.3569	38.8383	38.7337	39.0155
3.14159	0.0025165	41.3274	38.8129	38.7125	38.9802
3.14159	0.002524	41.7719	39.2635	39.1632	39.4292
3.14159	0.0025315	42.5945	40.0163	39.9079	40.1896
3.14159	0.002539	43.8144	41.2651	41.1339	41.4488
3.14159	0.0025465	45.5026	43.0318	42.8132	43.2231
3.14159	0.002554	47.7248	45.2383	45.0753	45.471
