#x	y	new0_fix	12_	12a	12b
0.562	-1.88496	14.7081	14.6191	14.6024	14.641
0.562	-1.78024	14.4895	14.4683	14.4419	14.4844
0.562	-1.67552	14.3797	14.3826	14.3611	14.4065
0.562	-1.5708	14.4009	14.3965	14.3784	14.4158
0.562	-1.46608	14.551	14.5077	14.4917	14.5248
0.562	-1.36136	14.8495	14.7364	14.721	14.7539
0.562	-1.25664	15.3365	15.1246	15.1083	15.1449
0.562	-1.15192	16.0713	15.7341	15.71	15.7596
0.562	-1.0472	17.0767	16.5837	16.5509	16.6263
0.562	-0.942478	18.482	17.8221	17.7861	17.8717
0.562	-0.837758	20.4001	19.5589	19.5187	19.6172
0.562	-0.733038	22.9337	21.9017	21.8564	21.97
0.562	-0.628319	26.184	24.9567	24.9057	25.0361
0.562	-0.523599	30.2457	28.824	28.7667	28.915
0.562	-0.418879	35.1056	33.5911	33.5274	33.6938
0.562	-0.314159	40.7097	39.2988	39.2223	39.4163
0.562	-0.20944	47.2638	45.7942	45.7315	45.892
0.562	-0.10472	54.7788	53.1957	53.1294	53.3007
0.562	-2.66454e-15	62.979	61.5614	61.4919	61.6723
0.562	0.10472	71.8784	70.4649	70.4099	70.5539
0.562	0.20944	81.419	80.0806	80.0245	80.1718
0.562	0.314159	91.1866	90.0711	90.0237	90.1476
0.562	0.418879	101.375	100.293	100.252	100.361
0.562	0.523599	111.241	110.541	110.477	110.589
0.562	0.628319	121.171	120.508	120.482	120.552
0.562	0.733038	130.514	130.099	130.083	130.125
0.562	0.837758	139.219	138.881	138.868	138.902
0.562	0.942478	147.115	146.948	146.938	146.964
0.562	1.0472	153.78	153.669	153.697	153.705
0.562	1.15192	159.284	159.308	159.553	159.31
0.562	1.25664	163.622	163.628	163.618	163.57
0.562	1.36136	166.459	166.458	166.396	166.458
0.562	1.46608	167.582	167.609	167.608	167.611
0.562	1.5708	167.597	167.098	167.161	167.172
0.562	1.67552	165.381	165.149	165.067	165.17
0.562	1.78024	162.005	161.556	161.537	161.674
0.562	1.88496	157.244	156.641	156.605	156.698
0.562	1.98968	151.129	150.311	150.281	150.363
0.562	2.0944	144.143	143.021	143.063	143.17
0.562	2.19911	136.076	134.975	134.834	135.06
0.562	2.30383	127.42	125.854	125.876	126.066
0.562	2.40855	118.038	116.556	116.484	116.665
0.562	2.51327	108.358	106.663	106.596	106.776
0.562	2.61799	98.6032	96.7151	96.6361	96.8506
0.562	2.72271	88.8236	86.9302	86.8496	86.9752
0.562	2.82743	79.4023	77.3058	77.1236	77.3687
0.562	2.93215	70.2734	68.2659	68.1246	68.3935
0.562	3.03687	61.7056	59.6019	59.508	59.7644
0.562	3.14159	53.8347	51.7816	51.6965	52.0382
0.5705	-3.14159	65.2432	63.409	63.3059	63.5749
0.5705	-3.03687	58.1117	56.6222	56.5176	56.7901
0.5705	-2.93215	51.8454	50.4364	50.3377	50.5892
0.5705	-2.82743	46.4495	45.1187	45.0225	45.2651
0.5705	-2.72271	41.8855	40.6659	40.5741	40.8047
0.5705	-2.61799	37.9257	37.0214	36.9355	37.1501
0.5705	-2.51327	34.7216	34.0122	33.9362	34.1207
0.5705	-2.40855	32.1956	31.6216	31.5531	31.7177
0.5705	-2.30383	30.2617	29.8222	29.7616	29.9054
0.5705	-2.19911	28.8318	28.5187	28.4661	28.589
0.5705	-2.0944	27.8197	27.6184	27.5736	27.6763
0.5705	-1.98968	27.1453	27.0355	26.9979	27.0822
0.5705	-1.88496	26.738	26.695	26.6639	26.732
0.5705	-1.78024	26.4975	26.4993	26.4531	26.551
0.5705	-1.67552	26.4091	26.4158	26.375	26.4601
0.5705	-1.5708	26.4634	26.4441	26.4075	26.4832
0.5705	-1.46608	26.6583	26.5819	26.5481	26.6181
0.5705	-1.36136	27.0117	26.8483	26.816	26.884
0.5705	-1.25664	27.5617	27.2832	27.2509	27.3207
0.5705	-1.15192	28.3369	27.9153	27.864	27.9748
0.5705	-1.0472	29.3974	28.8141	28.7618	28.8775
0.5705	-0.942478	30.8685	30.106	30.0515	30.1752
0.5705	-0.837758	32.844	31.8889	31.8313	31.9656
0.5705	-0.733038	35.4211	34.2648	34.2033	34.3503
0.5705	-0.628319	38.6956	37.3349	37.2687	37.4301
0.5705	-0.523599	42.7567	41.1936	41.1222	41.2991
0.5705	-0.418879	47.4369	45.9028	45.8128	46.0296
0.5705	-0.314159	52.9801	51.4655	51.3912	51.5715
0.5705	-0.20944	59.4371	57.7828	57.7053	57.8956
0.5705	-0.10472	66.7961	65.0424	64.9619	65.1613
0.5705	-2.66454e-15	74.6875	73.2264	73.1435	73.3504
0.5705	0.10472	83.3757	81.9656	81.9002	82.0641
0.5705	0.20944	92.7093	91.3355	91.2694	91.4357
0.5705	0.314159	102.208	101.01	100.96	101.086
0.5705	0.418879	112.025	110.928	110.879	111.003
0.5705	0.523599	121.642	120.711	120.767	120.87
0.5705	0.628319	131.244	130.397	130.447	130.528
0.5705	0.733038	140.185	139.737	139.58	139.652
0.5705	0.837758	148.602	148.151	148.138	148.24
0.5705	0.942478	156.145	155.995	155.98	156.016
0.5705	1.0472	162.606	162.497	162.489	162.506
0.5705	1.15192	167.925	167.871	167.864	167.883
0.5705	1.25664	171.883	171.982	171.973	171.991
0.5705	1.36136	174.701	174.7	174.691	174.726
0.5705	1.46608	175.863	175.783	175.847	175.853
0.5705	1.5708	175.452	175.391	175.385	175.399
0.5705	1.67552	173.568	173.259	173.401	173.427
0.5705	1.78024	170.13	170.119	169.834	169.859
0.5705	1.88496	165.682	165.202	165.168	165.118
0.5705	1.98968	159.673	159.153	159.053	159.2
0.5705	2.0944	152.94	152.084	152.044	152.152
0.5705	2.19911	145.17	144.05	144.012	144.285
0.5705	2.30383	136.55	135.285	135.383	135.556
0.5705	2.40855	127.68	126.33	126.086	126.467
0.5705	2.51327	118.148	116.736	116.767	116.896
0.5705	2.61799	108.799	107.15	107.029	107.309
0.5705	2.72271	99.1719	97.702	97.6189	97.8372
0.5705	2.82743	90.1407	88.3319	88.2394	88.4865
0.5705	2.93215	81.3061	79.5172	79.4236	79.6703
0.5705	3.03687	72.9299	71.0553	70.9559	71.219
0.5705	3.14159	65.1792	63.409	63.3059	63.5749
0.579	-3.14159	81.503	80.0488	79.9293	80.2257
0.579	-3.03687	74.7087	73.3851	73.2636	73.5645
0.579	-2.93215	68.5525	67.4191	67.3003	67.5883
0.579	-2.82743	63.2375	62.1697	62.0529	62.335
0.579	-2.72271	58.7344	57.7593	57.6463	57.9176
0.579	-2.61799	54.9737	54.1346	54.0271	54.2837
0.579	-2.51327	51.7903	51.2283	51.1275	51.366
0.579	-2.40855	49.2731	48.8566	48.7629	48.9777
0.579	-2.30383	47.3404	47.037	46.951	47.1456
0.579	-2.19911	45.9085	45.7085	45.6304	45.8047
0.579	-2.0944	44.8951	44.783	44.7127	44.8671
0.579	-1.98968	44.21	44.1748	44.0833	44.2515
0.579	-1.88496	43.7607	43.7647	43.6809	43.8582
0.579	-1.78024	43.527	43.5422	43.4654	43.6262
0.579	-1.67552	43.4698	43.4665	43.3956	43.5428
0.579	-1.5708	43.5676	43.5152	43.4492	43.5858
0.579	-1.46608	43.8179	43.6861	43.6236	43.7531
0.579	-1.36136	44.2375	43.997	43.9303	44.0627
0.579	-1.25664	44.8122	44.4389	44.3545	44.5315
0.579	-1.15192	45.6272	45.0949	45.0118	45.1886
0.579	-1.0472	46.7691	46.0575	45.9744	46.1542
0.579	-0.942478	48.3188	47.4114	47.3272	47.5127
0.579	-0.837758	50.3649	49.2495	49.1632	49.3571
0.579	-0.733038	52.9994	51.6686	51.5794	51.7839
0.579	-0.628319	56.2846	54.7557	54.6412	54.8883
0.579	-0.523599	60.1446	58.569	58.4518	58.7204
0.579	-0.418879	64.7964	63.2299	63.1096	63.389
0.579	-0.314159	70.2958	68.6056	68.5047	68.7397
0.579	-0.20944	76.6737	74.837	74.7336	74.9769
0.579	-0.10472	83.758	81.9741	81.8686	82.1193
0.579	-2.66454e-15	91.4996	89.8663	89.78	89.985
0.579	0.10472	99.9998	98.3063	98.2192	98.4274
0.579	0.20944	108.792	107.446	107.358	107.568
0.579	0.314159	118.098	116.907	116.823	117.015
0.579	0.418879	127.637	126.558	126.475	126.664
0.579	0.523599	136.969	136.035	135.971	136.116
0.579	0.628319	146.21	145.413	145.35	145.49
0.579	0.733038	154.822	154.275	154.227	154.331
0.579	0.837758	162.977	162.31	162.469	162.359
0.579	0.942478	169.955	169.858	169.815	169.815
0.579	1.0472	176.418	176.064	176.248	176.106
0.579	1.15192	181.363	181.438	181.273	181.364
0.579	1.25664	185.408	185.374	185.353	185.394
0.579	1.36136	187.947	187.969	187.921	187.682
0.579	1.46608	188.77	189.007	188.735	188.798
0.579	1.5708	188.682	188.634	188.637	188.672
0.579	1.67552	186.704	186.558	186.502	186.733
0.579	1.78024	183.575	183.344	183.27	183.414
0.579	1.88496	178.752	178.342	178.553	178.445
0.579	1.98968	173.456	172.535	172.481	172.866
0.579	2.0944	166.645	165.762	165.938	165.873
0.579	2.19911	159.192	158.247	158.14	158.39
0.579	2.30383	151.004	149.914	149.796	150.077
0.579	2.40855	142.386	141.001	140.914	141.136
0.579	2.51327	133.256	131.667	131.57	131.918
0.579	2.61799	123.926	122.32	122.201	122.5
0.579	2.72271	114.794	113.22	113.091	113.423
0.579	2.82743	105.852	104.164	104.059	104.323
0.579	2.93215	97.1431	95.606	95.493	95.7783
0.579	3.03687	89.2448	87.5402	87.4249	87.711
0.579	3.14159	81.503	80.0488	79.9293	80.2257
