#x	y	stats	nuenorm1_corr	nuenorm2_corr	nuenorm3_corr	nuenorm4_corr	nuenorm5_corr
0.0217379	-3.14159	119.345	117.557	115.394	114.24	113.656	113.336
0.0217379	-3.03687	96.2199	94.8694	93.2379	92.3707	91.932	91.6272
0.0217379	-2.93215	76.0283	75.051	73.8725	73.2478	72.733	72.3983
0.0217379	-2.82743	58.7859	58.116	57.3096	56.6907	56.2249	55.9659
0.0217379	-2.72271	44.4168	43.9897	43.3214	42.6166	42.2606	42.0663
0.0217379	-2.61799	32.7669	32.521	31.6033	31.098	30.8434	30.7045
0.0217379	-2.51327	23.498	22.9506	22.2922	21.9447	21.7698	21.6746
0.0217379	-2.40855	15.9218	15.5622	15.1303	14.9028	14.7885	14.7263
0.0217379	-2.30383	10.3177	10.0955	9.8291	9.68907	9.61882	9.58063
0.0217379	-2.19911	6.36495	6.23814	6.08618	6.00648	5.96654	5.94485
0.0217379	-2.0944	3.74438	3.67916	3.6011	3.56021	3.53975	3.52864
0.0217379	-1.98968	2.15441	2.12544	2.0908	2.07268	2.06362	2.05871
0.0217379	-1.88496	1.28026	1.26882	1.25513	1.24798	1.24441	1.24247
0.0217379	-1.78024	0.518805	0.515949	0.512537	0.510757	0.509868	0.509386
0.0217379	-1.67552	0.123085	0.122775	0.122405	0.122213	0.122116	0.122064
0.0217379	-1.5708	0	0	0	0	0	0
0.0217379	-1.46608	0.128232	0.128231	0.128231	0.128231	0.12823	0.12823
0.0217379	-1.36136	0.559925	0.559542	0.559084	0.558845	0.558726	0.558651
0.0217379	-1.25664	1.41874	1.41553	1.41168	1.40967	1.40867	1.40812
0.0217379	-1.15192	2.46397	2.45331	2.44055	2.43389	2.43056	2.42874
0.0217379	-1.0472	4.35492	4.32487	4.28893	4.27013	4.26072	4.25561
0.0217379	-0.942478	7.42369	7.35617	7.27533	7.23299	7.21178	7.20025
0.0217379	-0.837758	11.9965	11.8655	11.7086	11.6263	11.585	11.5625
0.0217379	-0.733038	18.4127	18.184	17.9095	17.7653	17.6929	17.6535
0.0217379	-0.628319	27.0068	26.6374	26.1936	25.9599	25.8423	25.7783
0.0217379	-0.523599	37.6856	37.5283	36.8533	36.4969	36.3175	36.2197
0.0217379	-0.418879	50.9352	50.6624	50.1397	49.6226	49.3619	49.2196
0.0217379	-0.314159	67.0664	66.6012	66.0419	65.4899	65.1389	64.9471
0.0217379	-0.20944	86.2038	85.4839	84.6169	84.1491	83.6741	83.4145
0.0217379	-0.10472	108.38	107.34	106.085	105.42	105.083	104.812
0.0217379	1.11022e-16	133.523	132.096	130.372	129.456	128.992	128.738
0.0217379	0.10472	161.445	159.568	157.296	156.084	155.47	155.133
0.0217379	0.20944	190.888	189.454	186.56	185.012	184.225	183.794
0.0217379	0.314159	222.269	220.483	217.752	215.831	214.853	214.316
0.0217379	0.418879	255.124	252.863	250.121	248.026	246.84	246.189
0.0217379	0.523599	288.821	286.05	282.685	280.882	279.575	278.802
0.0217379	0.628319	322.641	319.338	315.321	313.163	312.063	311.458
0.0217379	0.733038	355.797	351.955	347.275	344.755	343.468	342.76
0.0217379	0.837758	387.465	383.089	377.754	374.875	373.403	372.592
0.0217379	0.942478	416.383	411.805	405.782	402.525	400.857	399.938
0.0217379	1.0472	441.355	437.05	430.45	426.876	425.043	424.032
0.0217379	1.15192	462.545	458.429	451.319	447.463	445.483	444.391
0.0217379	1.25664	479.329	474.926	467.772	463.679	461.576	460.415
0.0217379	1.36136	490.967	486.322	479.318	475.04	472.84	471.626
0.0217379	1.46608	496.988	492.196	485.609	481.205	478.94	477.69
0.0217379	1.5708	497.557	492.697	486.023	481.559	479.262	477.994
0.0217379	1.67552	492.667	487.819	480.878	476.424	474.132	472.867
0.0217379	1.78024	482.487	477.731	470.474	466.095	463.842	462.599
0.0217379	1.88496	467.221	462.66	455.147	450.904	448.723	447.52
0.0217379	1.98968	447.09	442.777	435.374	431.326	429.247	428.1
0.0217379	2.0944	423.111	418.686	411.732	407.951	406	404.924
0.0217379	2.19911	395.977	390.965	384.542	381.066	379.284	378.302
0.0217379	2.30383	365.589	360.811	354.98	351.829	350.215	349.327
0.0217379	2.40855	333.279	329.014	323.816	321.012	319.578	318.79
0.0217379	2.51327	300.089	296.358	291.814	289.37	288.122	287.327
0.0217379	2.61799	266.785	263.591	259.708	257.555	255.968	255.095
0.0217379	2.72271	234.075	231.407	228.169	225.564	224.203	223.454
0.0217379	2.82743	202.586	200.42	197.017	194.774	193.63	193.002
0.0217379	2.93215	172.854	170.99	167.545	165.699	164.759	164.244
0.0217379	3.03687	145.289	143.003	140.232	138.751	137.999	137.587
0.0217379	3.14159	119.345	117.557	115.394	114.24	113.656	113.336
0.0223914	-3.14159	113.413	113.017	112.54	112.289	112.162	112.093
0.0223914	-3.03687	91.4915	91.287	91.0416	90.9123	90.705	90.5804
0.0223914	-2.93215	72.447	72.3705	72.1731	71.8915	71.7496	71.6721
0.0223914	-2.82743	56.286	56.0822	55.7896	55.6356	55.5581	55.5158
0.0223914	-2.72271	42.2545	42.1361	41.9941	41.9196	41.882	41.8615
0.0223914	-2.61799	30.7901	30.7566	30.7164	30.6954	30.6847	30.5079
0.0223914	-2.51327	21.7912	21.7902	21.789	21.7884	21.7774	21.3223
0.0223914	-2.40855	14.9836	14.9712	14.9564	14.9487	14.726	14.3514
0.0223914	-2.30383	10.0193	9.99762	9.93331	9.89724	9.59125	9.28304
0.0223914	-2.19911	6.43222	6.43129	6.42083	6.34175	6.046	5.79159
0.0223914	-2.0944	4.14372	4.13859	4.12219	3.992	3.76634	3.55456
0.0223914	-1.98968	2.84531	2.82033	2.75794	2.57476	2.44781	2.26889
0.0223914	-1.88496	1.8268	1.77745	1.71868	1.68813	1.66557	1.61244
0.0223914	-1.78024	1.26373	1.18731	1.09633	1.04909	0.946979	0.874817
0.0223914	-1.67552	0.970359	0.913002	0.796598	0.701121	0.552505	0.47238
0.0223914	-1.5708	0.912324	0.862934	0.732836	0.572483	0.416286	0.332083
0.0223914	-1.46608	1.07672	1.0166	0.88703	0.679382	0.523473	0.439424
0.0223914	-1.36136	1.51703	1.42621	1.31129	1.07309	0.925308	0.845633
0.0223914	-1.25664	1.93182	1.89037	1.79735	1.74905	1.72503	1.66577
0.0223914	-1.15192	2.83539	2.78434	2.72353	2.69193	2.65766	2.60528
0.0223914	-1.0472	4.53295	4.50895	4.48035	4.46546	4.38501	4.24208
0.0223914	-0.942478	7.36264	7.35812	7.35273	7.3499	7.22262	7.0091
0.0223914	-0.837758	11.6569	11.6556	11.654	11.5952	11.5028	11.2459
0.0223914	-0.733038	17.6924	17.6375	17.5721	17.538	17.521	17.2983
0.0223914	-0.628319	25.5254	25.5148	25.502	25.4953	25.4919	25.4899
0.0223914	-0.523599	35.7545	35.7529	35.7509	35.7498	35.749	35.7485
0.0223914	-0.418879	48.6498	48.6124	48.5676	48.544	48.532	48.5252
0.0223914	-0.314159	64.3051	64.1917	64.0557	63.9842	63.9481	63.9282
0.0223914	-0.20944	82.719	82.6748	82.3684	82.2071	82.1258	82.0812
0.0223914	-0.10472	103.719	103.624	103.51	103.345	103.198	103.117
0.0223914	1.11022e-16	127.624	127.389	127.106	126.958	126.882	126.841
0.0223914	0.10472	154.257	153.818	153.29	153.011	152.87	152.792
0.0223914	0.20944	183.325	182.62	181.771	181.321	181.094	180.969
0.0223914	0.314159	214.247	213.389	212.148	211.489	211.156	210.973
0.0223914	0.418879	245.756	245.129	243.91	243.009	242.553	242.302
0.0223914	0.523599	278.123	277.211	276.11	275.277	274.682	274.356
0.0223914	0.628319	310.648	309.416	307.929	307.138	306.737	306.453
0.0223914	0.733038	342.567	340.993	339.089	338.075	337.561	337.278
0.0223914	0.837758	373.075	371.15	368.818	367.573	366.941	366.593
0.0223914	0.942478	401.299	398.993	396.197	394.701	393.94	393.522
0.0223914	1.0472	426.082	423.449	420.253	418.542	417.67	417.19
0.0223914	1.15192	447.088	444.162	440.606	438.698	437.726	437.191
0.0223914	1.25664	463.327	460.514	456.652	454.577	453.519	452.937
0.0223914	1.36136	474.557	472.014	467.91	465.704	464.578	463.959
0.0223914	1.46608	480.32	478.129	474.044	471.748	470.576	469.93
0.0223914	1.5708	480.818	478.58	474.476	472.137	470.942	470.284
0.0223914	1.67552	476.046	473.777	469.441	467.108	465.917	465.262
0.0223914	1.78024	466.168	463.514	459.277	456.998	455.835	455.195
0.0223914	1.88496	451.447	448.369	444.311	442.131	441.018	440.406
0.0223914	1.98968	431.945	428.816	425.012	422.97	421.929	421.356
0.0223914	2.0944	408.263	405.428	401.963	400.094	399.141	398.617
0.0223914	2.19911	381.05	378.518	375.447	373.802	372.965	372.505
0.0223914	2.30383	351.467	349.268	346.603	345.178	344.454	344.056
0.0223914	2.40855	320.298	318.447	316.205	315.01	314.403	314.069
0.0223914	2.51327	288.32	286.818	285.002	284.036	283.545	283.072
0.0223914	2.61799	256.279	255.114	253.708	252.512	251.8	251.409
0.0223914	2.72271	224.862	224.009	222.315	221.199	220.633	220.323
0.0223914	2.82743	194.678	193.519	191.918	191.067	190.636	190.4
0.0223914	2.93215	165.356	164.394	163.233	162.618	162.307	162.136
0.0223914	3.03687	138.105	137.455	136.672	136.258	136.049	135.934
0.0223914	3.14159	113.413	113.017	112.54	112.289	112.162	112.093
0.0230448	-3.14159	111.888	111.882	111.875	111.87	111.86	111.841
0.0230448	-3.03687	90.6116	90.5904	90.5649	90.5513	90.5441	90.5397
0.0230448	-2.93215	71.9386	71.9375	71.9359	71.9349	71.9341	71.9333
0.0230448	-2.82743	56.1747	56.1315	56.0799	56.0529	56.0393	56.0316
0.0230448	-2.72271	42.5563	42.5546	42.5524	42.4835	42.2354	41.9605
0.0230448	-2.61799	31.4934	31.4784	31.3039	31.0118	30.6679	30.4622
0.0230448	-2.51327	22.5205	22.4829	22.1534	21.8427	21.5678	21.418
0.0230448	-2.40855	15.5242	15.38	15.2072	14.852	14.6573	14.5513
0.0230448	-2.30383	10.2921	10.2308	10.0279	9.76188	9.62819	9.55546
0.0230448	-2.19911	6.71854	6.70186	6.42443	6.24742	6.15858	6.11029
0.0230448	-2.0944	4.46298	4.31849	4.10108	3.98691	3.92968	3.8986
0.0230448	-1.98968	3.00102	2.88668	2.7497	2.67788	2.64191	2.62239
0.0230448	-1.88496	2.25298	2.17842	2.08915	2.0424	2.019	2.00631
0.0230448	-1.78024	1.55472	1.50722	1.4504	1.42066	1.40577	1.39771
0.0230448	-1.67552	1.18044	1.14765	1.10843	1.08792	1.07766	1.0721
0.0230448	-1.5708	1.02917	1.00263	0.970901	0.954308	0.946015	0.941519
0.0230448	-1.46608	1.07776	1.051	1.01901	1.00228	0.993915	0.989381
0.0230448	-1.36136	1.38276	1.34923	1.30914	1.28816	1.27768	1.27199
0.0230448	-1.25664	2.07836	2.02939	1.97081	1.94015	1.9248	1.91649
0.0230448	-1.15192	3.05994	2.98753	2.90083	2.85543	2.8327	2.82037
0.0230448	-1.0472	4.68682	4.66079	4.52132	4.44818	4.41154	4.39165
0.0230448	-0.942478	7.44528	7.44439	7.29086	7.17429	7.11585	7.08409
0.0230448	-0.837758	11.6962	11.678	11.5463	11.3654	11.2745	11.2251
0.0230448	-0.733038	17.801	17.7361	17.6381	17.3662	17.2296	17.1552
0.0230448	-0.628319	26.117	25.9665	25.7861	25.5171	25.3181	25.2097
0.0230448	-0.523599	36.4689	36.4555	36.3516	36.1342	35.8536	35.7005
0.0230448	-0.418879	48.9656	48.9487	48.9285	48.9155	48.8354	48.7918
0.0230448	-0.314159	64.1926	64.1914	64.0346	63.9513	63.9097	63.8869
0.0230448	-0.20944	81.8721	81.8335	81.7874	81.7632	81.7507	81.7436
0.0230448	-0.10472	102.442	102.441	102.44	102.44	102.439	102.438
0.0230448	1.11022e-16	125.983	125.957	125.927	125.911	125.902	125.896
0.0230448	0.10472	151.511	151.509	151.507	151.505	151.503	151.501
0.0230448	0.20944	179.284	179.265	179.242	179.229	179.222	179.218
0.0230448	0.314159	209.058	208.96	208.842	208.779	208.747	208.728
0.0230448	0.418879	240.324	240.089	239.807	239.657	239.581	239.539
0.0230448	0.523599	272.028	271.966	271.54	271.271	271.134	271.059
0.0230448	0.628319	303.289	303.126	302.929	302.825	302.735	302.619
0.0230448	0.733038	334	333.697	333.333	333.14	333.041	332.986
0.0230448	0.837758	363.378	362.909	362.344	362.045	361.893	361.808
0.0230448	0.942478	390.579	389.91	389.104	388.677	388.461	388.341
0.0230448	1.0472	414.456	413.604	412.577	412.032	411.755	411.602
0.0230448	1.15192	434.697	433.672	432.435	431.779	431.445	431.261
0.0230448	1.25664	450.69	449.513	448.092	447.336	446.953	446.741
0.0230448	1.36136	461.945	460.646	459.077	458.242	457.817	457.583
0.0230448	1.46608	468.117	466.733	465.06	464.17	463.717	463.468
0.0230448	1.5708	468.661	467.236	465.512	464.595	464.128	463.871
0.0230448	1.67552	463.717	462.298	460.583	459.67	459.206	458.95
0.0230448	1.78024	453.67	452.302	450.649	449.769	449.322	449.076
0.0230448	1.88496	438.848	437.572	436.032	435.212	434.796	434.566
0.0230448	1.98968	419.719	418.572	417.187	416.451	416.077	415.871
0.0230448	2.0944	396.872	395.882	394.686	394.052	393.73	393.552
0.0230448	2.19911	370.586	369.792	368.835	368.327	368.07	367.928
0.0230448	2.30383	342.025	341.415	340.679	340.29	340.092	339.982
0.0230448	2.40855	311.969	311.536	311.016	310.74	310.601	310.523
0.0230448	2.51327	281.174	280.902	280.576	280.403	280.128	279.976
0.0230448	2.61799	250.365	250.226	249.542	249.158	248.964	248.857
0.0230448	2.72271	219.575	219.193	218.733	218.491	218.368	218.3
0.0230448	2.82743	189.562	189.358	189.113	188.984	188.918	188.881
0.0230448	2.93215	161.351	161.273	161.179	161.13	161.104	161.089
0.0230448	3.03687	135.357	135.346	135.333	135.326	135.322	135.319
0.0230448	3.14159	111.888	111.882	111.875	111.87	111.86	111.841
0.0236982	-3.14159	112.869	112.734	112.572	112.488	112.445	112.422
0.0236982	-3.03687	92.2232	92.1411	91.7814	91.5951	91.5024	91.4518
0.0236982	-2.93215	73.6278	73.615	73.5505	73.3794	73.2176	73.1299
0.0236982	-2.82743	57.2373	57.1172	56.9732	56.8975	56.7469	56.6515
0.0236982	-2.72271	43.1718	43.1416	43.0773	42.8605	42.7515	42.692
0.0236982	-2.61799	31.8907	31.7716	31.5603	31.4494	31.3936	31.3632
0.0236982	-2.51327	22.6772	22.608	22.5252	22.4818	22.46	22.4481
0.0236982	-2.40855	15.7204	15.7068	15.6904	15.6818	15.6775	15.6751
0.0236982	-2.30383	10.7437	10.7434	10.7431	10.7429	10.7428	10.7427
0.0236982	-2.19911	7.39759	7.37888	7.35657	7.34495	7.33915	7.336
0.0236982	-2.0944	5.33511	5.27669	5.20712	5.17096	5.15297	5.14324
0.0236982	-1.98968	4.22941	4.12021	3.99029	3.92289	3.88939	3.87128
0.0236982	-1.88496	3.78993	3.6283	3.43615	3.33658	3.28712	3.26041
0.0236982	-1.78024	3.32979	3.1254	2.88254	2.75679	2.69437	2.66066
0.0236982	-1.67552	3.09783	2.85832	2.57385	2.42664	2.35359	2.31415
0.0236982	-1.5708	3.0038	2.74593	2.43971	2.28129	2.2027	2.16028
0.0236982	-1.46608	3.02425	2.76708	2.46168	2.30368	2.2253	2.18299
0.0236982	-1.36136	3.21515	2.97763	2.69551	2.54952	2.47707	2.43796
0.0236982	-1.25664	3.70982	3.50846	3.2692	3.14531	3.0838	3.05059
0.0236982	-1.15192	4.44838	4.28813	4.09762	3.99889	3.94985	3.92336
0.0236982	-1.0472	5.79283	5.68569	5.55819	5.49204	5.45915	5.44137
0.0236982	-0.942478	8.25057	8.19428	8.12725	8.09241	8.07505	8.06564
0.0236982	-0.837758	12.1754	12.1582	12.1377	12.127	12.1217	12.1188
0.0236982	-0.733038	17.9366	17.9365	17.9363	17.9362	17.9361	17.9359
0.0236982	-0.628319	25.8997	25.884	25.8652	25.8553	25.8503	25.8475
0.0236982	-0.523599	36.4062	36.332	36.2432	36.1965	36.173	36.1602
0.0236982	-0.418879	49.4422	49.4422	49.3464	49.2298	49.1711	49.139
0.0236982	-0.314159	65.0017	64.9742	64.9411	64.9236	64.9146	64.773
0.0236982	-0.20944	83.2269	83.2215	83.0015	82.7221	82.4805	82.3499
0.0236982	-0.10472	103.783	103.69	103.278	102.962	102.806	102.721
0.0236982	1.11022e-16	126.757	126.469	126.127	125.949	125.861	125.812
0.0236982	0.10472	151.863	151.738	151.589	151.467	151.297	151.205
0.0236982	0.20944	179.448	179.212	178.832	178.635	178.537	178.483
0.0236982	0.314159	208.018	207.869	207.69	207.597	207.55	207.523
0.0236982	0.418879	237.993	237.948	237.893	237.864	237.848	237.838
0.0236982	0.523599	268.863	268.86	268.857	268.854	268.851	268.849
0.0236982	0.628319	299.945	299.932	299.916	299.906	299.9	299.895
0.0236982	0.733038	329.906	329.882	329.853	329.837	329.828	329.82
0.0236982	0.837758	358.182	358.181	358.18	358.178	358.175	358.171
0.0236982	0.942478	384.383	384.369	384.351	384.341	384.333	384.327
0.0236982	1.0472	407.377	407.326	407.265	407.231	407.213	407.2
0.0236982	1.15192	426.871	426.772	426.652	426.587	426.553	426.532
0.0236982	1.25664	442.269	442.118	441.936	441.839	441.788	441.758
0.0236982	1.36136	453.095	452.897	452.66	452.533	452.468	452.43
0.0236982	1.46608	459.011	458.78	458.501	458.352	458.276	458.232
0.0236982	1.5708	459.522	459.273	458.973	458.814	458.732	458.685
0.0236982	1.67552	454.689	454.443	454.147	453.989	453.908	453.861
0.0236982	1.78024	444.93	444.705	444.435	444.291	444.216	444.173
0.0236982	1.88496	430.565	430.377	430.151	430.03	429.968	429.931
0.0236982	1.98968	412.052	411.912	411.742	411.652	411.605	411.577
0.0236982	2.0944	389.964	389.875	389.768	389.71	389.679	389.66
0.0236982	2.19911	364.636	364.598	364.553	364.528	364.514	364.504
0.0236982	2.30383	337.072	337.065	337.056	337.05	337.046	337.041
0.0236982	2.40855	308.101	308.099	308.095	308.093	308.09	308.086
0.0236982	2.51327	278.161	278.107	278.041	278.006	277.987	277.975
0.0236982	2.61799	247.406	247.399	247.39	247.384	247.38	247.377
0.0236982	2.72271	217.352	217.345	217.337	217.332	217.329	217.326
0.0236982	2.82743	188.592	188.531	188.458	188.42	188.4	188.388
0.0236982	2.93215	161.629	161.452	161.241	161.131	161.076	161.045
0.0236982	3.03687	136.058	136.023	135.981	135.856	135.746	135.686
0.0236982	3.14159	112.869	112.734	112.572	112.488	112.445	112.422
0.0243516	-3.14159	115.551	115.513	115.124	114.444	114.107	113.926
0.0243516	-3.03687	93.8086	93.8065	93.8038	93.7578	93.5166	93.2691
0.0243516	-2.93215	74.6382	74.568	74.4839	74.4397	74.4172	74.4047
0.0243516	-2.82743	58.0595	58.0522	58.0434	58.0387	58.036	58.0344
0.0243516	-2.72271	44.3546	44.3496	44.3435	44.3402	44.3384	44.3373
0.0243516	-2.61799	33.3523	33.2955	33.2278	33.1926	33.175	33.1653
0.0243516	-2.51327	24.8844	24.7269	24.5397	24.4426	24.3943	24.3682
0.0243516	-2.40855	18.6487	18.3522	18.0002	17.8182	17.7279	17.6791
0.0243516	-2.30383	14.1242	13.8477	13.2999	13.0172	12.8772	12.8017
0.0243516	-2.19911	10.9572	10.8139	10.1157	9.72434	9.53079	9.42649
0.0243516	-2.0944	9.04008	8.80501	8.12774	7.6272	7.37994	7.24681
0.0243516	-1.98968	8.04064	7.71043	7.03524	6.43217	6.13457	5.97441
0.0243516	-1.88496	7.66397	7.24527	6.57158	5.87906	5.53758	5.3539
0.0243516	-1.78024	7.66693	7.17503	6.10566	5.34701	4.97313	4.77208
0.0243516	-1.67552	7.62418	7.08323	5.8263	5.01648	4.61754	4.40306
0.0243516	-1.5708	7.45296	6.88427	5.69378	4.8581	4.44651	4.22525
0.0243516	-1.46608	7.34693	6.77927	5.68999	4.85528	4.44415	4.22315
0.0243516	-1.36136	7.36387	6.82595	5.8701	5.06311	4.66556	4.45183
0.0243516	-1.25664	7.64036	7.15825	6.3606	5.60648	5.23482	5.03496
0.0243516	-1.15192	8.38574	7.98049	7.09427	6.404	6.06362	5.88052
0.0243516	-1.0472	9.86871	9.54206	8.40413	7.80483	7.50907	7.34989
0.0243516	-0.942478	12.0117	11.7482	10.7842	10.2886	10.0437	9.91188
0.0243516	-0.837758	15.6015	15.3126	14.5636	14.1779	13.9871	13.8843
0.0243516	-0.733038	21.0156	20.6217	20.0852	19.8084	19.6712	19.5972
0.0243516	-0.628319	28.3163	28.0288	27.6874	27.5108	27.4232	27.3758
0.0243516	-0.523599	38.0144	37.8643	37.6859	37.5932	37.5471	37.522
0.0243516	-0.418879	50.468	50.4161	50.3542	50.3219	50.3056	50.2966
0.0243516	-0.314159	65.9139	65.9104	65.906	65.9035	65.902	65.9009
0.0243516	-0.20944	84.5076	84.4121	84.2854	84.2194	84.1862	83.8542
0.0243516	-0.10472	105.357	105.336	105.311	104.825	104.235	103.918
0.0243516	1.11022e-16	129.108	128.961	128.267	127.354	126.904	126.661
0.0243516	0.10472	154.627	154.239	153.077	152.414	152.086	151.854
0.0243516	0.20944	181.799	181.057	180.179	179.446	178.97	178.714
0.0243516	0.314159	210.201	209.739	208.561	207.848	207.496	207.305
0.0243516	0.418879	239.84	239.014	238.037	237.533	237.284	237.148
0.0243516	0.523599	269.461	268.914	268.265	267.93	267.763	267.671
0.0243516	0.628319	299.329	298.994	298.595	298.388	298.284	298.226
0.0243516	0.733038	328.719	328.535	328.316	328.067	327.845	327.724
0.0243516	0.837758	356.865	356.781	356.184	355.869	355.711	355.624
0.0243516	0.942478	382.533	382.196	381.795	381.586	381.48	381.419
0.0243516	1.0472	404.665	404.441	404.174	404.035	403.963	403.922
0.0243516	1.15192	423.429	423.284	423.11	423.018	422.97	422.942
0.0243516	1.25664	438.247	438.152	438.039	437.978	437.946	437.926
0.0243516	1.36136	448.653	448.589	448.513	448.472	448.449	448.434
0.0243516	1.46608	454.319	454.274	454.218	454.188	454.17	454.158
0.0243516	1.5708	454.798	454.76	454.713	454.687	454.672	454.661
0.0243516	1.67552	450.073	450.034	449.985	449.959	449.943	449.932
0.0243516	1.78024	440.595	440.546	440.487	440.454	440.436	440.423
0.0243516	1.88496	426.675	426.606	426.523	426.479	426.455	426.439
0.0243516	1.98968	408.761	408.658	408.534	408.468	408.433	408.412
0.0243516	2.0944	387.412	387.253	387.063	386.963	386.912	386.881
0.0243516	2.19911	363.019	362.764	362.459	362.3	362.22	362.174
0.0243516	2.30383	336.227	336.047	335.594	335.358	335.24	335.174
0.0243516	2.40855	307.361	307.26	307.138	306.965	306.796	306.702
0.0243516	2.51327	277.711	277.5	277.249	277.118	277.052	277.015
0.0243516	2.61799	248.139	247.766	247.323	247.093	246.978	246.914
0.0243516	2.72271	219.297	218.7	217.993	217.627	217.446	217.346
0.0243516	2.82743	190.924	190.656	189.822	189.281	189.014	188.868
0.0243516	2.93215	164.135	163.652	163.079	162.53	162.156	161.953
0.0243516	3.03687	139.092	138.82	137.911	137.443	137.211	136.985
0.0243516	3.14159	115.551	115.513	115.124	114.444	114.107	113.926
0.025005	-3.14159	117.231	117.231	117.23	117.23	116.787	116.309
0.025005	-3.03687	95.5504	95.5102	95.462	95.4366	95.4236	95.4161
0.025005	-2.93215	76.9298	76.7809	76.6037	76.5116	76.4656	76.4403
0.025005	-2.82743	61.3554	61.0334	60.6511	60.4534	60.3551	60.3018
0.025005	-2.72271	48.0678	47.9718	47.4208	47.0996	46.9405	46.8545
0.025005	-2.61799	37.5476	37.3189	36.6845	36.1978	35.9573	35.8276
0.025005	-2.51327	29.5627	29.1768	28.3234	27.6495	27.3171	27.1382
0.025005	-2.40855	23.5398	22.9459	22.0613	21.1865	20.7557	20.5241
0.025005	-2.30383	19.3937	18.5701	17.5921	16.5111	15.9796	15.6941
0.025005	-2.19911	16.7677	15.7062	14.4523	13.3126	12.6822	12.3439
0.025005	-2.0944	15.3087	14.0143	12.4872	11.2834	10.56	10.172
0.025005	-1.98968	14.6846	13.1754	11.3963	10.134	9.32733	8.89493
0.025005	-1.88496	14.6008	12.9063	10.9103	9.60839	8.73138	8.26151
0.025005	-1.78024	14.8146	12.9741	10.8075	9.12046	8.19267	7.69575
0.025005	-1.67552	14.9319	12.9965	10.7191	8.78683	7.82032	7.30278
0.025005	-1.5708	14.8132	12.825	10.4859	8.61423	7.62834	7.10048
0.025005	-1.46608	14.6776	12.6915	10.3546	8.58653	7.60136	7.07389
0.025005	-1.36136	14.5825	12.653	10.3822	8.75828	7.7939	7.27749
0.025005	-1.25664	14.6637	12.8423	10.6981	9.25273	8.32839	7.8333
0.025005	-1.15192	15.1294	13.4623	11.4985	9.99943	9.12417	8.65524
0.025005	-1.0472	16.2511	14.7761	12.9548	11.3147	10.511	10.0802
0.025005	-0.942478	18.0023	16.7183	15.1568	13.6904	12.9711	12.5853
0.025005	-0.837758	21.0582	20.0088	18.7183	17.4447	16.8192	16.4835
0.025005	-0.733038	25.8509	25.0403	23.9782	22.9086	22.3827	22.1001
0.025005	-0.628319	32.7548	32.1737	31.2714	30.4086	29.9836	29.7551
0.025005	-0.523599	42.121	41.7469	40.9101	40.2482	39.9216	39.7457
0.025005	-0.418879	54.2575	54.0548	53.1655	52.6901	52.455	52.3282
0.025005	-0.314159	69.3618	68.8528	68.2496	67.9384	67.784	67.7005
0.025005	-0.20944	86.9261	86.6391	86.2982	86.1217	86.0337	85.8754
0.025005	-0.10472	107.612	107.473	107.307	106.985	106.672	105.989
0.025005	1.11022e-16	131.355	131.214	130.756	130.043	128.973	128.4
0.025005	0.10472	157.286	157.098	156.311	154.627	153.749	153.278
0.025005	0.20944	185.41	184.908	182.862	181.427	180.462	179.865
0.025005	0.314159	214.396	213.378	211.185	209.448	208.524	208.028
0.025005	0.418879	243.92	242.556	240.114	238.578	237.824	237.419
0.025005	0.523599	273.412	272.052	269.639	268.409	267.803	267.476
0.025005	0.628319	302.784	301.172	299.272	298.3	297.821	297.561
0.025005	0.733038	331.04	329.791	328.316	327.559	327.027	326.644
0.025005	0.837758	358.125	357.169	356.039	355.025	354.433	354.112
0.025005	0.942478	383.286	382.561	381.273	380.272	379.777	379.509
0.025005	1.0472	405.789	404.783	403.172	402.346	401.937	401.715
0.025005	1.15192	424.201	423.043	421.676	420.973	420.625	420.435
0.025005	1.25664	438.451	437.45	436.266	435.656	435.353	435.187
0.025005	1.36136	448.447	447.556	446.502	445.959	445.688	445.54
0.025005	1.46608	453.869	453.049	452.078	451.577	451.327	451.189
0.025005	1.5708	454.317	453.529	452.596	452.114	451.874	451.742
0.025005	1.67552	449.697	448.903	447.964	447.479	447.237	447.104
0.025005	1.78024	440.491	439.657	438.67	438.161	437.908	437.768
0.025005	1.88496	427.005	426.094	425.015	424.46	424.183	424.032
0.025005	1.98968	409.675	408.645	407.428	406.801	406.49	406.32
0.025005	2.0944	388.218	387.788	386.441	385.716	385.356	385.161
0.025005	2.19911	363.954	363.388	362.422	361.549	361.118	360.884
0.025005	2.30383	337.621	336.875	335.992	335.12	334.606	334.328
0.025005	2.40855	309.863	308.851	307.654	307.038	306.652	306.32
0.025005	2.51327	281.321	280.003	278.448	277.651	277.256	277.042
0.025005	2.61799	252.168	251.211	249.215	248.194	247.691	247.419
0.025005	2.72271	223.398	222.337	220.576	219.288	218.655	218.314
0.025005	2.82743	195.292	194.526	192.822	191.482	190.697	190.275
0.025005	2.93215	167.919	167.678	166.231	165.085	164.283	163.768
0.025005	3.03687	141.555	141.487	141.405	140.233	139.515	139.129
0.025005	3.14159	117.231	117.231	117.23	117.23	116.787	116.309
0.0256584	-3.14159	120.969	120.536	120.021	119.755	119.623	119.531
