#x	y	stats	nuenorm1_corr	nuenorm2_corr	nuenorm3_corr	nuenorm4_corr	nuenorm5_corr
0.477	-0.314159	75.5228	75.224	74.4799	74.0618	73.4006	73.0389
0.477	-0.20944	94.6256	94.5155	93.938	93.3468	92.9071	92.4479
0.477	-0.10472	117.077	116.812	116.494	115.81	115.386	115.068
0.477	1.11022e-16	142.801	142.333	141.742	141.414	140.838	140.523
0.477	0.10472	170.478	170.407	169.948	169.444	169.189	168.809
0.477	0.20944	200.924	200.717	200.469	200.065	199.689	199.484
0.477	0.314159	233.705	233.294	232.8	232.539	232.342	232.058
0.477	0.418879	268.257	267.582	266.768	266.338	266.12	266
0.477	0.523599	303.899	302.907	301.711	301.076	300.754	300.577
0.477	0.628319	339.845	338.497	336.868	336.001	335.562	335.32
0.477	0.733038	375.23	373.499	371.405	370.288	369.721	369.409
0.477	0.837758	409.072	406.906	404.282	402.88	402.166	401.774
0.477	0.942478	440.144	437.591	434.492	432.833	431.988	431.524
0.477	1.0472	467.869	464.948	461.4	459.497	458.527	457.993
0.477	1.15192	491.413	488.161	484.207	482.083	480.999	480.402
0.477	1.25664	510.053	506.519	502.219	499.905	498.724	498.074
0.477	1.36136	523.206	519.45	514.878	512.416	511.158	510.465
0.477	1.46608	530.257	526.343	521.575	519.007	517.694	516.971
0.477	1.5708	530.821	526.841	521.991	519.377	518.041	517.305
0.477	1.67552	525.267	521.298	516.463	513.857	512.525	511.792
0.477	1.78024	513.79	509.912	505.187	502.643	501.343	500.626
0.477	1.88496	496.779	493.065	488.544	486.111	484.868	484.183
0.477	1.98968	474.788	471.308	467.073	464.796	463.633	462.993
0.477	2.0944	448.168	445.017	441.188	439.131	438.083	437.506
0.477	2.19911	418.007	415.2	411.79	409.962	409.031	408.518
0.477	2.30383	385.269	382.836	379.884	378.304	377.5	377.058
0.477	2.40855	350.846	348.803	346.328	345.006	344.334	343.965
0.477	2.51327	315.618	313.967	311.969	310.904	310.364	310.067
0.477	2.61799	280.426	279.151	277.612	276.794	276.379	276.151
0.477	2.72271	246.038	245.112	243.996	243.403	242.903	242.452
0.477	2.82743	213.135	212.515	211.769	211.088	210.441	210.087
0.477	2.93215	182.287	181.919	181.35	180.386	179.781	179.158
0.477	3.03687	153.948	153.771	152.747	152.023	151.108	150.606
0.477	3.14159	128.45	127.758	126.88	125.87	125.151	124.432
0.4855	-3.14159	119.841	119.664	119.217	118.503	118.107	117.587
0.4855	-3.03687	97.2353	97.1808	96.2735	95.7901	95.1157	94.705
0.4855	-2.93215	77.4026	76.9298	76.3613	75.7113	75.1345	74.7708
0.4855	-2.82743	60.0441	59.7861	59.4413	58.5908	58.1608	57.6097
0.4855	-2.72271	45.7679	45.6565	45.0221	44.4096	43.874	43.3958
0.4855	-2.61799	34.3871	34.2145	33.416	32.9941	32.339	31.9546
0.4855	-2.51327	25.3188	24.8636	24.3164	23.7808	23.2074	22.8941
0.4855	-2.40855	17.8707	17.5912	17.2558	16.6367	16.1839	15.8716
0.4855	-2.30383	12.4648	12.3088	12.122	11.4261	11.0708	10.7374
0.4855	-2.19911	8.74595	8.67042	8.36725	7.81532	7.53706	7.19831
0.4855	-2.0944	6.36157	6.33271	5.90875	5.47422	5.25542	4.92317
0.4855	-1.98968	4.97928	4.97271	4.43896	4.09256	3.91831	3.60088
0.4855	-1.88496	4.30382	4.21449	3.67817	3.39546	3.25336	2.95599
0.4855	-1.78024	4.09166	3.85075	3.39642	3.15714	3.03693	2.76227
0.4855	-1.67552	3.8589	3.52061	3.11438	2.90054	2.78051	2.50593
0.4855	-1.5708	3.5789	3.26144	2.8803	2.67972	2.57902	2.31969
0.4855	-1.46608	3.53289	3.21467	2.83262	2.63156	2.53062	2.29872
0.4855	-1.36136	3.71628	3.4392	3.03015	2.81482	2.70669	2.50241
0.4855	-1.25664	4.19172	4.0713	3.6068	3.36213	3.2392	3.06418
0.4855	-1.15192	5.22203	5.22163	4.76573	4.4742	4.32766	4.18568
0.4855	-1.0472	7.01813	7.01105	6.68304	6.33378	6.15808	6.04621
0.4855	-0.942478	9.61644	9.58606	9.43647	8.99729	8.77613	8.65568
0.4855	-0.837758	13.7507	13.6719	13.5777	13.1572	12.8754	12.7219
0.4855	-0.733038	19.7984	19.637	19.4434	19.1689	18.8088	18.6123
0.4855	-0.628319	28.1333	27.8451	27.4992	27.3172	26.9242	26.6734
0.4855	-0.523599	38.7884	38.6361	38.0737	37.777	37.5456	37.2276
0.4855	-0.418879	51.8025	51.7645	51.4516	51.0005	50.7731	50.5541
0.4855	-0.314159	67.911	67.7789	67.6204	67.2051	66.8768	66.6975
0.4855	-0.20944	87.2715	86.9807	86.6314	86.4475	86.0749	85.8266
0.4855	-0.10472	109.307	109.3	108.798	108.469	108.303	108.077
0.4855	1.11022e-16	134.069	133.998	133.912	133.537	133.273	133.129
0.4855	0.10472	161.852	161.645	161.396	161.265	161.085	160.874
0.4855	0.20944	191.772	191.772	191.446	191.184	191.052	190.979
0.4855	0.314159	223.317	223.278	223.231	223.201	222.981	222.861
0.4855	0.418879	256.579	256.437	256.266	256.175	256.129	256.102
0.4855	0.523599	290.899	290.595	290.23	290.036	289.938	289.883
0.4855	0.628319	325.515	325.002	324.384	324.057	323.891	323.799
0.4855	0.733038	359.591	358.832	357.918	357.433	357.187	357.051
0.4855	0.837758	392.241	391.214	389.975	389.317	388.984	388.8
0.4855	0.942478	422.568	421.265	419.691	418.853	418.428	418.194
0.4855	1.0472	449.564	447.966	446.032	445.002	444.478	444.19
0.4855	1.15192	472.173	470.327	468.092	466.899	466.293	465.959
0.4855	1.25664	490.038	487.978	485.483	484.149	483.471	483.097
0.4855	1.36136	502.598	500.368	497.665	496.219	495.484	495.079
0.4855	1.46608	509.457	507.11	504.263	502.74	501.965	501.538
0.4855	1.5708	510.406	508	505.081	503.519	502.723	502.286
0.4855	1.67552	504.964	502.569	499.664	498.109	497.318	496.882
0.4855	1.78024	493.708	491.384	488.564	487.056	486.288	485.865
0.4855	1.88496	477.11	474.912	472.249	470.824	470.1	469.701
0.4855	1.98968	455.707	453.688	451.242	449.936	449.271	448.906
0.4855	2.0944	430.173	428.375	426.198	425.037	424.447	424.122
0.4855	2.19911	401.282	399.735	397.865	396.868	396.362	396.084
0.4855	2.30383	369.672	368.428	366.925	366.126	365.721	365.498
0.4855	2.40855	336.307	335.337	334.168	333.547	333.232	333.059
0.4855	2.51327	302.192	301.485	300.634	300.183	299.955	299.829
0.4855	2.61799	268.141	267.673	267.109	266.811	266.66	266.563
0.4855	2.72271	234.902	234.634	234.312	234.141	233.72	233.486
0.4855	2.82743	203.133	203.016	202.813	202.211	201.906	201.703
0.4855	2.93215	173.39	173.316	172.563	172.165	171.714	171.351
0.4855	3.03687	145.48	145.112	144.67	144.101	143.6	143.326
0.4855	3.14159	119.841	119.664	119.217	118.503	118.107	117.587
0.494	-3.14159	117.13	116.729	116.248	115.994	115.589	115.296
0.494	-3.03687	94.3262	94.1254	93.8846	93.4205	93.0298	92.8163
0.494	-2.93215	74.6382	74.568	74.223	73.6867	73.416	73.0747
0.494	-2.82743	58.0595	57.9265	57.2689	56.9217	56.5008	56.1424
0.494	-2.72271	43.8317	43.489	43.0773	42.7385	42.2354	41.9605
0.494	-2.61799	31.9477	31.7716	31.5603	31.0449	30.6679	30.4622
0.494	-2.51327	22.6772	22.608	22.388	21.8427	21.5678	21.3223
0.494	-2.40855	15.7204	15.7068	15.2389	14.852	14.6573	14.3514
0.494	-2.30383	10.7437	10.5326	10.0279	9.76188	9.59125	9.28304
0.494	-2.19911	7.04136	6.76096	6.42443	6.24742	6.046	5.79159
0.494	-2.0944	4.49983	4.31849	4.10108	3.98691	3.76634	3.55456
0.494	-1.98968	3.00102	2.88668	2.7497	2.67788	2.44781	2.26889
0.494	-1.88496	2.25298	2.17842	2.08915	2.0424	1.77478	1.61839
0.494	-1.78024	1.55472	1.50722	1.4504	1.4166	1.16227	1.02372
0.494	-1.67552	1.18044	1.14765	1.10843	1.07808	0.844449	0.71721
0.494	-1.5708	1.02917	1.00263	0.970901	0.954308	0.731039	0.609196
0.494	-1.46608	1.07776	1.051	1.01901	1.00228	0.804607	0.682566
0.494	-1.36136	1.38276	1.34923	1.30914	1.28816	1.12212	0.994272
0.494	-1.25664	2.07836	2.02939	1.97081	1.94015	1.81285	1.67325
0.494	-1.15192	3.05994	2.98753	2.90083	2.85543	2.76754	2.61247
0.494	-1.0472	4.77721	4.66079	4.52132	4.44818	4.41154	4.24208
0.494	-0.942478	7.69792	7.51281	7.29086	7.17429	7.11585	7.0091
0.494	-0.837758	12.1754	11.8901	11.5463	11.3654	11.2745	11.2251
0.494	-0.733038	17.9366	17.9365	17.6381	17.3662	17.2296	17.1552
0.494	-0.628319	25.8997	25.884	25.8652	25.5171	25.3181	25.2097
0.494	-0.523599	36.4062	36.332	36.2432	36.1342	35.8536	35.7005
0.494	-0.418879	49.7533	49.5683	49.3464	49.2298	49.1069	48.897
0.494	-0.314159	65.9139	65.8178	65.3901	65.1647	65.0512	64.9892
0.494	-0.20944	84.5076	84.494	84.4775	84.1333	83.9431	83.8392
0.494	-0.10472	106.216	106.139	106.047	105.998	105.838	105.686
0.494	1.11022e-16	131.114	130.902	130.646	130.511	130.443	130.405
0.494	0.10472	158.079	158.079	158.078	157.855	157.72	157.647
0.494	0.20944	187.493	187.457	187.41	187.382	187.367	187.358
0.494	0.314159	219.08	218.927	218.742	218.645	218.595	218.567
0.494	0.418879	251.26	251.255	251.248	251.244	251.241	251.238
0.494	0.523599	284.294	284.282	284.268	284.259	284.254	284.249
0.494	0.628319	317.619	317.545	317.456	317.408	317.383	317.367
0.494	0.733038	350.425	350.244	350.025	349.909	349.849	349.815
0.494	0.837758	381.856	381.533	381.145	380.939	380.834	380.774
0.494	0.942478	411.043	410.558	409.974	409.664	409.507	409.419
0.494	1.0472	437.141	436.485	435.696	435.277	435.064	434.946
0.494	1.15192	459.366	458.544	457.538	457.004	456.732	456.582
0.494	1.25664	476.508	475.528	474.345	473.716	473.397	473.221
0.494	1.36136	488.51	487.412	486.086	485.381	485.023	484.825
0.494	1.46608	495.005	493.824	492.397	491.639	491.253	491.04
0.494	1.5708	495.792	494.569	493.091	492.305	491.906	491.685
0.494	1.67552	490.859	489.638	488.162	487.377	486.978	486.758
0.494	1.78024	480.055	478.889	477.482	476.733	476.353	476.143
0.494	1.88496	463.885	462.809	461.51	460.82	460.47	460.276
0.494	1.98968	443.082	442.13	440.981	440.371	440.062	439.89
0.494	2.0944	418.299	417.497	416.529	416.016	415.755	415.611
0.494	2.19911	390.286	389.649	388.881	388.474	388.267	388.152
0.494	2.30383	359.854	359.385	358.821	358.523	358.371	358.286
0.494	2.40855	327.841	327.532	327.161	326.964	326.864	326.808
0.494	2.51327	295.026	294.869	294.681	294.581	294.53	294.501
0.494	2.61799	262.108	262.051	261.982	261.945	261.878	261.742
0.494	2.72271	230.007	230.002	229.89	229.57	229.407	229.318
0.494	2.82743	199.146	198.858	198.513	198.33	198.237	197.998
0.494	2.93215	169.293	169.166	169.013	168.723	168.4	168.223
0.494	3.03687	141.881	141.851	141.476	141.05	140.836	140.609
0.494	3.14159	117.13	116.729	116.248	115.994	115.589	115.296
0.5025	-3.14159	115.727	115.683	115.63	115.23	114.983	114.844
0.5025	-3.03687	93.8086	93.8065	93.2484	92.9319	92.7724	92.5149
0.5025	-2.93215	74.264	73.9887	73.6583	73.4843	73.125	72.8738
0.5025	-2.82743	57.2373	57.1172	56.9732	56.6202	56.2887	56.1078
0.5025	-2.72271	43.1718	43.1416	42.9353	42.4835	42.2558	42.1316
0.5025	-2.61799	31.8907	31.8577	31.3039	31.0118	30.8649	30.6104
0.5025	-2.51327	22.7575	22.4829	22.1534	21.98	21.7882	21.5334
0.5025	-2.40855	15.5242	15.38	15.2072	15.1164	14.8291	14.6325
0.5025	-2.30383	10.2921	10.2308	10.1573	10.0304	9.75501	9.60493
0.5025	-2.19911	6.71854	6.70186	6.6819	6.45738	6.24817	6.13426
0.5025	-2.0944	4.46298	4.46233	4.46154	4.15248	3.99352	3.90702
0.5025	-1.98968	3.20423	3.20038	3.05957	2.81677	2.69478	2.62845
0.5025	-1.88496	2.25479	2.23863	1.95804	1.76332	1.66557	1.61244
0.5025	-1.78024	1.71895	1.61551	1.31459	1.15639	1.07702	1.0339
0.5025	-1.67552	1.47316	1.25747	0.998779	0.862858	0.794696	0.757671
0.5025	-1.5708	1.3573	1.15797	0.918929	0.793372	0.730421	0.69623
0.5025	-1.46608	1.49558	1.29565	1.0559	0.929961	0.866819	0.832525
0.5025	-1.36136	1.86248	1.72559	1.46466	1.32756	1.2588	1.22146
0.5025	-1.25664	2.29334	2.25897	2.00134	1.84515	1.76679	1.72422
0.5025	-1.15192	3.0742	3.05703	2.94603	2.75404	2.65766	2.60528
0.5025	-1.0472	4.68682	4.68334	4.67919	4.50823	4.38501	4.31801
0.5025	-0.942478	7.44528	7.44439	7.44329	7.40444	7.24345	7.15584
0.5025	-0.837758	11.6962	11.678	11.6562	11.6448	11.5568	11.4412
0.5025	-0.733038	17.801	17.7361	17.6585	17.6177	17.5973	17.5091
0.5025	-0.628319	26.117	25.9665	25.7861	25.6913	25.6438	25.6178
0.5025	-0.523599	36.7721	36.693	36.3516	36.172	36.0817	36.0325
0.5025	-0.418879	49.4422	49.4422	49.4421	49.221	49.0774	48.9991
0.5025	-0.314159	65.0017	64.9742	64.9411	64.9236	64.8446	64.7226
0.5025	-0.20944	83.7315	83.6166	83.4787	83.4062	83.3695	83.3492
0.5025	-0.10472	105.357	105.336	105.096	104.927	104.842	104.795
0.5025	1.11022e-16	129.304	129.302	129.3	129.298	129.263	129.177
0.5025	0.10472	156.191	156.141	156.08	156.048	156.031	156.021
0.5025	0.20944	185.586	185.525	185.359	185.252	185.198	185.168
0.5025	0.314159	216.093	216.089	216.084	216.081	216.078	216.075
0.5025	0.418879	248.284	248.269	248.252	248.242	248.236	248.231
0.5025	0.523599	281.262	281.147	281.009	280.937	280.899	280.878
0.5025	0.628319	313.338	313.308	313.271	313.25	313.238	313.23
0.5025	0.733038	344.919	344.918	344.916	344.914	344.912	344.908
0.5025	0.837758	375.175	375.16	375.141	375.129	375.122	375.116
0.5025	0.942478	403.267	403.204	403.128	403.086	403.063	403.049
0.5025	1.0472	428.378	428.246	428.086	428	427.956	427.929
0.5025	1.15192	449.751	449.539	449.284	449.148	449.078	449.037
0.5025	1.25664	466.638	466.342	465.985	465.796	465.698	465.643
0.5025	1.36136	478.124	477.761	477.325	477.093	476.974	476.907
0.5025	1.46608	484.293	483.882	483.387	483.124	482.99	482.914
0.5025	1.5708	484.95	484.514	483.989	483.711	483.569	483.489
0.5025	1.67552	480.088	479.653	479.13	478.852	478.71	478.63
0.5025	1.78024	469.881	469.473	468.981	468.72	468.587	468.512
0.5025	1.88496	454.284	453.934	453.513	453.289	453.175	453.11
0.5025	1.98968	434.098	433.817	433.479	433.299	433.207	433.155
0.5025	2.0944	410.079	409.876	409.632	409.502	409.435	409.397
0.5025	2.19911	382.953	382.829	382.678	382.598	382.556	382.531
0.5025	2.30383	353.507	353.45	353.381	353.343	353.323	353.309
0.5025	2.40855	322.553	322.541	322.525	322.516	322.51	322.505
0.5025	2.51327	290.895	290.893	290.891	290.889	290.886	290.883
0.5025	2.61799	259.298	259.212	258.96	258.826	258.758	258.72
0.5025	2.72271	227.402	227.315	227.211	227.155	227.127	227.11
0.5025	2.82743	196.705	196.694	196.681	196.524	196.337	196.231
0.5025	2.93215	167.935	167.814	167.416	167.206	167.099	167.04
0.5025	3.03687	140.568	140.413	140.227	140.128	139.904	139.708
0.5025	3.14159	115.727	115.683	115.63	115.23	114.983	114.844
0.511	-3.14159	115.141	114.913	114.641	114.497	114.424	114.291
0.511	-3.03687	92.896	92.8095	92.7058	92.6346	92.3327	92.1677
0.511	-2.93215	73.6278	73.615	73.5491	73.154	72.9548	72.846
0.511	-2.82743	57.3345	57.2039	56.7533	56.5159	56.3964	56.2873
0.511	-2.72271	43.1908	42.9956	42.7615	42.6384	42.5034	42.2801
0.511	-2.61799	31.5836	31.5062	31.4134	31.3503	31.0523	30.8898
0.511	-2.51327	22.5205	22.5052	22.4869	22.2222	22.0126	21.8984
0.511	-2.40855	15.7138	15.7134	15.5425	15.2609	15.1193	15.0423
0.511	-2.30383	10.8429	10.6955	10.3504	10.1688	10.0776	10.028
0.511	-2.19911	7.13172	6.9559	6.74512	6.63444	6.57896	6.54881
0.511	-2.0944	4.63304	4.53254	4.41217	4.34907	4.31747	4.30032
0.511	-1.98968	3.07852	3.02181	2.95395	2.91841	2.90063	2.89099
0.511	-1.88496	1.92086	1.89319	1.8601	1.8428	1.83415	1.82946
0.511	-1.78024	1.27391	1.26138	1.24638	1.23855	1.23464	1.23252
0.511	-1.67552	0.970359	0.964642	0.957811	0.954234	0.952452	0.951486
0.511	-1.5708	0.912324	0.908997	0.905023	0.902948	0.901912	0.901351
0.511	-1.46608	1.07672	1.07331	1.06924	1.06712	1.06606	1.06549
0.511	-1.36136	1.51703	1.51101	1.50381	1.50004	1.49816	1.49714
0.511	-1.25664	1.93182	1.91998	1.90581	1.89841	1.89471	1.89271
0.511	-1.15192	2.91544	2.88903	2.85745	2.84093	2.83268	2.8282
0.511	-1.0472	4.77444	4.71985	4.65453	4.62032	4.6032	4.59391
0.511	-0.942478	7.81688	7.71355	7.58976	7.52486	7.49235	7.47468
0.511	-0.837758	12.3825	12.2018	11.9852	11.8714	11.8144	11.7833
0.511	-0.733038	18.2482	18.2271	18.1758	17.9894	17.8957	17.8448
0.511	-0.628319	26.1692	26.1691	26.1688	26.1686	26.0577	25.9787
0.511	-0.523599	36.4689	36.4555	36.4394	36.4309	36.4265	36.4239
0.511	-0.418879	49.3484	49.2752	49.1875	49.1415	49.1182	49.1054
0.511	-0.314159	65.2366	65.0481	64.822	64.7031	64.6432	64.6103
0.511	-0.20944	83.2269	83.2215	83.215	83.2113	83.1232	83.0593
0.511	-0.10472	104.333	104.322	104.308	104.3	104.296	104.293
0.511	1.11022e-16	128.516	128.433	128.334	128.281	128.255	128.239
0.511	0.10472	154.977	154.937	154.889	154.864	154.851	154.843
0.511	0.20944	183.42	183.42	183.419	183.418	183.416	183.415
0.511	0.314159	214.033	214.005	213.97	213.952	213.941	213.934
0.511	0.418879	245.771	245.67	245.551	245.487	245.455	245.436
0.511	0.523599	277.794	277.773	277.747	277.733	277.725	277.719
0.511	0.628319	309.954	309.952	309.929	309.692	309.573	309.507
0.511	0.733038	341.171	340.954	340.695	340.56	340.492	340.453
0.511	0.837758	370.301	370.196	370.07	370.004	369.969	369.948
0.511	0.942478	397.347	397.309	397.262	397.236	397.221	397.211
0.511	1.0472	421.52	421.513	421.504	421.497	421.492	421.486
0.511	1.15192	442.088	442.088	442.086	442.084	442.08	442.076
0.511	1.25664	458.413	458.404	458.393	458.385	458.379	458.373
0.511	1.36136	469.54	469.515	469.485	469.467	469.456	469.447
0.511	1.46608	475.423	475.385	475.338	475.312	475.297	475.286
0.511	1.5708	475.99	475.944	475.888	475.857	475.839	475.827
0.511	1.67552	471.233	471.187	471.131	471.1	471.083	471.07
0.511	1.78024	461.32	461.282	461.237	461.211	461.196	461.185
0.511	1.88496	446.408	446.387	446.361	446.345	446.335	446.327
0.511	1.98968	426.86	426.853	426.843	426.837	426.831	426.826
0.511	2.0944	403.622	403.621	403.62	403.618	403.615	403.611
0.511	2.19911	377.396	377.387	377.375	377.368	377.362	377.357
0.511	2.30383	348.945	348.902	348.849	348.821	348.805	348.794
0.511	2.40855	319.055	318.941	318.806	318.734	318.697	318.675
0.511	2.51327	287.612	287.58	287.542	287.521	287.51	287.502
0.511	2.61799	255.99	255.989	255.988	255.986	255.984	255.981
0.511	2.72271	225.105	225.085	225.06	224.893	224.806	224.757
0.511	2.82743	194.909	194.787	194.64	194.562	194.523	194.5
0.511	2.93215	166.041	166.011	165.975	165.955	165.815	165.691
0.511	3.03687	139.482	139.482	139.303	139.028	138.889	138.813
0.511	3.14159	115.141	114.913	114.641	114.497	114.424	114.291
0.5195	-3.14159	113.565	113.563	113.56	113.481	113.303	113.205
0.5195	-3.03687	92.2232	92.2092	91.8244	91.6214	91.5191	91.4631
0.5195	-2.93215	72.9467	72.7967	72.6168	72.5221	72.4744	72.3921
0.5195	-2.82743	56.3181	56.2733	56.2196	56.1913	55.9954	55.8526
0.5195	-2.72271	42.5563	42.5546	42.5524	42.2859	42.1139	42.0201
0.5195	-2.61799	31.4934	31.4784	31.1119	30.9048	30.8008	30.744
0.5195	-2.51327	22.3989	22.2227	22.0115	21.9005	21.8449	21.8145
0.5195	-2.40855	15.232	15.155	15.0628	15.0144	14.9902	14.977
0.5195	-2.30383	10.0193	9.99762	9.97166	9.95807	9.95125	9.87599
0.5195	-2.19911	6.43222	6.43129	6.43017	6.42957	6.40144	6.30791
0.5195	-2.0944	4.14372	4.13859	4.13247	4.12926	4.04576	3.9765
0.5195	-1.98968	2.84531	2.82033	2.79056	2.74604	2.65101	2.59937
0.5195	-1.88496	1.8268	1.77745	1.71868	1.6052	1.53105	1.49077
0.5195	-1.78024	1.26373	1.18731	1.0559	0.939166	0.880651	0.848873
0.5195	-1.67552	1.01082	0.901466	0.714715	0.616703	0.567591	0.540926
0.5195	-1.5708	0.954147	0.811992	0.641625	0.552242	0.507462	0.483152
0.5195	-1.46608	1.1255	0.989309	0.818342	0.728642	0.683704	0.659308
0.5195	-1.36136	1.52277	1.42621	1.29765	1.19864	1.14903	1.1221
0.5195	-1.25664	1.96851	1.89037	1.79735	1.74905	1.70983	1.67851
0.5195	-1.15192	2.83539	2.78434	2.72353	2.69193	2.6762	2.66769
0.5195	-1.0472	4.53295	4.50895	4.48035	4.46546	4.45804	4.45401
0.5195	-0.942478	7.36264	7.35812	7.35273	7.3499	7.34847	7.34767
0.5195	-0.837758	11.6569	11.6556	11.654	11.6531	11.6526	11.6523
0.5195	-0.733038	17.7622	17.7383	17.7098	17.6949	17.6873	17.6832
0.5195	-0.628319	26.0205	25.9388	25.841	25.7897	25.764	25.7499
0.5195	-0.523599	36.6438	36.5598	36.3454	36.2294	36.1711	36.1393
0.5195	-0.418879	48.9656	48.9487	48.9285	48.9178	48.9123	48.8982
0.5195	-0.314159	64.1926	64.1914	64.1899	64.1889	64.1881	64.1874
0.5195	-0.20944	82.4821	82.4403	82.3901	82.3636	82.35	82.3422
0.5195	-0.10472	103.783	103.69	103.564	103.473	103.426	103.401
0.5195	1.11022e-16	127.043	127.028	127.009	126.999	126.993	126.989
0.5195	0.10472	153.131	153.127	153.123	153.12	153.118	153.116
0.5195	0.20944	181.761	181.702	181.584	181.466	181.406	181.372
0.5195	0.314159	211.496	211.43	211.352	211.31	211.289	211.276
0.5195	0.418879	242.593	242.587	242.579	242.574	242.491	242.397
0.5195	0.523599	274.682	274.673	274.361	274.154	274.05	273.993
0.5195	0.628319	306.015	305.856	305.667	305.567	305.516	305.356
0.5195	0.733038	336.408	336.347	336.274	335.997	335.745	335.607
0.5195	0.837758	365.514	365.502	365.076	364.713	364.531	364.431
0.5195	0.942478	392.423	392.011	391.522	391.267	391.139	391.068
0.5195	1.0472	415.71	415.43	415.096	414.922	414.833	414.783
0.5195	1.15192	435.524	435.336	435.112	434.994	434.934	434.898
0.5195	1.25664	451.25	451.123	450.973	450.893	450.85	450.825
0.5195	1.36136	461.899	461.814	461.712	461.657	461.627	461.608
0.5195	1.46608	467.542	467.477	467.4	467.358	467.335	467.319
0.5195	1.5708	468.058	468.003	467.937	467.9	467.88	467.866
0.5195	1.67552	463.442	463.387	463.32	463.283	463.263	463.249
0.5195	1.78024	453.856	453.79	453.712	453.669	453.645	453.63
0.5195	1.88496	439.405	439.313	439.203	439.144	439.113	439.093
0.5195	1.98968	420.518	420.386	420.227	420.144	420.1	420.074
0.5195	2.0944	398.079	397.883	397.648	397.525	397.462	397.425
0.5195	2.19911	372.746	372.476	372.128	371.947	371.855	371.804
0.5195	2.30383	344.35	344.35	344.349	344.123	343.991	343.918
0.5195	2.40855	314.497	314.483	314.465	314.455	314.448	314.442
0.5195	2.51327	283.958	283.891	283.81	283.767	283.744	283.73
0.5195	2.61799	253.054	252.988	252.908	252.865	252.843	252.829
0.5195	2.72271	222.099	222.089	222.078	222.071	222.066	222.063
0.5195	2.82743	192.461	192.455	192.448	192.444	192.421	192.357
0.5195	2.93215	164.442	164.278	164.08	163.976	163.923	163.894
0.5195	3.03687	137.684	137.633	137.572	137.539	137.522	137.512
0.5195	3.14159	113.565	113.563	113.56	113.481	113.303	113.205
0.528	-3.14159	112.193	112.087	111.961	111.894	111.86	111.841
0.528	-3.03687	90.6116	90.5904	90.5649	90.5513	90.5441	90.5397
0.528	-2.93215	71.9386	71.9375	71.9359	71.8915	71.7496	71.6721
0.528	-2.82743	56.1747	56.0822	55.7896	55.6356	55.5581	55.5158
0.528	-2.72271	42.2545	42.1361	41.9941	41.9196	41.882	41.8615
0.528	-2.61799	30.7901	30.7566	30.7164	30.6954	30.6847	30.6788
0.528	-2.51327	21.7912	21.7902	21.789	21.7884	21.7698	21.6746
0.528	-2.40855	14.9836	14.9712	14.9564	14.9028	14.7885	14.7263
0.528	-2.30383	10.061	10.0027	9.8291	9.68907	9.61882	9.58063
0.528	-2.19911	6.36495	6.23814	6.08618	6.00648	5.96654	5.94485
0.528	-2.0944	3.74438	3.67916	3.6011	3.56021	3.53975	3.52864
0.528	-1.98968	2.15441	2.12544	2.0908	2.07268	2.06362	2.05871
0.528	-1.88496	1.28026	1.26882	1.25513	1.24798	1.24441	1.24247
0.528	-1.78024	0.518805	0.515949	0.512537	0.510757	0.509868	0.509386
0.528	-1.67552	0.123085	0.122775	0.122405	0.122213	0.122116	0.122064
0.528	-1.5708	0	0	0	0	0	0
0.528	-1.46608	0.128232	0.128231	0.128231	0.128231	0.12823	0.12823
0.528	-1.36136	0.559925	0.559542	0.559084	0.558845	0.558726	0.558651
0.528	-1.25664	1.41874	1.41553	1.41168	1.40967	1.40867	1.40812
0.528	-1.15192	2.46397	2.45331	2.44055	2.43389	2.43056	2.42874
0.528	-1.0472	4.35492	4.32487	4.28893	4.27013	4.26072	4.25561
0.528	-0.942478	7.42369	7.35617	7.27533	7.23299	7.21178	7.20025
0.528	-0.837758	11.9434	11.8193	11.6718	11.5952	11.5571	11.5365
0.528	-0.733038	17.6924	17.6375	17.5721	17.538	17.521	17.5118
0.528	-0.628319	25.5254	25.5148	25.502	25.4953	25.4919	25.4899
0.528	-0.523599	35.7545	35.7529	35.7509	35.7498	35.749	35.7485
0.528	-0.418879	48.6498	48.6124	48.5676	48.544	48.532	48.5252
0.528	-0.314159	64.3051	64.1917	64.0346	63.9513	63.9097	63.8869
0.528	-0.20944	81.8721	81.8335	81.7874	81.7632	81.7507	81.7436
0.528	-0.10472	102.442	102.441	102.44	102.44	102.439	102.438
0.528	1.11022e-16	125.983	125.957	125.927	125.911	125.861	125.812
0.528	0.10472	151.863	151.738	151.589	151.511	151.471	151.449
0.528	0.20944	179.448	179.418	179.383	179.364	179.353	179.346
0.528	0.314159	209.117	209.117	209.116	208.908	208.767	208.689
0.528	0.418879	240.151	239.916	239.622	239.465	239.387	239.343
0.528	0.523599	270.871	270.772	270.653	270.59	270.343	270.18
0.528	0.628319	301.828	301.804	301.655	301.23	301.018	300.903
0.528	0.733038	332.272	332.01	331.459	331.173	330.92	330.625
0.528	0.837758	360.546	360.253	359.904	359.501	359.059	358.819
0.528	0.942478	386.607	386.435	386.143	385.424	385.067	384.873
0.528	1.0472	409.901	409.809	409.099	408.519	408.23	408.072
0.528	1.15192	429.727	429.517	428.599	428.125	427.889	427.759
0.528	1.25664	445.229	444.595	443.842	443.453	443.258	443.151
