#x	y	new0_fix	prod
0.025005	-2.61799	17.8346	18.3315
0.025005	-2.51327	14.7622	14.9959
0.025005	-2.40855	12.3116	12.4705
0.025005	-2.30383	10.5009	10.6376
0.025005	-2.19911	9.22308	9.28854
0.025005	-2.0944	8.36241	8.4023
0.025005	-1.98968	7.83695	7.86811
0.025005	-1.88496	7.50317	7.53239
0.025005	-1.78024	7.27066	7.28649
0.025005	-1.67552	7.14759	7.16444
0.025005	-1.5708	7.11813	7.13876
0.025005	-1.46608	7.17439	7.19446
0.025005	-1.36136	7.32436	7.34342
0.025005	-1.25664	7.57363	7.59098
0.025005	-1.15192	7.99537	8.02696
0.025005	-1.0472	8.74091	8.7879
0.025005	-0.942478	9.89989	9.97412
0.025005	-0.837758	11.5915	11.7035
0.025005	-0.733038	13.807	14.0436
0.025005	-0.628319	16.7742	17.1067
0.025005	-0.523599	20.6115	21.0617
0.025005	-0.418879	25.416	26.0191
0.025005	-0.314159	31.2144	31.9723
0.025005	-0.20944	37.8039	38.9965
0.025005	-0.10472	45.3826	46.8929
0.025005	-2.66454e-15	53.5833	55.8118
0.025005	0.10472	62.3861	65.4502
0.025005	0.20944	71.7703	75.5897
0.025005	0.314159	81.7416	86.2641
0.025005	0.418879	91.9119	97.1748
0.025005	0.523599	102.338	108.255
0.025005	0.628319	112.852	119.256
0.025005	0.733038	122.914	129.796
0.025005	0.837758	132.306	139.771
0.025005	0.942478	140.951	148.878
0.025005	1.0472	148.589	156.915
0.025005	1.15192	154.933	163.312
0.025005	1.25664	159.784	168.234
0.025005	1.36136	163.014	171.544
0.025005	1.46608	164.519	173.217
0.025005	1.5708	164.254	172.871
0.025005	1.67552	162.134	170.751
0.025005	1.78024	158.336	167.387
0.025005	1.88496	153.006	161.642
0.025005	1.98968	146.335	155.125
0.025005	2.0944	138.485	147.112
0.025005	2.19911	129.724	138.072
0.025005	2.30383	120.35	128.166
0.025005	2.40855	110.584	117.743
0.025005	2.51327	100.35	107.055
0.025005	2.61799	90.2273	96.2506
0.025005	2.72271	80.4171	85.6185
0.025005	2.82743	71.0019	75.4644
0.025005	2.93215	61.9697	65.6927
0.025005	3.03687	53.6585	56.4004
0.025005	3.14159	45.8641	47.8057
0.0256584	-3.14159	48.7325	51.1003
0.0256584	-3.03687	41.6265	43.3663
0.0256584	-2.93215	35.2044	36.627
0.0256584	-2.82743	29.7387	30.8489
0.0256584	-2.72271	25.1823	25.8568
0.0256584	-2.61799	21.3034	21.8823
0.0256584	-2.51327	18.231	18.6502
0.0256584	-2.40855	15.8674	16.1635
0.0256584	-2.30383	14.1208	14.2882
0.0256584	-2.19911	12.8917	12.9944
0.0256584	-2.0944	12.052	12.1308
0.0256584	-1.98968	11.537	11.6067
0.0256584	-1.88496	11.2035	11.2126
0.0256584	-1.78024	10.9311	10.9752
0.0256584	-1.67552	10.8146	10.8594
0.0256584	-1.5708	10.7882	10.8411
0.0256584	-1.46608	10.8594	10.9118
0.0256584	-1.36136	11.0097	11.062
0.0256584	-1.25664	11.222	11.2668
0.0256584	-1.15192	11.6468	11.7108
0.0256584	-1.0472	12.3905	12.4796
0.0256584	-0.942478	13.5348	13.6627
0.0256584	-0.837758	15.1909	15.3772
0.0256584	-0.733038	17.4772	17.7465
0.0256584	-0.628319	20.4513	20.8307
0.0256584	-0.523599	24.1578	24.8115
0.0256584	-0.418879	28.7866	29.6751
0.0256584	-0.314159	34.3554	35.4591
0.0256584	-0.20944	40.9507	42.3101
0.0256584	-0.10472	48.3221	50.24
0.0256584	-2.66454e-15	56.5256	59.0338
0.0256584	0.10472	65.1699	68.6736
0.0256584	0.20944	74.2809	78.8108
0.0256584	0.314159	83.8552	89.3225
0.0256584	0.418879	93.7449	100.127
0.0256584	0.523599	103.685	110.951
0.0256584	0.628319	113.645	121.741
0.0256584	0.733038	123.386	132.085
0.0256584	0.837758	132.398	141.764
0.0256584	0.942478	140.616	150.631
0.0256584	1.0472	147.872	158.436
0.0256584	1.15192	153.937	164.803
0.0256584	1.25664	158.531	169.668
0.0256584	1.36136	161.578	172.877
0.0256584	1.46608	162.982	174.288
0.0256584	1.5708	162.702	174.011
0.0256584	1.67552	160.714	172.529
0.0256584	1.78024	157.07	168.407
0.0256584	1.88496	151.973	163.224
0.0256584	1.98968	145.603	156.653
0.0256584	2.0944	138.167	148.878
0.0256584	2.19911	129.823	139.967
0.0256584	2.30383	120.887	130.446
0.0256584	2.40855	111.385	120.294
0.0256584	2.51327	101.629	109.633
0.0256584	2.61799	91.9805	99.2522
0.0256584	2.72271	82.6304	88.7459
0.0256584	2.82743	73.4379	78.6302
0.0256584	2.93215	64.8234	68.865
0.0256584	3.03687	56.5943	59.5761
0.0256584	3.14159	48.7325	51.1003
