#x	y	new0_fix	prod
0.528	-3.03687	33.6706	34.1335
0.528	-2.93215	26.735	27.1288
0.528	-2.82743	20.7816	21.1301
0.528	-2.72271	15.8125	16.1022
0.528	-2.61799	11.758	11.878
0.528	-2.51327	8.44591	8.4938
0.528	-2.40855	5.83083	5.87204
0.528	-2.30383	3.8747	3.90718
0.528	-2.19911	2.46578	2.49
0.528	-2.0944	1.49585	1.51357
0.528	-1.98968	0.865417	0.865813
0.528	-1.88496	0.470199	0.471416
0.528	-1.78024	0.2044	0.204852
0.528	-1.67552	0.0615279	0.0616337
0.528	-1.5708	0.0155386	0.0155386
0.528	-1.46608	0.0626925	0.0632206
0.528	-1.36136	0.22432	0.224483
0.528	-1.25664	0.546705	0.549283
0.528	-1.15192	1.0447	1.04637
0.528	-1.0472	1.88112	1.88084
0.528	-0.942478	3.13145	3.12426
0.528	-0.837758	4.94756	4.9276
0.528	-0.733038	7.44763	7.40267
0.528	-0.628319	10.6909	10.6674
0.528	-0.523599	14.7095	14.8284
0.528	-0.418879	19.713	19.8548
0.528	-0.314159	25.7474	25.9004
0.528	-0.20944	32.8399	32.9559
0.528	-0.10472	40.7114	41.1024
0.528	-2.66454e-15	49.6296	50.3093
0.528	0.10472	59.4343	60.2773
0.528	0.20944	69.764	71.0303
0.528	0.314159	80.7668	82.3862
0.528	0.418879	91.7923	94.1702
0.528	0.523599	103.12	105.971
0.528	0.628319	113.978	117.755
0.528	0.733038	124.626	129.165
0.528	0.837758	134.365	139.724
0.528	0.942478	143.288	149.412
0.528	1.0472	151.141	157.955
0.528	1.15192	157.692	165.088
0.528	1.25664	162.745	170.406
0.528	1.36136	166.132	173.883
0.528	1.46608	167.74	175.578
0.528	1.5708	167.46	175.416
0.528	1.67552	165.316	172.95
0.528	1.78024	161.448	169.273
0.528	1.88496	156	163.326
0.528	1.98968	149.134	156.199
0.528	2.0944	141.042	147.424
0.528	2.19911	132.057	137.745
0.528	2.30383	122.445	127.338
0.528	2.40855	112.003	116.41
0.528	2.51327	101.389	104.916
0.528	2.61799	90.422	93.4475
0.528	2.72271	79.7345	82.1879
0.528	2.82743	69.2275	71.1268
0.528	2.93215	59.2833	60.7457
0.528	3.03687	49.9793	51.1433
0.528	3.14159	41.3274	42.1441
0.5365	-3.14159	41.4736	42.5731
0.5365	-3.03687	33.8663	34.6919
0.5365	-2.93215	27.0608	27.7903
0.5365	-2.82743	21.2458	21.8384
0.5365	-2.72271	16.3761	16.6297
0.5365	-2.61799	12.2674	12.4509
0.5365	-2.51327	8.92015	9.09376
0.5365	-2.40855	6.31643	6.45228
0.5365	-2.30383	4.35183	4.45086
0.5365	-2.19911	2.92244	2.98998
0.5365	-2.0944	1.93283	1.94686
0.5365	-1.98968	1.29194	1.30072
0.5365	-1.88496	0.904836	0.908255
0.5365	-1.78024	0.651571	0.660479
0.5365	-1.67552	0.495097	0.496722
0.5365	-1.5708	0.456073	0.458611
0.5365	-1.46608	0.521734	0.524415
0.5365	-1.36136	0.708869	0.712794
0.5365	-1.25664	1.06424	1.07044
0.5365	-1.15192	1.62307	1.63173
0.5365	-1.0472	2.47144	2.48538
0.5365	-0.942478	3.75066	3.76897
0.5365	-0.837758	5.57446	5.59492
0.5365	-0.733038	8.06246	8.0792
0.5365	-0.628319	11.3333	11.335
0.5365	-0.523599	15.4934	15.4662
0.5365	-0.418879	20.37	20.5612
0.5365	-0.314159	26.2743	26.6814
0.5365	-0.20944	33.2476	33.6893
0.5365	-0.10472	41.1982	41.7235
0.5365	-2.66454e-15	49.8569	50.7829
0.5365	0.10472	59.4769	60.7416
0.5365	0.20944	69.5668	71.1377
0.5365	0.314159	80.2493	82.4382
0.5365	0.418879	91.1257	94.0812
0.5365	0.523599	102.066	105.7
0.5365	0.628319	112.852	117.046
0.5365	0.733038	123.022	128.207
0.5365	0.837758	132.65	138.801
0.5365	0.942478	141.173	148.2
0.5365	1.0472	148.7	156.434
0.5365	1.15192	154.992	163.441
0.5365	1.25664	159.847	168.365
0.5365	1.36136	163.104	172.015
0.5365	1.46608	164.56	173.53
0.5365	1.5708	164.249	173.242
0.5365	1.67552	162.204	171.289
0.5365	1.78024	158.507	167.662
0.5365	1.88496	153.228	161.51
0.5365	1.98968	146.58	154.716
0.5365	2.0944	138.827	146.31
0.5365	2.19911	130.214	136.784
0.5365	2.30383	120.702	126.348
0.5365	2.40855	110.584	115.348
0.5365	2.51327	100.157	104.373
0.5365	2.61799	89.533	93.1218
0.5365	2.72271	79.14	82.1112
0.5365	2.82743	68.8513	71.236
0.5365	2.93215	59.1658	60.7727
0.5365	3.03687	49.8647	51.4074
0.5365	3.14159	41.4736	42.5731
0.545	-3.14159	43.0182	44.0815
0.545	-3.03687	35.4504	36.3661
0.545	-2.93215	28.7958	29.5264
0.545	-2.82743	23.0918	23.7637
0.545	-2.72271	18.2363	18.7698
0.545	-2.61799	14.0963	14.363
0.545	-2.51327	10.804	11.0708
0.545	-2.40855	8.18433	8.30336
0.545	-2.30383	6.21412	6.33865
0.545	-2.19911	4.78683	4.85946
0.545	-2.0944	3.84437	3.85393
0.545	-1.98968	3.19322	3.22257
0.545	-1.88496	2.78761	2.81897
0.545	-1.78024	2.51706	2.54719
0.545	-1.67552	2.37131	2.40199
0.545	-1.5708	2.3509	2.37923
0.545	-1.46608	2.4385	2.46662
0.545	-1.36136	2.65566	2.68581
0.545	-1.25664	3.04692	3.0816
0.545	-1.15192	3.6735	3.71682
0.545	-1.0472	4.56031	4.61306
0.545	-0.942478	5.87048	5.93657
0.545	-0.837758	7.71323	7.79525
0.545	-0.733038	10.2025	10.3006
0.545	-0.628319	13.4509	13.5609
0.545	-0.523599	17.5641	17.6757
0.545	-0.418879	22.5167	22.729
0.545	-0.314159	28.3007	28.7838
0.545	-0.20944	35.1122	35.7244
0.545	-0.10472	42.9669	43.6106
0.545	-2.66454e-15	51.4766	52.4793
0.545	0.10472	60.8648	62.2605
0.545	0.20944	70.8723	72.7384
0.545	0.314159	81.2293	83.6398
0.545	0.418879	91.9168	94.955
0.545	0.523599	102.499	106.534
0.545	0.628319	113.038	117.832
0.545	0.733038	122.914	128.669
0.545	0.837758	132.306	138.881
0.545	0.942478	140.616	148.124
0.545	1.0472	147.872	156.099
0.545	1.15192	153.937	162.794
0.545	1.25664	158.531	167.871
0.545	1.36136	161.578	171.289
0.545	1.46608	162.982	172.989
0.545	1.5708	162.702	172.657
0.545	1.67552	160.714	170.526
0.545	1.78024	157.07	166.654
0.545	1.88496	151.973	161.336
0.545	1.98968	145.603	154.357
0.545	2.0944	138.167	146.261
0.545	2.19911	129.724	136.819
0.545	2.30383	120.35	126.584
0.545	2.40855	110.615	116.046
0.545	2.51327	100.376	105.291
0.545	2.61799	90.0995	93.978
0.545	2.72271	79.7546	83.2317
0.545	2.82743	69.7608	72.8765
0.545	2.93215	60.2116	62.2244
0.545	3.03687	51.1813	52.7222
0.545	3.14159	43.0182	44.5222
0.5535	-3.14159	46.7843	48.2596
0.5535	-3.03687	39.357	40.6526
0.5535	-2.93215	32.8728	33.8431
0.5535	-2.82743	27.2213	27.9143
0.5535	-2.72271	22.3772	22.9164
0.5535	-2.61799	18.304	18.7962
0.5535	-2.51327	15.0221	15.3818
0.5535	-2.40855	12.4488	12.9006
0.5535	-2.30383	10.4992	10.9155
0.5535	-2.19911	9.07978	9.28681
0.5535	-2.0944	8.20758	8.26189
0.5535	-1.98968	7.54613	7.69318
0.5535	-1.88496	7.01817	7.23453
0.5535	-1.78024	6.79251	6.94246
0.5535	-1.67552	6.66897	6.81168
0.5535	-1.5708	6.66591	6.80315
0.5535	-1.46608	6.78097	6.91698
0.5535	-1.36136	7.03459	7.17259
0.5535	-1.25664	7.46911	7.61317
0.5535	-1.15192	8.14709	8.30212
0.5535	-1.0472	9.09803	9.27231
0.5535	-0.942478	10.4499	10.6452
0.5535	-0.837758	12.324	12.5474
0.5535	-0.733038	14.8283	15.0857
0.5535	-0.628319	18.0697	18.3638
0.5535	-0.523599	22.1485	22.4766
0.5535	-0.418879	27.1194	27.5047
0.5535	-0.314159	32.8043	33.5072
0.5535	-0.20944	39.477	40.4528
0.5535	-0.10472	47.1513	48.2271
0.5535	-2.66454e-15	55.5043	56.9524
0.5535	0.10472	64.6037	66.5284
0.5535	0.20944	74.4444	76.8995
0.5535	0.314159	84.5051	87.5748
0.5535	0.418879	94.9959	98.6692
0.5535	0.523599	105.255	109.967
0.5535	0.628319	115.502	120.986
0.5535	0.733038	125.112	131.584
0.5535	0.837758	134.145	141.558
0.5535	0.942478	142.287	150.682
0.5535	1.0472	149.234	158.491
0.5535	1.15192	155.023	164.93
0.5535	1.25664	159.469	169.869
0.5535	1.36136	162.426	173.336
0.5535	1.46608	163.743	174.739
0.5535	1.5708	163.389	174.455
0.5535	1.67552	161.432	172.363
0.5535	1.78024	157.949	168.574
0.5535	1.88496	153.044	163.409
0.5535	1.98968	146.829	156.47
0.5535	2.0944	139.593	148.55
0.5535	2.19911	131.321	139.315
0.5535	2.30383	122.294	129.334
0.5535	2.40855	112.786	118.865
0.5535	2.51327	102.716	108.402
0.5535	2.61799	92.7135	97.1527
0.5535	2.72271	82.6219	86.5233
0.5535	2.82743	72.883	76.1576
0.5535	2.93215	63.5119	66.6778
0.5535	3.03687	54.729	57.2433
0.5535	3.14159	46.8031	48.5746
0.562	-3.14159	53.8296	56.0564
0.562	-3.03687	46.5519	48.5593
0.562	-2.93215	40.1751	41.8533
0.562	-2.82743	34.6957	35.97
0.562	-2.72271	29.9531	30.9696
0.562	-2.61799	25.9345	26.8267
0.562	-2.51327	22.6949	23.4731
0.562	-2.40855	20.1521	20.8361
0.562	-2.30383	18.2173	18.8249
0.562	-2.19911	16.7935	17.3416
0.562	-2.0944	15.7883	16.294
0.562	-1.98968	15.1178	15.7427
0.562	-1.88496	14.7081	15.247
0.562	-1.78024	14.4895	14.9648
0.562	-1.67552	14.3797	14.8405
0.562	-1.5708	14.4009	14.8533
0.562	-1.46608	14.551	14.9996
0.562	-1.36136	14.8495	15.2989
0.562	-1.25664	15.3365	15.7922
0.562	-1.15192	16.0713	16.5403
0.562	-1.0472	17.0767	17.5769
0.562	-0.942478	18.482	19.0092
0.562	-0.837758	20.4001	20.9658
0.562	-0.733038	22.9337	23.549
0.562	-0.628319	26.184	26.8584
0.562	-0.523599	30.2457	30.9841
0.562	-0.418879	35.1056	36.0023
0.562	-0.314159	40.7097	41.9681
0.562	-0.20944	47.2638	48.7864
0.562	-0.10472	54.7788	56.4652
0.562	-2.66454e-15	62.979	65.064
0.562	0.10472	71.8784	74.5142
0.562	0.20944	81.419	84.6471
0.562	0.314159	91.1866	95.1151
0.562	0.418879	101.375	105.98
0.562	0.523599	111.241	117.034
0.562	0.628319	121.171	127.849
0.562	0.733038	130.514	138.225
0.562	0.837758	139.219	147.983
0.562	0.942478	147.115	156.911
0.562	1.0472	153.78	164.465
0.562	1.15192	159.284	170.73
0.562	1.25664	163.622	175.535
0.562	1.36136	166.459	178.74
0.562	1.46608	167.582	180.248
0.562	1.5708	167.597	179.94
0.562	1.67552	165.381	177.888
0.562	1.78024	162.005	174.184
0.562	1.88496	157.244	168.924
0.562	1.98968	151.129	162.432
0.562	2.0944	144.143	154.578
0.562	2.19911	136.076	145.545
0.562	2.30383	127.42	136.052
0.562	2.40855	118.038	125.453
0.562	2.51327	108.358	114.961
0.562	2.61799	98.6032	104.409
0.562	2.72271	88.8236	93.7235
0.562	2.82743	79.4023	83.4212
0.562	2.93215	70.2734	73.6444
0.562	3.03687	61.7056	64.4663
0.562	3.14159	53.8347	56.0777
0.5705	-3.14159	65.2432	68.5861
0.5705	-3.03687	58.1117	61.1341
0.5705	-2.93215	51.8454	54.5588
0.5705	-2.82743	46.4495	48.8016
0.5705	-2.72271	41.8855	43.8195
0.5705	-2.61799	37.9257	39.6852
0.5705	-2.51327	34.7216	36.3305
0.5705	-2.40855	32.1956	33.6795
0.5705	-2.30383	30.2617	31.6464
0.5705	-2.19911	28.8318	30.3975
0.5705	-2.0944	27.8197	29.2631
0.5705	-1.98968	27.1453	28.4906
0.5705	-1.88496	26.738	27.9956
0.5705	-1.78024	26.4975	27.7128
0.5705	-1.67552	26.4091	27.6037
0.5705	-1.5708	26.4634	27.6449
0.5705	-1.46608	26.6583	27.8319
0.5705	-1.36136	27.0117	28.1825
0.5705	-1.25664	27.5617	28.7376
0.5705	-1.15192	28.3369	29.5546
0.5705	-1.0472	29.3974	30.6343
0.5705	-0.942478	30.8685	32.1363
0.5705	-0.837758	32.844	34.1583
0.5705	-0.733038	35.4211	36.7984
0.5705	-0.628319	38.6956	40.1512
0.5705	-0.523599	42.7567	44.3032
0.5705	-0.418879	47.4369	49.3262
0.5705	-0.314159	52.9801	55.206
0.5705	-0.20944	59.4371	61.8834
0.5705	-0.10472	66.7961	69.4853
0.5705	-2.66454e-15	74.6875	77.9774
0.5705	0.10472	83.3757	87.2898
0.5705	0.20944	92.7093	97.1512
0.5705	0.314159	102.208	107.431
0.5705	0.418879	112.025	118.086
0.5705	0.523599	121.642	128.905
0.5705	0.628319	131.244	139.338
0.5705	0.733038	140.185	149.466
0.5705	0.837758	148.602	159.023
0.5705	0.942478	156.145	167.703
0.5705	1.0472	162.606	175.025
0.5705	1.15192	167.925	181.264
0.5705	1.25664	171.883	185.941
0.5705	1.36136	174.701	189.046
0.5705	1.46608	175.863	190.5
0.5705	1.5708	175.452	190.182
0.5705	1.67552	173.568	188.076
0.5705	1.78024	170.13	184.525
0.5705	1.88496	165.682	179.396
0.5705	1.98968	159.673	172.837
0.5705	2.0944	152.94	165.208
0.5705	2.19911	145.17	156.416
0.5705	2.30383	136.55	146.841
0.5705	2.40855	127.68	136.785
0.5705	2.51327	118.148	126.554
0.5705	2.61799	108.799	116.089
0.5705	2.72271	99.1719	105.667
0.5705	2.82743	90.1407	95.6379
0.5705	2.93215	81.3061	86.0131
0.5705	3.03687	72.9299	76.9322
0.5705	3.14159	65.1792	68.5874
0.579	-3.14159	81.503	86.8744
0.579	-3.03687	74.7087	79.4838
0.579	-2.93215	68.5525	72.9509
0.579	-2.82743	63.2375	67.2834
0.579	-2.72271	58.7344	62.4597
0.579	-2.61799	54.9737	58.3215
0.579	-2.51327	51.7903	54.9545
0.579	-2.40855	49.2731	52.2853
0.579	-2.30383	47.3404	50.2315
0.579	-2.19911	45.9085	48.904
0.579	-2.0944	44.8951	47.765
0.579	-1.98968	44.21	46.9802
0.579	-1.88496	43.7607	46.4755
0.579	-1.78024	43.527	46.2076
0.579	-1.67552	43.4698	46.1234
0.579	-1.5708	43.5676	46.2002
0.579	-1.46608	43.8179	46.435
0.579	-1.36136	44.2375	46.8481
0.579	-1.25664	44.8122	47.4755
0.579	-1.15192	45.6272	48.3034
0.579	-1.0472	46.7691	49.46
0.579	-0.942478	48.3188	51.0419
0.579	-0.837758	50.3649	53.1404
0.579	-0.733038	52.9994	55.8479
0.579	-0.628319	56.2846	59.2564
0.579	-0.523599	60.1446	63.4459
0.579	-0.418879	64.7964	68.3336
0.579	-0.314159	70.2958	74.0756
0.579	-0.20944	76.6737	80.7183
0.579	-0.10472	83.758	88.258
0.579	-2.66454e-15	91.4996	96.6579
0.579	0.10472	99.9998	105.787
0.579	0.20944	108.792	115.372
0.579	0.314159	118.098	125.481
0.579	0.418879	127.637	135.943
0.579	0.523599	136.969	146.382
0.579	0.628319	146.21	156.6
0.579	0.733038	154.822	166.507
0.579	0.837758	162.977	175.881
0.579	0.942478	169.955	184.157
0.579	1.0472	176.418	191.368
0.579	1.15192	181.363	197.326
0.579	1.25664	185.408	201.887
0.579	1.36136	187.947	204.856
0.579	1.46608	188.77	206.251
0.579	1.5708	188.682	205.985
0.579	1.67552	186.704	203.947
0.579	1.78024	183.575	200.363
0.579	1.88496	178.752	195.393
0.579	1.98968	173.456	189.029
0.579	2.0944	166.645	181.596
0.579	2.19911	159.192	173.012
0.579	2.30383	151.004	163.614
0.579	2.40855	142.386	153.794
0.579	2.51327	133.256	143.679
0.579	2.61799	123.926	133.627
0.579	2.72271	114.794	123.183
0.579	2.82743	105.852	113.303
0.579	2.93215	97.1431	103.94
0.579	3.03687	89.2448	95.0936
0.579	3.14159	81.503	86.8762
