#x	y	new0_fix	prod
2.30383	0.002539	124.398	129.165
2.30383	0.0025465	126.7	131.089
2.30383	0.002554	129.451	133.52
2.40855	0.002464	118.19	124.571
2.40855	0.0024715	115.784	122.042
2.40855	0.002479	113.826	119.933
2.40855	0.0024865	112.321	118.133
2.40855	0.002494	111.273	116.815
2.40855	0.0025015	110.692	115.986
2.40855	0.002509	110.584	115.726
2.40855	0.0025165	110.787	115.348
2.40855	0.002524	111.422	115.864
2.40855	0.0025315	112.537	116.806
2.40855	0.002539	114.151	118.108
2.40855	0.0025465	116.287	120.003
2.40855	0.002554	119.15	122.421
2.51327	0.002464	108.313	113.65
2.51327	0.0024715	105.853	110.996
2.51327	0.002479	103.839	108.827
2.51327	0.0024865	102.275	107.105
2.51327	0.002494	101.123	105.74
2.51327	0.0025015	100.406	104.644
2.51327	0.002509	100.157	104.509
2.51327	0.0025165	100.388	104.373
2.51327	0.002524	100.942	104.619
2.51327	0.0025315	102.021	105.52
2.51327	0.002539	103.595	106.803
2.51327	0.0025465	105.686	108.531
2.51327	0.002554	108.316	110.796
2.61799	0.002464	98.2322	102.428
2.61799	0.0024715	95.6591	99.7435
2.61799	0.002479	93.5276	97.5373
2.61799	0.0024865	91.8427	95.7925
2.61799	0.002494	90.6107	94.5259
2.61799	0.0025015	89.838	93.7442
2.61799	0.002509	89.533	93.1218
2.61799	0.0025165	89.7044	93.3729
2.61799	0.002524	90.3626	93.209
2.61799	0.0025315	91.477	93.9966
2.61799	0.002539	93.0161	95.2471
2.61799	0.0025465	94.9575	96.995
2.61799	0.002554	97.4314	99.2091
2.72271	0.002464	87.9238	91.4281
2.72271	0.0024715	85.4295	88.7208
2.72271	0.002479	83.3792	86.4851
2.72271	0.0024865	81.6843	84.7111
2.72271	0.002494	80.408	83.4119
2.72271	0.0025015	79.5706	82.5912
2.72271	0.002509	79.14	82.1112
2.72271	0.0025165	79.1811	82.1879
2.72271	0.002524	79.7053	82.4839
2.72271	0.0025315	80.6877	82.7222
2.72271	0.002539	82.1561	83.9665
2.72271	0.0025465	84.139	85.676
2.72271	0.002554	86.6602	87.9467
2.82743	0.002464	77.988	80.8587
2.82743	0.0024715	75.4631	78.0979
2.82743	0.002479	73.3221	75.7596
2.82743	0.0024865	71.6138	73.8889
2.82743	0.002494	70.2594	72.4975
2.82743	0.0025015	69.3259	71.5761
2.82743	0.002509	68.8534	71.1268
2.82743	0.0025165	68.8513	71.2033
2.82743	0.002524	69.3291	71.6666
2.82743	0.0025315	70.2919	71.917
2.82743	0.002539	71.7444	73.1608
2.82743	0.0025465	73.7073	74.8058
2.82743	0.002554	76.1055	76.9388
2.93215	0.002464	68.2994	70.6223
2.93215	0.0024715	65.6948	67.8091
2.93215	0.002479	63.5049	65.4576
2.93215	0.0024865	61.7683	63.5703
2.93215	0.002494	60.4809	62.1553
2.93215	0.0025015	59.6498	61.1304
2.93215	0.002509	59.2429	60.7457
2.93215	0.0025165	59.1658	60.7727
2.93215	0.002524	59.5224	60.9073
2.93215	0.0025315	60.3631	61.5918
2.93215	0.002539	61.6876	62.7295
2.93215	0.0025465	63.5192	64.3415
2.93215	0.002554	65.8786	66.5305
3.03687	0.002464	59.3161	60.9189
3.03687	0.0024715	56.6973	58.1751
3.03687	0.002479	54.4891	55.8897
3.03687	0.0024865	52.7309	54.0299
3.03687	0.002494	51.3912	52.5962
3.03687	0.0025015	50.4571	51.6306
3.03687	0.002509	49.9834	51.1433
3.03687	0.0025165	49.8647	51.1467
3.03687	0.002524	50.1892	51.2512
3.03687	0.0025315	51.0179	51.9096
3.03687	0.002539	52.339	53.0616
3.03687	0.0025465	54.1625	54.6983
3.03687	0.002554	56.51	56.8271
3.14159	0.002464	51.0094	52.0669
3.14159	0.0024715	48.3174	49.3229
3.14159	0.002479	46.051	47.0339
3.14159	0.0024865	44.2157	45.2022
3.14159	0.002494	42.8075	43.8319
3.14159	0.0025015	41.8539	42.8126
3.14159	0.002509	41.3569	42.2414
3.14159	0.0025165	41.3274	42.1441
3.14159	0.002524	41.7719	42.5601
3.14159	0.0025315	42.5945	42.9987
3.14159	0.002539	43.8144	44.1865
3.14159	0.0025465	45.5026	45.865
3.14159	0.002554	47.7248	48.0329
