#x	y	12_	12a	12b
0.5025	1.5708	182.678	182.664	182.696
0.5025	1.67552	180.2	180.187	180.217
0.5025	1.78024	175.68	175.666	175.7
0.5025	1.88496	169.285	169.267	169.312
0.5025	1.98968	161.185	161.153	161.232
0.5025	2.0944	151.662	151.622	151.722
0.5025	2.19911	141.078	141.029	141.156
0.5025	2.30383	129.755	129.694	129.854
0.5025	2.40855	118.012	117.938	118.134
0.5025	2.51327	106.149	106.06	106.294
0.5025	2.61799	94.2022	94.1121	94.35
0.5025	2.72271	82.3589	82.2581	82.5257
0.5025	2.82743	71.0345	70.9353	71.1996
0.5025	2.93215	60.1689	60.0623	60.3475
0.5025	3.03687	50.2725	50.1605	50.4603
0.5025	3.14159	41.036	40.9321	41.211
0.511	-3.14159	40.0429	39.9337	40.2265
0.511	-3.03687	32.2042	32.106	32.3698
0.511	-2.93215	25.1763	25.08	25.3376
0.511	-2.82743	19.2621	19.1737	19.4083
0.511	-2.72271	14.4044	14.3229	14.5399
0.511	-2.61799	10.3965	10.3326	10.5031
0.511	-2.51327	7.23263	7.17718	7.32492
0.511	-2.40855	4.86922	4.82281	4.94625
0.511	-2.30383	3.18041	3.14301	3.24221
0.511	-2.19911	2.03195	2.00119	2.08396
0.511	-2.0944	1.27414	1.25205	1.31152
0.511	-1.98968	0.820445	0.805912	0.845021
0.511	-1.88496	0.573107	0.564715	0.587248
0.511	-1.78024	0.453903	0.449946	0.460448
0.511	-1.67552	0.407644	0.406224	0.40975
0.511	-1.5708	0.405273	0.404378	0.406283
0.511	-1.46608	0.443501	0.442091	0.445407
0.511	-1.36136	0.475807	0.473624	0.479522
0.511	-1.25664	0.616944	0.611249	0.626631
0.511	-1.15192	0.958027	0.946123	0.976356
0.511	-1.0472	1.59825	1.57961	1.62994
0.511	-0.942478	2.66076	2.63309	2.70804
0.511	-0.837758	4.19521	4.16532	4.24593
0.511	-0.733038	6.40336	6.36392	6.47555
0.511	-0.628319	9.43886	9.38692	9.52389
0.511	-0.523599	13.4236	13.362	13.6268
0.511	-0.418879	18.4736	18.4411	18.6103
0.511	-0.314159	24.6332	24.5597	24.766
0.511	-0.20944	31.7993	31.7322	31.9135
0.511	-0.10472	40.0465	39.9711	40.1746
0.511	-2.66454e-15	49.48	49.3973	49.6203
0.511	0.10472	59.6934	59.62	59.817
0.511	0.20944	70.776	70.6984	70.8956
0.511	0.314159	82.3102	82.2584	82.3983
0.511	0.418879	94.2682	94.2163	94.3563
0.511	0.523599	106.214	106.174	106.281
0.511	0.628319	118.091	118.054	118.154
0.511	0.733038	129.354	129.328	129.396
0.511	0.837758	140.002	139.98	140.038
0.511	0.942478	149.849	149.832	149.878
0.511	1.0472	158.59	158.577	158.611
0.511	1.15192	165.884	165.864	165.913
0.511	1.25664	171.502	171.487	171.522
0.511	1.36136	175.267	175.257	175.281
0.511	1.46608	177.048	177.041	177.058
0.511	1.5708	176.782	176.775	176.791
0.511	1.67552	174.379	174.362	174.401
0.511	1.78024	170.015	169.996	170.041
0.511	1.88496	163.864	163.84	163.899
0.511	1.98968	156.143	156.112	156.191
0.511	2.0944	147.053	147.007	147.124
0.511	2.19911	136.909	136.852	136.998
0.511	2.30383	126.06	125.992	126.17
0.511	2.40855	114.812	114.731	114.945
0.511	2.51327	103.455	103.36	103.606
0.511	2.61799	91.7404	91.643	91.8991
0.511	2.72271	80.3869	80.2791	80.5645
0.511	2.82743	69.1775	69.072	69.3526
0.511	2.93215	58.7512	58.6384	58.9395
0.511	3.03687	48.9348	48.8284	49.1131
0.511	3.14159	40.0429	39.9337	40.2265
0.5195	-3.14159	39.3644	39.2512	39.5551
0.5195	-3.03687	31.5029	31.4008	31.6754
0.5195	-2.93215	24.7138	24.6136	24.8833
0.5195	-2.82743	18.9971	18.9011	19.1506
0.5195	-2.72271	14.0704	13.9961	14.1944
0.5195	-2.61799	10.1051	10.0384	10.2167
0.5195	-2.51327	7.02584	6.96763	7.12317
0.5195	-2.40855	4.71936	4.6702	4.80352
0.5195	-2.30383	3.06578	3.02573	3.13332
0.5195	-2.19911	1.93555	1.90103	1.99399
0.5195	-2.0944	1.18627	1.16083	1.22937
0.5195	-1.98968	0.735633	0.718259	0.765081
0.5195	-1.88496	0.489498	0.480213	0.499905
0.5195	-1.78024	0.329243	0.326863	0.333222
0.5195	-1.67552	0.249401	0.248968	0.250106
0.5195	-1.5708	0.220747	0.220142	0.221596
0.5195	-1.46608	0.24208	0.239274	0.246415
0.5195	-1.36136	0.316489	0.311216	0.3248
0.5195	-1.25664	0.458229	0.450348	0.471599
0.5195	-1.15192	0.803735	0.789928	0.827158
0.5195	-1.0472	1.45861	1.43716	1.49599
0.5195	-0.942478	2.54229	2.51118	2.59509
0.5195	-0.837758	4.16914	4.13518	4.2241
0.5195	-0.733038	6.41509	6.37083	6.49068
0.5195	-0.628319	9.49862	9.44381	9.56751
0.5195	-0.523599	13.4127	13.3345	13.4808
0.5195	-0.418879	18.3232	18.2477	18.44
0.5195	-0.314159	24.3038	24.24	24.4123
0.5195	-0.20944	31.4354	31.3627	31.559
0.5195	-0.10472	39.5216	39.4558	39.6335
0.5195	-2.66454e-15	48.6313	48.5588	48.7541
0.5195	0.10472	58.7752	58.7116	58.8824
0.5195	0.20944	69.4428	69.3753	69.5523
0.5195	0.314159	80.841	80.7974	80.9151
0.5195	0.418879	92.3191	92.2754	92.3933
0.5195	0.523599	104.09	104.057	104.145
0.5195	0.628319	115.461	115.43	115.512
0.5195	0.733038	126.564	126.544	126.686
0.5195	0.837758	136.732	136.714	136.76
0.5195	0.942478	146.127	146.112	146.147
0.5195	1.0472	154.455	154.445	154.47
0.5195	1.15192	161.397	161.38	161.421
0.5195	1.25664	166.731	166.717	166.747
0.5195	1.36136	170.292	170.283	170.304
0.5195	1.46608	171.957	171.95	171.966
0.5195	1.5708	171.667	171.659	171.677
0.5195	1.67552	169.342	169.324	169.366
0.5195	1.78024	165.136	165.115	165.165
0.5195	1.88496	159.224	159.198	159.264
0.5195	1.98968	151.814	151.779	151.868
0.5195	2.0944	143.11	143.06	143.186
0.5195	2.19911	133.381	133.32	133.476
0.5195	2.30383	122.979	122.906	123.096
0.5195	2.40855	112.194	112.108	112.335
0.5195	2.51327	100.972	100.884	101.12
0.5195	2.61799	89.7304	89.6288	89.8966
0.5195	2.72271	78.5186	78.4179	78.6848
0.5195	2.82743	67.7244	67.6148	67.9069
0.5195	2.93215	57.5069	57.4016	57.6829
0.5195	3.03687	47.9325	47.8222	48.118
0.5195	3.14159	39.3644	39.2512	39.5551
0.528	-3.14159	38.8129	38.7125	38.9802
0.528	-3.03687	31.1506	31.0504	31.3182
0.528	-2.93215	24.5489	24.4512	24.713
0.528	-2.82743	18.7497	18.6675	18.8879
0.528	-2.72271	13.9231	13.847	14.0515
0.528	-2.61799	10.0463	9.97761	10.1623
0.528	-2.51327	7.02374	6.96354	7.12554
0.528	-2.40855	4.74791	4.69683	4.83419
0.528	-2.30383	3.05228	3.01859	3.10922
0.528	-2.19911	1.8377	1.81224	1.88065
0.528	-2.0944	1.04573	1.02747	1.07628
0.528	-1.98968	0.56946	0.557297	0.589382
0.528	-1.88496	0.302457	0.293965	0.316656
0.528	-1.78024	0.12901	0.125159	0.135443
0.528	-1.67552	0.0425824	0.0416055	0.0442123
0.528	-1.5708	0.0155386	0.0155386	0.0155386
0.528	-1.46608	0.0450886	0.0441821	0.0465759
0.528	-1.36136	0.154514	0.150898	0.160471
0.528	-1.25664	0.382974	0.376574	0.393513
0.528	-1.15192	0.754685	0.743611	0.773894
0.528	-1.0472	1.43423	1.41673	1.46424
0.528	-0.942478	2.53204	2.5072	2.57415
0.528	-0.837758	4.16502	4.13166	4.22153
0.528	-0.733038	6.46982	6.427	6.54216
0.528	-0.628319	9.51849	9.47358	9.60864
0.528	-0.523599	13.4994	13.4411	13.6031
0.528	-0.418879	18.4037	18.3472	18.4998
0.528	-0.314159	24.2878	24.2214	24.4005
0.528	-0.20944	31.2601	31.1961	31.3688
0.528	-0.10472	39.3504	39.2793	39.4492
0.528	-2.66454e-15	48.1752	48.1132	48.2808
0.528	0.10472	58.0285	57.9617	58.1421
0.528	0.20944	68.5393	68.4826	68.6359
0.528	0.314159	79.5854	79.5267	79.6841
0.528	0.418879	90.9298	90.8869	90.9908
0.528	0.523599	102.312	102.277	102.371
0.528	0.628319	113.451	113.428	113.491
0.528	0.733038	124.176	124.155	124.211
0.528	0.837758	134.142	134.13	134.162
0.528	0.942478	143.133	143.12	143.148
0.528	1.0472	151.044	151.028	151.067
0.528	1.15192	157.652	157.64	157.668
0.528	1.25664	162.74	162.731	162.751
0.528	1.36136	166.132	166.125	166.219
0.528	1.46608	167.706	167.701	167.713
0.528	1.5708	167.359	167.344	167.378
0.528	1.67552	165.091	165.074	165.114
0.528	1.78024	161.046	161.026	161.076
0.528	1.88496	155.37	155.343	155.411
0.528	1.98968	148.249	148.208	148.311
0.528	2.0944	139.839	139.789	139.918
0.528	2.19911	130.504	130.443	130.603
0.528	2.30383	120.522	120.448	120.644
0.528	2.40855	110.011	109.934	110.14
0.528	2.51327	99.0625	98.9708	99.2117
0.528	2.61799	88.0964	88.0046	88.248
0.528	2.72271	77.1251	77.0228	77.2957
0.528	2.82743	66.7252	66.6173	66.893
0.528	2.93215	56.5997	56.4922	56.7809
0.528	3.03687	47.3563	47.2434	47.5474
0.528	3.14159	38.8129	38.7125	38.9802
0.5365	-3.14159	38.9585	38.8582	39.128
0.5365	-3.03687	31.5126	31.412	31.6832
0.5365	-2.93215	24.9335	24.8459	25.0821
0.5365	-2.82743	19.2148	19.1309	19.3572
0.5365	-2.72271	14.4843	14.4061	14.6175
0.5365	-2.61799	10.6685	10.5975	10.7893
0.5365	-2.51327	7.67328	7.61449	7.76409
0.5365	-2.40855	5.26564	5.22071	5.34201
0.5365	-2.30383	3.50476	3.46877	3.56566
0.5365	-2.19911	2.27819	2.25237	2.32436
0.5365	-2.0944	1.47528	1.45681	1.50659
0.5365	-1.98968	0.98703	0.974908	1.00755
0.5365	-1.88496	0.722836	0.715756	0.734695
0.5365	-1.78024	0.567713	0.568075	0.577771
0.5365	-1.67552	0.472201	0.469701	0.475752
0.5365	-1.5708	0.456053	0.455674	0.456478
0.5365	-1.46608	0.507036	0.506436	0.507989
0.5365	-1.36136	0.645876	0.643315	0.650226
0.5365	-1.25664	0.920999	0.91478	0.931528
0.5365	-1.15192	1.35712	1.34659	1.37402
0.5365	-1.0472	2.0665	2.05056	2.09301
0.5365	-0.942478	3.18726	3.16494	3.2249
0.5365	-0.837758	4.83594	4.8061	4.88651
0.5365	-0.733038	7.13713	7.09886	7.20205
0.5365	-0.628319	10.2147	10.1673	10.295
0.5365	-0.523599	14.1752	14.1219	14.2652
0.5365	-0.418879	19.0913	19.0287	19.1974
0.5365	-0.314159	24.93	24.8733	25.0265
0.5365	-0.20944	31.7659	31.7011	31.8748
0.5365	-0.10472	39.7074	39.6349	39.8266
0.5365	-2.66454e-15	48.5148	48.4616	48.6052
0.5365	0.10472	58.0702	58.0133	58.1672
0.5365	0.20944	68.4521	68.4056	68.5314
0.5365	0.314159	79.1318	79.0839	79.2134
0.5365	0.418879	90.3106	90.2736	90.3736
0.5365	0.523599	101.299	101.262	101.36
0.5365	0.628319	112.305	112.279	112.348
0.5365	0.733038	122.608	122.585	122.647
0.5365	0.837758	132.427	132.407	132.459
0.5365	0.942478	141.044	141.032	141.062
0.5365	1.0472	148.63	148.621	148.643
0.5365	1.15192	154.968	154.962	154.976
0.5365	1.25664	159.846	159.843	159.851
0.5365	1.36136	163.096	163.094	163.099
0.5365	1.46608	164.517	164.507	164.529
0.5365	1.5708	164.122	164.111	164.136
0.5365	1.67552	161.944	161.931	161.963
0.5365	1.78024	158.063	158.045	158.092
0.5365	1.88496	152.574	152.541	152.618
0.5365	1.98968	145.643	145.605	145.704
0.5365	2.0944	137.572	137.523	137.651
0.5365	2.19911	128.61	128.549	128.711
0.5365	2.30383	119.024	118.949	119.148
0.5365	2.40855	108.569	108.491	108.697
0.5365	2.51327	97.9861	97.8959	98.1367
0.5365	2.61799	87.183	87.0919	87.3367
0.5365	2.72271	76.6051	76.5022	76.7787
0.5365	2.82743	66.3399	66.2385	66.5117
0.5365	2.93215	56.5197	56.415	56.695
0.5365	3.03687	47.4128	47.3152	47.5774
0.5365	3.14159	38.9585	38.8582	39.128
0.545	-3.14159	40.5641	40.4619	40.7379
0.545	-3.03687	33.3044	33.2018	33.4803
0.545	-2.93215	26.7297	26.6379	26.8853
0.545	-2.82743	21.1287	21.0117	21.269
0.545	-2.72271	16.4738	16.3833	16.608
0.545	-2.61799	12.7061	12.6154	12.8195
0.545	-2.51327	9.58445	9.52972	9.68075
0.545	-2.40855	7.19113	7.1464	7.26816
0.545	-2.30383	5.43253	5.39776	5.4919
0.545	-2.19911	4.1987	4.17205	4.24349
0.545	-2.0944	3.37744	3.35827	3.40965
0.545	-1.98968	2.86958	2.85699	2.89077
0.545	-1.88496	2.5887	2.5815	2.60088
0.545	-1.78024	2.44339	2.4361	2.45667
0.545	-1.67552	2.3559	2.35143	2.36157
0.545	-1.5708	2.35137	2.34905	2.35389
0.545	-1.46608	2.4215	2.41969	2.42362
0.545	-1.36136	2.5886	2.58564	2.59306
0.545	-1.25664	2.89884	2.89311	2.90832
0.545	-1.15192	3.40258	3.38975	3.42143
0.545	-1.0472	4.16041	4.14359	4.18684
0.545	-0.942478	5.31453	5.29238	5.35066
0.545	-0.837758	6.98533	6.95675	7.03291
0.545	-0.733038	9.29143	9.2555	9.35185
0.545	-0.628319	12.3507	12.3067	12.425
0.545	-0.523599	16.2742	16.2218	16.3629
0.545	-0.418879	21.1455	21.0858	21.2433
0.545	-0.314159	26.9937	26.9426	27.0797
0.545	-0.20944	33.6702	33.6132	33.7665
0.545	-0.10472	41.4088	41.3464	41.5144
0.545	-2.66454e-15	50.1825	50.1293	50.2721
0.545	0.10472	59.5151	59.4584	59.6089
0.545	0.20944	69.696	69.6381	69.7942
0.545	0.314159	80.1764	80.1361	80.2449
0.545	0.418879	91.0411	91.0012	91.1088
0.545	0.523599	101.786	101.758	101.834
0.545	0.628319	112.461	112.436	112.505
0.545	0.733038	122.54	122.524	122.567
0.545	0.837758	132.011	131.998	132.032
0.545	0.942478	140.507	140.502	140.516
0.545	1.0472	147.816	147.813	147.821
0.545	1.15192	153.916	153.908	153.924
0.545	1.25664	158.531	158.526	158.537
0.545	1.36136	161.569	161.566	161.574
0.545	1.46608	163.121	162.925	162.934
0.545	1.5708	162.592	162.554	162.57
0.545	1.67552	160.453	160.439	160.474
0.545	1.78024	156.626	156.607	156.656
0.545	1.88496	151.299	151.273	151.341
0.545	1.98968	144.652	144.616	144.711
0.545	2.0944	136.921	136.855	136.983
0.545	2.19911	128.235	128.176	128.334
0.545	2.30383	118.695	118.633	118.8
0.545	2.40855	108.613	108.539	108.743
0.545	2.51327	98.3625	98.2835	98.4968
0.545	2.61799	87.7984	87.7108	87.946
0.545	2.72271	77.5242	77.4285	77.6716
0.545	2.82743	67.3062	67.2099	67.4699
0.545	2.93215	57.7822	57.6782	57.9594
0.545	3.03687	48.7889	48.6903	48.9566
0.545	3.14159	40.5641	40.4619	40.7379
0.5535	-3.14159	44.4748	44.3652	44.7015
0.5535	-3.03687	37.3426	37.2469	37.5447
0.5535	-2.93215	30.8795	30.7873	31.0422
0.5535	-2.82743	25.3805	25.2947	25.5695
0.5535	-2.72271	20.808	20.7263	20.9422
0.5535	-2.61799	17.0696	17.0046	17.1773
0.5535	-2.51327	13.9642	13.9078	14.0569
0.5535	-2.40855	11.5823	11.5362	11.6575
0.5535	-2.30383	9.81854	9.78069	9.87971
0.5535	-2.19911	8.56499	8.53524	8.61273
0.5535	-2.0944	7.71938	7.69724	7.75456
0.5535	-1.98968	7.18725	7.17191	7.21126
0.5535	-1.88496	6.88619	6.87657	6.90087
0.5535	-1.78024	6.74667	6.73207	6.75721
0.5535	-1.67552	6.66246	6.65216	6.67439
0.5535	-1.5708	6.66616	6.65869	6.6742
0.5535	-1.46608	6.75554	6.74934	6.76229
0.5535	-1.36136	6.95183	6.94533	6.9599
0.5535	-1.25664	7.29906	7.29071	7.31102
0.5535	-1.15192	7.86227	7.84984	7.88054
0.5535	-1.0472	8.66267	8.64086	8.69382
0.5535	-0.942478	9.85542	9.82935	9.8949
0.5535	-0.837758	11.5551	11.5237	11.6046
0.5535	-0.733038	13.8745	13.8369	13.9354
0.5535	-0.628319	16.9259	16.8814	16.9992
0.5535	-0.523599	20.8144	20.7626	20.9007
0.5535	-0.418879	25.6329	25.5982	25.7323
0.5535	-0.314159	31.4507	31.3828	31.5605
0.5535	-0.20944	38.0193	37.9625	38.1127
0.5535	-0.10472	45.5786	45.5173	45.6803
0.5535	-2.66454e-15	54.1434	54.0782	54.2519
0.5535	0.10472	63.2776	63.2249	63.3662
0.5535	0.20944	73.1628	73.1085	73.2543
0.5535	0.314159	83.4423	83.4003	83.5134
0.5535	0.418879	93.9787	93.9374	94.0487
0.5535	0.523599	104.532	104.502	104.582
0.5535	0.628319	114.842	114.815	114.888
0.5535	0.733038	124.722	124.705	124.752
0.5535	0.837758	133.831	133.818	133.855
0.5535	0.942478	142.17	142.164	142.18
0.5535	1.0472	149.172	149.169	149.177
0.5535	1.15192	155.003	155.001	155.005
0.5535	1.25664	159.468	159.468	159.469
0.5535	1.36136	162.416	162.416	162.417
0.5535	1.46608	163.697	163.694	163.702
0.5535	1.5708	163.261	163.255	163.269
0.5535	1.67552	161.174	161.165	161.191
0.5535	1.78024	157.514	157.498	157.542
0.5535	1.88496	152.395	152.371	152.451
0.5535	1.98968	145.907	145.894	146.091
0.5535	2.0944	138.385	138.341	138.461
0.5535	2.19911	130.01	129.96	130.116
0.5535	2.30383	120.697	120.634	120.804
0.5535	2.40855	110.979	110.902	111.104
0.5535	2.51327	100.772	100.885	100.943
0.5535	2.61799	90.5129	90.4768	90.7053
0.5535	2.72271	80.4603	80.4273	80.6093
0.5535	2.82743	70.558	70.4625	70.7765
0.5535	2.93215	61.3683	61.2116	61.5022
0.5535	3.03687	52.4836	52.3802	52.6591
0.5535	3.14159	44.4722	44.3694	44.7015
0.562	-3.14159	51.8659	51.8649	52.0416
0.562	-3.03687	44.8266	44.7348	44.9727
0.562	-2.93215	38.4883	38.3931	38.6443
0.562	-2.82743	33.0907	32.9955	33.2307
0.562	-2.72271	28.5768	28.4958	28.7119
0.562	-2.61799	24.8951	24.8267	25.006
0.562	-2.51327	21.8119	21.7505	21.9065
0.562	-2.40855	19.4295	19.3759	19.5113
0.562	-2.30383	17.6496	17.604	17.718
0.562	-2.19911	16.3718	16.3344	16.4271
0.562	-2.0944	15.4989	15.4692	15.5417
0.562	-1.98968	14.9409	14.9181	14.9724
0.562	-1.88496	14.6191	14.6024	14.641
0.562	-1.78024	14.4683	14.4419	14.4844
0.562	-1.67552	14.3826	14.3611	14.4065
0.562	-1.5708	14.3965	14.3784	14.4158
0.562	-1.46608	14.5077	14.4917	14.5248
0.562	-1.36136	14.7364	14.721	14.7539
0.562	-1.25664	15.1246	15.1083	15.1449
0.562	-1.15192	15.7341	15.71	15.7596
0.562	-1.0472	16.5837	16.5509	16.6263
0.562	-0.942478	17.8221	17.7861	17.8717
0.562	-0.837758	19.5589	19.5187	19.6172
0.562	-0.733038	21.9017	21.8564	21.97
0.562	-0.628319	24.9567	24.9057	25.0361
0.562	-0.523599	28.824	28.7667	28.915
0.562	-0.418879	33.5911	33.5274	33.6938
0.562	-0.314159	39.2988	39.2223	39.4163
0.562	-0.20944	45.7942	45.7315	45.892
0.562	-0.10472	53.1957	53.1294	53.3007
0.562	-2.66454e-15	61.5614	61.4919	61.6723
0.562	0.10472	70.4649	70.4099	70.5539
0.562	0.20944	80.0806	80.0245	80.1718
0.562	0.314159	90.0711	90.0237	90.1476
0.562	0.418879	100.293	100.252	100.361
0.562	0.523599	110.541	110.477	110.589
0.562	0.628319	120.508	120.482	120.552
0.562	0.733038	130.099	130.083	130.125
0.562	0.837758	138.881	138.868	138.902
0.562	0.942478	146.948	146.938	146.964
0.562	1.0472	153.669	153.697	153.705
0.562	1.15192	159.308	159.553	159.31
0.562	1.25664	163.628	163.618	163.57
0.562	1.36136	166.458	166.396	166.458
0.562	1.46608	167.609	167.608	167.611
0.562	1.5708	167.098	167.161	167.172
0.562	1.67552	165.149	165.067	165.17
0.562	1.78024	161.556	161.537	161.674
0.562	1.88496	156.641	156.605	156.698
0.562	1.98968	150.311	150.281	150.363
0.562	2.0944	143.021	143.063	143.17
0.562	2.19911	134.975	134.834	135.06
0.562	2.30383	125.854	125.876	126.066
0.562	2.40855	116.556	116.484	116.665
0.562	2.51327	106.663	106.596	106.776
0.562	2.61799	96.7151	96.6361	96.8506
0.562	2.72271	86.9302	86.8496	86.9752
0.562	2.82743	77.3058	77.1236	77.3687
0.562	2.93215	68.2659	68.1246	68.3935
0.562	3.03687	59.6019	59.508	59.7644
0.562	3.14159	51.7816	51.6965	52.0382
0.5705	-3.14159	63.409	63.3059	63.5749
0.5705	-3.03687	56.6222	56.5176	56.7901
0.5705	-2.93215	50.4364	50.3377	50.5892
0.5705	-2.82743	45.1187	45.0225	45.2651
0.5705	-2.72271	40.6659	40.5741	40.8047
0.5705	-2.61799	37.0214	36.9355	37.1501
0.5705	-2.51327	34.0122	33.9362	34.1207
0.5705	-2.40855	31.6216	31.5531	31.7177
0.5705	-2.30383	29.8222	29.7616	29.9054
0.5705	-2.19911	28.5187	28.4661	28.589
0.5705	-2.0944	27.6184	27.5736	27.6763
0.5705	-1.98968	27.0355	26.9979	27.0822
0.5705	-1.88496	26.695	26.6639	26.732
0.5705	-1.78024	26.4993	26.4531	26.551
0.5705	-1.67552	26.4158	26.375	26.4601
0.5705	-1.5708	26.4441	26.4075	26.4832
0.5705	-1.46608	26.5819	26.5481	26.6181
0.5705	-1.36136	26.8483	26.816	26.884
0.5705	-1.25664	27.2832	27.2509	27.3207
0.5705	-1.15192	27.9153	27.864	27.9748
0.5705	-1.0472	28.8141	28.7618	28.8775
0.5705	-0.942478	30.106	30.0515	30.1752
0.5705	-0.837758	31.8889	31.8313	31.9656
0.5705	-0.733038	34.2648	34.2033	34.3503
0.5705	-0.628319	37.3349	37.2687	37.4301
0.5705	-0.523599	41.1936	41.1222	41.2991
0.5705	-0.418879	45.9028	45.8128	46.0296
0.5705	-0.314159	51.4655	51.3912	51.5715
0.5705	-0.20944	57.7828	57.7053	57.8956
0.5705	-0.10472	65.0424	64.9619	65.1613
0.5705	-2.66454e-15	73.2264	73.1435	73.3504
0.5705	0.10472	81.9656	81.9002	82.0641
0.5705	0.20944	91.3355	91.2694	91.4357
0.5705	0.314159	101.01	100.96	101.086
0.5705	0.418879	110.928	110.879	111.003
0.5705	0.523599	120.711	120.767	120.87
0.5705	0.628319	130.397	130.447	130.528
0.5705	0.733038	139.737	139.58	139.652
0.5705	0.837758	148.151	148.138	148.24
0.5705	0.942478	155.995	155.98	156.016
0.5705	1.0472	162.497	162.489	162.506
0.5705	1.15192	167.871	167.864	167.883
0.5705	1.25664	171.982	171.973	171.991
0.5705	1.36136	174.7	174.691	174.726
0.5705	1.46608	175.783	175.847	175.853
0.5705	1.5708	175.391	175.385	175.399
0.5705	1.67552	173.259	173.401	173.427
0.5705	1.78024	170.119	169.834	169.859
0.5705	1.88496	165.202	165.168	165.118
0.5705	1.98968	159.153	159.053	159.2
0.5705	2.0944	152.084	152.044	152.152
0.5705	2.19911	144.05	144.012	144.285
0.5705	2.30383	135.285	135.383	135.556
0.5705	2.40855	126.33	126.086	126.467
0.5705	2.51327	116.736	116.767	116.896
0.5705	2.61799	107.15	107.029	107.309
0.5705	2.72271	97.702	97.6189	97.8372
0.5705	2.82743	88.3319	88.2394	88.4865
0.5705	2.93215	79.5172	79.4236	79.6703
0.5705	3.03687	71.0553	70.9559	71.219
0.5705	3.14159	63.409	63.3059	63.5749
0.579	-3.14159	80.0488	79.9293	80.2257
0.579	-3.03687	73.3851	73.2636	73.5645
0.579	-2.93215	67.4191	67.3003	67.5883
0.579	-2.82743	62.1697	62.0529	62.335
0.579	-2.72271	57.7593	57.6463	57.9176
0.579	-2.61799	54.1346	54.0271	54.2837
0.579	-2.51327	51.2283	51.1275	51.366
0.579	-2.40855	48.8566	48.7629	48.9777
0.579	-2.30383	47.037	46.951	47.1456
0.579	-2.19911	45.7085	45.6304	45.8047
0.579	-2.0944	44.783	44.7127	44.8671
0.579	-1.98968	44.1748	44.0833	44.2515
0.579	-1.88496	43.7647	43.6809	43.8582
0.579	-1.78024	43.5422	43.4654	43.6262
0.579	-1.67552	43.4665	43.3956	43.5428
0.579	-1.5708	43.5152	43.4492	43.5858
0.579	-1.46608	43.6861	43.6236	43.7531
0.579	-1.36136	43.997	43.9303	44.0627
0.579	-1.25664	44.4389	44.3545	44.5315
0.579	-1.15192	45.0949	45.0118	45.1886
0.579	-1.0472	46.0575	45.9744	46.1542
0.579	-0.942478	47.4114	47.3272	47.5127
0.579	-0.837758	49.2495	49.1632	49.3571
0.579	-0.733038	51.6686	51.5794	51.7839
0.579	-0.628319	54.7557	54.6412	54.8883
0.579	-0.523599	58.569	58.4518	58.7204
0.579	-0.418879	63.2299	63.1096	63.389
0.579	-0.314159	68.6056	68.5047	68.7397
0.579	-0.20944	74.837	74.7336	74.9769
0.579	-0.10472	81.9741	81.8686	82.1193
0.579	-2.66454e-15	89.8663	89.78	89.985
0.579	0.10472	98.3063	98.2192	98.4274
0.579	0.20944	107.446	107.358	107.568
0.579	0.314159	116.907	116.823	117.015
0.579	0.418879	126.558	126.475	126.664
0.579	0.523599	136.035	135.971	136.116
0.579	0.628319	145.413	145.35	145.49
0.579	0.733038	154.275	154.227	154.331
0.579	0.837758	162.31	162.469	162.359
0.579	0.942478	169.858	169.815	169.815
0.579	1.0472	176.064	176.248	176.106
0.579	1.15192	181.438	181.273	181.364
0.579	1.25664	185.374	185.353	185.394
0.579	1.36136	187.969	187.921	187.682
0.579	1.46608	189.007	188.735	188.798
0.579	1.5708	188.634	188.637	188.672
0.579	1.67552	186.558	186.502	186.733
0.579	1.78024	183.344	183.27	183.414
0.579	1.88496	178.342	178.553	178.445
0.579	1.98968	172.535	172.481	172.866
0.579	2.0944	165.762	165.938	165.873
0.579	2.19911	158.247	158.14	158.39
0.579	2.30383	149.914	149.796	150.077
0.579	2.40855	141.001	140.914	141.136
0.579	2.51327	131.667	131.57	131.918
0.579	2.61799	122.32	122.201	122.5
0.579	2.72271	113.22	113.091	113.423
0.579	2.82743	104.164	104.059	104.323
0.579	2.93215	95.606	95.493	95.7783
0.579	3.03687	87.5402	87.4249	87.711
0.579	3.14159	80.0488	79.9293	80.2257
