#x	y	new0_fix	flux_lukas
2.30383	0.002539	124.398	124.309
2.30383	0.0025465	126.7	126.574
2.30383	0.002554	130.699	130.525
2.40855	0.002464	118.19	117.693
2.40855	0.0024715	115.784	115.417
2.40855	0.002479	113.826	113.565
2.40855	0.0024865	112.321	112.145
2.40855	0.002494	111.273	111.161
2.40855	0.0025015	110.692	110.622
2.40855	0.002509	110.584	110.536
2.40855	0.0025165	110.787	110.732
2.40855	0.002524	111.422	111.373
2.40855	0.0025315	112.537	112.479
2.40855	0.002539	114.151	114.071
2.40855	0.0025465	116.287	116.549
2.40855	0.002554	118.969	118.802
2.51327	0.002464	108.313	107.807
2.51327	0.0024715	105.853	105.479
2.51327	0.002479	103.839	103.574
2.51327	0.0024865	102.275	102.097
2.51327	0.002494	101.123	101.01
2.51327	0.0025015	100.406	100.337
2.51327	0.002509	100.157	100.114
2.51327	0.0025165	100.388	100.349
2.51327	0.002524	100.942	100.897
2.51327	0.0025315	102.021	101.968
2.51327	0.002539	103.595	103.521
2.51327	0.0025465	105.686	105.576
2.51327	0.002554	108.316	108.156
2.61799	0.002464	98.2322	97.714
2.61799	0.0024715	95.6591	95.2752
2.61799	0.002479	93.5276	93.2558
2.61799	0.0024865	91.8427	91.6612
2.61799	0.002494	90.6107	90.4979
2.61799	0.0025015	89.838	89.7727
2.61799	0.002509	89.533	89.4944
2.61799	0.0025165	89.7044	89.6719
2.61799	0.002524	90.3626	90.3162
2.61799	0.0025315	91.477	91.4058
2.61799	0.002539	93.0161	92.9494
2.61799	0.0025465	94.9575	94.8213
2.61799	0.002554	97.4314	97.2799
2.72271	0.002464	87.9238	87.4929
2.72271	0.0024715	85.4295	85.1217
2.72271	0.002479	83.3792	83.1339
2.72271	0.0024865	81.6843	81.4998
2.72271	0.002494	80.408	80.2949
2.72271	0.0025015	79.5706	79.506
2.72271	0.002509	79.14	79.1042
2.72271	0.0025165	79.1811	79.1542
2.72271	0.002524	79.7053	79.6667
2.72271	0.0025315	80.6877	80.6249
2.72271	0.002539	82.1561	82.0559
2.72271	0.0025465	84.139	83.9869
2.72271	0.002554	86.6602	86.4418
2.82743	0.002464	77.988	77.5499
2.82743	0.0024715	75.4631	75.1502
2.82743	0.002479	73.3221	73.1096
2.82743	0.0024865	71.6138	71.4582
2.82743	0.002494	70.2594	70.144
2.82743	0.0025015	69.3259	69.2624
2.82743	0.002509	68.8534	68.821
2.82743	0.0025165	68.8513	68.8292
2.82743	0.002524	69.3291	69.2972
2.82743	0.0025315	70.2919	70.2362
2.82743	0.002539	71.7444	71.652
2.82743	0.0025465	73.7073	73.5635
2.82743	0.002554	76.1055	75.8947
2.93215	0.002464	68.2994	67.8479
2.93215	0.0024715	65.6948	65.3719
2.93215	0.002479	63.5049	63.2897
2.93215	0.0024865	61.7683	61.6352
2.93215	0.002494	60.4809	60.4079
2.93215	0.0025015	59.6498	59.615
2.93215	0.002509	59.2429	59.2126
2.93215	0.0025165	59.1658	59.1471
2.93215	0.002524	59.5224	59.4959
2.93215	0.0025315	60.3631	60.3124
2.93215	0.002539	61.6876	61.6017
2.93215	0.0025465	63.5192	63.3822
2.93215	0.002554	65.8786	65.676
3.03687	0.002464	59.3161	58.8578
3.03687	0.0024715	56.6973	56.3693
3.03687	0.002479	54.4891	54.2703
3.03687	0.0024865	52.7309	52.5966
3.03687	0.002494	51.3912	51.3163
3.03687	0.0025015	50.4571	50.4221
3.03687	0.002509	49.9834	49.9668
3.03687	0.0025165	49.8647	49.8494
3.03687	0.002524	50.1892	50.1675
3.03687	0.0025315	51.0179	50.9738
3.03687	0.002539	52.339	52.2589
3.03687	0.0025465	54.1625	54.0315
3.03687	0.002554	56.51	56.3138
3.14159	0.002464	51.0094	50.5429
3.14159	0.0024715	48.3174	47.9829
3.14159	0.002479	46.051	45.8255
3.14159	0.0024865	44.2157	44.0765
3.14159	0.002494	42.8075	42.733
3.14159	0.0025015	41.8539	41.8208
3.14159	0.002509	41.3569	41.3434
3.14159	0.0025165	41.3274	41.3124
3.14159	0.002524	41.7719	41.7381
3.14159	0.0025315	42.5945	42.5545
3.14159	0.002539	43.8144	43.7384
3.14159	0.0025465	45.5026	45.3883
3.14159	0.002554	47.7248	47.5312
