#x	y	new0_fix	flux_lukas
0.025005	-2.72271	21.685	21.6785
0.025005	-2.61799	17.8346	17.828
0.025005	-2.51327	14.7622	14.7492
0.025005	-2.40855	12.3116	12.2983
0.025005	-2.30383	10.5004	10.4849
0.025005	-2.19911	9.22599	9.20831
0.025005	-2.0944	8.36025	8.3421
0.025005	-1.98968	7.83695	7.81774
0.025005	-1.88496	7.50317	7.47514
0.025005	-1.78024	7.28266	7.24144
0.025005	-1.67552	7.14805	7.12096
0.025005	-1.5708	7.11813	7.09131
0.025005	-1.46608	7.17439	7.14949
0.025005	-1.36136	7.32436	7.30129
0.025005	-1.25664	7.57391	7.53881
0.025005	-1.15192	7.99578	7.95686
0.025005	-1.0472	8.74091	8.70252
0.025005	-0.942478	9.89989	9.86303
0.025005	-0.837758	11.5915	11.5555
0.025005	-0.733038	13.807	13.7707
0.025005	-0.628319	16.7742	16.7361
0.025005	-0.523599	20.6115	20.5704
0.025005	-0.418879	25.416	25.3708
0.025005	-0.314159	31.2144	31.1526
0.025005	-0.20944	37.8039	37.7361
0.025005	-0.10472	45.3826	45.3132
0.025005	-2.66454e-15	53.5833	53.4763
0.025005	0.10472	62.3861	62.269
0.025005	0.20944	71.7703	71.6345
0.025005	0.314159	81.7416	81.6122
0.025005	0.418879	91.9119	91.7759
0.025005	0.523599	102.338	102.196
0.025005	0.628319	112.852	112.643
0.025005	0.733038	122.914	122.706
0.025005	0.837758	132.306	132.092
0.025005	0.942478	140.951	140.731
0.025005	1.0472	148.589	148.39
0.025005	1.15192	154.933	154.753
0.025005	1.25664	159.784	159.608
0.025005	1.36136	163.014	162.836
0.025005	1.46608	164.519	164.34
0.025005	1.5708	164.254	164.074
0.025005	1.67552	162.134	162.001
0.025005	1.78024	158.336	158.204
0.025005	1.88496	153.006	152.878
0.025005	1.98968	146.335	146.209
0.025005	2.0944	138.485	138.398
0.025005	2.19911	129.724	129.641
0.025005	2.30383	120.35	120.27
0.025005	2.40855	110.584	110.536
0.025005	2.51327	100.35	100.307
0.025005	2.61799	90.2273	90.1887
0.025005	2.72271	80.4171	80.3807
0.025005	2.82743	71.0019	70.9808
0.025005	2.93215	61.9697	61.9515
0.025005	3.03687	53.6585	53.6458
0.025005	3.14159	45.8641	45.8542
0.0256584	-3.14159	48.7325	48.7225
0.0256584	-3.03687	41.6265	41.6125
0.0256584	-2.93215	35.2044	35.1906
0.0256584	-2.82743	29.7387	29.73
0.0256584	-2.72271	25.1823	25.1661
0.0256584	-2.61799	21.3034	21.2864
0.0256584	-2.51327	18.231	18.2133
0.0256584	-2.40855	15.8674	15.8492
0.0256584	-2.30383	14.1208	14.1003
0.0256584	-2.19911	12.8912	12.8738
0.0256584	-2.0944	12.052	12.0265
0.0256584	-1.98968	11.537	11.5004
0.0256584	-1.88496	11.147	11.1149
0.0256584	-1.78024	10.9274	10.897
0.0256584	-1.67552	10.813	10.7797
0.0256584	-1.5708	10.7882	10.7555
0.0256584	-1.46608	10.8594	10.8281
0.0256584	-1.36136	11.0098	10.9599
0.0256584	-1.25664	11.2219	11.1723
0.0256584	-1.15192	11.6639	11.6041
0.0256584	-1.0472	12.3905	12.3461
0.0256584	-0.942478	13.5348	13.4922
0.0256584	-0.837758	15.1909	15.1496
0.0256584	-0.733038	17.4772	17.4036
0.0256584	-0.628319	20.4513	20.3779
0.0256584	-0.523599	24.1578	24.1141
0.0256584	-0.418879	28.7866	28.7322
0.0256584	-0.314159	34.3554	34.2734
0.0256584	-0.20944	40.9507	40.8642
0.0256584	-0.10472	48.3221	48.2473
0.0256584	-2.66454e-15	56.5256	56.4207
0.0256584	0.10472	65.1699	65.0569
0.0256584	0.20944	74.2809	74.1461
0.0256584	0.314159	83.8552	83.714
0.0256584	0.418879	93.7449	93.5819
0.0256584	0.523599	103.685	103.508
0.0256584	0.628319	113.645	113.469
0.0256584	0.733038	123.386	123.226
0.0256584	0.837758	132.398	132.187
0.0256584	0.942478	140.616	140.399
0.0256584	1.0472	147.872	147.65
0.0256584	1.15192	153.937	153.712
0.0256584	1.25664	158.531	158.356
0.0256584	1.36136	161.578	161.403
0.0256584	1.46608	162.982	162.806
0.0256584	1.5708	162.702	162.526
0.0256584	1.67552	160.714	160.582
0.0256584	1.78024	157.07	156.98
0.0256584	1.88496	151.973	151.847
0.0256584	1.98968	145.603	145.477
0.0256584	2.0944	138.167	138.044
0.0256584	2.19911	129.823	129.739
0.0256584	2.30383	120.887	120.804
0.0256584	2.40855	111.385	111.336
0.0256584	2.51327	101.629	101.584
0.0256584	2.61799	91.9805	91.9393
0.0256584	2.72271	82.6304	82.5912
0.0256584	2.82743	73.4379	73.4153
0.0256584	2.93215	64.8234	64.803
0.0256584	3.03687	56.5943	56.5815
0.0256584	3.14159	48.7325	48.7225
