#x	y	new0	0_E	0_M
1.15192	0.0024715	155.352	121.2	2.96704
1.15192	0.002479	154.413	121.219	1.70976
1.15192	0.0024865	153.939	121.238	0.823781
1.15192	0.002494	153.937	121.259	0.29377
1.15192	0.0025015	154.41	121.28	0.0534445
1.15192	0.002509	155.223	121.302	0.0857233
1.15192	0.0025165	156.528	121.324	0.495628
1.15192	0.002524	159.035	121.348	1.23215
1.15192	0.0025315	165.381	121.372	2.27793
1.15192	0.002539	176.561	121.397	3.72457
1.15192	0.0025465	193.225	121.422	5.58477
1.15192	0.002554	209.463	121.449	7.8943
1.25664	0.002464	161.728	124.99	4.83887
1.25664	0.0024715	160.213	124.994	3.16171
1.25664	0.002479	159.186	124.998	1.8553
1.25664	0.0024865	158.622	125.003	0.920033
1.25664	0.002494	158.531	125.01	0.348047
1.25664	0.0025015	158.921	125.016	0.0779828
1.25664	0.002509	159.674	125.024	0.0584097
1.25664	0.0025165	160.89	125.033	0.415364
1.25664	0.002524	163.113	125.042	1.11621
1.25664	0.0025315	165.298	125.053	2.0969
1.25664	0.002539	180.104	125.064	3.48673
1.25664	0.0025465	183.067	125.076	5.30369
1.25664	0.002554	200.595	125.089	7.53998
1.36136	0.002464	165.136	127.59	5.09803
1.36136	0.0024715	163.556	127.577	3.37009
1.36136	0.002479	162.431	127.564	2.01286
1.36136	0.0024865	161.769	127.553	1.0266
1.36136	0.002494	161.578	127.542	0.411421
1.36136	0.0025015	161.868	127.533	0.110822
1.36136	0.002509	162.563	127.524	0.0378146
1.36136	0.0025165	163.684	127.517	0.340215
1.36136	0.002524	165.679	127.51	1.00451
1.36136	0.0025315	167.76	127.504	1.92728
1.36136	0.002539	176.557	127.5	3.26647
1.36136	0.0025465	185.081	127.496	5.01059
1.36136	0.002554	201.911	127.493	7.18301
1.46608	0.002464	166.958	128.893	5.37036
1.46608	0.0024715	165.275	128.862	3.59048
1.46608	0.002479	164.047	128.832	2.18128
1.46608	0.0024865	163.28	128.802	1.14291
1.46608	0.002494	162.982	128.774	0.476405
1.46608	0.0025015	163.165	128.747	0.137473
1.46608	0.002509	163.792	128.721	0.0247762
1.46608	0.0025165	164.815	128.696	0.271657
1.46608	0.002524	166.343	128.672	0.898978
1.46608	0.0025315	168.408	128.649	1.76627
1.46608	0.002539	171.142	128.627	3.03961
1.46608	0.0025465	177.743	128.607	4.70811
1.46608	0.002554	189.058	128.587	6.82778
1.5708	0.002464	167.111	128.857	5.65325
1.5708	0.0024715	165.321	128.808	3.82084
1.5708	0.002479	163.985	128.759	2.35911
1.5708	0.0024865	163.11	128.712	1.26807
1.5708	0.002494	162.702	128.667	0.548625
1.5708	0.0025015	162.772	128.622	0.164578
1.5708	0.002509	163.322	128.579	0.0198737
1.5708	0.0025165	164.248	128.536	0.21083
1.5708	0.002524	165.673	128.495	0.782797
1.5708	0.0025315	167.846	128.455	1.60731
1.5708	0.002539	170.141	128.416	2.80849
1.5708	0.0025465	173.239	128.378	4.42847
1.5708	0.002554	187.943	128.342	6.47233
1.67552	0.002464	165.603	127.486	5.94373
1.67552	0.0024715	163.706	127.42	4.05878
1.67552	0.002479	162.261	127.355	2.54451
1.67552	0.0024865	161.276	127.291	1.40082
1.67552	0.002494	160.757	127.229	0.628479
1.67552	0.0025015	160.714	127.168	0.199154
1.67552	0.002509	161.156	127.109	0.0231936
1.67552	0.0025165	162.006	127.05	0.158191
1.67552	0.002524	163.701	126.993	0.672965
1.67552	0.0025315	165.469	126.938	1.45728
1.67552	0.002539	168.541	126.883	2.60903
1.67552	0.0025465	170.558	126.829	4.16369
1.67552	0.002554	177.538	126.777	6.13725
1.78024	0.002464	162.501	124.831	6.23852
1.78024	0.0024715	160.498	124.75	4.30159
1.78024	0.002479	158.947	124.671	2.73535
1.78024	0.0024865	157.854	124.594	1.5396
1.78024	0.002494	157.225	124.518	0.714968
1.78024	0.0025015	157.07	124.443	0.239157
1.78024	0.002509	157.398	124.37	0.0345118
1.78024	0.0025165	158.171	124.298	0.115111
1.78024	0.002524	159.402	124.228	0.572938
1.78024	0.0025315	161.146	124.158	1.31977
1.78024	0.002539	164.242	124.09	2.40991
1.78024	0.0025465	168.516	124.023	3.89426
1.78024	0.002554	169.85	123.958	5.80868
1.88496	0.002464	157.928	120.986	6.53402
1.88496	0.0024715	155.824	120.895	4.54623
1.88496	0.002479	154.17	120.805	2.92917
1.88496	0.0024865	153.839	120.717	1.68251
1.88496	0.002494	152.237	120.631	0.806776
1.88496	0.0025015	151.973	120.546	0.285562
1.88496	0.002509	152.19	120.462	0.0532948
1.88496	0.0025165	152.879	120.38	0.080661
1.88496	0.002524	154.023	120.3	0.482226
1.88496	0.0025315	156.287	120.22	1.1939
1.88496	0.002539	158.385	120.142	2.22454
1.88496	0.0025465	164.914	120.065	3.66043
1.88496	0.002554	163.956	119.989	5.49806
1.98968	0.002464	152.052	116.083	6.82642
1.98968	0.0024715	149.852	115.985	4.78945
1.98968	0.002479	148.101	115.89	3.12326
1.98968	0.0024865	146.804	115.795	1.82741
1.98968	0.002494	145.969	115.703	0.902302
1.98968	0.0025015	145.603	115.612	0.336886
1.98968	0.002509	145.713	115.522	0.0786919
1.98968	0.0025165	146.309	115.434	0.0548528
1.98968	0.002524	147.375	115.347	0.404495
1.98968	0.0025315	148.941	115.261	1.08029
1.98968	0.002539	151.032	115.177	2.04695
1.98968	0.0025465	154.368	115.094	3.43127
1.98968	0.002554	158.756	115.012	5.22266
2.0944	0.002464	144.841	110.283	7.11174
2.0944	0.0024715	142.718	110.184	5.02781
2.0944	0.002479	140.946	110.072	3.31472
2.0944	0.0024865	139.558	109.96	1.97192
2.0944	0.002494	138.629	109.85	0.999704
2.0944	0.0025015	138.167	109.742	0.391897
2.0944	0.002509	138.18	109.637	0.108232
2.0944	0.0025165	138.677	109.533	0.0370643
2.0944	0.002524	139.672	109.431	0.336274
2.0944	0.0025315	141.164	109.331	0.979186
2.0944	0.002539	143.097	109.233	1.89569
2.0944	0.0025465	146.355	109.137	3.21441
2.0944	0.002554	151.858	109.042	4.95409
2.19911	0.002464	136.654	103.47	7.38591
2.19911	0.0024715	134.451	103.356	5.25775
2.19911	0.002479	132.699	103.244	3.50049
2.19911	0.0024865	131.404	103.134	2.1135
2.19911	0.002494	130.451	103.026	1.09695
2.19911	0.0025015	129.872	102.92	0.449107
2.19911	0.002509	129.724	102.817	0.130318
2.19911	0.0025165	130.057	102.715	0.026409
2.19911	0.002524	130.885	102.615	0.278324
2.19911	0.0025315	132.208	102.517	0.89058
2.19911	0.002539	134.041	102.42	1.75659
2.19911	0.0025465	136.409	102.325	3.02828
2.19911	0.002554	140.366	102.232	4.69573
2.30383	0.002464	127.816	96.0862	7.64487
2.30383	0.0024715	125.54	95.9789	5.47568
2.30383	0.002479	123.661	95.8737	3.67748
2.30383	0.0024865	122.223	95.7707	2.24952
2.30383	0.002494	121.245	95.6698	1.1919
2.30383	0.0025015	120.58	95.5707	0.505596
2.30383	0.002509	120.35	95.4735	0.147159
2.30383	0.0025165	120.598	95.3781	0.0217851
2.30383	0.002524	121.357	95.2844	0.230024
2.30383	0.0025315	122.625	95.1923	0.814106
2.30383	0.002539	124.398	95.1018	1.63582
2.30383	0.0025465	126.7	95.0127	2.85664
2.30383	0.002554	130.699	94.9251	4.48739
2.40855	0.002464	118.19	88.0215	7.88462
2.40855	0.0024715	115.784	87.9321	5.67808
2.40855	0.002479	113.826	87.8379	3.8426
2.40855	0.0024865	112.321	87.7547	2.37734
2.40855	0.002494	111.273	87.6753	1.28233
2.40855	0.0025015	110.692	87.602	0.558462
2.40855	0.002509	110.584	87.6305	0.166431
2.40855	0.0025165	110.787	87.5287	0.0216478
2.40855	0.002524	111.422	87.417	0.190571
2.40855	0.0025315	112.537	87.3317	0.738555
2.40855	0.002539	114.151	87.2363	1.52364
2.40855	0.0025465	116.287	87.1427	2.70532
2.40855	0.002554	118.969	87.0511	4.2797
2.51327	0.002464	108.313	80.0158	8.10137
2.51327	0.0024715	105.853	79.3473	5.86155
2.51327	0.002479	103.839	79.2686	3.99285
2.51327	0.0024865	102.275	79.7174	2.49438
2.51327	0.002494	101.123	79.12	1.36608
2.51327	0.0025015	100.406	79.0589	0.608764
2.51327	0.002509	100.157	78.9968	0.186748
2.51327	0.0025165	100.388	78.9428	0.0246697
2.51327	0.002524	100.942	79.2655	0.159042
2.51327	0.0025315	102.021	79.1811	0.671443
2.51327	0.002539	103.595	79.0985	1.43228
2.51327	0.0025465	105.686	79.0176	2.5685
2.51327	0.002554	108.316	78.9383	4.12064
2.61799	0.002464	98.2322	70.8954	8.2916
2.61799	0.0024715	95.6591	70.8192	6.02293
2.61799	0.002479	93.5276	71.5587	4.12545
2.61799	0.0024865	91.8427	70.6913	2.5982
2.61799	0.002494	90.6107	71.3834	1.44107
2.61799	0.0025015	89.838	70.5791	0.654778
2.61799	0.002509	89.533	70.5318	0.206695
2.61799	0.0025165	89.7044	70.4875	0.0299939
2.61799	0.002524	90.3626	71.0905	0.134459
2.61799	0.0025315	91.477	71.0051	0.614906
2.61799	0.002539	93.0161	70.9219	1.35612
2.61799	0.0025465	94.9575	70.8409	2.45808
2.61799	0.002554	97.4314	70.7619	3.97608
2.72271	0.002464	87.9238	62.5838	8.45215
2.72271	0.0024715	85.4295	62.9566	6.15938
2.72271	0.002479	83.3792	62.9676	4.23786
2.72271	0.0024865	81.6843	62.7975	2.68659
2.72271	0.002494	80.408	62.7253	1.50537
2.72271	0.0025015	79.5706	62.3398	0.694902
2.72271	0.002509	79.14	62.305	0.225043
2.72271	0.0025165	79.1811	62.5396	0.0363041
2.72271	0.002524	79.7053	62.4873	0.115866
2.72271	0.0025315	80.6877	62.44	0.569715
2.72271	0.002539	82.1561	62.6631	1.29465
2.72271	0.0025465	84.139	62.5988	2.37442
2.72271	0.002554	86.6602	62.3268	3.85407
2.82743	0.002464	77.988	54.6504	8.58031
2.82743	0.0024715	75.4631	54.6049	6.26846
2.82743	0.002479	73.3221	54.5669	4.3279
2.82743	0.0024865	71.6138	54.5212	2.7576
2.82743	0.002494	70.2594	54.4681	1.55733
2.82743	0.0025015	69.3259	54.4117	0.727724
2.82743	0.002509	68.8534	54.3699	0.240617
2.82743	0.0025165	68.8513	54.3193	0.0424749
2.82743	0.002524	69.3291	54.2817	0.102378
2.82743	0.0025315	70.2919	54.2489	0.536557
2.82743	0.002539	71.7444	54.2203	1.24739
2.82743	0.0025465	73.7073	54.7384	2.30492
2.82743	0.002554	76.1055	54.1771	3.76895
2.93215	0.002464	68.2994	46.9233	8.67388
2.93215	0.0024715	65.6948	46.866	6.34817
2.93215	0.002479	63.5049	46.8148	4.39379
2.93215	0.0024865	61.7683	46.8654	2.80967
2.93215	0.002494	60.4809	46.7248	1.59557
2.93215	0.0025015	59.6498	46.6857	0.752077
2.93215	0.002509	59.2429	46.6537	0.252455
2.93215	0.0025165	59.1658	46.624	0.0466165
2.93215	0.002524	59.5224	46.6004	0.0932421
2.93215	0.0025315	60.3631	46.5811	0.512456
2.93215	0.002539	61.6876	46.9228	1.21387
2.93215	0.0025465	63.5192	46.5558	2.25531
2.93215	0.002554	65.8786	46.9332	3.70306
3.03687	0.002464	59.3161	39.742	8.73123
3.03687	0.0024715	56.6973	39.7	6.39704
3.03687	0.002479	54.4891	39.6623	4.4342
3.03687	0.0024865	52.7309	39.6303	2.84164
3.03687	0.002494	51.3912	39.6018	1.61907
3.03687	0.0025015	50.4571	39.5806	0.767087
3.03687	0.002509	49.9834	39.5604	0.259831
3.03687	0.0025165	49.8647	39.5454	0.0489025
3.03687	0.002524	50.1892	39.5355	0.087884
3.03687	0.0025315	51.0179	39.5295	0.49797
3.03687	0.002539	52.339	39.5277	1.19375
3.03687	0.0025465	54.1625	39.5298	2.22536
3.03687	0.002554	56.51	39.5676	3.66293
3.14159	0.002464	51.0094	33.2482	8.75137
3.14159	0.0024715	48.3174	33.211	6.41417
3.14159	0.002479	46.051	33.1617	4.44833
3.14159	0.0024865	44.2157	33.1169	2.85276
3.14159	0.002494	42.8075	33.0764	1.62719
3.14159	0.0025015	41.8539	33.0402	0.772208
3.14159	0.002509	41.3569	33.0082	0.262292
3.14159	0.0025165	41.3274	32.9803	0.0496669
3.14159	0.002524	41.7719	33.0284	0.0859407
3.14159	0.0025315	42.5945	32.9388	0.492821
3.14159	0.002539	43.8144	32.9238	1.18678
3.14159	0.0025465	45.5026	32.9142	2.21535
3.14159	0.002554	47.7248	32.9085	3.64891
