#x	y	new0	0_E	0_M
0.0230448	2.40855	114.437	87.417	0.782455
0.0230448	2.51327	102.946	78.9428	0.78511
0.0230448	2.61799	91.5491	70.4875	0.790242
0.0230448	2.72271	80.1496	62.305	0.79649
0.0230448	2.82743	69.2991	54.4804	0.802686
0.0230448	2.93215	59.1658	47.1326	0.807852
0.0230448	3.03687	49.8647	40.2675	0.811245
0.0230448	3.14159	41.3274	33.6526	0.812399
0.0236982	-3.14159	41.9474	34.7709	1.95118
0.0236982	-3.03687	34.6526	28.4959	1.94993
0.0236982	-2.93215	28.1285	22.8029	1.94641
0.0236982	-2.82743	22.4094	17.8125	1.94107
0.0236982	-2.72271	17.4479	13.5842	1.93463
0.0236982	-2.61799	13.2954	10.1514	1.9281
0.0236982	-2.51327	9.99061	7.43531	1.92266
0.0236982	-2.40855	7.46252	5.41472	1.91992
0.0236982	-2.30383	5.59604	3.98165	1.9208
0.0236982	-2.19911	4.27452	3.02575	1.92475
0.0236982	-2.0944	3.38485	2.43921	1.93538
0.0236982	-1.98968	2.82778	2.12151	1.95369
0.0236982	-1.88496	2.4697	1.98392	1.94367
0.0236982	-1.78024	2.24255	1.95521	1.92619
0.0236982	-1.67552	2.11772	1.96992	1.91688
0.0236982	-1.5708	2.07146	1.97692	1.91633
0.0236982	-1.46608	2.10578	1.96332	1.92329
0.0236982	-1.36136	2.23571	1.94646	1.93898
0.0236982	-1.25664	2.47725	1.97947	1.95857
0.0236982	-1.15192	2.90252	2.1452	1.93717
0.0236982	-1.0472	3.65464	2.50809	1.92402
0.0236982	-0.942478	4.8245	3.21665	1.91817
0.0236982	-0.837758	6.55387	4.39713	1.91843
0.0236982	-0.733038	8.97136	6.18444	1.92307
0.0236982	-0.628319	12.1744	8.69696	1.93088
0.0236982	-0.523599	16.1922	12.0207	1.94059
0.0236982	-0.418879	21.1649	16.2291	1.95083
0.0236982	-0.314159	27.0123	21.3136	1.96035
0.0236982	-0.20944	33.7624	27.213	1.96703
0.0236982	-0.10472	41.4438	33.7484	1.96301
0.0236982	-2.66454e-15	49.9621	40.7567	1.9618
0.0236982	0.10472	59.4343	47.984	1.96328
0.0236982	0.20944	69.5668	55.2651	1.96754
0.0236982	0.314159	80.2493	62.9666	1.96244
0.0236982	0.418879	91.4408	71.0523	1.95346
0.0236982	0.523599	102.926	79.3688	1.94363
0.0236982	0.628319	114.328	87.7365	1.93419
0.0236982	0.733038	125.238	95.954	1.92652
0.0236982	0.837758	135.625	103.805	1.92191
0.0236982	0.942478	145.198	111.067	1.92145
0.0236982	1.0472	153.607	117.522	1.92694
0.0236982	1.15192	160.627	122.966	1.93958
0.0236982	1.25664	166.039	127.22	1.96035
0.0236982	1.36136	169.665	130.026	1.94441
0.0236982	1.46608	171.388	131.251	1.928
0.0236982	1.5708	171.047	130.996	1.92037
0.0236982	1.67552	168.758	129.282	1.92008
0.0236982	1.78024	164.621	126.18	1.92853
0.0236982	1.88496	158.79	121.806	1.94519
0.0236982	1.98968	151.369	116.315	1.95851
0.0236982	2.0944	142.696	109.889	1.9393
0.0236982	2.19911	133.056	102.73	1.92783
0.0236982	2.30383	122.73	95.0478	1.9231
0.0236982	2.40855	111.999	87.0511	1.92155
0.0236982	2.51327	101.079	78.9383	1.92394
0.0236982	2.61799	89.9535	70.8915	1.92896
0.0236982	2.72271	79.14	63.071	1.93518
0.0236982	2.82743	68.8513	55.6125	1.94139
0.0236982	2.93215	59.2044	48.4645	1.94658
0.0236982	3.03687	50.1644	41.4983	1.95001
0.0236982	3.14159	41.9474	34.7762	1.95118
0.0243516	-3.14159	43.5428	36.4086	3.59565
0.0243516	-3.03687	36.345	30.076	3.59441
0.0243516	-2.93215	29.7944	24.327	3.59088
0.0243516	-2.82743	24.0549	19.3014	3.58552
0.0243516	-2.72271	19.1058	15.0661	3.57909
0.0243516	-2.61799	15.0921	11.6036	3.57261
0.0243516	-2.51327	11.9224	8.92741	3.56729
0.0243516	-2.40855	9.49402	6.93012	3.56459
0.0243516	-2.30383	7.69766	5.51891	3.5667
0.0243516	-2.19911	6.42095	4.5955	3.57041
0.0243516	-2.0944	5.56017	4.0465	3.58128
0.0243516	-1.98968	4.99139	3.76277	3.60006
0.0243516	-1.88496	4.61655	3.64539	3.58614
0.0243516	-1.78024	4.39472	3.63115	3.56936
0.0243516	-1.67552	4.27642	3.65392	3.56103
0.0243516	-1.5708	4.23993	3.66575	3.56169
0.0243516	-1.46608	4.28782	3.65272	3.56965
0.0243516	-1.36136	4.41593	3.62215	3.58678
0.0243516	-1.25664	4.619	3.61433	3.59832
0.0243516	-1.15192	5.04478	3.73273	3.57819
0.0243516	-1.0472	5.78493	4.07422	3.56644
0.0243516	-0.942478	6.93834	4.75416	3.5621
0.0243516	-0.837758	8.62361	5.90062	3.56391
0.0243516	-0.733038	10.9289	7.64908	3.5697
0.0243516	-0.628319	14.0002	10.1363	3.57863
0.0243516	-0.523599	17.9812	13.469	3.5894
0.0243516	-0.418879	22.9393	17.6959	3.60059
0.0243516	-0.314159	28.7094	22.8123	3.61088
0.0243516	-0.20944	35.4792	28.7376	3.60433
0.0243516	-0.10472	43.0304	35.3734	3.60062
0.0243516	-2.66454e-15	51.3498	42.4867	3.59952
0.0243516	0.10472	60.3969	49.8412	3.60088
0.0243516	0.20944	70.2572	57.2093	3.60483
0.0243516	0.314159	80.4596	64.552	3.61173
0.0243516	0.418879	91.1257	72.2487	3.60319
0.0243516	0.523599	102.066	80.1613	3.59241
0.0243516	0.628319	113.043	88.1186	3.5819
0.0243516	0.733038	123.485	95.929	3.57309
0.0243516	0.837758	133.362	103.387	3.56735
0.0243516	0.942478	142.464	110.281	3.56532
0.0243516	1.0472	150.485	116.404	3.56929
0.0243516	1.15192	157.142	121.562	3.58052
0.0243516	1.25664	162.266	125.586	3.6
0.0243516	1.36136	165.689	128.237	3.59184
0.0243516	1.46608	167.299	129.393	3.57423
0.0243516	1.5708	167.001	129.143	3.56561
0.0243516	1.67552	164.794	127.506	3.5641
0.0243516	1.78024	160.83	124.549	3.57157
0.0243516	1.88496	155.257	120.384	3.5875
0.0243516	1.98968	148.242	115.157	3.60472
0.0243516	2.0944	139.97	109.042	3.58504
0.0243516	2.19911	130.781	102.232	3.5733
0.0243516	2.30383	120.944	94.9251	3.5687
0.0243516	2.40855	110.725	87.3194	3.56649
0.0243516	2.51327	100.157	79.6034	3.56846
0.0243516	2.61799	89.533	71.9497	3.57337
0.0243516	2.72271	79.2354	64.5103	3.57955
0.0243516	2.82743	69.4408	57.4137	3.58578
0.0243516	2.93215	60.1055	50.3513	3.591
0.0243516	3.03687	51.4165	43.2296	3.59445
0.0243516	3.14159	43.5428	36.4296	3.59565
0.025005	-3.14159	45.8641	38.5699	5.74578
0.025005	-3.03687	38.5975	32.1384	5.74454
0.025005	-2.93215	32.1346	26.3477	5.741
0.025005	-2.82743	26.4279	21.2948	5.73562
0.025005	-2.72271	21.685	17.0404	5.72921
0.025005	-2.61799	17.8346	13.6077	5.72279
0.025005	-2.51327	14.7622	10.922	5.71759
0.025005	-2.40855	12.3116	8.9406	5.71502
0.025005	-2.30383	10.5004	7.56083	5.71669
0.025005	-2.19911	9.22599	6.66608	5.7219
0.025005	-2.0944	8.36025	6.14251	5.73295
0.025005	-1.98968	7.83695	5.88392	5.75219
0.025005	-1.88496	7.50317	5.79702	5.73439
0.025005	-1.78024	7.28266	5.80605	5.71834
0.025005	-1.67552	7.14805	5.84742	5.71097
0.025005	-1.5708	7.11813	5.86264	5.71286
0.025005	-1.46608	7.17439	5.83506	5.72187
0.025005	-1.36136	7.32436	5.7836	5.7398
0.025005	-1.25664	7.57391	5.76449	5.74408
0.025005	-1.15192	7.99578	5.86534	5.72525
0.025005	-1.0472	8.74091	6.18013	5.71492
0.025005	-0.942478	9.89989	6.8119	5.71209
0.025005	-0.837758	11.5915	7.92196	5.71546
0.025005	-0.733038	13.807	9.65289	5.72238
0.025005	-0.628319	16.7742	12.1116	5.73242
0.025005	-0.523599	20.6115	15.4277	5.74426
0.025005	-0.418879	25.416	19.6532	5.75639
0.025005	-0.314159	31.2144	24.7976	5.75421
0.025005	-0.20944	37.8039	30.801	5.748
0.025005	-0.10472	45.3826	37.4928	5.74461
0.025005	-2.66454e-15	53.5833	44.7078	5.74362
0.025005	0.10472	62.3861	52.1986	5.74487
0.025005	0.20944	71.7703	59.7047	5.74848
0.025005	0.314159	81.7416	66.984	5.75487
0.025005	0.418879	91.9119	74.3146	5.75897
0.025005	0.523599	102.338	81.847	5.74724
0.025005	0.628319	112.852	89.4181	5.73565
0.025005	0.733038	122.914	96.8454	5.7257
0.025005	0.837758	132.306	103.933	5.71886
0.025005	0.942478	140.951	110.481	5.71526
0.025005	1.0472	148.589	116.291	5.7177
0.025005	1.15192	154.933	121.181	5.72746
0.025005	1.25664	159.784	124.99	5.74565
0.025005	1.36136	163.014	127.493	5.74501
0.025005	1.46608	164.519	128.587	5.72629
0.025005	1.5708	164.254	128.342	5.71666
0.025005	1.67552	162.134	126.777	5.71391
0.025005	1.78024	158.336	123.958	5.7204
0.025005	1.88496	153.006	119.989	5.73559
0.025005	1.98968	146.335	115.012	5.75669
0.025005	2.0944	138.485	109.191	5.73653
0.025005	2.19911	129.724	102.71	5.72461
0.025005	2.30383	120.35	95.7562	5.71885
0.025005	2.40855	110.584	88.5189	5.71668
0.025005	2.51327	100.35	81.1765	5.71864
0.025005	2.61799	90.2273	73.8928	5.72344
0.025005	2.72271	80.4171	66.812	5.72958
0.025005	2.82743	71.0019	59.9159	5.7358
0.025005	2.93215	61.9697	52.6834	5.74108
0.025005	3.03687	53.6585	45.4729	5.74456
0.025005	3.14159	45.8641	38.5699	5.74578
0.0256584	-3.14159	48.7325	41.2115	8.4015
0.0256584	-3.03687	41.6265	34.7327	8.40027
0.0256584	-2.93215	35.2044	28.9128	8.39673
0.0256584	-2.82743	29.7387	23.832	8.39136
0.0256584	-2.72271	25.1823	19.5567	8.38496
0.0256584	-2.61799	21.3034	16.1068	8.37859
0.0256584	-2.51327	18.231	13.441	8.37352
0.0256584	-2.40855	15.8674	11.4904	8.37118
0.0256584	-2.30383	14.1208	10.1399	8.37339
0.0256584	-2.19911	12.8912	9.27221	8.37921
0.0256584	-2.0944	12.052	8.77294	8.39033
0.0256584	-1.98968	11.537	8.53539	8.41005
0.0256584	-1.88496	11.147	8.46795	8.3884
0.0256584	-1.78024	10.9274	8.4907	8.37307
0.0256584	-1.67552	10.813	8.54028	8.36669
0.0256584	-1.5708	10.7882	8.55999	8.36979
0.0256584	-1.46608	10.8594	8.53229	8.37992
0.0256584	-1.36136	11.0098	8.47559	8.39895
0.0256584	-1.25664	11.2219	8.44501	8.39583
0.0256584	-1.15192	11.6639	8.50153	8.37826
0.0256584	-1.0472	12.3905	8.76718	8.36939
0.0256584	-0.942478	13.5348	9.37172	8.36809
0.0256584	-0.837758	15.1909	10.4508	8.37331
0.0256584	-0.733038	17.4772	12.1481	8.38104
0.0256584	-0.628319	20.4513	14.6088	8.39219
0.0256584	-0.523599	24.1578	17.9076	8.40511
0.0256584	-0.418879	28.7866	22.156	8.41269
0.0256584	-0.314159	34.3554	27.3255	8.40367
0.0256584	-0.20944	40.9507	33.3553	8.39798
0.0256584	-0.10472	48.3221	40.1421	8.39492
0.0256584	-2.66454e-15	56.5256	47.4543	8.39403
0.0256584	0.10472	65.1699	55.0498	8.39517
0.0256584	0.20944	74.2809	62.6832	8.39846
0.0256584	0.314159	83.8552	70.125	8.40431
0.0256584	0.418879	93.7449	77.2124	8.41341
0.0256584	0.523599	103.685	84.3867	8.40806
0.0256584	0.628319	113.645	91.594	8.39538
0.0256584	0.733038	123.386	98.6606	8.38436
0.0256584	0.837758	132.398	105.4	8.3764
0.0256584	0.942478	140.616	111.622	8.37121
0.0256584	1.0472	147.872	117.139	8.3721
0.0256584	1.15192	153.937	121.776	8.38041
0.0256584	1.25664	158.531	125.382	8.39728
0.0256584	1.36136	161.578	127.747	8.40404
0.0256584	1.46608	162.982	128.782	8.38418
0.0256584	1.5708	162.702	128.542	8.37348
0.0256584	1.67552	160.714	127.046	8.36949
0.0256584	1.78024	157.07	124.357	8.37498
0.0256584	1.88496	151.973	120.574	8.38943
0.0256584	1.98968	145.603	115.833	8.41189
0.0256584	2.0944	138.167	110.289	8.39374
0.0256584	2.19911	129.823	104.118	8.38169
0.0256584	2.30383	120.887	97.4973	8.3753
0.0256584	2.40855	111.385	90.6072	8.37263
0.0256584	2.51327	101.629	83.6169	8.37444
0.0256584	2.61799	91.9805	76.6818	8.37913
0.0256584	2.72271	82.6304	69.893	8.38524
0.0256584	2.82743	73.4379	62.8896	8.39147
0.0256584	2.93215	64.8234	55.5282	8.39675
0.0256584	3.03687	56.5943	48.2119	8.40027
0.0256584	3.14159	48.7325	41.2116	8.4015
