#x	y	new0	0_E	0_M
0.5025	-0.20944	34.1443	26.8574	0.12018
0.5025	-0.10472	42.6752	34.2761	0.118663
0.5025	-2.66454e-15	52.1677	42.6226	0.118433
0.5025	0.10472	62.76	51.8145	0.119356
0.5025	0.20944	73.8555	61.8575	0.121535
0.5025	0.314159	85.6977	72.3353	0.125297
0.5025	0.418879	97.6777	83.3279	0.131179
0.5025	0.523599	109.945	94.3172	0.139895
0.5025	0.628319	121.818	105.324	0.15229
0.5025	0.733038	133.412	115.834	0.145423
0.5025	0.837758	144.486	125.928	0.130652
0.5025	0.942478	154.721	135.31	0.118685
0.5025	1.0472	163.763	143.687	0.110807
0.5025	1.15192	171.316	150.784	0.10818
0.5025	1.25664	177.158	155.915	0.111785
0.5025	1.36136	181.09	159.336	0.122365
0.5025	1.46608	182.981	160.945	0.140398
0.5025	1.5708	182.686	160.666	0.143853
0.5025	1.67552	180.27	158.321	0.124064
0.5025	1.78024	175.869	154.051	0.111893
0.5025	1.88496	169.649	148.198	0.107105
0.5025	1.98968	161.759	140.984	0.10916
0.5025	2.0944	152.513	132.65	0.117246
0.5025	2.19911	142.244	123.458	0.130318
0.5025	2.30383	131.263	113.677	0.147159
0.5025	2.40855	119.874	103.573	0.144529
0.5025	2.51327	108.35	92.9665	0.131378
0.5025	2.61799	96.4324	82.4591	0.122393
0.5025	2.72271	84.879	71.9616	0.116584
0.5025	2.82743	73.4775	62.0127	0.113047
0.5025	2.93215	62.7973	52.4719	0.111022
0.5025	3.03687	52.7235	43.6721	0.109928
0.5025	3.14159	43.5315	35.721	0.1094
0.511	-3.14159	42.7251	35.0173	0.18024
0.511	-3.03687	34.5585	28.0179	0.180387
0.511	-2.93215	27.4743	21.9753	0.181726
0.511	-2.82743	21.4557	16.7284	0.184607
0.511	-2.72271	16.2126	12.3362	0.189597
0.511	-2.61799	11.9518	8.80522	0.197451
0.511	-2.51327	8.58641	6.05109	0.209063
0.511	-2.40855	6.00814	3.97777	0.203646
0.511	-2.30383	4.10169	2.48242	0.18783
0.511	-2.19911	2.73786	1.45991	0.174917
0.511	-2.0944	1.78757	0.807479	0.166242
0.511	-1.98968	1.16474	0.429218	0.163023
0.511	-1.88496	0.777566	0.240605	0.166299
0.511	-1.78024	0.552572	0.172417	0.176869
0.511	-1.67552	0.437972	0.159387	0.195253
0.511	-1.5708	0.406222	0.157161	0.196068
0.511	-1.46608	0.452006	0.153748	0.176402
0.511	-1.36136	0.532182	0.166086	0.164611
0.511	-1.25664	0.756574	0.247781	0.160476
0.511	-1.15192	1.21768	0.475235	0.163457
0.511	-1.0472	2.01314	0.937368	0.172728
0.511	-0.942478	3.24245	1.73862	0.187216
0.511	-0.837758	4.95811	2.9952	0.205661
0.511	-0.733038	7.37323	4.82985	0.195523
0.511	-0.628319	10.6275	7.36608	0.183426
0.511	-0.523599	14.838	10.7221	0.175536
0.511	-0.418879	20.0704	15.0052	0.170827
0.511	-0.314159	26.1741	20.3048	0.168369
0.511	-0.20944	33.3868	26.4919	0.167354
0.511	-0.10472	41.7743	33.6644	0.167181
0.511	-2.66454e-15	51.0729	41.9029	0.167466
0.511	0.10472	61.2393	50.8199	0.168066
0.511	0.20944	72.1708	60.5792	0.16909
0.511	0.314159	83.518	70.8132	0.170891
0.511	0.418879	95.3435	81.4655	0.174041
0.511	0.523599	107.07	92.1778	0.17932
0.511	0.628319	118.784	102.844	0.187639
0.511	0.733038	129.842	113.069	0.200009
0.511	0.837758	140.396	122.723	0.213551
0.511	0.942478	150.144	131.691	0.195351
0.511	1.0472	158.787	139.692	0.180906
0.511	1.15192	166.005	146.465	0.171487
0.511	1.25664	171.55	151.779	0.168179
0.511	1.36136	175.273	155.312	0.17183
0.511	1.46608	177.05	156.43	0.183005
0.511	1.5708	176.825	156.154	0.201953
0.511	1.67552	174.503	153.942	0.204752
0.511	1.78024	170.283	149.864	0.185493
0.511	1.88496	164.331	144.245	0.173996
0.511	1.98968	156.861	137.322	0.169774
0.511	2.0944	148.049	129.324	0.172056
0.511	2.19911	138.238	120.502	0.17983
0.511	2.30383	127.747	111.113	0.1919
0.511	2.40855	116.866	101.074	0.206946
0.511	2.51327	105.576	90.882	0.214263
0.511	2.61799	94.1649	80.5868	0.201669
0.511	2.72271	82.8016	70.4706	0.192889
0.511	2.82743	71.8129	60.7358	0.187024
0.511	2.93215	61.3681	51.4359	0.183311
0.511	3.03687	51.5508	42.9398	0.181171
0.511	3.14159	42.7251	35.0173	0.18024
0.5195	-3.14159	41.8576	34.4673	0.10857
0.5195	-3.03687	33.9715	27.6903	0.108322
0.5195	-2.93215	27.1274	21.6789	0.108324
0.5195	-2.82743	21.0059	16.5069	0.10895
0.5195	-2.72271	15.9101	12.229	0.110809
0.5195	-2.61799	11.7662	8.78023	0.114707
0.5195	-2.51327	8.48302	6.08048	0.121611
0.5195	-2.40855	5.95763	4.03847	0.132587
0.5195	-2.30383	4.04611	2.55191	0.148747
0.5195	-2.19911	2.64342	1.49323	0.129907
0.5195	-2.0944	1.69039	0.810112	0.113923
0.5195	-1.98968	1.0468	0.406453	0.103086
0.5195	-1.88496	0.632043	0.197522	0.0985414
0.5195	-1.78024	0.386931	0.114063	0.101201
0.5195	-1.67552	0.259451	0.0906573	0.111688
0.5195	-1.5708	0.222243	0.0817119	0.130306
0.5195	-1.46608	0.2739	0.074694	0.13227
0.5195	-1.36136	0.402839	0.0874006	0.11259
0.5195	-1.25664	0.656641	0.179528	0.100931
0.5195	-1.15192	1.13599	0.448202	0.0968211
0.5195	-1.0472	1.96016	0.932898	0.0994919
0.5195	-0.942478	3.24276	1.74766	0.107918
0.5195	-0.837758	4.96415	3.04437	0.120874
0.5195	-0.733038	7.34414	4.92724	0.136999
0.5195	-0.628319	10.5293	7.45034	0.13856
0.5195	-0.523599	14.6352	10.7302	0.126692
0.5195	-0.418879	19.7333	14.9004	0.118705
0.5195	-0.314159	25.874	20.0463	0.113672
0.5195	-0.20944	32.9315	26.2296	0.110798
0.5195	-0.10472	41.0369	33.2028	0.109482
0.5195	-2.66454e-15	50.2503	41.1566	0.10934
0.5195	0.10472	60.1218	49.9906	0.110231
0.5195	0.20944	70.7761	59.3862	0.112264
0.5195	0.314159	81.8633	69.4781	0.115788
0.5195	0.418879	93.3153	79.709	0.121385
0.5195	0.523599	104.791	90.2522	0.129818
0.5195	0.628319	116.095	100.475	0.141995
0.5195	0.733038	126.937	110.545	0.143557
0.5195	0.837758	137.024	119.779	0.127771
0.5195	0.942478	146.335	128.35	0.114963
0.5195	1.0472	154.585	135.991	0.106494
0.5195	1.15192	161.467	142.454	0.1036
0.5195	1.25664	166.749	147.519	0.107319
0.5195	1.36136	170.29	150.883	0.118445
0.5195	1.46608	171.973	152.331	0.137473
0.5195	1.5708	171.745	152.015	0.139185
0.5195	1.67552	169.52	149.905	0.119772
0.5195	1.78024	165.478	146.112	0.108421
0.5195	1.88496	159.783	140.773	0.104862
0.5195	1.98968	152.639	134.094	0.108504
0.5195	2.0944	144.226	126.387	0.118465
0.5195	2.19911	134.841	117.869	0.133623
0.5195	2.30383	124.806	108.577	0.152671
0.5195	2.40855	114.249	98.942	0.13783
0.5195	2.51327	103.221	88.9809	0.125934
0.5195	2.61799	92.1625	78.9027	0.118176
0.5195	2.72271	81.0479	69.164	0.113489
0.5195	2.82743	70.4379	59.5371	0.110901
0.5195	2.93215	60.121	50.6064	0.109595
0.5195	3.03687	50.6724	42.1549	0.108948
0.5195	3.14159	41.8576	34.4825	0.10857
0.528	-3.14159	41.3274	34.0617	0.0520204
0.528	-3.03687	33.6706	27.3735	0.0507633
0.528	-2.93215	26.735	21.4529	0.0472682
0.528	-2.82743	20.7816	16.4183	0.0419542
0.528	-2.72271	15.8125	12.2513	0.0355051
0.528	-2.61799	11.758	8.88242	0.0288353
0.528	-2.51327	8.44591	6.14479	0.0230482
0.528	-2.40855	5.83083	4.05531	0.0194471
0.528	-2.30383	3.8747	2.53161	0.0189763
0.528	-2.19911	2.46578	1.47339	0.022856
0.528	-2.0944	1.49585	0.7824	0.0326838
0.528	-1.98968	0.865417	0.366997	0.0495874
0.528	-1.88496	0.470199	0.146372	0.051328
0.528	-1.78024	0.2044	0.0527574	0.031761
0.528	-1.67552	0.0615279	0.0220111	0.0196445
0.528	-1.5708	0.0155386	0.0155386	0.0155386
0.528	-1.46608	0.0626925	0.0227301	0.0197035
0.528	-1.36136	0.22432	0.0600103	0.0320506
0.528	-1.25664	0.546705	0.177133	0.0520904
0.528	-1.15192	1.0447	0.447342	0.0507913
0.528	-1.0472	1.88112	0.95574	0.0335291
0.528	-0.942478	3.13145	1.80225	0.023285
0.528	-0.837758	4.94756	3.098	0.0190126
0.528	-0.733038	7.44763	4.96023	0.0199994
0.528	-0.628319	10.6909	7.50687	0.024392
0.528	-0.523599	14.7095	10.8507	0.0309791
0.528	-0.418879	19.713	14.9241	0.0384526
0.528	-0.314159	25.7474	19.9212	0.0456729
0.528	-0.20944	32.8399	25.9127	0.0516795
0.528	-0.10472	40.7114	32.8823	0.0557432
0.528	-2.66454e-15	49.6296	40.5613	0.0574281
0.528	0.10472	59.4343	49.176	0.0565169
0.528	0.20944	69.764	58.362	0.0531466
0.528	0.314159	80.7668	68.1086	0.0477921
0.528	0.418879	91.7923	78.145	0.0411311
0.528	0.523599	103.12	88.301	0.0340985
0.528	0.628319	113.978	98.3248	0.0278145
0.528	0.733038	124.626	107.981	0.0236124
0.528	0.837758	134.365	117.083	0.0225744
0.528	0.942478	143.288	125.273	0.0266909
0.528	1.0472	151.141	132.569	0.0366284
0.528	1.15192	157.692	138.735	0.0534445
0.528	1.25664	162.745	143.563	0.0584097
0.528	1.36136	166.132	146.766	0.0378146
0.528	1.46608	167.74	148.144	0.0247762
0.528	1.5708	167.46	147.84	0.0198737
0.528	1.67552	165.316	145.882	0.0231936
0.528	1.78024	161.448	142.353	0.0345118
0.528	1.88496	156	137.391	0.0532948
0.528	1.98968	149.134	131.174	0.0548528
0.528	2.0944	141.042	123.69	0.0370643
0.528	2.19911	132.057	115.219	0.026409
0.528	2.30383	122.445	106.198	0.0217851
0.528	2.40855	112.003	96.9285	0.0216478
0.528	2.51327	101.389	87.102	0.0246697
0.528	2.61799	90.422	77.4063	0.0299939
0.528	2.72271	79.7345	67.7941	0.0363041
0.528	2.82743	69.2275	58.5068	0.0424749
0.528	2.93215	59.2833	49.7655	0.0475765
0.528	3.03687	49.9793	41.4957	0.0509055
0.528	3.14159	41.3274	34.0617	0.0520204
0.5365	-3.14159	41.4736	33.7271	0.309224
0.5365	-3.03687	33.8663	27.0921	0.309771
0.5365	-2.93215	27.0608	21.3405	0.311482
0.5365	-2.82743	21.2458	16.4549	0.314738
0.5365	-2.72271	16.3761	12.3339	0.32016
0.5365	-2.61799	12.2674	8.90529	0.328576
0.5365	-2.51327	8.92015	6.20532	0.340974
0.5365	-2.40855	6.31643	4.14704	0.343939
0.5365	-2.30383	4.35183	2.63705	0.328521
0.5365	-2.19911	2.92263	1.57971	0.316351
0.5365	-2.0944	1.93283	0.882202	0.30887
0.5365	-1.98968	1.29194	0.458443	0.307391
0.5365	-1.88496	0.904836	0.228467	0.313038
0.5365	-1.78024	0.657367	0.121805	0.326682
0.5365	-1.67552	0.495094	0.0830401	0.348889
0.5365	-1.5708	0.456073	0.0779816	0.339025
0.5365	-1.46608	0.521734	0.096895	0.32298
0.5365	-1.36136	0.708869	0.155278	0.315372
0.5365	-1.25664	1.06424	0.296576	0.315929
0.5365	-1.15192	1.62307	0.590723	0.324028
0.5365	-1.0472	2.47144	1.11944	0.338732
0.5365	-0.942478	3.75066	1.97799	0.358837
0.5365	-0.837758	5.57446	3.27227	0.353506
0.5365	-0.733038	8.06246	5.11407	0.340475
0.5365	-0.628319	11.3333	7.61576	0.33244
0.5365	-0.523599	15.4934	10.8847	0.328213
0.5365	-0.418879	20.37	15.0174	0.326636
0.5365	-0.314159	26.2743	19.9214	0.326656
0.5365	-0.20944	33.2476	25.7274	0.327379
0.5365	-0.10472	41.1982	32.5147	0.328125
0.5365	-2.66454e-15	49.8569	40.1083	0.328465
0.5365	0.10472	59.4769	48.4146	0.328243
0.5365	0.20944	69.5668	57.4973	0.327589
0.5365	0.314159	80.2493	66.8704	0.326906
0.5365	0.418879	91.1257	76.7592	0.326854
0.5365	0.523599	102.066	86.5074	0.328307
0.5365	0.628319	112.852	96.3485	0.332305
0.5365	0.733038	123.022	105.629	0.339996
0.5365	0.837758	132.65	114.486	0.352568
0.5365	0.942478	141.173	122.446	0.360928
0.5365	1.0472	148.7	129.412	0.340412
0.5365	1.15192	154.992	135.294	0.32517
0.5365	1.25664	159.847	139.894	0.316429
0.5365	1.36136	163.104	142.943	0.315151
0.5365	1.46608	164.56	144.256	0.321986
0.5365	1.5708	164.249	143.962	0.337241
0.5365	1.67552	162.204	142.089	0.350736
0.5365	1.78024	158.507	138.715	0.327742
0.5365	1.88496	153.228	133.97	0.313346
0.5365	1.98968	146.58	128.025	0.307014
0.5365	2.0944	138.827	121.084	0.307901
0.5365	2.19911	130.214	113.102	0.314908
0.5365	2.30383	120.702	104.222	0.326734
0.5365	2.40855	110.584	94.8888	0.341952
0.5365	2.51327	100.157	85.4245	0.341527
0.5365	2.61799	89.533	76.0847	0.328831
0.5365	2.72271	79.14	66.586	0.320221
0.5365	2.82743	68.8513	57.6352	0.314696
0.5365	2.93215	59.1658	48.9691	0.31141
0.5365	3.03687	49.8647	40.9811	0.309722
0.5365	3.14159	41.4736	33.7271	0.309224
0.545	-3.14159	43.0182	33.3657	1.66146
0.545	-3.03687	35.4504	26.9384	1.66111
0.545	-2.93215	28.7958	21.3582	1.65923
0.545	-2.82743	23.0918	16.5067	1.65624
0.545	-2.72271	18.2363	12.3814	1.65285
0.545	-2.61799	14.079	9.03102	1.64997
0.545	-2.51327	10.7746	6.38322	1.64872
0.545	-2.40855	8.1845	4.36081	1.65035
0.545	-2.30383	6.21436	2.86203	1.65617
0.545	-2.19911	4.78683	1.81151	1.66748
0.545	-2.0944	3.84437	1.11216	1.68551
0.545	-1.98968	3.19322	0.67753	1.69966
0.545	-1.88496	2.78761	0.431567	1.68187
0.545	-1.78024	2.51706	0.310925	1.67124
0.545	-1.67552	2.37131	0.264374	1.6686
0.545	-1.5708	2.3509	0.260655	1.67446
0.545	-1.46608	2.4385	0.29	1.68895
0.545	-1.36136	2.65566	0.367971	1.71182
0.545	-1.25664	3.04692	0.533471	1.7121
0.545	-1.15192	3.6735	0.850845	1.69692
0.545	-1.0472	4.56031	1.39842	1.68939
0.545	-0.942478	5.87048	2.26784	1.68854
0.545	-0.837758	7.71323	3.56011	1.69317
0.545	-0.733038	10.2025	5.38158	1.70195
0.545	-0.628319	13.4509	7.83927	1.71341
0.545	-0.523599	17.5641	11.0353	1.72613
0.545	-0.418879	22.5167	15.0615	1.7387
0.545	-0.314159	28.3007	19.9937	1.73869
0.545	-0.20944	35.1122	25.6659	1.7327
0.545	-0.10472	42.9669	32.2313	1.72922
0.545	-2.66454e-15	51.4766	39.7316	1.72785
0.545	0.10472	60.8648	47.798	1.72846
0.545	0.20944	70.8723	56.5845	1.73117
0.545	0.314159	81.2293	65.7962	1.73635
0.545	0.418879	91.9168	75.2966	1.73728
0.545	0.523599	102.499	84.9015	1.72421
0.545	0.628319	113.038	94.3354	1.71091
0.545	0.733038	122.914	103.489	1.69878
0.545	0.837758	132.306	111.963	1.68925
0.545	0.942478	140.616	119.814	1.68379
0.545	1.0472	147.872	126.506	1.68375
0.545	1.15192	153.937	132.116	1.69034
0.545	1.25664	158.531	136.499	1.70457
0.545	1.36136	161.578	139.4	1.70758
0.545	1.46608	162.982	140.651	1.68388
0.545	1.5708	162.702	140.368	1.66859
0.545	1.67552	160.714	138.576	1.66199
0.545	1.78024	157.07	135.35	1.66398
0.545	1.88496	151.973	130.814	1.6741
0.545	1.98968	145.603	125.13	1.69153
0.545	2.0944	138.167	118.493	1.68093
0.545	2.19911	129.724	110.74	1.66267
0.545	2.30383	120.35	101.999	1.6513
0.545	2.40855	110.615	93.1856	1.6456
0.545	2.51327	100.376	83.9384	1.64425
0.545	2.61799	90.0995	74.6185	1.64595
0.545	2.72271	79.7546	65.5439	1.64944
0.545	2.82743	69.7608	56.7337	1.65356
0.545	2.93215	60.2116	48.3184	1.65738
0.545	3.03687	51.1813	40.6024	1.66017
0.545	3.14159	43.0182	33.3657	1.66146
0.5535	-3.14159	46.7505	33.1311	4.77903
0.5535	-3.03687	39.3175	26.9149	4.78051
0.5535	-2.93215	32.8108	21.3841	4.78346
0.5535	-2.82743	27.2353	16.5633	4.78825
0.5535	-2.72271	22.3849	12.5428	4.79554
0.5535	-2.61799	18.304	9.26894	4.80619
0.5535	-2.51327	15.0231	6.67643	4.82123
0.5535	-2.40855	12.4488	4.69193	4.8399
0.5535	-2.30383	10.5004	3.21364	4.82687
0.5535	-2.19911	9.07978	2.1433	4.81749
0.5535	-2.0944	8.20758	1.40821	4.81327
0.5535	-1.98968	7.54613	0.948703	4.81556
0.5535	-1.88496	7.01817	0.686708	4.8255
0.5535	-1.78024	6.79973	0.553131	4.84399
0.5535	-1.67552	6.66897	0.497563	4.87157
0.5535	-1.5708	6.66591	0.488023	4.86204
0.5535	-1.46608	6.78097	0.515694	4.85054
0.5535	-1.36136	7.03459	0.595356	4.84786
0.5535	-1.25664	7.46911	0.768562	4.85366
0.5535	-1.15192	8.14709	1.10216	4.86721
0.5535	-1.0472	9.09803	1.67437	4.88747
0.5535	-0.942478	10.4499	2.57645	4.90586
0.5535	-0.837758	12.324	3.90986	4.89061
0.5535	-0.733038	14.8283	5.75608	4.88133
0.5535	-0.628319	18.0697	8.17063	4.87674
0.5535	-0.523599	22.1485	11.2957	4.87554
0.5535	-0.418879	27.1194	15.2183	4.87647
0.5535	-0.314159	32.8043	20.0103	4.87836
0.5535	-0.20944	39.477	25.721	4.88026
0.5535	-0.10472	47.1513	32.0719	4.88143
0.5535	-2.66454e-15	55.5043	39.3159	4.8814
0.5535	0.10472	64.6347	47.3181	4.88001
0.5535	0.20944	74.4444	55.7796	4.87743
0.5535	0.314159	84.5051	64.8727	4.87409
0.5535	0.418879	95	74.0034	4.87073
0.5535	0.523599	105.255	83.4161	4.86832
0.5535	0.628319	115.502	92.5157	4.868
0.5535	0.733038	125.112	101.413	4.87105
0.5535	0.837758	134.145	109.656	4.8788
0.5535	0.942478	142.287	117.161	4.89252
0.5535	1.0472	149.234	123.837	4.87632
0.5535	1.15192	155.023	129.188	4.85481
0.5535	1.25664	159.469	133.363	4.84006
0.5535	1.36136	162.426	136.122	4.83315
0.5535	1.46608	163.743	137.314	4.83481
0.5535	1.5708	163.389	137.042	4.84544
0.5535	1.67552	161.432	135.329	4.85851
0.5535	1.78024	157.949	132.245	4.83038
0.5535	1.88496	153.044	127.909	4.81155
0.5535	1.98968	146.829	122.476	4.80149
0.5535	2.0944	139.593	115.858	4.79933
0.5535	2.19911	131.321	108.455	4.80393
0.5535	2.30383	122.294	100.329	4.81395
0.5535	2.40855	112.751	91.5463	4.8279
0.5535	2.51327	102.717	82.4739	4.81288
0.5535	2.61799	92.7137	73.404	4.79887
0.5535	2.72271	82.5866	64.6199	4.78944
0.5535	2.82743	72.8845	55.942	4.78353
0.5535	2.93215	63.5137	47.8096	4.78024
0.5535	3.03687	54.7318	40.16	4.77888
0.5535	3.14159	46.7522	33.1311	4.77903
0.562	-3.14159	53.8318	33.0289	10.5785
0.562	-3.03687	46.5502	26.9095	10.5792
0.562	-2.93215	40.1882	21.4178	10.5787
0.562	-2.82743	34.6886	16.7306	10.5772
0.562	-2.72271	29.9522	12.8158	10.5755
0.562	-2.61799	25.9334	9.61942	10.5747
0.562	-2.51327	22.6927	7.04154	10.5757
0.562	-2.40855	20.1521	4.99433	10.5798
0.562	-2.30383	18.2173	3.47163	10.5885
0.562	-2.19911	16.7935	2.3863	10.6068
0.562	-2.0944	15.7883	1.65056	10.635
0.562	-1.98968	15.1178	1.1796	10.6585
0.562	-1.88496	14.7081	0.901141	10.6438
0.562	-1.78024	14.4895	0.754567	10.6367
0.562	-1.67552	14.3797	0.692177	10.6378
0.562	-1.5708	14.4009	0.683883	10.6478
0.562	-1.46608	14.551	0.721376	10.6763
0.562	-1.36136	14.8495	0.819358	10.7027
0.562	-1.25664	15.3365	1.01514	10.6972
0.562	-1.15192	16.0713	1.36992	10.6855
0.562	-1.0472	17.0767	1.95924	10.6815
0.562	-0.942478	18.482	2.87066	10.6842
0.562	-0.837758	20.4001	4.20081	10.6922
0.562	-0.733038	22.9337	6.05147	10.7146
0.562	-0.628319	26.184	8.52486	10.7657
0.562	-0.523599	30.2457	11.6593	10.7433
0.562	-0.418879	35.1056	15.4813	10.7388
0.562	-0.314159	40.7097	20.1373	10.7305
0.562	-0.20944	47.2638	25.6754	10.7249
0.562	-0.10472	54.7788	32.0292	10.7212
0.562	-2.66454e-15	62.979	39.0255	10.7191
0.562	0.10472	71.8784	46.837	10.7185
0.562	0.20944	81.419	55.1151	10.7194
0.562	0.314159	91.1866	63.8621	10.7224
0.562	0.418879	101.375	72.8706	10.728
0.562	0.523599	111.3	81.9038	10.732
0.562	0.628319	121.203	90.8793	10.7128
0.562	0.733038	130.489	99.3994	10.6988
0.562	0.837758	139.219	107.547	10.6742
0.562	0.942478	147.115	114.729	10.6641
0.562	1.0472	153.732	121.103	10.6595
0.562	1.15192	159.336	126.477	10.6616
0.562	1.25664	163.623	130.474	10.6716
0.562	1.36136	166.459	133.095	10.6777
0.562	1.46608	167.639	134.232	10.6515
0.562	1.5708	167.205	133.971	10.6228
0.562	1.67552	165.317	132.333	10.6122
0.562	1.78024	161.95	129.386	10.6107
0.562	1.88496	157.215	125.237	10.6179
0.562	1.98968	151.125	119.791	10.633
0.562	2.0944	144.137	113.426	10.6139
0.562	2.19911	136.072	106.344	10.5865
0.562	2.30383	127.349	98.4451	10.5693
0.562	2.40855	118.029	89.9057	10.5622
0.562	2.51327	108.359	81.1646	10.5599
0.562	2.61799	98.6048	72.4521	10.561
0.562	2.72271	88.7344	63.6468	10.5643
0.562	2.82743	79.3248	55.2743	10.5686
0.562	2.93215	70.2698	47.3481	10.5728
0.562	3.03687	61.7161	39.8477	10.5763
0.562	3.14159	53.8389	33.0222	10.5785
0.5705	-3.14159	65.1724	33.0034	19.9443
0.5705	-3.03687	58.1042	26.8902	19.9491
0.5705	-2.93215	51.8489	21.5642	19.9569
0.5705	-2.82743	46.4484	17.0052	19.9691
0.5705	-2.72271	41.8875	13.1839	19.9867
0.5705	-2.61799	37.9257	9.93621	20.005
0.5705	-2.51327	34.7216	7.33723	19.979
0.5705	-2.40855	32.1956	5.33492	19.978
0.5705	-2.30383	30.2617	3.82467	19.9818
0.5705	-2.19911	28.8318	2.7434	19.9912
0.5705	-2.0944	27.8197	1.99958	20.0073
0.5705	-1.98968	27.1453	1.51378	20.0311
0.5705	-1.88496	26.738	1.22124	20.0648
0.5705	-1.78024	26.4975	1.06284	20.0703
0.5705	-1.67552	26.4091	0.993976	20.0627
0.5705	-1.5708	26.4634	0.986684	20.0644
0.5705	-1.46608	26.6583	1.03347	20.0758
0.5705	-1.36136	27.0117	1.14801	20.0954
0.5705	-1.25664	27.5617	1.3655	20.1244
0.5705	-1.15192	28.3369	1.74104	20.1363
0.5705	-1.0472	29.3974	2.34676	20.1238
0.5705	-0.942478	30.8685	3.26631	20.1184
0.5705	-0.837758	32.844	4.59245	20.1196
0.5705	-0.733038	35.4211	6.42211	20.1249
0.5705	-0.628319	38.6956	8.85235	20.1341
0.5705	-0.523599	42.7567	11.9757	20.1448
0.5705	-0.418879	47.4369	15.8443	20.1561
0.5705	-0.314159	52.9801	20.3684	20.1655
0.5705	-0.20944	59.4371	25.7373	20.1729
0.5705	-0.10472	66.7961	31.9723	20.1757
0.5705	-2.66454e-15	74.6875	38.8534	20.1758
0.5705	0.10472	83.3757	46.3873	20.1721
0.5705	0.20944	92.7093	54.5832	20.1657
0.5705	0.314159	102.208	62.9965	20.1554
0.5705	0.418879	112.025	71.8425	20.1416
0.5705	0.523599	121.642	80.5577	20.129
0.5705	0.628319	131.244	89.2864	20.113
0.5705	0.733038	140.185	97.5748	20.1012
0.5705	0.837758	148.602	105.371	20.0913
0.5705	0.942478	156.147	112.506	20.0879
0.5705	1.0472	162.606	118.592	20.0903
0.5705	1.15192	167.925	123.719	20.1011
0.5705	1.25664	171.87	127.716	20.0916
0.5705	1.36136	174.693	130.307	20.0602
0.5705	1.46608	175.863	131.392	20.1512
0.5705	1.5708	175.452	131.142	20.0259
0.5705	1.67552	173.572	129.576	20.0246
0.5705	1.78024	170.273	126.654	20.0316
0.5705	1.88496	165.682	122.502	20.0305
0.5705	1.98968	159.835	117.295	19.9979
0.5705	2.0944	152.867	111.208	19.9744
0.5705	2.19911	145.024	104.225	19.9602
0.5705	2.30383	136.555	96.5931	19.9534
0.5705	2.40855	127.681	88.6405	19.9523
0.5705	2.51327	118.148	80.0476	19.9556
0.5705	2.61799	108.802	71.3477	19.9625
0.5705	2.72271	99.1657	62.8376	19.9703
0.5705	2.82743	90.1452	54.7846	19.9588
0.5705	2.93215	81.2862	46.8976	19.9485
0.5705	3.03687	72.7776	39.6104	19.9446
0.5705	3.14159	65.1774	33.0034	19.9449
0.579	-3.14159	81.503	32.9085	33.6388
0.579	-3.03687	74.7087	26.9889	33.6426
0.579	-2.93215	68.5525	21.8069	33.644
0.579	-2.82743	63.2375	17.363	33.6571
0.579	-2.72271	58.7344	13.4694	33.6753
0.579	-2.61799	54.9737	10.2813	33.6997
0.579	-2.51327	51.7903	7.73459	33.7173
0.579	-2.40855	49.2731	5.75829	33.7069
0.579	-2.30383	47.3404	4.27087	33.713
0.579	-2.19911	45.9085	3.19122	33.739
0.579	-2.0944	44.8951	2.44128	33.7593
0.579	-1.98968	44.21	1.94625	33.7611
0.579	-1.88496	43.7607	1.64143	33.7922
0.579	-1.78024	43.527	1.47214	33.8362
0.579	-1.67552	43.4698	1.39695	33.8197
0.579	-1.5708	43.5676	1.39039	33.8152
0.579	-1.46608	43.8179	1.44551	33.8326
0.579	-1.36136	44.2375	1.57501	33.8558
0.579	-1.25664	44.8122	1.81231	33.8755
0.579	-1.15192	45.6272	2.2086	33.9121
0.579	-1.0472	46.7691	2.8309	33.892
0.579	-0.942478	48.3188	3.75797	33.9045
0.579	-0.837758	50.3649	5.07933	33.8909
0.579	-0.733038	52.9994	6.88778	33.9151
0.579	-0.628319	56.2846	9.27557	33.9045
0.579	-0.523599	60.1446	12.3304	33.9047
0.579	-0.418879	64.7964	16.1306	33.915
0.579	-0.314159	70.2958	20.6974	33.9239
0.579	-0.20944	76.6737	25.9024	33.9305
0.579	-0.10472	83.758	31.9356	33.9336
0.579	-2.66454e-15	91.4996	38.7894	33.9331
0.579	0.10472	99.9998	46.0585	33.9285
0.579	0.20944	108.792	53.9957	33.9203
0.579	0.314159	118.098	62.2682	33.9088
0.579	0.418879	127.637	70.7674	33.895
0.579	0.523599	136.969	79.3688	33.8799
0.579	0.628319	146.21	87.7365	33.8673
0.579	0.733038	154.822	95.929	33.8812
0.579	0.837758	162.977	103.387	33.8714
0.579	0.942478	170.009	110.281	33.8546
0.579	1.0472	176.418	116.291	33.8645
0.579	1.15192	181.523	121.181	33.8675
0.579	1.25664	185.408	124.99	33.8284
0.579	1.36136	187.947	127.493	33.8051
0.579	1.46608	188.768	128.587	33.7808
0.579	1.5708	188.435	128.342	33.7861
0.579	1.67552	186.798	126.777	33.7843
0.579	1.78024	183.25	123.958	33.7698
0.579	1.88496	178.743	119.989	33.7447
0.579	1.98968	173.14	115.012	33.7207
0.579	2.0944	166.642	109.042	33.6929
0.579	2.19911	159.193	102.232	33.6857
