#x	y	new0_fix	new11a	new11b
0.0236982	-2.61799	13.2954	13.2857	13.3074
0.0236982	-2.51327	9.99061	9.98192	10.0014
0.0236982	-2.40855	7.46252	7.45522	7.47155
0.0236982	-2.30383	5.59604	5.5904	5.60304
0.0236982	-2.19911	4.27452	4.2706	4.27938
0.0236982	-2.0944	3.38485	3.38254	3.38771
0.0236982	-1.98968	2.82778	2.82729	2.82844
0.0236982	-1.88496	2.4697	2.46426	2.47652
0.0236982	-1.78024	2.24255	2.23959	2.24628
0.0236982	-1.67552	2.11772	2.11656	2.11919
0.0236982	-1.5708	2.07096	2.07096	2.07111
0.0236982	-1.46608	2.10578	2.10553	2.10607
0.0236982	-1.36136	2.23571	2.23436	2.23726
0.0236982	-1.25664	2.47725	2.47724	2.47725
0.0236982	-1.15192	2.90252	2.90182	2.90338
0.0236982	-1.0472	3.65464	3.65203	3.65789
0.0236982	-0.942478	4.8245	4.82046	4.82927
0.0236982	-0.837758	6.55387	6.54708	6.56187
0.0236982	-0.733038	8.97136	8.96133	8.98316
0.0236982	-0.628319	12.1744	12.1673	12.1832
0.0236982	-0.523599	16.1922	16.1769	16.2114
0.0236982	-0.418879	21.1649	21.1575	21.174
0.0236982	-0.314159	27.0123	27	27.0273
0.0236982	-0.20944	33.7624	33.7479	33.7803
0.0236982	-0.10472	41.4438	41.4304	41.4605
0.0236982	-2.66454e-15	49.9621	49.9457	49.9826
0.0236982	0.10472	59.4343	59.415	59.4584
0.0236982	0.20944	69.5668	69.5545	69.5838
0.0236982	0.314159	80.2493	80.2345	80.2682
0.0236982	0.418879	91.4408	91.4248	91.4611
0.0236982	0.523599	102.926	102.909	102.947
0.0236982	0.628319	114.328	114.321	114.337
0.0236982	0.733038	125.238	125.232	125.246
0.0236982	0.837758	135.625	135.62	135.632
0.0236982	0.942478	145.198	145.193	145.203
0.0236982	1.0472	153.607	153.596	153.623
0.0236982	1.15192	160.627	160.618	160.639
0.0236982	1.25664	166.039	166.032	166.047
0.0236982	1.36136	169.665	169.661	169.67
0.0236982	1.46608	171.388	171.386	171.39
0.0236982	1.5708	171.047	171.041	171.054
0.0236982	1.67552	168.758	168.755	168.761
0.0236982	1.78024	164.621	164.621	164.622
0.0236982	1.88496	158.79	158.79	158.79
0.0236982	1.98968	151.369	151.368	151.37
0.0236982	2.0944	142.696	142.696	142.696
0.0236982	2.19911	133.056	133.055	133.057
0.0236982	2.30383	122.73	122.727	122.734
0.0236982	2.40855	111.999	111.992	112.007
0.0236982	2.51327	101.079	101.06	101.067
0.0236982	2.61799	89.9535	89.9464	89.9625
0.0236982	2.72271	79.14	79.1281	79.1546
0.0236982	2.82743	68.8513	68.8364	68.857
0.0236982	2.93215	59.2044	59.1968	59.2137
0.0236982	3.03687	50.1644	50.1476	50.1856
0.0236982	3.14159	41.9474	41.927	41.973
0.0243516	-3.14159	43.5428	43.5269	43.5633
0.0243516	-3.03687	36.3721	36.3284	36.3671
0.0243516	-2.93215	29.7944	29.7729	29.8216
0.0243516	-2.82743	24.0549	24.0425	24.0698
0.0243516	-2.72271	19.1058	19.0937	19.1208
0.0243516	-2.61799	15.0921	15.0805	15.1063
0.0243516	-2.51327	11.9224	11.912	11.9353
0.0243516	-2.40855	9.49402	9.48519	9.50498
0.0243516	-2.30383	7.69766	7.6896	7.70634
0.0243516	-2.19911	6.42095	6.41594	6.42723
0.0243516	-2.0944	5.56247	5.55961	5.5657
0.0243516	-1.98968	4.99139	4.97984	5.00392
0.0243516	-1.88496	4.61655	4.60998	4.62486
0.0243516	-1.78024	4.39472	4.39115	4.39927
0.0243516	-1.67552	4.27642	4.27502	4.2782
0.0243516	-1.5708	4.23979	4.23933	4.23984
0.0243516	-1.46608	4.28782	4.28753	4.28816
0.0243516	-1.36136	4.41593	4.4152	4.4169
0.0243516	-1.25664	4.619	4.619	4.61901
0.0243516	-1.15192	5.04478	5.04425	5.04542
0.0243516	-1.0472	5.78493	5.78293	5.78733
0.0243516	-0.942478	6.93834	6.93419	6.94328
0.0243516	-0.837758	8.62361	8.61665	8.63181
0.0243516	-0.733038	10.9289	10.9249	10.9326
0.0243516	-0.628319	14.0002	13.9937	14.0083
0.0243516	-0.523599	17.9812	17.9711	17.9939
0.0243516	-0.418879	22.9393	22.9324	22.9475
0.0243516	-0.314159	28.7094	28.6993	28.7218
0.0243516	-0.20944	35.4792	35.464	35.4978
0.0243516	-0.10472	43.0304	43.0132	43.0517
0.0243516	-2.66454e-15	51.3498	51.3342	51.3693
0.0243516	0.10472	60.3969	60.3787	60.4198
0.0243516	0.20944	70.2572	70.2367	70.2707
0.0243516	0.314159	80.4596	80.4455	80.4775
0.0243516	0.418879	91.1257	91.1106	91.145
0.0243516	0.523599	102.066	102.051	102.086
0.0243516	0.628319	113.043	113.027	113.062
0.0243516	0.733038	123.485	123.48	123.506
0.0243516	0.837758	133.362	133.357	133.368
0.0243516	0.942478	142.464	142.453	142.462
0.0243516	1.0472	150.485	150.474	150.5
0.0243516	1.15192	157.142	157.134	157.154
0.0243516	1.25664	162.266	162.26	162.274
0.0243516	1.36136	165.689	165.685	165.693
0.0243516	1.46608	167.299	167.297	167.301
0.0243516	1.5708	167.001	166.996	167.008
0.0243516	1.67552	164.794	164.791	164.796
0.0243516	1.78024	160.83	160.83	160.831
0.0243516	1.88496	155.257	155.257	155.257
0.0243516	1.98968	148.242	148.241	148.243
0.0243516	2.0944	139.97	139.97	139.97
0.0243516	2.19911	130.781	130.78	130.782
0.0243516	2.30383	120.944	120.941	120.949
0.0243516	2.40855	110.725	110.717	110.734
0.0243516	2.51327	100.157	100.153	100.191
0.0243516	2.61799	89.533	89.5249	89.5428
0.0243516	2.72271	79.2354	79.2227	79.251
0.0243516	2.82743	69.4408	69.4228	69.4629
0.0243516	2.93215	60.1055	60.0918	60.123
0.0243516	3.03687	51.4165	51.3988	51.4392
0.0243516	3.14159	43.5428	43.5269	43.5633
0.025005	-3.14159	45.8641	45.8481	45.8842
0.025005	-3.03687	38.5975	38.5767	38.6238
0.025005	-2.93215	32.1346	32.1222	32.15
0.025005	-2.82743	26.4279	26.4147	26.4445
0.025005	-2.72271	21.685	21.6717	21.7017
0.025005	-2.61799	17.8346	17.8218	17.8507
0.025005	-2.51327	14.7622	14.7407	14.7883
0.025005	-2.40855	12.3116	12.2953	12.3348
0.025005	-2.30383	10.5009	10.5036	10.5279
0.025005	-2.19911	9.22308	9.21165	9.23777
0.025005	-2.0944	8.36241	8.35716	8.36942
0.025005	-1.98968	7.83695	7.83462	7.83959
0.025005	-1.88496	7.50317	7.48631	7.52162
0.025005	-1.78024	7.27066	7.26317	7.28442
0.025005	-1.67552	7.14759	7.14284	7.15472
0.025005	-1.5708	7.11813	7.11688	7.11794
0.025005	-1.46608	7.17439	7.17433	7.17444
0.025005	-1.36136	7.32436	7.32418	7.32459
0.025005	-1.25664	7.57363	7.57235	7.58229
0.025005	-1.15192	7.99537	8.0033	8.00328
0.025005	-1.0472	8.74091	8.74049	8.74148
0.025005	-0.942478	9.89989	9.89824	9.90194
0.025005	-0.837758	11.5915	11.5879	11.5958
0.025005	-0.733038	13.807	13.8039	13.8107
0.025005	-0.628319	16.7742	16.7683	16.7815
0.025005	-0.523599	20.6115	20.6021	20.6232
0.025005	-0.418879	25.416	25.4027	25.4328
0.025005	-0.314159	31.2144	31.2051	31.2258
0.025005	-0.20944	37.8039	37.7912	37.8196
0.025005	-0.10472	45.3826	45.3648	45.4045
0.025005	-2.66454e-15	53.5833	53.5741	53.5917
0.025005	0.10472	62.3861	62.3687	62.405
0.025005	0.20944	71.7703	71.763	71.779
0.025005	0.314159	81.7416	81.7283	81.7586
0.025005	0.418879	91.9119	91.8976	91.93
0.025005	0.523599	102.338	102.324	102.357
0.025005	0.628319	112.852	112.779	112.811
0.025005	0.733038	122.914	122.909	122.921
0.025005	0.837758	132.306	132.302	132.312
0.025005	0.942478	140.951	140.947	140.955
0.025005	1.0472	148.589	148.587	148.592
0.025005	1.15192	154.933	154.925	154.944
0.025005	1.25664	159.784	159.779	159.791
0.025005	1.36136	163.014	163.011	163.018
0.025005	1.46608	164.519	164.518	164.52
0.025005	1.5708	164.254	164.253	164.254
0.025005	1.67552	162.134	162.132	162.136
0.025005	1.78024	158.336	158.336	158.335
0.025005	1.88496	153.006	153.006	153.006
0.025005	1.98968	146.335	146.333	146.336
0.025005	2.0944	138.485	138.485	138.485
0.025005	2.19911	129.724	129.723	129.726
0.025005	2.30383	120.35	120.346	120.355
0.025005	2.40855	110.584	110.582	110.586
0.025005	2.51327	100.35	100.345	100.356
0.025005	2.61799	90.2273	90.2186	90.2381
0.025005	2.72271	80.4171	80.4035	80.4339
0.025005	2.82743	71.0019	70.9913	71.0155
0.025005	2.93215	61.9697	61.9549	61.9884
0.025005	3.03687	53.6585	53.6447	53.6763
0.025005	3.14159	45.8641	45.8481	45.8842
0.0256584	-3.14159	48.7325	48.7129	48.7571
0.0256584	-3.03687	41.6265	41.5968	41.6612
0.0256584	-2.93215	35.2044	35.1722	35.2252
0.0256584	-2.82743	29.7387	29.7122	29.7565
0.0256584	-2.72271	25.1823	25.157	25.2065
0.0256584	-2.61799	21.3034	21.2789	21.3334
0.0256584	-2.51327	18.231	18.2082	18.2588
0.0256584	-2.40855	15.8674	15.8487	15.8922
0.0256584	-2.30383	14.1208	14.1067	14.1498
0.0256584	-2.19911	12.8917	12.88	12.904
0.0256584	-2.0944	12.052	12.0435	12.0597
0.0256584	-1.98968	11.537	11.5155	11.5514
0.0256584	-1.88496	11.2035	11.1366	11.1719
0.0256584	-1.78024	10.9311	10.9249	10.9357
0.0256584	-1.67552	10.8146	10.8063	10.8187
0.0256584	-1.5708	10.7882	10.7872	10.7897
0.0256584	-1.46608	10.8594	10.8594	10.8595
0.0256584	-1.36136	11.0097	11.0055	11.0261
0.0256584	-1.25664	11.222	11.2222	11.2196
0.0256584	-1.15192	11.6468	11.6494	11.6497
0.0256584	-1.0472	12.3905	12.3901	12.3911
0.0256584	-0.942478	13.5348	13.5331	13.5369
0.0256584	-0.837758	15.1909	15.1872	15.1953
0.0256584	-0.733038	17.4772	17.4715	17.4775
0.0256584	-0.628319	20.4513	20.4493	20.4535
0.0256584	-0.523599	24.1578	24.1492	24.1686
0.0256584	-0.418879	28.7866	28.7742	28.8022
0.0256584	-0.314159	34.3554	34.3502	34.3618
0.0256584	-0.20944	40.9507	40.9428	40.9604
0.0256584	-0.10472	48.3221	48.3069	48.3406
0.0256584	-2.66454e-15	56.5256	56.5183	56.5343
0.0256584	0.10472	65.1699	65.1617	65.1797
0.0256584	0.20944	74.2809	74.2743	74.2887
0.0256584	0.314159	83.8552	83.8476	83.8644
0.0256584	0.418879	93.7449	93.7314	93.7619
0.0256584	0.523599	103.685	103.671	103.702
0.0256584	0.628319	113.645	113.632	113.663
0.0256584	0.733038	123.386	123.373	123.403
0.0256584	0.837758	132.398	132.394	132.404
0.0256584	0.942478	140.616	140.613	140.62
0.0256584	1.0472	147.872	147.87	147.874
0.0256584	1.15192	153.937	153.93	153.94
0.0256584	1.25664	158.531	158.526	158.537
0.0256584	1.36136	161.578	161.575	161.581
0.0256584	1.46608	162.982	162.981	162.983
0.0256584	1.5708	162.702	162.702	162.702
0.0256584	1.67552	160.714	160.712	160.716
0.0256584	1.78024	157.07	157.109	157.07
0.0256584	1.88496	151.973	151.973	151.974
0.0256584	1.98968	145.603	145.601	145.605
0.0256584	2.0944	138.167	138.163	138.173
0.0256584	2.19911	129.823	129.822	129.825
0.0256584	2.30383	120.887	120.882	120.892
0.0256584	2.40855	111.385	111.383	111.388
0.0256584	2.51327	101.629	101.623	101.635
0.0256584	2.61799	91.9805	91.9711	91.9924
0.0256584	2.72271	82.6304	82.616	82.6485
0.0256584	2.82743	73.4379	73.4264	73.4527
0.0256584	2.93215	64.8234	64.8077	64.8436
0.0256584	3.03687	56.5943	56.5807	56.6119
0.0256584	3.14159	48.7325	48.7695	48.7571
