#x	y	new0_fix	new11a	new11b
1.15192	0.002554	170.975	194.47	197.01
1.25664	0.002464	161.728	161.669	161.731
1.25664	0.0024715	160.213	160.202	160.227
1.25664	0.002479	159.186	159.184	159.188
1.25664	0.0024865	158.622	158.621	158.624
1.25664	0.002494	158.531	158.526	158.537
1.25664	0.0025015	158.921	158.906	158.941
1.25664	0.002509	159.674	159.651	159.703
1.25664	0.0025165	160.89	161.432	160.945
1.25664	0.002524	162.562	163.072	163.166
1.25664	0.0025315	164.785	169.147	164.983
1.25664	0.002539	167.561	180.064	171.898
1.25664	0.0025465	170.911	196.466	175.119
1.25664	0.002554	174.859	206.649	200.183
1.36136	0.002464	165.136	165.102	165.179
1.36136	0.0024715	163.556	163.541	163.575
1.36136	0.002479	162.431	162.465	162.437
1.36136	0.0024865	161.769	161.769	161.769
1.36136	0.002494	161.578	161.575	161.581
1.36136	0.0025015	161.868	161.857	161.883
1.36136	0.002509	162.563	162.544	162.587
1.36136	0.0025165	163.684	164.099	163.725
1.36136	0.002524	165.528	165.642	165.726
1.36136	0.0025315	167.392	167.71	167.823
1.36136	0.002539	170.064	174.018	170.472
1.36136	0.0025465	173.307	185.187	177.744
1.36136	0.002554	177.142	211.781	188.732
1.46608	0.002464	166.958	166.915	167.012
1.46608	0.0024715	165.275	165.254	165.302
1.46608	0.002479	164.047	164.039	164.056
1.46608	0.0024865	163.28	163.279	163.28
1.46608	0.002494	162.982	162.981	162.983
1.46608	0.0025015	163.165	163.157	163.175
1.46608	0.002509	163.792	163.777	163.811
1.46608	0.0025165	164.815	164.787	164.85
1.46608	0.002524	166.319	166.612	166.397
1.46608	0.0025315	168.408	168.355	168.676
1.46608	0.002539	170.894	177.379	171.12
1.46608	0.0025465	173.992	185.712	174.327
1.46608	0.002554	177.689	202.211	181.291
1.5708	0.002464	167.111	167.057	167.177
1.5708	0.0024715	165.321	165.292	165.357
1.5708	0.002479	163.985	163.973	164
1.5708	0.0024865	163.11	163.107	163.113
1.5708	0.002494	162.702	162.702	162.702
1.5708	0.0025015	162.772	162.81	162.778
1.5708	0.002509	163.322	163.311	163.336
1.5708	0.0025165	164.248	164.226	164.277
1.5708	0.002524	165.673	165.636	165.72
1.5708	0.0025315	167.612	168.717	167.689
1.5708	0.002539	170.141	170.203	171.191
1.5708	0.0025465	172.648	176.695	179.303
1.5708	0.002554	176.598	188.506	180.769
1.67552	0.002464	165.603	165.536	165.685
1.67552	0.0024715	163.706	163.686	163.753
1.67552	0.002479	162.261	162.243	162.284
1.67552	0.0024865	161.276	161.27	161.283
1.67552	0.002494	160.757	160.757	160.758
1.67552	0.0025015	160.714	160.712	160.716
1.67552	0.002509	161.156	161.147	161.203
1.67552	0.0025165	162.006	161.988	162.028
1.67552	0.002524	163.332	163.3	163.37
1.67552	0.0025315	165.167	165.433	165.234
1.67552	0.002539	167.548	168.486	167.644
1.67552	0.0025465	170.469	170.574	173.55
1.67552	0.002554	173.838	185.3	174.17
1.78024	0.002464	162.501	162.419	162.602
1.78024	0.0024715	160.498	160.448	160.561
1.78024	0.002479	158.947	158.921	158.98
1.78024	0.0024865	157.854	157.843	157.869
1.78024	0.002494	157.225	157.224	157.228
1.78024	0.0025015	157.07	157.109	157.07
1.78024	0.002509	157.398	157.393	157.404
1.78024	0.0025165	158.171	158.158	158.187
1.78024	0.002524	159.402	159.377	159.434
1.78024	0.0025315	161.146	161.106	161.196
1.78024	0.002539	163.366	163.38	163.82
1.78024	0.0025465	166.164	166.942	170.28
1.78024	0.002554	169.538	173.38	169.847
1.88496	0.002464	157.928	157.829	158.051
1.88496	0.0024715	155.824	155.76	155.904
1.88496	0.002479	154.17	154.133	154.215
1.88496	0.0024865	152.972	152.986	152.993
1.88496	0.002494	152.237	152.232	152.243
1.88496	0.0025015	151.973	151.973	151.974
1.88496	0.002509	152.19	152.188	152.193
1.88496	0.0025165	152.879	152.871	152.89
1.88496	0.002524	154.023	154.004	154.06
1.88496	0.0025315	155.674	155.64	155.712
1.88496	0.002539	157.813	158.347	157.916
1.88496	0.0025465	160.506	162.547	161.404
1.88496	0.002554	163.956	164.188	166.765
1.98968	0.002464	152.052	151.932	152.198
1.98968	0.0024715	149.852	149.772	149.951
1.98968	0.002479	148.101	148.052	148.161
1.98968	0.0024865	146.804	146.778	146.836
1.98968	0.002494	145.969	145.959	145.981
1.98968	0.0025015	145.603	145.601	145.605
1.98968	0.002509	145.713	145.713	145.713
1.98968	0.0025165	146.309	146.305	146.316
1.98968	0.002524	147.375	147.361	147.393
1.98968	0.0025315	148.941	148.914	148.975
1.98968	0.002539	151.032	151.769	151.085
1.98968	0.0025465	153.605	155.52	154.403
1.98968	0.002554	156.773	156.855	160.8
2.0944	0.002464	144.841	144.731	144.978
2.0944	0.0024715	142.718	142.647	142.808
2.0944	0.002479	140.946	140.883	141.024
2.0944	0.0024865	139.558	139.522	139.603
2.0944	0.002494	138.629	138.613	138.65
2.0944	0.0025015	138.167	138.163	138.173
2.0944	0.002509	138.18	138.18	138.18
2.0944	0.0025165	138.677	138.675	138.68
2.0944	0.002524	139.672	139.662	139.684
2.0944	0.0025315	141.164	141.142	141.191
2.0944	0.002539	143.097	143.061	143.141
2.0944	0.0025465	145.497	146.315	145.606
2.0944	0.002554	148.465	150.261	149.331
2.19911	0.002464	136.654	136.524	136.818
2.19911	0.0024715	134.451	134.361	134.562
2.19911	0.002479	132.699	132.643	132.768
2.19911	0.0024865	131.404	131.374	131.441
2.19911	0.002494	130.451	130.462	130.482
2.19911	0.0025015	129.872	129.864	129.883
2.19911	0.002509	129.724	129.723	129.726
2.19911	0.0025165	130.057	130.056	130.058
2.19911	0.002524	130.885	130.879	130.893
2.19911	0.0025315	132.208	132.192	132.227
2.19911	0.002539	134.041	134.011	134.077
2.19911	0.0025465	136.409	136.92	136.464
2.19911	0.002554	139.266	142.057	139.858
2.30383	0.002464	127.816	127.662	128.008
2.30383	0.0024715	125.54	125.432	125.675
2.30383	0.002479	123.661	123.593	123.745
2.30383	0.0024865	122.223	122.183	122.271
2.30383	0.002494	121.245	121.226	121.268
2.30383	0.0025015	120.58	120.565	120.599
2.30383	0.002509	120.35	120.346	120.355
2.30383	0.0025165	120.598	120.598	120.598
2.30383	0.002524	121.357	121.354	121.361
2.30383	0.0025315	122.625	122.613	122.639
2.30383	0.002539	124.398	124.374	124.427
2.30383	0.0025465	126.7	126.661	126.747
2.30383	0.002554	129.451	130.739	129.565
2.40855	0.002464	118.19	118.015	118.405
2.40855	0.0024715	115.784	115.66	115.94
2.40855	0.002479	113.826	113.742	113.931
2.40855	0.0024865	112.321	112.269	112.385
2.40855	0.002494	111.273	111.246	111.307
2.40855	0.0025015	110.692	110.681	110.705
2.40855	0.002509	110.584	110.582	110.586
2.40855	0.0025165	110.787	110.786	110.788
2.40855	0.002524	111.422	111.421	111.424
2.40855	0.0025315	112.537	112.529	112.546
2.40855	0.002539	114.151	114.133	114.173
2.40855	0.0025465	116.287	116.254	116.326
2.40855	0.002554	119.15	118.922	119.522
2.51327	0.002464	108.313	108.114	108.559
2.51327	0.0024715	105.853	105.708	106.035
2.51327	0.002479	103.839	103.738	103.965
2.51327	0.0024865	102.275	102.21	102.356
2.51327	0.002494	101.123	101.088	101.167
2.51327	0.0025015	100.406	100.39	100.425
2.51327	0.002509	100.157	100.153	100.191
2.51327	0.0025165	100.388	100.388	100.388
2.51327	0.002524	100.942	100.942	100.942
2.51327	0.0025315	102.021	102.016	102.026
2.51327	0.002539	103.595	103.581	103.612
2.51327	0.0025465	105.686	105.659	105.718
2.51327	0.002554	108.316	108.273	108.367
2.61799	0.002464	98.2322	98.013	98.5032
2.61799	0.0024715	95.6591	95.4958	95.8614
2.61799	0.002479	93.5276	93.4118	93.6712
2.61799	0.0024865	91.8427	91.7661	91.9378
2.61799	0.002494	90.6107	90.5651	90.6675
2.61799	0.0025015	89.838	89.8151	89.8663
2.61799	0.002509	89.533	89.5249	89.5428
2.61799	0.0025165	89.7044	89.7035	89.7054
2.61799	0.002524	90.3626	90.3618	90.3638
2.61799	0.0025315	91.477	91.471	91.4843
2.61799	0.002539	93.0161	93.0063	93.028
2.61799	0.0025465	94.9575	94.9025	94.9837
2.61799	0.002554	97.4314	97.3944	97.4757
2.72271	0.002464	87.9238	87.7104	88.1892
2.72271	0.0024715	85.4295	85.272	85.626
2.72271	0.002479	83.3792	83.269	83.5171
2.72271	0.0024865	81.6843	81.5937	81.7966
2.72271	0.002494	80.408	80.3515	80.4781
2.72271	0.0025015	79.5706	79.5414	79.6068
2.72271	0.002509	79.14	79.1281	79.1546
2.72271	0.0025165	79.1811	79.1788	79.1839
2.72271	0.002524	79.7053	79.7052	79.7055
2.72271	0.0025315	80.6877	80.6841	80.6921
2.72271	0.002539	82.1561	82.1435	82.1711
2.72271	0.0025465	84.139	84.1129	84.1698
2.72271	0.002554	86.6602	86.6186	86.7098
2.82743	0.002464	77.988	77.7631	78.2806
2.82743	0.0024715	75.4631	75.2869	75.6828
2.82743	0.002479	73.3221	73.1996	73.475
2.82743	0.0024865	71.6138	71.5324	71.7157
2.82743	0.002494	70.2594	70.1941	70.3403
2.82743	0.0025015	69.3259	69.2888	69.3716
2.82743	0.002509	68.8534	68.8364	68.8743
2.82743	0.0025165	68.8513	68.8465	68.857
2.82743	0.002524	69.3291	69.329	69.3291
2.82743	0.0025315	70.2919	70.2897	70.2945
2.82743	0.002539	71.7444	71.7347	71.756
2.82743	0.0025465	73.7073	73.6851	73.7334
2.82743	0.002554	76.1055	76.0683	76.1307
2.93215	0.002464	68.2994	68.0457	68.6132
2.93215	0.0024715	65.6948	65.4988	65.9146
2.93215	0.002479	63.5049	63.3678	63.6758
2.93215	0.0024865	61.7683	61.6751	61.8848
2.93215	0.002494	60.4809	60.423	60.5536
2.93215	0.0025015	59.6498	59.6186	59.6891
2.93215	0.002509	59.2429	59.2208	59.2703
2.93215	0.0025165	59.1658	59.1587	59.1743
2.93215	0.002524	59.5224	59.5218	59.523
2.93215	0.0025315	60.3631	60.3607	60.363
2.93215	0.002539	61.6876	61.6803	61.6961
2.93215	0.0025465	63.5192	63.502	63.5409
2.93215	0.002554	65.8786	65.845	65.918
3.03687	0.002464	59.3161	59.0465	59.6496
3.03687	0.0024715	56.6973	56.4885	56.9316
3.03687	0.002479	54.4891	54.3509	54.6737
3.03687	0.0024865	52.7309	52.627	52.8608
3.03687	0.002494	51.3912	51.3271	51.4707
3.03687	0.0025015	50.4571	50.4212	50.502
3.03687	0.002509	49.9834	49.9675	50.0033
3.03687	0.0025165	49.8647	49.8547	49.8768
3.03687	0.002524	50.1892	50.1877	50.191
3.03687	0.0025315	51.0179	51.0175	51.0185
3.03687	0.002539	52.339	52.3333	52.3456
3.03687	0.0025465	54.1625	54.1462	54.1812
3.03687	0.002554	56.51	56.4793	56.5458
3.14159	0.002464	51.0094	50.7374	51.3452
3.14159	0.0024715	48.3174	48.1067	48.5782
3.14159	0.002479	46.051	45.8937	46.2461
3.14159	0.0024865	44.2157	44.104	44.3546
3.14159	0.002494	42.8075	42.7371	42.8949
3.14159	0.0025015	41.8539	41.8127	41.9055
3.14159	0.002509	41.3569	41.3374	41.3813
3.14159	0.0025165	41.3274	41.3214	41.3347
3.14159	0.002524	41.7719	41.7692	41.775
3.14159	0.0025315	42.5945	42.5944	42.5948
3.14159	0.002539	43.8144	43.8101	43.8194
3.14159	0.0025465	45.5026	45.5009	45.5177
3.14159	0.002554	47.7248	47.6983	47.7585
