#x	y	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
-0.418879	0.0024865	51.7389	44.4426	32.8846	25.2596	20.5915	17.7616
-0.418879	0.002494	48.736	41.329	30.0784	22.1349	17.6292	14.9319
-0.418879	0.0025015	48.6498	41.2151	30.0784	21.9741	17.4525	14.8446
-0.418879	0.002509	51.5615	44.0976	32.9427	24.8087	20.2704	17.6527
-0.418879	0.0025165	57.2119	49.9723	38.4493	30.6347	26.0787	23.4508
-0.418879	0.002524	65.5042	58.6371	46.6861	39.1894	34.5914	31.686
-0.418879	0.0025315	76.7737	69.9011	57.8992	50.3701	45.7574	42.8055
-0.418879	0.002539	91.014	84.128	72.0824	64.416	59.703	56.738
-0.418879	0.0025465	108.218	101.215	89.1049	81.2653	76.6155	73.6369
-0.418879	0.002554	128.301	120.587	108.951	101.072	96.4593	93.4945
-0.314159	0.002464	92.5331	82.9099	67.3384	56.8752	50.7485	47.0186
-0.314159	0.0024715	80.9353	71.3718	55.7029	45.3067	39.1647	35.3554
-0.314159	0.002479	72.3468	62.8275	47.0755	36.7474	30.5302	26.6998
-0.314159	0.0024865	66.7665	56.9076	41.4552	31.1071	24.8914	21.0509
-0.314159	0.002494	64.1926	53.9908	38.8401	28.1365	21.9731	18.4067
-0.314159	0.0025015	64.4155	54.0745	39.13	28.1649	21.9831	18.4071
-0.314159	0.002509	67.2102	57.1553	42.1546	31.1892	24.988	21.4006
-0.314159	0.0025165	72.7229	63.1449	47.6035	37.2052	30.9836	27.3842
-0.314159	0.002524	81.2192	71.6058	56.0346	45.7277	39.7209	35.8106
-0.314159	0.0025315	92.6934	83.043	67.4426	57.0983	51.0911	47.1673
-0.314159	0.002539	107.139	97.4502	81.8209	71.4376	65.4059	61.3759
-0.314159	0.0025465	124.55	114.82	99.1625	88.6668	82.5043	78.4587
-0.314159	0.002554	144.479	134.59	119.251	108.66	102.382	98.5003
-0.20944	0.002464	110.219	97.3473	77.1516	63.5223	55.3554	50.4798
-0.20944	0.0024715	98.7705	85.8708	65.6595	52.0945	43.9103	38.9557
-0.20944	0.002479	90.3324	77.4028	57.1761	43.6002	35.474	30.4396
-0.20944	0.0024865	84.6333	71.8751	51.7003	38.0188	29.865	24.9304
-0.20944	0.002494	81.8721	69.1081	49.0796	35.191	27.0175	22.2753
-0.20944	0.0025015	82.111	69.3423	49.2612	35.3627	27.1685	22.4141
-0.20944	0.002509	85.3465	72.4766	52.4381	38.5307	30.3147	25.5475
-0.20944	0.0025165	91.0655	78.1067	58.2033	44.5376	36.4518	31.6713
-0.20944	0.002524	99.7178	86.7195	66.7822	53.0766	45.3675	40.2881
-0.20944	0.0025315	111.349	98.3092	78.3383	64.5911	56.8581	51.7871
-0.20944	0.002539	125.952	112.87	92.8653	79.0746	71.3168	66.2562
-0.20944	0.0025465	143.178	130.394	110.356	96.52	88.7363	83.6
-0.20944	0.002554	162.863	150.608	130.178	116.795	108.427	103.571
-0.10472	0.002464	131.107	114.298	88.8154	71.24	60.8806	54.6738
-0.10472	0.0024715	119.432	102.919	77.4189	59.8124	49.5278	43.2421
-0.10472	0.002479	110.764	94.5492	69.0316	51.3922	41.1841	34.8187
-0.10472	0.0024865	105.101	89.1877	63.3722	45.9782	35.5206	29.3952
-0.10472	0.002494	102.442	86.5078	60.6517	43.3144	32.7666	26.6286
-0.10472	0.0025015	102.783	86.8127	60.9303	43.5819	33.0115	26.8602
-0.10472	0.002509	106.122	89.6077	64.2045	46.8459	36.2519	30.0867
-0.10472	0.0025165	111.946	95.3394	70.2696	52.607	42.4836	36.3038
-0.10472	0.002524	120.673	104.054	78.9477	61.242	51.2372	45.1124
-0.10472	0.0025315	132.377	115.747	90.6034	72.8526	62.8219	56.7064
-0.10472	0.002539	147.05	130.411	105.23	87.4327	77.375	71.2708
-0.10472	0.0025465	163.992	147.965	122.564	104.975	94.8892	88.7984
-0.10472	0.002554	183.785	167.709	142.265	125.45	114.79	108.554
1.11022e-16	0.002464	154.322	133.906	102.316	80.0614	67.3191	59.5109
1.11022e-16	0.0024715	142.826	122.493	90.8189	68.6785	56.011	48.191
1.11022e-16	0.002479	134.206	113.841	82.1389	60.3033	47.628	39.8306
1.11022e-16	0.0024865	128.592	108.193	76.4629	54.9348	41.9175	34.178
1.11022e-16	0.002494	125.983	105.547	73.789	52.4935	39.2087	31.4559
1.11022e-16	0.0025015	126.138	105.9	74.1148	52.8077	39.4991	31.7323
1.11022e-16	0.002509	128.946	109.014	77.4367	55.8214	42.7854	35.0039
1.11022e-16	0.0025165	134.742	114.795	83.4819	61.5214	48.8912	41.2665
1.11022e-16	0.002524	143.52	123.561	92.1817	70.2031	57.5468	50.1653
1.11022e-16	0.0025315	155.276	135.305	103.857	81.861	69.1774	61.7798
1.11022e-16	0.002539	170.003	150.02	118.501	96.4887	83.7766	76.3622
1.11022e-16	0.0025465	187.319	166.88	135.725	114.079	101.337	93.9054
1.11022e-16	0.002554	207.167	186.676	155.475	134.209	121.448	113.622
0.10472	0.002464	180.428	155.463	116.911	90.0579	74.3671	64.969
0.10472	0.0024715	168.803	143.799	105.46	78.6701	62.9603	53.645
0.10472	0.002479	160.153	135.141	96.7749	70.2904	54.5603	45.1893
0.10472	0.0024865	154.507	129.488	91.094	64.8806	49.0261	39.4615
0.10472	0.002494	151.7	126.837	88.4157	62.165	46.3132	36.7351
0.10472	0.0025015	151.511	127.186	88.7373	62.4474	46.5998	37.0075
0.10472	0.002509	154.315	130.131	91.7804	65.5345	49.8826	40.2754
0.10472	0.0025165	160.107	135.882	97.4952	71.2306	55.6098	46.4745
0.10472	0.002524	168.883	144.615	106.191	79.9089	64.2615	55.1105
0.10472	0.0025315	180.636	156.323	117.863	91.5638	75.8886	66.7211
0.10472	0.002539	195.093	170.759	132.505	106.189	90.4847	81.3
0.10472	0.0025465	211.957	187.603	149.972	123.757	108.043	98.8401
0.10472	0.002554	231.769	207.399	169.721	143.453	128.36	118.747
0.20944	0.002464	208.285	179.022	132.889	101.15	82.0733	70.8866
0.20944	0.0024715	196.569	167.298	121.448	89.7073	70.6119	59.4144
0.20944	0.002479	187.859	158.58	112.868	81.0519	62.1577	50.9486
0.20944	0.0024865	182.152	152.867	107.13	75.2799	56.7096	45.2119
0.20944	0.002494	179.448	150.037	104.395	72.5089	54.0268	42.4316
0.20944	0.0025015	179.284	149.752	104.314	72.7362	54.2594	42.6503
0.20944	0.002509	182.027	152.458	106.985	75.9584	57.1133	45.865
0.20944	0.0025165	187.759	158.151	112.644	81.6496	62.7296	51.6364
0.20944	0.002524	196.475	166.826	121.284	90.2732	71.3273	60.2186
0.20944	0.0025315	207.717	178.477	132.9	101.874	82.9008	71.776
0.20944	0.002539	221.564	193.098	147.486	116.445	97.4437	86.302
0.20944	0.0025465	238.369	209.909	164.817	133.456	114.949	103.79
0.20944	0.002554	258.124	229.647	184.481	153.099	134.939	123.886
0.314159	0.002464	238.425	204.135	150.221	113.09	90.476	77.1077
0.314159	0.0024715	226.591	192.277	138.464	101.204	78.9098	65.5319
0.314159	0.002479	217.762	183.423	129.59	92.322	70.3511	56.9628
0.314159	0.0024865	211.789	177.54	123.719	86.443	64.6672	51.3795
0.314159	0.002494	208.407	174.145	120.848	83.5651	61.7703	48.495
0.314159	0.0025015	208.018	173.745	120.623	83.686	61.8708	48.6101
0.314159	0.002509	210.621	176.337	123.184	86.8021	64.664	51.4657
0.314159	0.0025165	216.209	181.916	128.732	92.3667	70.1752	56.9633
0.314159	0.002524	224.78	190.477	137.263	100.858	78.6681	65.4419
0.314159	0.0025315	235.976	202.015	148.77	112.324	90.1373	76.896
0.314159	0.002539	249.707	215.861	163.179	126.758	104.576	91.3192
0.314159	0.0025465	266.396	232.507	179.786	143.488	121.901	108.705
0.314159	0.002554	286.036	252.102	199.342	163.025	141.41	128.713
0.418879	0.002464	270.265	229.97	167.999	125.314	99.4737	83.7906
0.418879	0.0024715	258.218	217.943	155.959	113.291	87.7523	72.0614
0.418879	0.002479	248.667	208.919	146.922	104.25	78.7159	63.3393
0.418879	0.0024865	242.113	202.898	140.887	98.2124	72.6634	57.6211
0.418879	0.002494	238.556	199.516	137.854	95.1761	69.6112	54.5593
0.418879	0.0025015	237.993	198.945	137.724	95.1388	69.5566	54.4945
0.418879	0.002509	240.421	201.366	140.121	97.5558	72.4908	57.0492
0.418879	0.0025165	245.836	206.775	145.506	102.909	77.8458	62.3925
0.418879	0.002524	254.233	215.166	153.873	111.242	86.183	70.7173
0.418879	0.0025315	264.993	225.766	165.218	122.55	97.4969	82.018
0.418879	0.002539	278.525	239.287	178.746	136.827	111.781	96.2883
0.418879	0.0025465	295.014	255.764	195.191	153.697	128.46	113.521
0.418879	0.002554	314.451	275.19	214.585	173.076	147.814	132.943
0.523599	0.002464	302.135	256.817	186.395	137.845	108.716	90.8502
0.523599	0.0024715	289.879	244.564	174.138	125.89	96.4521	78.9181
0.523599	0.002479	280.232	235.315	164.885	116.638	87.1915	69.8205
0.523599	0.0024865	273.446	228.676	158.635	110.39	80.9331	63.5561
0.523599	0.002494	269.657	224.871	155.371	107.143	77.6753	60.2914
0.523599	0.0025015	268.863	224.058	154.545	106.322	77.4155	60.024
0.523599	0.002509	271.059	226.234	156.707	108.479	80.1505	62.7041
0.523599	0.0025165	276.158	231.395	161.854	113.623	85.306	67.8431
0.523599	0.002524	283.528	239.514	169.982	121.747	93.4144	75.9641
0.523599	0.0025315	293.868	249.845	181.084	132.846	104.497	87.0615
0.523599	0.002539	307.17	263.14	194.503	146.915	118.548	101.129
0.523599	0.0025465	323.429	279.393	210.732	163.576	134.887	117.78
0.523599	0.002554	342.637	298.595	229.911	182.721	154.036	136.917
0.628319	0.002464	334.521	284.113	205.162	150.615	117.81	98.1406
0.628319	0.0024715	321.669	271.328	192.637	138.088	105.358	85.6198
0.628319	0.002479	311.592	261.252	183.115	128.562	95.8414	76.1016
0.628319	0.0024865	304.511	254.173	176.387	122.037	89.3275	69.5851
0.628319	0.002494	300.424	250.088	172.301	118.511	85.8145	66.0687
0.628319	0.0025015	299.329	248.996	171.206	117.509	85.2999	65.55
0.628319	0.002509	301.222	250.893	173.101	119.406	87.2597	68.0256
0.628319	0.0025165	305.61	255.776	177.981	124.289	92.1339	73.1424
0.628319	0.002524	312.693	263.639	185.842	132.153	99.9882	80.9908
0.628319	0.0025315	322.745	273.813	196.678	142.994	110.817	91.8132
0.628319	0.002539	335.761	286.811	210.104	156.675	124.615	105.604
0.628319	0.0025465	351.735	302.764	226.065	172.614	141.046	121.666
0.628319	0.002554	370.657	321.664	244.976	191.501	159.94	140.552
0.733038	0.002464	365.829	310.334	223.335	162.838	126.749	104.96
0.733038	0.0024715	352.416	297.177	210.485	150.003	114.245	92.2269
0.733038	0.002479	342	286.769	200.635	140.17	104.489	82.409
0.733038	0.0024865	334.58	279.357	193.4	133.337	97.6719	75.5931
0.733038	0.002494	330.153	274.941	188.994	129.504	93.8554	71.7775
0.733038	0.0025015	328.719	273.517	187.582	128.498	92.5591	70.9599
0.733038	0.002509	330.273	275.083	189.158	130.085	94.1455	72.8876
0.733038	0.0025165	334.458	279.634	193.721	134.658	98.7173	77.4584
0.733038	0.002524	341.199	286.417	201.264	142.214	106.27	85.0091
0.733038	0.0025315	350.911	296.123	211.58	152.746	116.798	95.5345
0.733038	0.002539	363.586	308.792	224.25	165.535	130.295	109.028
0.733038	0.0025465	379.219	324.415	239.876	181.167	146.56	125.163
0.733038	0.002554	397.803	342.987	258.45	199.747	165.133	143.75
0.837758	0.002464	395.927	335.558	240.591	174.82	135.579	111.513
0.837758	0.0024715	382.124	322.178	227.378	161.631	122.486	98.6712
0.837758	0.002479	371.317	311.388	217.165	151.444	112.311	88.6067
0.837758	0.0024865	363.507	303.594	209.806	144.258	105.136	81.4459
0.837758	0.002494	358.69	298.796	205.034	140.072	100.96	77.2857
0.837758	0.0025015	356.865	296.99	203.254	138.488	99.4247	75.9799
0.837758	0.002509	357.701	298.168	204.465	139.712	100.663	77.2225
0.837758	0.0025165	361.074	301.553	208.662	143.92	104.886	81.4501
0.837758	0.002524	367.419	307.911	215.78	151.107	112.091	88.6583
0.837758	0.0025315	376.732	317.238	225.124	161.269	122.272	98.8416
0.837758	0.002539	389.006	329.527	237.431	173.713	135.423	111.994
0.837758	0.0025465	404.236	344.773	252.694	188.992	150.865	128.109
0.837758	0.002554	422.413	362.967	270.905	207.219	169.093	146.402
0.942478	0.002464	424.24	359.033	256.946	186.266	143.636	117.897
0.942478	0.0024715	410	344.831	243.325	172.68	130.073	104.672
0.942478	0.002479	398.757	333.623	232.705	162.096	119.51	94.267
0.942478	0.0024865	390.509	325.409	224.815	154.513	111.947	86.7167
0.942478	0.002494	385.255	320.188	219.636	149.562	107.383	82.1642
0.942478	0.0025015	382.573	317.956	217.448	147.403	105.782	80.3004
0.942478	0.002509	382.533	318.711	218.247	148.231	106.629	81.1573
0.942478	0.0025165	385.471	321.72	222.029	152.044	110.462	84.9998
0.942478	0.002524	391.381	327.653	228.482	158.838	117.277	91.8234
0.942478	0.0025315	400.26	336.555	237.418	168.605	127.068	101.623
0.942478	0.002539	412.101	348.42	249.317	180.96	139.552	114.392
0.942478	0.0025465	426.898	363.242	264.173	195.841	154.444	129.914
0.942478	0.002554	444.643	381.013	281.979	213.673	172.286	147.762
1.0472	0.002464	449.363	379.988	271.959	196.875	151.122	123.955
1.0472	0.0024715	434.663	365.322	257.89	182.853	137.132	110.008
1.0472	0.002479	422.957	353.651	246.528	171.832	126.143	99.038
1.0472	0.0024865	414.244	344.973	237.912	163.525	118.154	91.0674
1.0472	0.002494	408.522	339.288	232.288	157.94	113.164	86.095
1.0472	0.0025015	405.181	336.593	229.654	155.347	111.171	84.1186
1.0472	0.002509	404.665	336.886	230.008	155.741	111.751	84.5678
1.0472	0.0025165	407.126	339.588	233.346	159.121	115.157	87.9871
1.0472	0.002524	412.562	345.055	239.59	165.481	121.541	94.3881
1.0472	0.0025315	420.966	353.492	248.079	174.817	130.9	103.766
1.0472	0.002539	432.332	364.892	259.532	186.925	142.686	116.114
1.0472	0.0025465	446.655	379.25	273.942	201.37	157.154	130.869
1.0472	0.002554	463.927	396.558	291.302	218.763	174.571	148.298
1.15192	0.002464	471.069	398.34	285.21	205.705	157.923	129.17
1.15192	0.0024715	455.862	383.177	270.425	191.228	143.473	114.746
1.15192	0.002479	443.648	371.007	258.335	179.75	132.024	103.322
1.15192	0.0024865	434.427	361.832	249.24	171.191	123.576	94.8985
1.15192	0.002494	428.197	355.649	243.137	165.138	118.126	89.4731
1.15192	0.0025015	424.457	352.457	240.025	162.076	115.482	87.0441
1.15192	0.002509	423.429	352.253	239.9	162.004	115.447	87.3348
1.15192	0.0025165	425.381	354.313	242.76	164.916	118.396	90.2977
1.15192	0.002524	430.306	359.293	248.6	170.81	124.324	96.2429
1.15192	0.0025315	438.2	367.24	256.756	179.68	133.228	105.165
1.15192	0.002539	449.058	378.149	267.729	190.979	144.853	117.056
1.15192	0.0025465	462.873	392.012	281.659	204.961	158.862	131.083
1.15192	0.002554	479.402	408.824	298.54	221.892	175.821	148.061
1.25664	0.002464	488.985	413.567	295.959	213.242	163.859	133.811
1.25664	0.0024715	473.242	397.878	280.662	198.273	148.922	118.906
1.25664	0.002479	460.493	385.183	268.065	186.304	136.986	107.001
1.25664	0.0024865	450.737	375.483	258.462	177.333	128.05	98.0968
1.25664	0.002494	443.972	368.775	251.853	170.934	122.114	92.1911
1.25664	0.0025015	439.812	365.058	248.235	167.378	118.719	89.2822
1.25664	0.002509	438.247	363.981	247.605	166.81	118.199	89.3415
1.25664	0.0025165	439.661	365.467	249.959	169.229	120.665	91.8335
1.25664	0.002524	444.049	369.926	255.295	174.629	126.11	97.2955
1.25664	0.0025315	451.407	377.353	262.907	183.006	134.531	105.735
1.25664	0.002539	461.729	387.742	273.385	193.564	145.922	116.946
1.25664	0.0025465	475.009	401.087	286.818	207.057	159.462	130.494
1.25664	0.002554	490.598	417.38	303.201	223.499	175.937	146.994
1.36136	0.002464	502.592	425.234	304.203	219.31	168.78	137.79
1.36136	0.0024715	486.296	409	288.558	203.83	153.334	122.383
1.36136	0.002479	472.992	395.76	275.435	191.349	140.89	109.977
1.36136	0.0024865	462.682	385.515	265.306	181.867	131.447	100.571
1.36136	0.002494	455.364	378.263	258.17	175.153	124.948	94.1638
1.36136	0.0025015	450.537	374.002	254.025	171.081	120.935	90.7541
1.36136	0.002509	448.447	372.131	252.87	169.999	119.911	90.1667
1.36136	0.0025165	449.333	373.077	254.699	171.903	121.872	92.1617
1.36136	0.002524	453.191	376.996	259.423	176.789	126.814	97.1371
1.36136	0.0025315	460.017	383.883	266.417	184.534	134.732	105.088
1.36136	0.002539	469.804	393.734	276.374	194.559	145.621	116.008
1.36136	0.0025465	482.547	406.54	289.288	207.542	158.882	129.068
1.36136	0.002554	497.437	422.297	305.151	223.475	174.852	145.068
1.46608	0.002464	511.511	433.022	309.925	223.762	172.512	141.023
1.46608	0.0024715	494.65	416.231	293.831	207.757	156.604	125.1
1.46608	0.002479	480.782	402.436	280.241	194.752	143.638	112.179
1.46608	0.0024865	469.907	391.635	269.574	184.745	133.674	102.258
1.46608	0.002494	462.025	383.827	261.899	177.673	126.595	95.3362
1.46608	0.0025015	456.52	379.012	257.217	173.072	122.063	91.4121
1.46608	0.002509	453.869	376.497	255.524	171.462	120.521	90.2649
1.46608	0.0025165	454.196	376.891	256.816	172.839	121.964	91.7483
1.46608	0.002524	457.495	380.259	260.954	177.198	126.389	96.2126
1.46608	0.0025315	463.762	386.597	267.414	184.392	133.791	103.653
1.46608	0.002539	472.992	395.898	276.838	193.893	144.165	114.064
1.46608	0.0025465	485.178	408.156	289.22	206.353	157.093	126.802
1.46608	0.002554	499.654	423.365	304.552	221.765	172.544	142.289
1.5708	0.002464	515.513	436.739	312.996	226.509	174.992	143.454
1.5708	0.0024715	498.086	419.391	296.364	209.974	158.672	127.017
1.5708	0.002479	483.652	405.037	282.371	196.44	145.179	113.574
1.5708	0.0024865	472.213	393.678	271.16	185.904	134.688	103.132
1.5708	0.002494	463.766	385.313	262.944	178.367	127.135	95.6891
1.5708	0.0025015	457.764	379.94	257.719	173.3	122.079	91.2443
1.5708	0.002509	454.552	376.945	255.485	171.156	120.013	89.636
1.5708	0.0025165	454.317	376.785	256.237	172.001	120.933	90.6015
1.5708	0.002524	457.056	379.601	259.922	175.829	124.836	94.5485
1.5708	0.0025315	462.764	385.386	265.844	182.586	131.716	101.472
1.5708	0.002539	471.436	394.136	274.732	191.559	141.567	111.367
1.5708	0.0025465	483.064	405.844	286.578	203.491	154.112	123.727
1.5708	0.002554	497.135	420.504	301.375	218.377	169.039	138.696
1.67552	0.002464	514.536	436.334	313.382	227.529	176.303	145.015
1.67552	0.0024715	496.551	418.433	296.216	210.468	159.53	128.128
1.67552	0.002479	481.56	403.528	281.804	196.406	145.512	114.165
1.67552	0.0024865	469.563	391.618	270.055	185.344	134.496	103.203
1.67552	0.002494	460.559	382.702	261.3	177.281	126.481	95.2413
1.67552	0.0025015	454.25	376.779	255.539	171.778	121.006	90.2774
1.67552	0.002509	450.484	373.473	252.767	169.105	118.417	88.3093
1.67552	0.0025165	449.697	372.767	252.983	169.42	118.816	88.7621
1.67552	0.002524	451.883	375.036	256.181	172.719	122.197	92.1929
1.67552	0.0025315	457.04	380.276	261.746	178.998	128.557	98.6011
1.67552	0.002539	465.161	388.481	270.1	187.609	137.889	107.981
1.67552	0.0025465	476.24	399.645	281.415	199.016	150.003	119.913
1.67552	0.002554	489.921	413.762	295.682	213.377	164.408	134.363
1.78024	0.002464	508.681	431.89	311.143	226.864	176.477	145.843
1.78024	0.0024715	490.154	413.453	293.456	209.287	159.218	128.467
1.78024	0.002479	474.623	398.012	278.615	194.71	144.685	113.993
1.78024	0.0024865	462.085	385.566	266.34	183.132	133.154	102.52
1.78024	0.002494	452.541	376.115	257.06	174.553	124.624	94.0478
1.78024	0.0025015	445.99	369.657	250.774	168.589	118.907	88.5737
1.78024	0.002509	441.815	366.189	247.477	165.396	115.806	86.0956
1.78024	0.0025165	440.491	364.975	247.169	165.192	115.693	86.3018
1.78024	0.002524	442.142	366.712	249.844	167.972	118.562	89.2248
1.78024	0.0025315	446.764	371.421	255.242	173.733	124.411	95.1258
1.78024	0.002539	454.311	379.096	263.076	182.154	133.233	103.999
1.78024	0.0025465	464.816	389.732	273.871	193.047	144.877	115.458
1.78024	0.002554	478.208	403.321	287.619	206.894	158.768	129.398
1.88496	0.002464	498.208	423.627	306.43	224.616	175.591	145.993
1.88496	0.0024715	479.166	404.677	288.242	206.541	157.82	128.097
1.88496	0.002479	463.118	388.722	272.967	191.466	142.789	113.128
1.88496	0.0024865	450.065	375.763	260.187	179.39	130.76	101.161
1.88496	0.002494	440.006	365.799	250.401	170.314	121.732	92.1938
1.88496	0.0025015	432.94	358.829	243.61	163.868	115.704	86.2253
1.88496	0.002509	428.571	354.851	239.809	160.173	112.29	83.2532
1.88496	0.0025165	426.675	353.671	238.997	159.468	111.681	83.2309
1.88496	0.002524	427.758	354.899	241.168	161.748	114.055	85.6129
1.88496	0.0025315	431.816	359.099	246.32	167.009	119.408	90.9767
1.88496	0.002539	438.843	366.267	253.871	175.246	127.736	99.3172
1.88496	0.0025465	448.834	376.396	264.143	185.754	138.88	110.488
1.88496	0.002554	461.781	389.479	277.349	199.104	152.273	123.934
1.98968	0.002464	483.521	411.879	299.468	220.935	173.756	145.437
1.98968	0.0024715	463.994	392.445	280.781	202.387	155.456	127.105
1.98968	0.002479	447.463	376.008	265.052	186.839	139.951	111.665
1.98968	0.0024865	433.927	362.567	251.84	174.291	127.447	99.2251
1.98968	0.002494	423.385	352.121	241.577	164.741	117.945	89.7859
1.98968	0.0025015	415.837	344.669	234.307	157.801	111.443	83.3455
1.98968	0.002509	411.143	340.208	230.028	153.63	107.938	79.9017
1.98968	0.0025165	408.761	338.737	228.738	152.448	106.925	79.3286
1.98968	0.002524	409.359	339.971	230.433	154.252	108.826	81.2351
1.98968	0.0025315	412.932	343.693	235.108	159.038	113.707	86.124
1.98968	0.002539	419.476	350.382	242.234	166.799	121.563	93.9899
1.98968	0.0025465	428.984	359.982	252.002	177.348	132.183	104.827
1.98968	0.002554	441.45	372.541	264.729	190.225	145.102	118.118
2.0944	0.002464	465.14	397.079	289.965	215.825	171.105	143.894
2.0944	0.0024715	445.169	377.199	270.788	197.021	152.269	125.318
2.0944	0.002479	428.193	360.315	254.614	181.03	136.319	109.708
2.0944	0.0024865	414.212	346.428	241.442	168.039	123.37	96.8251
2.0944	0.002494	403.226	335.536	230.898	158.047	113.423	86.9421
2.0944	0.0025015	395.233	327.638	223.182	150.609	106.475	80.0578
2.0944	0.002509	390.231	322.732	218.458	145.992	102.525	76.1703
2.0944	0.0025165	387.412	320.816	216.723	144.364	101.57	75.0319
2.0944	0.002524	387.563	321.803	217.974	145.722	102.989	76.491
2.0944	0.0025315	390.69	325.018	222.205	150.061	107.372	80.9328
2.0944	0.002539	396.788	331.205	228.883	157.377	114.733	88.3521
2.0944	0.0025465	405.851	340.358	238.204	167.664	124.976	98.743
2.0944	0.002554	417.873	352.47	250.485	180.21	137.448	112.099
2.19911	0.002464	443.19	378.892	278.69	209.264	167.582	141.852
2.19911	0.0024715	423.31	359.114	259.106	190.164	148.413	122.866
2.19911	0.002479	405.858	342.162	242.524	173.706	132.052	106.886
2.19911	0.0024865	391.396	327.869	228.944	160.238	118.693	93.9115
2.19911	0.002494	379.932	316.572	218.366	149.773	108.335	83.7801
2.19911	0.0025015	371.465	308.27	210.593	142.309	100.976	76.4849
2.19911	0.002509	365.994	302.96	205.461	137.502	96.6156	72.1865
2.19911	0.0025165	363.272	300.64	203.319	135.463	95.1284	70.4796
2.19911	0.002524	363.019	301.283	204.162	136.41	96.1132	71.5243
2.19911	0.0025315	365.742	304.091	207.986	140.339	100.082	75.5519
2.19911	0.002539	371.437	309.871	214.224	147.245	107.029	82.5572
2.19911	0.0025465	380.098	318.617	223.135	157.122	116.95	92.5346
2.19911	0.002554	391.718	330.324	235.006	169.153	129.506	105.478
2.30383	0.002464	418.293	358.621	266.066	201.851	162.988	139.423
2.30383	0.0024715	398.062	338.484	246.117	182.274	143.562	120.065
2.30383	0.002479	380.358	321.35	229.169	165.432	127.144	103.712
2.30383	0.0024865	365.538	307.219	215.224	151.593	113.578	90.365
2.30383	0.002494	353.716	295.787	204.281	140.757	102.847	80.023
2.30383	0.0025015	344.892	287.049	196.339	132.922	95.1157	72.3208
2.30383	0.002509	339.063	281.307	190.877	128.086	90.382	67.5866
2.30383	0.0025165	336.227	278.558	188.3	126.001	88.3529	65.7999
2.30383	0.002524	336.38	278.8	188.712	126.576	88.9614	66.4671
2.30383	0.0025315	338.795	281.553	192.109	130.133	92.5539	70.1174
2.30383	0.002539	344.133	286.971	198.487	136.667	99.1254	76.7456
2.30383	0.0025465	352.437	295.355	207.197	146.105	108.67	86.3461
2.30383	0.002554	363.702	306.701	218.7	157.698	121.182	98.9124
2.40855	0.002464	391.647	336.891	252.48	193.825	157.966	136.703
2.40855	0.0024715	371.113	316.444	232.21	173.779	138.212	117.014
2.40855	0.002479	353.181	299	214.943	156.609	121.463	100.33
2.40855	0.0024865	338.054	284.559	200.678	142.442	107.721	86.6511
2.40855	0.002494	325.925	272.818	189.414	131.278	96.9848	75.7876
2.40855	0.0025015	316.794	263.765	181.151	123.114	88.9671	67.7177
2.40855	0.002509	310.658	257.709	175.274	117.95	83.8375	62.6479
2.40855	0.0025165	307.515	254.646	172.373	115.783	81.4329	60.5753
2.40855	0.002524	307.361	254.573	172.461	116.004	81.7064	61.432
2.40855	0.0025315	310.085	257.486	175.535	119.169	84.9639	64.7451
2.40855	0.002539	315.045	263.106	181.588	125.314	91.2005	71.0363
2.40855	0.0025465	322.976	271.176	190.616	134.435	100.411	80.2999
2.40855	0.002554	333.87	282.207	201.966	146.111	112.588	92.5295
2.51327	0.002464	363.1	314.3	237.67	184.642	152.66	133.771
2.51327	0.0024715	342.229	293.594	217.427	164.499	132.62	113.794
2.51327	0.002479	324.363	275.89	200.19	147.363	115.587	96.8221
2.51327	0.0024865	309.502	261.188	185.578	133.02	101.559	82.8344
2.51327	0.002494	297.296	249.158	173.967	121.573	90.4321	71.4707
2.51327	0.0025015	287.91	239.841	165.36	113.126	82.0122	63.1087
2.51327	0.002509	281.519	233.52	159.344	107.679	76.5932	57.7466
2.51327	0.0025165	278.12	230.193	156.166	105.088	74.1724	55.3815
2.51327	0.002524	277.711	229.856	155.977	104.981	74.4982	56.0102
2.51327	0.0025315	280.185	232.504	158.773	107.859	77.4644	59.4817
2.51327	0.002539	284.886	238.133	164.55	113.718	83.4096	65.4182
2.51327	0.0025465	292.557	246.314	173.301	122.553	92.3283	74.3307
2.51327	0.002554	303.193	257.015	184.685	134.356	104.214	86.2127
2.61799	0.002464	333.989	290.697	222.447	175.184	147.187	130.214
2.61799	0.0024715	312.918	269.695	201.982	154.808	126.909	110.032
2.61799	0.002479	294.853	251.697	184.386	137.438	109.635	92.7462
2.61799	0.0024865	279.792	236.706	169.544	123.076	95.3675	78.468
2.61799	0.002494	267.737	224.72	157.707	111.721	83.7786	67.1756
2.61799	0.0025015	258.445	215.738	148.874	103.169	75.1157	58.5668
2.61799	0.002509	251.77	209.315	143.042	97.4359	69.4533	52.9575
2.61799	0.0025165	248.092	205.774	140.04	94.4645	66.7888	50.345
2.61799	0.002524	247.406	205.222	139.622	94.1174	67.1189	50.726
2.61799	0.0025315	249.708	207.657	142.189	96.7559	70.1804	53.7008
2.61799	0.002539	254.866	213.072	147.736	102.375	75.8796	59.3874
