#x	y	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
0.0210845	2.72271	248.048	202.568	135.444	90.3506	64.0163	48.5052
0.0210845	2.82743	215.222	175.933	117.9	78.6323	56.0696	42.8084
0.0210845	2.93215	184.158	150.781	100.869	67.6637	48.6568	37.5119
0.0210845	3.03687	155.305	127.461	85.1365	57.5536	41.8287	32.6318
0.0210845	3.14159	129.003	105.881	70.8502	48.3738	35.6144	28.1721
0.0217379	-3.14159	119.345	97.6771	66.0938	45.8824	33.7608	26.6843
0.0217379	-3.03687	96.2199	79.0494	54.1017	37.8949	28.3403	22.7869
0.0217379	-2.93215	76.0283	62.7819	43.5968	30.8504	23.5183	19.2693
0.0217379	-2.82743	58.7859	48.8763	34.53	24.7401	19.2466	16.0725
0.0217379	-2.72271	44.4168	37.2653	26.4988	19.3763	15.4094	13.1241
0.0217379	-2.61799	32.7669	27.7963	19.8184	14.8447	12.0868	10.5026
0.0217379	-2.51327	23.498	19.7618	14.4106	11.0914	9.25869	8.20878
0.0217379	-2.40855	15.9218	13.5451	10.1499	8.05407	6.90135	6.2427
0.0217379	-2.30383	10.3177	8.90808	6.89926	5.66466	4.98809	4.60241
0.0217379	-2.19911	6.36495	5.60182	4.51661	3.85227	3.48939	3.28295
0.0217379	-2.0944	3.74438	3.37957	2.86176	2.54585	2.37376	2.27605
0.0217379	-1.98968	2.15441	2.00891	1.80269	1.67724	1.60906	1.57041
0.0217379	-1.88496	1.28026	1.23661	1.17482	1.1373	1.11695	1.10543
0.0217379	-1.78024	0.518805	0.51135	0.500794	0.494399	0.490935	0.488975
0.0217379	-1.67552	0.123085	0.122815	0.122435	0.122204	0.122079	0.122009
0.0217379	-1.5708	0	0	0	0	0	0
0.0217379	-1.46608	0.128232	0.126854	0.124907	0.123728	0.123089	0.122728
0.0217379	-1.36136	0.559925	0.543683	0.520706	0.506772	0.499221	0.494946
0.0217379	-1.25664	1.41874	1.34585	1.24262	1.17991	1.14587	1.12659
0.0217379	-1.15192	2.46397	2.25288	1.95356	1.77128	1.67214	1.6159
0.0217379	-1.0472	4.35492	3.8638	3.16624	2.74013	2.5078	2.37578
0.0217379	-0.942478	7.42369	6.44718	5.05744	4.20545	3.7395	3.47424
0.0217379	-0.837758	11.9965	10.258	7.77841	6.25196	5.41433	4.93641
0.0217379	-0.733038	18.4127	15.5629	11.4879	8.96786	7.5798	6.78589
0.0217379	-0.628319	27.0068	22.6258	16.3442	12.4405	10.2815	9.0434
0.0217379	-0.523599	37.6856	31.6937	22.497	16.7518	13.5608	11.7256
0.0217379	-0.418879	50.9352	42.7385	30.0784	21.9741	17.4525	14.8446
0.0217379	-0.314159	67.0664	55.8735	39.1335	28.1365	21.9731	18.4067
0.0217379	-0.20944	86.2038	71.4275	49.7077	35.191	27.0175	22.2753
0.0217379	-0.10472	108.38	89.4331	61.8682	43.3144	32.7666	26.6286
0.0217379	1.11022e-16	133.523	109.84	75.2768	52.4935	39.2087	31.4559
0.0217379	0.10472	161.445	132.508	90.1444	62.6811	46.3132	36.7351
0.0217379	0.20944	190.888	157.199	106.33	73.3551	54.0268	42.4316
0.0217379	0.314159	222.269	183.241	123.627	84.575	62.1395	48.495
0.0217379	0.418879	255.124	209.919	141.765	96.3222	70.1228	54.6922
0.0217379	0.523599	288.821	237.31	160.411	108.392	78.3055	60.5517
0.0217379	0.628319	322.641	264.834	179.099	120.541	86.5321	66.4307
0.0217379	0.733038	355.797	291.85	196.799	132.492	94.6218	72.2067
0.0217379	0.837758	387.465	317.681	213.751	143.943	102.373	77.7394
0.0217379	0.942478	416.383	341.596	229.494	154.578	109.571	82.8759
0.0217379	1.0472	441.355	362.527	243.122	163.526	116.001	87.459
0.0217379	1.15192	462.545	380.259	254.637	170.745	121.399	91.3026
0.0217379	1.25664	479.329	394.255	263.678	176.356	125.201	93.8503
0.0217379	1.36136	490.967	404.088	269.958	180.172	127.58	95.4313
0.0217379	1.46608	496.988	408.864	273.277	182.07	128.627	95.9848
0.0217379	1.5708	497.557	409.136	273.386	181.968	128.349	95.4942
0.0217379	1.67552	492.667	404.958	270.044	179.397	126.289	93.9898
0.0217379	1.78024	482.487	396.478	263.78	174.975	122.968	91.3915
0.0217379	1.88496	467.221	383.409	254.813	168.862	118.466	87.6167
0.0217379	1.98968	447.09	366.57	243.443	161.277	112.644	83.1781
0.0217379	2.0944	423.111	346.501	230.037	152.471	106.021	78.2375
0.0217379	2.19911	395.977	323.406	214.856	142.417	98.8129	72.9594
0.0217379	2.30383	365.589	298.333	198.253	131.294	91.2298	67.4993
0.0217379	2.40855	333.279	271.974	180.936	119.771	83.4693	61.9946
0.0217379	2.51327	300.089	244.979	163.328	107.945	75.6199	56.5268
0.0217379	2.61799	266.785	217.967	145.383	96.1769	67.7545	50.9958
0.0217379	2.72271	234.075	191.502	127.503	84.7878	60.1968	45.7262
0.0217379	2.82743	202.586	166.079	110.41	73.9489	53.0348	40.7019
0.0217379	2.93215	172.854	141.609	94.3572	63.7932	46.3301	35.64
0.0217379	3.03687	145.289	118.585	79.5398	54.4166	39.7804	30.9672
0.0217379	3.14159	119.345	97.6771	66.0938	45.8824	33.7608	26.6843
0.0223914	-3.14159	113.413	93.9501	64.9496	45.7106	34.523	27.7495
0.0223914	-3.03687	91.4915	76.3338	53.192	38.2297	29.2031	23.8888
0.0223914	-2.93215	72.447	60.7961	42.9163	31.2855	24.4063	20.2148
0.0223914	-2.82743	56.286	47.2306	34.086	25.183	20.0813	16.8965
0.0223914	-2.72271	42.2545	35.795	26.3745	19.9355	16.2116	13.9299
0.0223914	-2.61799	30.7901	26.4495	19.8843	15.5019	12.884	11.3125
0.0223914	-2.51327	21.7912	19.0567	14.6535	11.8308	10.0746	9.04236
0.0223914	-2.40855	14.9836	13.3057	10.5567	8.86302	7.75614	7.11651
0.0223914	-2.30383	10.0193	8.96203	7.4569	6.5337	5.89758	5.52982
0.0223914	-2.19911	6.43222	5.92827	5.21243	4.7751	4.46515	4.27387
0.0223914	-2.0944	4.14372	3.95336	3.68346	3.51915	3.42303	3.33684
0.0223914	-1.98968	2.84531	2.80102	2.73832	2.69286	2.6378	2.60659
0.0223914	-1.88496	1.8268	1.82555	1.82378	1.8227	1.81735	1.81005
0.0223914	-1.78024	1.26373	1.25582	1.24462	1.23785	1.23419	1.23212
0.0223914	-1.67552	0.970359	0.969523	0.94913	0.927313	0.915523	0.90886
0.0223914	-1.5708	0.912324	0.910231	0.897028	0.870421	0.856045	0.847923
0.0223914	-1.46608	1.07672	1.07666	1.07656	1.06245	1.05354	1.0485
0.0223914	-1.36136	1.51703	1.51003	1.50013	1.49413	1.49088	1.48904
0.0223914	-1.25664	1.93182	1.88116	1.80945	1.7659	1.74228	1.7289
0.0223914	-1.15192	2.83539	2.73839	2.48741	2.33465	2.25159	2.20449
0.0223914	-1.0472	4.53295	4.24716	3.70145	3.31702	3.10748	2.98845
0.0223914	-0.942478	7.36264	6.67993	5.59455	4.79475	4.3467	4.02262
0.0223914	-0.837758	11.6569	10.3078	8.32533	6.85768	5.94498	5.38394
0.0223914	-0.733038	17.6924	15.4009	12.0279	9.59957	8.06376	7.15621
0.0223914	-0.628319	25.5254	22.2269	16.7936	13.1136	10.7632	9.37381
0.0223914	-0.523599	35.7545	30.6552	22.8317	17.4473	14.0992	12.067
0.0223914	-0.418879	48.6498	41.2151	30.0784	22.5276	18.0142	15.1648
0.0223914	-0.314159	64.3051	53.9908	38.8401	28.6436	22.4585	18.6932
0.0223914	-0.20944	82.719	69.1081	49.0796	35.5885	27.6224	22.7963
0.0223914	-0.10472	103.719	86.7205	60.6517	43.5686	33.5189	27.311
0.0223914	1.11022e-16	127.624	106.221	73.789	52.5711	39.8574	32.279
0.0223914	0.10472	154.257	127.772	88.4157	62.165	46.7762	37.55
0.0223914	0.20944	183.325	151.292	104.314	72.5089	54.2659	43.0315
0.0223914	0.314159	214.247	176.457	120.623	83.5651	61.7703	48.8398
0.0223914	0.418879	245.756	202.852	137.724	95.1388	69.5566	54.4945
0.0223914	0.523599	278.123	229.578	155.302	106.322	77.4155	60.024
0.0223914	0.628319	310.648	255.898	172.992	117.509	85.2999	65.55
0.0223914	0.733038	342.567	281.75	190.38	128.498	92.5591	70.9599
0.0223914	0.837758	373.075	306.482	207.025	139.012	99.4247	75.9799
0.0223914	0.942478	401.299	329.394	222.226	148.766	105.782	80.3004
0.0223914	1.0472	426.082	349.433	235.032	157.472	111.443	84.1345
0.0223914	1.15192	447.088	366.406	245.837	164.779	116.183	87.3348
0.0223914	1.25664	463.327	379.796	254.307	170.116	119.447	89.3544
0.0223914	1.36136	474.557	389.189	260.169	173.693	121.534	90.5473
0.0223914	1.46608	480.32	394.295	263.24	175.389	122.37	90.8673
0.0223914	1.5708	480.818	394.676	263.319	175.154	121.931	90.3061
0.0223914	1.67552	476.046	390.337	260.085	172.988	120.245	88.8957
0.0223914	1.78024	466.168	381.715	254.101	168.795	117.23	86.5991
0.0223914	1.88496	451.447	369.095	245.575	162.665	112.826	83.2309
0.0223914	1.98968	431.945	352.883	234.793	155.105	107.552	79.3286
0.0223914	2.0944	408.263	333.583	222.102	146.367	101.59	75.0319
0.0223914	2.19911	381.05	311.455	207.814	136.724	95.1284	70.4796
0.0223914	2.30383	351.467	287.38	191.968	126.453	88.3529	65.7999
0.0223914	2.40855	320.298	262.096	175.104	115.825	81.4329	60.5753
0.0223914	2.51327	288.32	236.233	157.669	104.981	74.1724	55.3815
0.0223914	2.61799	256.279	210.386	140.336	94.1174	66.7888	50.345
0.0223914	2.72271	224.862	184.627	123.467	83.6014	59.6638	45.5166
0.0223914	2.82743	194.678	159.409	107.352	73.1554	52.8608	40.9246
0.0223914	2.93215	165.356	135.686	92.2291	63.2195	46.3659	36.2955
0.0223914	3.03687	138.105	113.786	78.1584	54.0514	40.3468	31.8676
0.0223914	3.14159	113.413	93.9501	64.9496	45.7106	34.523	27.7495
0.0230448	-3.14159	111.888	93.6439	66.3509	47.2461	35.4052	28.4224
0.0230448	-3.03687	90.6116	76.3167	54.7371	39.1529	29.933	24.2941
0.0230448	-2.93215	71.9386	61.2975	44.1761	31.9959	24.9451	20.5933
0.0230448	-2.82743	56.1747	47.9079	34.9182	25.761	20.4648	17.233
0.0230448	-2.72271	42.5563	36.6983	26.912	20.4169	16.4961	14.1868
0.0230448	-2.61799	31.4934	27.2449	20.3194	15.8468	13.0875	11.5024
0.0230448	-2.51327	22.5205	19.5769	15.026	12.0206	10.2111	9.17464
0.0230448	-2.40855	15.5242	13.6183	10.8985	8.95276	7.83582	7.19771
0.0230448	-2.30383	10.2921	9.26051	7.72816	6.56422	5.9266	5.5632
0.0230448	-2.19911	6.71854	6.2387	5.37239	4.77292	4.44562	4.25948
0.0230448	-2.0944	4.46298	4.19445	3.76115	3.49696	3.35314	3.27149
0.0230448	-1.98968	3.00102	2.89639	2.74815	2.65803	2.60909	2.58135
0.0230448	-1.88496	2.25298	2.23174	2.20168	2.18345	2.17356	2.16797
0.0230448	-1.78024	1.55472	1.55434	1.5538	1.55347	1.55329	1.55319
0.0230448	-1.67552	1.18044	1.1777	1.17383	1.17148	1.17021	1.16949
0.0230448	-1.5708	1.02917	1.02436	1.01758	1.01346	1.01123	1.00998
0.0230448	-1.46608	1.07776	1.0768	1.07542	1.0746	1.07415	1.07389
0.0230448	-1.36136	1.38276	1.37893	1.37352	1.37024	1.36845	1.36744
0.0230448	-1.25664	2.07836	2.03481	1.97317	1.93574	1.91544	1.90394
0.0230448	-1.15192	3.05994	2.897	2.66605	2.5255	2.44911	2.40578
0.0230448	-1.0472	4.68682	4.35188	3.74796	3.37927	3.17835	3.06422
0.0230448	-0.942478	7.44528	6.78802	5.5201	4.73643	4.30804	4.06421
0.0230448	-0.837758	11.6962	10.3718	8.15049	6.69418	5.89529	5.43957
0.0230448	-0.733038	17.801	15.4558	11.8159	9.35403	7.99828	7.22296
0.0230448	-0.628319	26.117	22.3208	16.6932	12.817	10.6734	9.44424
0.0230448	-0.523599	36.4689	31.2309	22.9503	17.1787	13.9727	12.129
0.0230448	-0.418879	48.9656	41.8917	30.4227	22.5241	17.9411	15.2975
0.0230448	-0.314159	64.1926	54.6364	39.3488	28.9226	22.6141	18.9641
0.0230448	-0.20944	81.8721	69.4873	49.9677	36.1173	28.0158	23.1366
0.0230448	-0.10472	102.442	86.5078	61.8456	44.3007	34.0877	27.7617
0.0230448	1.11022e-16	125.983	105.547	75.001	53.5597	40.6045	32.8909
0.0230448	0.10472	151.511	126.837	89.4132	63.6251	47.7558	38.3403
0.0230448	0.20944	179.284	149.752	104.678	74.2267	55.5204	44.0435
0.0230448	0.314159	209.058	173.745	120.848	85.05	63.4486	50.1081
0.0230448	0.418879	240.324	198.945	137.818	96.2411	71.3961	56.1872
0.0230448	0.523599	272.028	224.867	154.545	107.091	79.1802	62.119
0.0230448	0.628319	303.289	250.95	171.206	117.982	86.3781	67.3944
0.0230448	0.733038	334	276.239	187.582	128.668	93.2413	72.2903
0.0230448	0.837758	363.378	299.907	203.254	138.488	99.7794	76.6251
0.0230448	0.942478	390.579	321.848	217.796	147.403	105.816	80.6074
0.0230448	1.0472	414.456	341.021	230.787	155.347	111.171	84.1186
0.0230448	1.15192	434.697	357.258	241.649	162.004	115.447	87.0441
0.0230448	1.25664	450.69	370.059	249.569	166.81	118.199	89.2822
0.0230448	1.36136	461.945	379.026	255.032	169.999	119.911	90.1667
0.0230448	1.46608	468.117	383.878	257.862	171.462	120.521	90.2649
0.0230448	1.5708	468.661	384.227	257.913	171.156	120.013	89.636
0.0230448	1.67552	463.717	379.999	254.783	169.105	118.417	88.3093
0.0230448	1.78024	453.67	371.663	249.067	165.192	115.693	86.0956
0.0230448	1.88496	438.848	359.496	240.962	159.468	111.681	83.2532
0.0230448	1.98968	419.719	343.891	230.412	152.448	106.925	79.4515
0.0230448	2.0944	396.872	325.336	217.727	144.364	101.57	75.2765
0.0230448	2.19911	370.586	304.146	203.554	135.463	95.2497	70.8819
0.0230448	2.30383	342.025	281.036	188.3	126.001	88.6432	66.3879
0.0230448	2.40855	311.969	256.794	172.373	115.783	81.9132	61.8952
0.0230448	2.51327	281.174	231.67	155.977	105.228	75.1994	57.0115
0.0230448	2.61799	250.365	205.931	139.622	94.7968	68.3304	52.2131
0.0230448	2.72271	219.575	180.788	123.686	84.6705	61.4287	47.2592
0.0230448	2.82743	189.562	156.719	107.768	74.6607	54.6517	42.2984
0.0230448	2.93215	161.351	134.12	92.8497	65.0193	48.0087	37.3613
0.0230448	3.03687	135.357	113.211	79.1078	55.8498	41.4337	32.7645
0.0230448	3.14159	111.888	93.6439	66.3509	47.2461	35.4052	28.4224
0.0236982	-3.14159	112.869	95.7916	67.6887	47.9776	36.6314	30.0231
0.0236982	-3.03687	92.2232	78.2521	55.6054	40.0661	31.3063	26.2199
0.0236982	-2.93215	73.6278	62.4238	44.8033	33.1072	26.5456	22.7476
0.0236982	-2.82743	57.2373	48.6708	35.5773	27.0368	22.2683	19.5167
0.0236982	-2.72271	43.1718	37.2123	27.6912	21.7402	18.4334	16.5312
0.0236982	-2.61799	31.8907	27.5317	21.1996	17.2641	15.0874	13.839
0.0236982	-2.51327	22.6772	19.9241	15.988	13.5548	12.215	11.4488
0.0236982	-2.40855	15.7204	14.1552	11.9236	10.551	9.79826	9.36898
0.0236982	-2.30383	10.7437	9.96685	8.86203	8.18562	7.8161	7.60588
0.0236982	-2.19911	7.39759	7.09047	6.6547	6.389	6.24434	6.16221
0.0236982	-2.0944	5.33511	5.2606	5.15506	5.09095	5.05614	5.03642
0.0236982	-1.98968	4.22941	4.22774	4.22538	4.22395	4.22317	4.22272
0.0236982	-1.88496	3.78993	3.77041	3.74285	3.7262	3.71719	3.7121
0.0236982	-1.78024	3.32979	3.2585	3.15792	3.09723	3.06448	3.04599
0.0236982	-1.67552	3.09783	2.9823	2.81938	2.72119	2.66823	2.63835
0.0236982	-1.5708	3.0038	2.87631	2.69654	2.58821	2.5298	2.49685
0.0236982	-1.46608	3.02425	2.92293	2.78001	2.69385	2.64737	2.62114
0.0236982	-1.36136	3.21515	3.16494	3.09407	3.05128	3.02818	3.01513
0.0236982	-1.25664	3.70982	3.70414	3.6961	3.69124	3.68861	3.68712
0.0236982	-1.15192	4.44838	4.43345	4.41232	4.39951	4.39256	4.38862
0.0236982	-1.0472	5.79283	5.65299	5.45478	5.33421	5.26868	5.23152
0.0236982	-0.942478	8.25057	7.79658	7.15188	6.75818	6.54357	6.42164
0.0236982	-0.837758	12.1754	11.1383	9.66203	8.75664	8.26133	7.97928
0.0236982	-0.733038	17.9366	15.9654	13.152	11.4183	10.4661	9.92248
0.0236982	-0.628319	25.8997	22.5637	17.7889	14.8312	13.1998	12.2658
0.0236982	-0.523599	36.4062	31.2023	23.7316	19.0783	16.5	14.9322
0.0236982	-0.418879	49.4422	42.1178	31.1215	24.233	20.3982	18.0677
0.0236982	-0.314159	65.0017	55.2626	40.0739	30.3546	24.9177	21.6867
0.0236982	-0.20944	83.2269	70.4706	50.6688	37.4839	30.0726	25.7771
0.0236982	-0.10472	103.783	88.076	62.8785	45.6149	35.8645	30.1826
0.0236982	1.11022e-16	126.757	107.445	76.2745	54.7361	42.2365	34.9476
0.0236982	0.10472	151.863	128.503	91.1353	64.8745	49.2513	40.1147
0.0236982	0.20944	179.448	150.838	107.026	75.708	56.8522	45.6442
0.0236982	0.314159	208.018	174.72	123.382	86.9459	64.8798	51.436
0.0236982	0.418879	237.993	199.299	140.174	98.7118	73.0977	57.4556
0.0236982	0.523599	268.863	224.058	156.518	110.193	81.2124	63.6186
0.0236982	0.628319	299.945	248.996	172.941	120.978	89.2042	69.2424
0.0236982	0.733038	329.906	273.517	189.036	131.138	96.3968	74.6834
0.0236982	0.837758	358.182	296.99	203.776	140.486	102.698	79.4613
0.0236982	0.942478	384.383	318.761	217.448	149.129	108.467	83.4917
0.0236982	1.0472	407.377	337.096	229.654	156.813	113.176	86.7337
0.0236982	1.15192	426.871	352.619	239.9	163.3	117.06	89.4134
0.0236982	1.25664	442.269	364.849	247.605	167.852	120.057	91.3697
0.0236982	1.36136	453.095	373.402	252.87	170.669	121.628	92.0744
0.0236982	1.46608	459.011	378.007	255.524	171.909	122.073	92.002
0.0236982	1.5708	459.522	378.325	255.485	171.536	121.442	91.248
0.0236982	1.67552	454.689	374.204	252.767	169.573	119.766	89.8482
0.0236982	1.78024	444.93	366.145	247.169	165.945	117.119	87.8672
0.0236982	1.88496	430.565	354.416	238.997	160.609	113.61	85.3795
0.0236982	1.98968	412.052	339.399	228.738	154.07	108.912	82.05
0.0236982	2.0944	389.964	321.565	216.723	146.049	103.663	78.0128
0.0236982	2.19911	364.636	301.283	203.319	137.243	97.9145	73.7873
0.0236982	2.30383	337.072	278.558	188.909	127.901	91.4834	69.0556
0.0236982	2.40855	308.101	254.573	173.618	118.262	84.8103	64.0088
0.0236982	2.51327	278.161	229.856	157.531	107.982	77.7267	58.7693
0.0236982	2.61799	247.406	205.222	141.545	97.6611	70.2507	53.7032
0.0236982	2.72271	217.352	181.198	125.97	87.1071	63.0366	48.5239
0.0236982	2.82743	188.592	157.872	110.359	76.4894	55.9732	43.4848
0.0236982	2.93215	161.629	135.464	95.4265	66.4999	48.9773	38.6488
0.0236982	3.03687	136.058	114.87	81.0924	56.8359	42.5237	34.1634
0.0236982	3.14159	112.869	95.7916	67.6887	47.9776	36.6314	30.0231
0.0243516	-3.14159	115.551	97.514	69.3231	51.2372	40.3482	33.9738
0.0243516	-3.03687	93.8086	79.3364	57.5943	43.4931	35.1069	30.2399
0.0243516	-2.93215	74.6382	63.4939	47.3845	36.6112	30.3932	26.796
0.0243516	-2.82743	58.0595	50.1171	38.5915	30.6372	26.2005	23.642
0.0243516	-2.72271	44.3546	38.954	30.9832	25.5409	22.5199	20.7834
0.0243516	-2.61799	33.3523	29.9427	24.7882	21.2795	19.341	18.2301
0.0243516	-2.51327	24.8844	22.928	19.8281	17.7239	16.5666	15.9053
0.0243516	-2.40855	18.6487	17.614	15.7904	14.6705	14.0571	13.7075
0.0243516	-2.30383	14.1242	13.5511	12.7367	12.2388	11.9672	11.8127
0.0243516	-2.19911	10.9572	10.776	10.519	10.3625	10.2774	10.2292
0.0243516	-2.0944	9.04008	9.02018	8.99203	8.97495	8.96568	8.96042
0.0243516	-1.98968	8.04064	8.03182	8.01933	8.01178	8.00769	8.00537
0.0243516	-1.88496	7.66397	7.58737	7.4793	7.41411	7.37892	7.35904
0.0243516	-1.78024	7.66693	7.5026	7.27101	7.13153	7.05636	7.01396
0.0243516	-1.67552	7.62418	7.39427	7.07041	6.87557	6.77064	6.71148
0.0243516	-1.5708	7.45296	7.2061	6.85838	6.64923	6.53662	6.47314
0.0243516	-1.46608	7.34693	7.13751	6.84246	6.66489	6.56925	6.51531
0.0243516	-1.36136	7.36387	7.23269	7.04772	6.93627	6.87617	6.84226
0.0243516	-1.25664	7.64036	7.59558	7.53237	7.4942	7.47357	7.46191
0.0243516	-1.15192	8.38574	8.38568	8.38559	8.38553	8.38548	8.38544
0.0243516	-1.0472	9.86871	9.80949	9.72402	9.67116	9.64245	9.62618
0.0243516	-0.942478	12.0117	11.7126	11.2882	11.0294	10.8885	10.8085
0.0243516	-0.837758	15.6015	14.799	13.6577	12.9587	12.5768	12.3595
0.0243516	-0.733038	21.0156	19.3611	17.0017	15.5498	14.7533	14.299
0.0243516	-0.628319	28.3163	25.69	21.4881	18.8889	17.4568	16.6375
0.0243516	-0.523599	38.0144	33.8985	27.2768	23.0571	20.7216	19.3814
0.0243516	-0.418879	50.468	44.133	34.5104	28.1265	24.576	22.5325
0.0243516	-0.314159	65.9139	56.7484	43.3056	34.1551	29.041	26.0879
0.0243516	-0.20944	84.5076	71.8713	53.5797	41.1829	34.1279	30.0411
0.0243516	-0.10472	105.357	89.5026	65.2203	49.227	39.8373	34.3808
0.0243516	1.11022e-16	129.108	109.173	78.3913	58.2767	46.1565	39.0916
0.0243516	0.10472	154.627	130.893	93.1033	67.9029	53.0564	44.1513
0.0243516	0.20944	181.799	154.04	109.216	78.2142	60.488	49.5291
0.0243516	0.314159	210.201	177.887	125.887	89.2056	67.8298	55.1819
0.0243516	0.418879	239.84	202.246	143.319	100.721	75.4545	60.5809
0.0243516	0.523599	269.461	226.829	160.577	112.562	83.2527	65.9639
0.0243516	0.628319	299.329	251.2	177.013	123.832	91.0808	71.3382
0.0243516	0.733038	328.719	274.647	192.52	134.797	98.7689	76.5976
0.0243516	0.837758	356.865	297.106	207.049	144.655	105.447	81.6172
0.0243516	0.942478	382.533	317.956	220.515	153.246	111.606	85.8769
0.0243516	1.0472	404.665	336.593	232.525	160.724	116.787	89.4207
0.0243516	1.15192	423.429	352.253	242.31	166.815	120.885	92.3636
0.0243516	1.25664	438.247	363.981	249.496	171.396	123.876	94.4754
0.0243516	1.36136	448.653	372.131	254.383	174.056	125.623	95.6415
0.0243516	1.46608	454.319	376.497	256.81	175.146	125.948	95.5769
0.0243516	1.5708	454.798	376.785	256.703	174.652	125.234	94.7596
0.0243516	1.67552	450.073	372.767	254.075	172.602	123.514	93.234
0.0243516	1.78024	440.595	364.975	248.767	169.08	120.863	91.0698
0.0243516	1.88496	426.675	353.671	240.991	164.17	117.389	88.357
0.0243516	1.98968	408.761	338.737	231.26	157.682	112.862	84.7272
0.0243516	2.0944	387.412	320.816	219.773	150.045	107.266	80.4381
0.0243516	2.19911	363.019	300.64	206.398	141.345	100.794	75.9379
0.0243516	2.30383	336.227	278.791	192.044	131.824	94.0124	70.9706
0.0243516	2.40855	307.361	255.862	177.092	121.526	87.0775	65.8955
0.0243516	2.51327	277.711	232.185	161.333	110.687	79.6608	60.9176
0.0243516	2.61799	248.139	208.039	145.268	99.9961	72.4077	56.1033
0.0243516	2.72271	219.297	184.2	128.906	89.0982	65.4188	51.4919
0.0243516	2.82743	190.924	161.182	112.73	78.5512	58.7414	46.9845
0.0243516	2.93215	164.135	138.88	97.1912	68.6537	52.3727	42.3371
0.0243516	3.03687	139.092	117.437	82.5467	59.531	46.1196	38.0032
0.0243516	3.14159	115.551	97.514	69.3231	51.2372	40.3482	33.9738
0.025005	-3.14159	117.231	99.6718	73.6144	56.1434	46.2737	40.5349
0.025005	-3.03687	95.5504	82.28	62.0079	48.7931	41.3646	37.0591
0.025005	-2.93215	76.9298	67.1846	51.9034	42.2762	36.8915	33.7807
0.025005	-2.82743	61.3554	53.9784	43.2803	36.5816	32.8537	30.7071
0.025005	-2.72271	48.0678	43.1455	36.0818	31.6854	29.2509	27.8535
0.025005	-2.61799	37.5476	34.5333	30.2216	27.5537	26.0833	25.2421
0.025005	-2.51327	29.5627	27.9011	25.5315	24.0733	23.2733	22.8169
0.025005	-2.40855	23.5398	22.7818	21.7038	21.0439	20.6834	20.4783
0.025005	-2.30383	19.3937	19.1519	18.809	18.6	18.4863	18.4217
0.025005	-2.19911	16.7677	16.7433	16.7087	16.6877	16.6763	16.6697
0.025005	-2.0944	15.3087	15.2913	15.2667	15.2518	15.2437	15.2391
0.025005	-1.98968	14.6846	14.5478	14.3549	14.2387	14.176	14.1406
0.025005	-1.88496	14.6008	14.2929	13.8593	13.5987	13.4585	13.3794
0.025005	-1.78024	14.8146	14.3452	13.685	13.2889	13.076	12.9561
0.025005	-1.67552	14.9319	14.3541	13.5419	13.055	12.7936	12.6464
0.025005	-1.5708	14.8132	14.2084	13.3582	12.8487	12.5752	12.4213
0.025005	-1.46608	14.6776	14.1331	13.3673	12.9082	12.6616	12.5228
0.025005	-1.36136	14.5825	14.1712	13.5924	13.245	13.0581	12.9529
0.025005	-1.25664	14.6637	14.4246	14.0879	13.8854	13.7763	13.7147
0.025005	-1.15192	15.1294	15.0497	14.9373	14.8694	14.8328	14.8121
0.025005	-1.0472	16.2511	16.2506	16.2497	16.2492	16.2489	16.2487
0.025005	-0.942478	18.0023	17.9244	17.8141	17.747	17.7106	17.6898
0.025005	-0.837758	21.0582	20.6584	20.0908	19.7443	19.5555	19.4482
0.025005	-0.733038	25.8509	24.795	23.2917	22.3696	21.8651	21.5777
0.025005	-0.628319	32.7548	30.6212	27.575	25.6964	24.664	24.0743
0.025005	-0.523599	42.121	38.4084	33.0911	29.7931	27.9722	26.929
0.025005	-0.418879	54.2575	48.3965	39.9746	34.7201	31.8045	30.129
0.025005	-0.314159	69.3618	60.7787	48.3358	40.5251	36.1696	33.6582
0.025005	-0.20944	86.9261	75.6865	58.2518	47.2403	41.0686	37.4984
0.025005	-0.10472	107.612	92.6732	69.7587	54.8771	46.4945	41.6295
0.025005	1.11022e-16	131.355	111.882	82.8427	63.4229	52.4303	46.0302
0.025005	0.10472	157.286	133.451	97.4337	72.8357	58.8461	50.6764
0.025005	0.20944	185.41	156.894	112.686	83.0401	65.6967	55.5398
0.025005	0.314159	214.396	181.441	129.016	93.9232	72.9178	60.5841
0.025005	0.418879	243.92	206.729	146.189	104.925	80.4223	65.7617
0.025005	0.523599	273.412	231.735	163.888	115.907	88.0977	71.0101
0.025005	0.628319	302.784	255.697	180.901	126.949	95.2216	76.2479
0.025005	0.733038	331.04	279.012	197.45	137.8	102.079	80.9517
0.025005	0.837758	358.125	301.276	212.486	148.125	108.616	85.1824
0.025005	0.942478	383.286	321.22	225.802	157.043	114.655	89.0673
0.025005	1.0472	405.789	339.052	237.423	164.972	120.014	92.4896
0.025005	1.15192	424.201	354.034	246.972	171.455	124.227	95.3349
0.025005	1.25664	438.451	365.565	254.443	176.255	127.284	97.3673
0.025005	1.36136	448.447	373.569	259.185	179.435	129.087	98.2898
0.025005	1.46608	453.869	377.788	261.481	180.492	129.519	98.3941
