#x	y	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
0.477	-0.523599	45.4891	40.1029	31.5463	25.6293	22.3416	20.4505
0.477	-0.418879	59.0654	51.1769	39.3855	30.9646	26.2638	23.5517
0.477	-0.314159	75.5228	64.8279	48.9082	37.4249	30.9532	27.2077
0.477	-0.20944	94.6256	81.1902	59.7425	45.0654	36.4394	31.4316
0.477	-0.10472	117.077	99.7268	72.3567	53.9135	42.7365	36.2278
0.477	1.11022e-16	142.801	120.592	86.7368	63.9626	49.8391	41.5904
0.477	0.10472	170.478	143.98	102.806	74.5292	57.7189	47.4999
0.477	0.20944	200.924	169.472	120.17	86.0367	66.3199	53.9209
0.477	0.314159	233.705	195.959	138.156	98.3862	74.8275	60.797
0.477	0.418879	268.257	223.895	157.117	111.399	83.7463	67.4474
0.477	0.523599	303.899	252.738	176.702	124.372	92.9554	74.1213
0.477	0.628319	339.845	281.858	195.851	137.046	102.277	80.8759
0.477	0.733038	375.23	310.556	214.402	149.561	110.894	87.5665
0.477	0.837758	409.072	338.028	232.181	161.596	118.917	93.6188
0.477	0.942478	440.144	363.213	248.378	171.935	126.067	98.536
0.477	1.0472	467.869	385.684	262.815	180.827	132.356	102.82
0.477	1.15192	491.413	404.757	275.036	188.306	137.542	106.367
0.477	1.25664	510.053	419.832	284.641	194.119	141.086	109.04
0.477	1.36136	523.206	430.429	291.311	198.064	143.398	110.732
0.477	1.46608	530.257	436.118	294.828	200.006	144.399	111.343
0.477	1.5708	530.821	436.35	294.626	199.568	143.818	110.678
0.477	1.67552	525.267	431.596	291.103	196.901	141.663	108.83
0.477	1.78024	513.79	422.03	284.474	192.311	138.296	105.946
0.477	1.88496	496.779	407.984	274.983	185.98	133.856	102.242
0.477	1.98968	474.788	389.929	262.964	178.143	128.447	97.8855
0.477	2.0944	448.168	368.273	248.822	169.074	121.776	93.0492
0.477	2.19911	418.007	343.631	232.699	158.945	114.51	87.904
0.477	2.30383	385.269	316.982	215.331	147.487	106.55	82.2956
0.477	2.40855	350.846	289.054	197.277	135.344	98.4782	76.1638
0.477	2.51327	315.618	260.561	178.989	123.15	90.1572	69.8581
0.477	2.61799	280.426	232.175	160.474	111.161	81.5399	63.7916
0.477	2.72271	246.038	204.503	141.963	99.1897	73.2868	58.0333
0.477	2.82743	213.135	178.076	124.334	87.4023	65.4943	52.583
0.477	2.93215	182.287	153.334	107.845	76.3983	58.227	46.9128
0.477	3.03687	153.948	129.763	92.1929	66.2782	51.0827	41.7046
0.477	3.14159	128.45	108.34	77.7531	57.1051	44.4623	36.9571
0.4855	-3.14159	119.841	100.903	70.6421	49.8455	37.7525	30.7035
0.4855	-3.03687	97.2353	81.8084	58.2162	41.5444	32.1343	26.4759
0.4855	-2.93215	77.4026	65.2654	46.931	34.2573	27.1379	22.5705
0.4855	-2.82743	60.0441	51.2594	37.2945	27.9664	22.643	19.1357
0.4855	-2.72271	45.7679	39.702	29.2448	22.6352	18.6985	16.1575
0.4855	-2.61799	34.3871	29.8712	22.6857	18.2125	15.3985	13.6222
0.4855	-2.51327	25.3188	22.0738	17.4301	14.5544	12.6111	11.4141
0.4855	-2.40855	17.8707	15.9293	13.1587	11.4516	10.1848	9.42126
0.4855	-2.30383	12.4648	11.4168	9.9249	9.00989	8.24174	7.78352
0.4855	-2.19911	8.74595	8.26074	7.57159	7.15063	6.7352	6.48044
0.4855	-2.0944	6.36157	6.18898	5.94433	5.79543	5.61709	5.48868
0.4855	-1.98968	4.97928	4.94567	4.89809	4.86922	4.83982	4.7829
0.4855	-1.88496	4.30382	4.30381	4.3038	4.3038	4.30379	4.30379
0.4855	-1.78024	4.09166	4.07626	4.0545	4.04135	4.03424	4.03022
0.4855	-1.67552	3.8589	3.84757	3.7926	3.75941	3.74148	3.73135
0.4855	-1.5708	3.5789	3.57408	3.5506	3.51139	3.49021	3.47826
0.4855	-1.46608	3.53289	3.52132	3.50492	3.48449	3.47026	3.46222
0.4855	-1.36136	3.71628	3.70963	3.68263	3.64805	3.62928	3.61865
0.4855	-1.25664	4.19172	4.18722	4.16635	4.06239	4.00591	3.97388
0.4855	-1.15192	5.22203	5.14986	5.04765	4.79873	4.6582	4.57844
0.4855	-1.0472	7.01813	6.75155	6.37339	5.83783	5.54126	5.37264
0.4855	-0.942478	9.61644	8.95049	8.00384	7.06372	6.49875	6.1769
0.4855	-0.837758	13.7507	12.4037	10.4846	8.91621	7.93249	7.3708
0.4855	-0.733038	19.7984	17.408	13.9931	11.5078	9.91172	8.99811
0.4855	-0.628319	28.1333	24.2584	18.707	14.9508	12.5042	11.1
0.4855	-0.523599	38.7884	33.2325	24.7955	19.3516	15.773	13.7131
0.4855	-0.418879	51.8025	44.5742	32.4092	24.7759	19.7734	16.8684
0.4855	-0.314159	67.911	57.8434	41.6711	31.0639	24.5505	20.5899
0.4855	-0.20944	87.2715	73.5806	52.667	38.4432	30.1358	24.8935
0.4855	-0.10472	109.307	91.9781	65.436	46.936	36.4738	29.7854
0.4855	1.11022e-16	134.069	112.999	79.6484	56.5335	43.2226	35.2604
0.4855	0.10472	161.852	135.684	95.0248	67.1904	50.655	40.9775
0.4855	0.20944	191.772	160.342	111.852	78.8197	58.7179	46.9219
0.4855	0.314159	223.317	186.856	129.918	90.8336	67.3301	53.2366
0.4855	0.418879	256.579	214.212	148.587	103.077	76.3784	59.8497
0.4855	0.523599	290.899	241.878	167.207	115.699	85.1096	66.6647
0.4855	0.628319	325.515	269.805	186.005	128.444	93.6598	73.0942
0.4855	0.733038	359.591	297.319	204.537	140.562	102.09	79.0428
0.4855	0.837758	392.241	323.703	221.671	151.747	110.188	84.7549
0.4855	0.942478	422.568	348.226	237.346	162.144	117.365	90.069
0.4855	1.0472	449.564	370.081	251.347	171.441	123.371	94.8166
0.4855	1.15192	472.173	388.289	262.818	178.959	128.109	97.9085
0.4855	1.25664	490.038	402.645	271.794	184.281	131.62	100.072
0.4855	1.36136	502.598	412.688	277.973	187.782	133.875	101.359
0.4855	1.46608	509.457	418.095	281.152	189.414	134.791	101.716
0.4855	1.5708	510.406	418.701	281.23	189.127	134.342	101.134
0.4855	1.67552	504.964	414.173	278.107	186.946	132.557	99.6484
0.4855	1.78024	493.708	404.8	271.624	182.499	129.164	97.033
0.4855	1.88496	477.11	391.122	262.426	176.406	124.536	93.5276
0.4855	1.98968	455.707	373.593	250.834	168.712	118.992	89.4688
0.4855	2.0944	430.173	352.777	237.232	159.45	112.733	84.8993
0.4855	2.19911	401.282	329.311	222.05	149.245	105.965	79.4849
0.4855	2.30383	369.672	303.853	205.737	138.399	98.372	73.9108
0.4855	2.40855	336.307	276.866	188.286	127.205	90.3574	68.3199
0.4855	2.51327	302.192	249.356	169.839	115.238	82.256	62.7697
0.4855	2.61799	268.141	221.971	151.57	103.027	74.2128	56.8751
0.4855	2.72271	234.902	195.299	133.845	91.2463	66.3435	50.8556
0.4855	2.82743	203.133	169.284	116.414	80.0696	58.3253	45.213
0.4855	2.93215	173.39	144.424	99.7653	69.442	50.8621	39.971
0.4855	3.03687	145.48	121.583	84.4627	59.1557	43.9972	35.1358
0.4855	3.14159	119.841	100.903	70.6421	49.8455	37.7525	30.7035
0.494	-3.14159	117.13	97.6596	68.01	47.9776	35.7327	28.4224
0.494	-3.03687	94.3262	79.3364	55.6054	39.8379	30.0089	24.2941
0.494	-2.93215	74.6382	63.3002	44.8033	32.4527	24.9451	20.5933
0.494	-2.82743	58.0595	49.1039	35.5773	26.0571	20.4648	17.233
0.494	-2.72271	43.8317	37.2123	27.6912	20.5043	16.4961	14.1868
0.494	-2.61799	31.9477	27.5317	20.823	15.8468	13.0875	11.5024
0.494	-2.51327	22.6772	19.9241	15.298	12.0206	10.2111	9.17464
0.494	-2.40855	15.7204	14.1552	10.984	8.95276	7.83582	7.19771
0.494	-2.30383	10.7437	9.62281	7.72816	6.56422	5.9266	5.5632
0.494	-2.19911	7.04136	6.35217	5.37239	4.77292	4.44562	4.25948
0.494	-2.0944	4.49983	4.19445	3.76115	3.49696	3.35314	3.27149
0.494	-1.98968	3.00102	2.89639	2.74815	2.65803	2.60909	2.58135
0.494	-1.88496	2.25298	2.23174	2.20168	2.18345	2.17356	2.16797
0.494	-1.78024	1.55472	1.55434	1.5538	1.55347	1.55329	1.55319
0.494	-1.67552	1.18044	1.1777	1.17383	1.17148	1.17021	1.16949
0.494	-1.5708	1.02917	1.02436	1.01758	1.01346	1.01123	1.00998
0.494	-1.46608	1.07776	1.0768	1.07542	1.0746	1.07415	1.07389
0.494	-1.36136	1.38276	1.37893	1.37352	1.37024	1.36845	1.36744
0.494	-1.25664	2.07836	2.03481	1.97317	1.93574	1.91544	1.90394
0.494	-1.15192	3.05994	2.897	2.66605	2.5255	2.44911	2.40578
0.494	-1.0472	4.77721	4.35188	3.74796	3.37927	3.17835	3.06422
0.494	-0.942478	7.69792	6.79902	5.5201	4.73643	4.30804	4.06421
0.494	-0.837758	12.1754	10.5171	8.15049	6.69418	5.89529	5.43957
0.494	-0.733038	17.9366	15.7978	11.8159	9.35403	7.99828	7.22296
0.494	-0.628319	25.8997	22.5637	16.6932	12.817	10.6734	9.44424
0.494	-0.523599	36.4062	31.2023	22.9503	17.1787	13.9727	12.129
0.494	-0.418879	49.7533	42.1178	30.7369	22.5241	17.9411	15.2975
0.494	-0.314159	65.9139	55.4985	40.0739	28.9226	22.6141	18.9641
0.494	-0.20944	84.5076	71.4474	50.6688	36.4227	28.0158	23.1366
0.494	-0.10472	106.216	89.5026	62.8785	44.9548	34.0877	27.7617
0.494	1.11022e-16	131.114	109.659	76.7636	54.6448	40.9098	32.8909
0.494	0.10472	158.079	132.262	92.2825	64.8745	48.4798	38.5437
0.494	0.20944	187.493	157.079	109.216	75.9483	56.7435	44.6855
0.494	0.314159	219.08	182.614	126.453	87.7489	64.8798	51.2127
0.494	0.418879	251.26	209.43	144.582	100.123	73.274	57.4556
0.494	0.523599	284.294	237.081	163.268	112.562	81.9009	63.6186
0.494	0.628319	317.619	264.155	181.738	124.49	90.5953	69.8175
0.494	0.733038	350.425	290.528	199.316	136.232	98.7689	75.9213
0.494	0.837758	381.856	315.808	216.168	147.487	106.126	81.6172
0.494	0.942478	411.043	339.294	231.821	157.816	112.945	86.2584
0.494	1.0472	437.141	360.296	245.596	166.402	119.018	90.3763
0.494	1.15192	459.366	378.177	256.832	173.671	124.145	93.8299
0.494	1.25664	476.508	391.926	265.386	179.169	127.85	96.3934
0.494	1.36136	488.51	401.452	271.113	182.628	129.724	97.6746
0.494	1.46608	495.005	406.518	273.988	184.197	130.377	97.9922
0.494	1.5708	495.792	406.967	273.918	183.827	129.791	97.3354
0.494	1.67552	490.859	402.797	270.919	181.545	127.997	95.7399
0.494	1.78024	480.055	393.983	265.112	177.448	125.079	93.2845
0.494	1.88496	463.885	380.687	256.266	171.42	120.984	89.9627
0.494	1.98968	443.082	363.695	245.108	163.774	115.317	85.6947
0.494	2.0944	418.299	343.55	232.05	154.979	108.842	81.0038
0.494	2.19911	390.286	320.869	216.855	145.314	101.844	76.0475
0.494	2.30383	359.854	296.315	200.405	134.298	94.5258	70.9706
0.494	2.40855	327.841	270.563	183.266	122.89	87.0775	65.2063
0.494	2.51327	295.026	244.277	165.866	111.401	79.1962	59.433
0.494	2.61799	262.108	217.62	147.99	100.07	71.1317	53.8518
0.494	2.72271	230.007	190.851	130.168	88.6038	63.3751	48.5239
0.494	2.82743	199.146	165.293	113.128	77.2374	55.9732	43.4525
0.494	2.93215	169.293	141.371	97.1912	66.6097	48.9773	37.9976
0.494	3.03687	141.881	118.397	81.9895	56.8359	42.1208	32.9879
0.494	3.14159	117.13	97.6596	68.01	47.9776	35.7327	28.4224
0.5025	-3.14159	115.727	97.1829	67.6887	47.2461	35.4052	28.5051
0.5025	-3.03687	93.8086	78.6005	55.4938	39.1529	29.933	24.393
0.5025	-2.93215	74.264	62.4238	44.4268	31.9959	25.0151	20.5356
0.5025	-2.82743	57.2373	48.6708	34.9182	25.761	20.5538	17.09
0.5025	-2.72271	43.1718	37.26	26.912	20.4169	16.5611	14.0463
0.5025	-2.61799	31.8907	27.3907	20.3194	15.9182	13.1573	11.3945
0.5025	-2.51327	22.7575	19.5769	15.026	12.2084	10.3107	9.12471
0.5025	-2.40855	15.5242	13.6183	10.8985	9.22291	7.98505	7.22517
0.5025	-2.30383	10.2921	9.26051	7.79207	6.89153	6.14067	5.68177
0.5025	-2.19911	6.71854	6.2387	5.55718	5.14091	4.73477	4.47723
0.5025	-2.0944	4.46298	4.29062	4.04629	3.89758	3.72303	3.59128
0.5025	-1.98968	3.20423	3.16962	3.12064	3.09091	3.06127	3.00137
0.5025	-1.88496	2.25479	2.25473	2.25462	2.25456	2.25453	2.25451
0.5025	-1.78024	1.71895	1.70508	1.68548	1.67363	1.66722	1.6636
0.5025	-1.67552	1.47316	1.4372	1.38638	1.35568	1.3391	1.32974
0.5025	-1.5708	1.3573	1.34983	1.31485	1.27843	1.25877	1.24765
0.5025	-1.46608	1.49558	1.48016	1.45835	1.43681	1.42373	1.41634
0.5025	-1.36136	1.86248	1.85679	1.83052	1.79044	1.7687	1.75638
0.5025	-1.25664	2.29334	2.28874	2.23748	2.12743	2.06764	2.03374
0.5025	-1.15192	3.0742	3.00329	2.8749	2.61025	2.46616	2.38436
0.5025	-1.0472	4.68682	4.42179	4.04584	3.50956	3.2072	3.03529
0.5025	-0.942478	7.44528	6.78802	5.85376	4.91557	4.3467	4.02262
0.5025	-0.837758	11.6962	10.3718	8.48489	6.92757	5.94498	5.38394
0.5025	-0.733038	17.801	15.4558	12.1057	9.64935	8.06376	7.15621
0.5025	-0.628319	26.117	22.3208	16.883	13.1843	10.7632	9.37381
0.5025	-0.523599	36.7721	31.2309	22.9748	17.6301	14.0992	12.067
0.5025	-0.418879	49.4422	42.2739	30.4227	22.9506	18.0142	15.1648
0.5025	-0.314159	65.0017	55.2626	39.3488	29.02	22.5731	18.6932
0.5025	-0.20944	83.7315	70.4706	49.9677	36.1173	27.9267	22.7963
0.5025	-0.10472	105.357	88.2694	62.3153	44.3007	34.0875	27.4778
0.5025	1.11022e-16	129.304	108.623	76.2745	53.5597	40.6045	32.7311
0.5025	0.10472	156.191	130.893	91.1353	63.8494	47.7558	38.3403
0.5025	0.20944	185.586	154.747	107.406	75.0859	55.5204	44.0435
0.5025	0.314159	216.093	180.409	124.884	86.9459	63.821	50.1081
0.5025	0.418879	248.284	207.346	143.297	98.7619	72.5506	56.4671
0.5025	0.523599	281.262	234.014	161.249	110.919	81.2124	63.0302
0.5025	0.628319	313.338	260.777	179.176	122.991	89.2084	69.2424
0.5025	0.733038	344.919	287.115	196.817	134.797	97.0608	74.6834
0.5025	0.837758	375.175	311.592	213.546	145.284	104.572	79.877
0.5025	0.942478	403.267	334.088	228.365	155.002	111.532	84.6779
0.5025	1.0472	428.378	354.195	241.594	163.66	117.067	88.9348
0.5025	1.15192	449.751	371.297	252.821	170.981	121.652	92.3636
0.5025	1.25664	466.638	384.851	261.686	176.724	125.203	94.5993
0.5025	1.36136	478.124	393.901	267.515	180.201	127.389	95.8741
0.5025	1.46608	484.293	398.664	270.347	181.531	128.034	95.9751
0.5025	1.5708	484.95	398.989	270.227	181.055	127.406	95.2191
0.5025	1.67552	480.088	394.878	267.169	178.8	125.54	93.6426
0.5025	1.78024	469.881	386.481	261.295	174.86	122.517	91.32
0.5025	1.88496	454.284	373.857	252.814	169.165	118.467	88.357
0.5025	1.98968	434.098	357.418	241.565	161.529	113.335	84.7272
0.5025	2.0944	410.079	337.955	228.407	152.574	107.296	79.8772
0.5025	2.19911	382.953	316.066	213.748	142.733	100.652	74.68
0.5025	2.30383	353.507	292.386	198.014	132.292	93.0977	69.347
0.5025	2.40855	322.553	267.236	180.828	121.526	85.4047	64.0088
0.5025	2.51327	290.895	240.89	163.277	109.867	77.7426	58.7693
0.5025	2.61799	259.298	214.62	145.853	98.3197	70.2507	53.1552
0.5025	2.72271	227.402	188.994	128.906	87.1382	62.7011	47.5701
0.5025	2.82743	196.705	163.591	111.922	76.4894	55.1137	42.2984
0.5025	2.93215	167.935	139.552	95.8811	66.1835	48.0106	37.3613
0.5025	3.03687	140.568	117.437	81.0924	56.2677	41.4337	32.7645
0.5025	3.14159	115.727	97.1829	67.6887	47.2461	35.4052	28.5051
0.511	-3.14159	115.141	96.1222	66.9068	47.263	35.1207	27.9246
0.511	-3.03687	92.896	78.2521	54.7901	39.2153	29.5231	23.8888
0.511	-2.93215	73.6278	62.3572	44.1761	31.93	24.5133	20.2148
0.511	-2.82743	57.3345	48.3563	35.0506	25.5931	20.0813	16.8965
0.511	-2.72271	43.1908	36.6983	27.2834	20.1721	16.2116	13.9299
0.511	-2.61799	31.5836	27.2449	20.5538	15.6197	12.884	11.3125
0.511	-2.51327	22.5205	19.8089	15.1411	11.8768	10.0746	9.04236
0.511	-2.40855	15.7138	14.1664	10.9118	8.87572	7.75614	7.11651
0.511	-2.30383	10.8429	9.63766	7.72062	6.54284	5.89758	5.52982
0.511	-2.19911	7.13172	6.4238	5.41734	4.80145	4.46515	4.27387
0.511	-2.0944	4.63304	4.31085	3.85365	3.57484	3.42303	3.33684
0.511	-1.98968	3.07852	2.96089	2.79421	2.69286	2.6378	2.60659
0.511	-1.88496	1.92086	1.89318	1.854	1.83024	1.81735	1.81005
0.511	-1.78024	1.27391	1.27215	1.26967	1.26816	1.26735	1.26689
0.511	-1.67552	0.970359	0.969523	0.968325	0.967604	0.967214	0.966993
0.511	-1.5708	0.912324	0.910231	0.907273	0.905484	0.904515	0.903968
0.511	-1.46608	1.07672	1.07666	1.07656	1.07651	1.07648	1.07646
0.511	-1.36136	1.51703	1.51003	1.50013	1.49413	1.49088	1.48904
0.511	-1.25664	1.93182	1.88116	1.80945	1.7659	1.74228	1.7289
0.511	-1.15192	2.91544	2.73839	2.48741	2.33465	2.25159	2.20449
0.511	-1.0472	4.77444	4.33106	3.70145	3.31702	3.10748	2.98845
0.511	-0.942478	7.81688	6.89965	5.59455	4.79475	4.35748	4.1086
0.511	-0.837758	12.3825	10.7102	8.32533	6.85768	6.05252	5.59321
0.511	-0.733038	18.2482	16.041	12.0605	9.59957	8.2443	7.46926
0.511	-0.628319	26.1692	22.887	16.9669	13.1136	10.9827	9.76088
0.511	-0.523599	36.4689	31.3835	23.1381	17.4473	14.2868	12.4694
0.511	-0.418879	49.3484	41.8917	30.6068	22.5276	18.0202	15.4206
0.511	-0.314159	65.2366	54.8159	39.7015	28.6518	22.4585	18.8757
0.511	-0.20944	83.2269	70.2754	49.9823	35.8646	27.6224	22.8398
0.511	-0.10472	104.333	88.076	61.8456	44.1855	33.5189	27.311
0.511	1.11022e-16	128.516	107.643	75.3349	53.6035	40.1384	32.279
0.511	0.10472	154.977	129.549	90.3746	63.6251	47.451	37.7226
0.511	0.20944	183.42	153.566	106.826	74.2953	55.4035	43.6075
0.511	0.314159	214.033	178.705	123.727	85.7162	63.4486	49.8825
0.511	0.418879	245.771	204.703	141.309	97.7247	71.5832	56.1872
0.511	0.523599	277.794	231.534	159.449	110.115	79.9608	62.1668
0.511	0.628319	309.954	258.202	177.655	121.652	88.3339	68.106
0.511	0.733038	341.171	283.483	194.506	132.781	96.3968	73.7805
0.511	0.837758	370.301	307.695	210.561	143.426	103.255	79.2023
0.511	0.942478	397.347	330.165	225.451	153.288	109.59	83.6806
0.511	1.0472	421.52	349.975	238.739	161.736	115.209	87.4003
0.511	1.15192	442.088	366.35	249.765	168.518	119.929	90.4944
0.511	1.25664	458.413	379.324	258.13	173.82	123.587	92.8512
0.511	1.36136	469.54	388.134	263.78	177.378	126.035	94.3836
0.511	1.46608	475.423	392.636	266.388	178.728	126.566	94.5422
0.511	1.5708	475.99	392.876	266.193	178.248	125.875	93.7887
0.511	1.67552	471.233	388.856	263.21	175.963	124.064	92.1734
0.511	1.78024	461.32	380.723	257.556	171.967	121.094	89.7712
0.511	1.88496	446.408	368.734	249.436	166.415	116.937	86.6897
0.511	1.98968	426.86	352.866	238.857	159.38	111.825	83.059
0.511	2.0944	403.622	334.101	225.769	150.927	105.615	78.5862
0.511	2.19911	377.396	312.357	211.013	141.172	98.917	73.8726
0.511	2.30383	348.945	288.661	195.167	130.55	91.924	68.766
0.511	2.40855	319.055	263.813	178.661	119.591	84.8103	63.168
0.511	2.51327	287.612	238.451	161.82	108.553	76.908	57.6665
0.511	2.61799	255.99	212.32	144.233	97.6611	69.1726	52.3449
0.511	2.72271	225.105	186.587	127.115	86.3097	61.7256	47.2592
0.511	2.82743	194.909	161.97	110.766	75.451	54.6517	42.2602
0.511	2.93215	166.041	138.574	95.4265	65.2662	48.0087	37.1077
0.511	3.03687	139.482	116.281	80.4963	55.8498	41.3077	32.3291
0.511	3.14159	115.141	96.1222	66.9068	47.263	35.1207	27.9246
0.5195	-3.14159	113.565	95.2228	66.3509	46.1493	34.523	27.7495
0.5195	-3.03687	92.2232	77.1104	54.3462	38.2706	29.2031	23.7236
0.5195	-2.93215	72.9467	61.3392	43.5387	31.2855	24.4063	19.9569
0.5195	-2.82743	56.3181	47.9079	34.2318	25.183	20.0224	16.5795
0.5195	-2.72271	42.5563	36.6642	26.3745	19.9355	16.0938	13.5839
0.5195	-2.61799	31.4934	26.9257	19.8843	15.5019	12.7317	10.9629
0.5195	-2.51327	22.3989	19.2126	14.6535	11.8308	9.9077	8.70923
0.5195	-2.40855	15.232	13.3057	10.5567	8.86302	7.58969	6.81431
0.5195	-2.30383	10.0193	8.96203	7.4569	6.5337	5.74191	5.2672
0.5195	-2.19911	6.43222	5.92827	5.21243	4.7751	4.32581	4.05394
0.5195	-2.0944	4.14372	3.95336	3.68346	3.51915	3.3012	3.15765
0.5195	-1.98968	2.84531	2.80102	2.73832	2.70025	2.62784	2.55906
0.5195	-1.88496	1.8268	1.82555	1.82378	1.8227	1.82212	1.81879
0.5195	-1.78024	1.26373	1.25582	1.24462	1.23785	1.23419	1.23212
0.5195	-1.67552	1.01082	0.985241	0.94913	0.927313	0.915523	0.90886
0.5195	-1.5708	0.954147	0.938328	0.897028	0.870421	0.856045	0.847923
0.5195	-1.46608	1.1255	1.10542	1.06785	1.04506	1.0327	1.0257
0.5195	-1.36136	1.52277	1.52054	1.48861	1.43341	1.40345	1.38648
0.5195	-1.25664	1.96851	1.95966	1.91166	1.77865	1.70636	1.66537
0.5195	-1.15192	2.83539	2.7515	2.61366	2.3168	2.15512	2.06333
0.5195	-1.0472	4.53295	4.24716	3.84171	3.27377	2.94886	2.76409
0.5195	-0.942478	7.36264	6.67993	5.7094	4.73424	4.139	3.79984
0.5195	-0.837758	11.6569	10.3078	8.38562	6.79129	5.78085	5.20385
0.5195	-0.733038	17.7622	15.4009	12.0279	9.54204	7.93087	7.00859
0.5195	-0.628319	26.0205	22.2272	16.7936	13.083	10.6438	9.24387
0.5195	-0.523599	36.6438	31.038	22.8317	17.5052	13.9701	11.9355
0.5195	-0.418879	48.9656	41.8142	30.0784	22.6902	17.7712	14.9319
0.5195	-0.314159	64.1926	54.6364	38.8401	28.6436	22.2581	18.4067
0.5195	-0.20944	82.4821	69.4873	49.2303	35.5885	27.5038	22.4263
0.5195	-0.10472	103.783	86.8327	61.2799	43.5686	33.5173	26.9919
0.5195	1.11022e-16	127.043	106.634	74.9685	52.5711	39.8574	32.0945
0.5195	0.10472	153.131	128.503	89.4132	62.5503	46.7762	37.55
0.5195	0.20944	181.761	151.603	105.166	73.4233	54.2659	43.0315
0.5195	0.314159	211.496	176.429	122.061	85.05	62.2513	48.8398
0.5195	0.418879	242.593	202.569	139.838	96.4083	70.6297	54.911
0.5195	0.523599	274.682	228.673	157.489	108.108	79.1802	61.1603
0.5195	0.628319	306.015	254.494	174.764	119.735	86.8331	67.3172
0.5195	0.733038	336.408	279.834	191.686	131.085	94.2717	72.4904
0.5195	0.837758	365.514	303.937	207.881	141.383	101.373	77.3395
0.5195	0.942478	392.423	325.513	222.381	150.607	107.939	81.8089
0.5195	1.0472	415.71	344.786	235.002	158.812	113.57	85.7608
0.5195	1.15192	435.524	361.17	245.704	165.742	117.844	89.0616
0.5195	1.25664	451.25	374.155	254.146	171.17	121.144	91.4365
0.5195	1.36136	461.899	382.929	259.796	174.753	123.253	92.6609
0.5195	1.46608	467.542	387.449	262.451	176.172	123.793	92.6735
0.5195	1.5708	468.058	387.714	262.289	175.731	123.144	91.8994
0.5195	1.67552	463.442	383.725	259.325	173.455	121.337	90.3744
0.5195	1.78024	453.856	375.628	253.673	169.438	118.452	88.1685
0.5195	1.88496	439.405	363.604	245.54	163.835	114.607	85.3795
0.5195	1.98968	420.518	347.768	234.838	156.615	109.819	81.6099
0.5195	2.0944	398.079	329.03	222.205	148.049	104.084	76.9613
0.5195	2.19911	372.746	307.959	208.135	138.64	97.3213	72.0481
0.5195	2.30383	344.35	285.166	192.614	128.657	90.1252	67.0099
0.5195	2.40855	314.497	260.345	175.987	118.015	82.7939	61.9662
0.5195	2.51327	283.958	234.933	159.092	106.776	75.4856	56.9969
0.5195	2.61799	253.054	209.583	142.308	95.6794	68.3304	51.4156
0.5195	2.72271	222.099	184.605	125.77	84.9213	60.8734	46.082
0.5195	2.82743	192.461	159.843	109.233	74.6607	53.5727	41.0354
0.5195	2.93215	164.442	136.585	93.7024	64.5237	46.7235	36.2955
0.5195	3.03687	137.684	115.156	79.365	54.9119	40.3662	31.8676
0.5195	3.14159	113.565	95.2228	66.3509	46.1493	34.523	27.7495
0.528	-3.14159	112.193	93.6439	64.9496	45.7106	33.7608	26.6843
0.528	-3.03687	90.6116	76.3167	53.192	37.8949	28.3403	22.7869
0.528	-2.93215	71.9386	60.7961	42.9163	30.8504	23.5183	19.2693
0.528	-2.82743	56.1747	47.2306	34.086	24.7401	19.2466	16.0725
0.528	-2.72271	42.2545	35.795	26.4988	19.3763	15.4094	13.1241
0.528	-2.61799	30.7901	26.4495	19.8184	14.8447	12.0868	10.5026
0.528	-2.51327	21.7912	19.0567	14.4106	11.0914	9.25869	8.20878
0.528	-2.40855	14.9836	13.4038	10.1499	8.05407	6.90135	6.2427
0.528	-2.30383	10.061	8.90808	6.89926	5.66466	4.98809	4.60241
0.528	-2.19911	6.36495	5.60182	4.51661	3.85227	3.48939	3.28295
0.528	-2.0944	3.74438	3.37957	2.86176	2.54585	2.37376	2.27605
0.528	-1.98968	2.15441	2.00891	1.80269	1.67724	1.60906	1.57041
0.528	-1.88496	1.28026	1.23661	1.17482	1.1373	1.11695	1.10543
0.528	-1.78024	0.518805	0.51135	0.500794	0.494399	0.490935	0.488975
0.528	-1.67552	0.123085	0.122815	0.122435	0.122204	0.122079	0.122009
0.528	-1.5708	0	0	0	0	0	0
0.528	-1.46608	0.128232	0.126854	0.124907	0.123728	0.123089	0.122728
0.528	-1.36136	0.559925	0.543683	0.520706	0.506772	0.499221	0.494946
0.528	-1.25664	1.41874	1.34585	1.24262	1.17991	1.14587	1.12659
0.528	-1.15192	2.46397	2.25288	1.95356	1.77128	1.67214	1.6159
0.528	-1.0472	4.35492	3.8638	3.16624	2.74013	2.5078	2.37578
0.528	-0.942478	7.42369	6.44718	5.05744	4.20545	3.7395	3.47424
0.528	-0.837758	11.9434	10.258	7.77841	6.25196	5.41433	4.93641
0.528	-0.733038	17.6924	15.5629	11.4879	8.96786	7.5798	6.78589
0.528	-0.628319	25.5254	22.2269	16.3442	12.4405	10.2815	9.0434
0.528	-0.523599	35.7545	30.6552	22.497	16.7518	13.5608	11.7256
0.528	-0.418879	48.6498	41.2151	30.0784	21.9741	17.4525	14.8446
0.528	-0.314159	64.3051	53.9908	39.0932	28.1365	21.9731	18.4071
0.528	-0.20944	81.8721	69.1081	49.0796	35.191	27.0175	22.2753
