#x	y	new0	new11a	new11b	new8
0.562	-1.88496	14.7081	14.6915	14.7262	14.7078
0.562	-1.78024	14.4895	14.4622	14.5128	14.4875
0.562	-1.67552	14.3797	14.3584	14.4027	14.3757
0.562	-1.5708	14.4009	14.3851	14.4179	14.3953
0.562	-1.46608	14.551	14.54	14.5629	14.544
0.562	-1.36136	14.8495	14.8424	14.8571	14.8408
0.562	-1.25664	15.3365	15.3324	15.3407	15.3257
0.562	-1.15192	16.0713	16.0694	16.0731	16.0579
0.562	-1.0472	17.0767	17.0706	17.0829	17.0586
0.562	-0.942478	18.482	18.4786	18.4854	18.4598
0.562	-0.837758	20.4001	20.3985	20.4015	20.3729
0.562	-0.733038	22.9337	22.9332	22.934	22.9005
0.562	-0.628319	26.184	26.184	26.184	26.1438
0.562	-0.523599	30.2457	30.2456	30.2459	30.1973
0.562	-0.418879	35.1056	35.105	35.1061	35.0635
0.562	-0.314159	40.7097	40.7095	40.7097	40.6608
0.562	-0.20944	47.2638	47.2638	47.2638	47.2603
0.562	-0.10472	54.7788	54.7787	54.779	54.7697
0.562	-2.66454e-15	62.979	62.9786	62.9797	62.9256
0.562	0.10472	71.8784	71.8777	71.8797	71.8197
0.562	0.20944	81.419	81.4178	81.4209	81.379
0.562	0.314159	91.1866	91.1852	91.1888	91.1451
0.562	0.418879	101.375	101.373	101.377	101.333
0.562	0.523599	111.3	111.241	111.303	111.287
0.562	0.628319	121.203	121.17	121.205	121.195
0.562	0.733038	130.489	130.486	130.489	130.542
0.562	0.837758	139.219	139.219	139.221	139.258
0.562	0.942478	147.115	147.115	147.116	147.196
0.562	1.0472	153.732	153.783	153.781	153.876
0.562	1.15192	159.336	159.337	159.284	159.447
0.562	1.25664	163.623	163.617	163.625	163.717
0.562	1.36136	166.459	166.401	166.46	166.563
0.562	1.46608	167.639	167.639	167.578	167.811
0.562	1.5708	167.205	167.267	167.207	167.452
0.562	1.67552	165.317	165.375	165.393	165.553
0.562	1.78024	161.95	162.03	161.974	162.194
0.562	1.88496	157.215	157.215	157.224	157.448
0.562	1.98968	151.125	151.182	151.197	151.439
0.562	2.0944	144.137	144.125	144.166	144.385
0.562	2.19911	136.072	136.13	136.093	136.343
0.562	2.30383	127.349	127.351	127.358	127.613
0.562	2.40855	118.029	118.104	118.129	118.264
0.562	2.51327	108.359	108.36	108.381	108.567
0.562	2.61799	98.6048	98.5734	98.6408	98.7918
0.562	2.72271	88.7344	88.6898	88.8791	88.9891
0.562	2.82743	79.3248	79.2682	79.4615	79.4784
0.562	2.93215	70.2698	70.1256	70.3397	70.3946
0.562	3.03687	61.7161	61.5604	61.6923	61.8104
0.562	3.14159	53.8389	53.776	53.92	53.9974
0.5705	-3.14159	65.1724	65.0946	65.2777	65.342
0.5705	-3.03687	58.1042	58.0238	58.1995	58.1955
0.5705	-2.93215	51.8489	51.765	51.9408	51.9211
0.5705	-2.82743	46.4484	46.3718	46.5396	46.5165
0.5705	-2.72271	41.8875	41.8033	41.9749	41.9381
0.5705	-2.61799	37.9257	37.8539	38.0137	37.9654
0.5705	-2.51327	34.7216	34.6535	34.7962	34.7521
0.5705	-2.40855	32.1956	32.1321	32.2651	32.2178
0.5705	-2.30383	30.2617	30.2037	30.3252	30.2768
0.5705	-2.19911	28.8318	28.7799	28.8887	28.8409
0.5705	-2.0944	27.8197	27.7742	27.8695	27.8238
0.5705	-1.98968	27.1453	27.1064	27.1877	27.1454
0.5705	-1.88496	26.738	26.6964	26.7733	26.7349
0.5705	-1.78024	26.4975	26.4513	26.5477	26.4919
0.5705	-1.67552	26.4091	26.3708	26.4506	26.401
0.5705	-1.5708	26.4634	26.4325	26.4968	26.4531
0.5705	-1.46608	26.6583	26.634	26.6843	26.6457
0.5705	-1.36136	27.0117	26.9934	27.0312	26.9969
0.5705	-1.25664	27.5617	27.5485	27.5757	27.5442
0.5705	-1.15192	28.3369	28.3151	28.36	28.3147
0.5705	-1.0472	29.3974	29.381	29.4146	29.3714
0.5705	-0.942478	30.8685	30.8567	30.8808	30.8379
0.5705	-0.837758	32.844	32.8359	32.8523	32.8078
0.5705	-0.733038	35.4211	35.4158	35.4263	35.3784
0.5705	-0.628319	38.6956	38.6924	38.6986	38.6456
0.5705	-0.523599	42.7567	42.7551	42.7582	42.6983
0.5705	-0.418879	47.4369	47.4313	47.4423	47.3843
0.5705	-0.314159	52.9801	52.9763	52.9837	52.9206
0.5705	-0.20944	59.4371	59.4345	59.4394	59.3702
0.5705	-0.10472	66.7961	66.7946	66.7973	66.7416
0.5705	-2.66454e-15	74.6875	74.6866	74.6882	74.731
0.5705	0.10472	83.3757	83.3752	83.3761	83.4179
0.5705	0.20944	92.7093	92.7091	92.7094	92.6602
0.5705	0.314159	102.208	102.208	102.208	102.158
0.5705	0.418879	112.025	112.022	112.028	112
0.5705	0.523599	121.642	121.639	121.645	121.622
0.5705	0.628319	131.244	131.243	131.244	131.228
0.5705	0.733038	140.185	140.181	140.189	140.206
0.5705	0.837758	148.602	148.545	148.602	148.634
0.5705	0.942478	156.147	156.197	156.158	156.271
0.5705	1.0472	162.606	162.604	162.607	162.696
0.5705	1.15192	167.925	167.922	167.928	168.035
0.5705	1.25664	171.87	171.986	172.009	172.116
0.5705	1.36136	174.693	174.567	174.717	174.82
0.5705	1.46608	175.863	175.783	175.866	176.033
0.5705	1.5708	175.452	175.446	175.458	175.643
0.5705	1.67552	173.572	173.554	173.575	173.758
0.5705	1.78024	170.273	170.105	170.299	170.478
0.5705	1.88496	165.682	165.533	165.599	165.896
0.5705	1.98968	159.835	159.807	159.687	160.066
0.5705	2.0944	152.867	152.837	152.895	153.137
0.5705	2.19911	145.024	144.989	145.235	145.398
0.5705	2.30383	136.555	136.501	136.761	136.916
0.5705	2.40855	127.681	127.618	127.769	127.884
0.5705	2.51327	118.148	118.219	118.332	118.52
0.5705	2.61799	108.802	108.756	108.79	108.961
0.5705	2.72271	99.1657	99.1227	99.246	99.3559
0.5705	2.82743	90.1452	89.9209	90.0509	90.3096
0.5705	2.93215	81.2862	81.0741	81.3826	81.4287
0.5705	3.03687	72.7776	72.6991	72.8668	73.0418
0.5705	3.14159	65.1774	65.0887	65.2766	65.342
0.579	-3.14159	81.503	81.392	81.8369	81.6214
0.579	-3.03687	74.7087	74.6037	74.8358	74.8086
0.579	-2.93215	68.5525	68.4458	68.6752	68.6388
0.579	-2.82743	63.2375	63.1308	63.5671	63.3101
0.579	-2.72271	58.7344	58.6292	58.8491	58.7937
0.579	-2.61799	54.9737	54.8684	55.0886	55.0123
0.579	-2.51327	51.7903	51.6894	51.9005	51.8192
0.579	-2.40855	49.2731	49.1778	49.3771	49.2932
0.579	-2.30383	47.3404	47.2517	47.4372	47.3529
0.579	-2.19911	45.9085	45.8272	45.9971	45.9143
0.579	-2.0944	44.8951	44.8218	44.975	44.8954
0.579	-1.98968	44.21	44.1162	44.2945	44.2063
0.579	-1.88496	43.7607	43.6771	43.8517	43.7528
0.579	-1.78024	43.527	43.4535	43.6068	43.5155
0.579	-1.67552	43.4698	43.4061	43.5388	43.4551
0.579	-1.5708	43.5676	43.5133	43.6262	43.55
0.579	-1.46608	43.8179	43.7725	43.8668	43.7975
0.579	-1.36136	44.2375	44.1956	44.2775	44.2141
0.579	-1.25664	44.8122	44.7619	44.8661	44.7839
0.579	-1.15192	45.6272	45.5854	45.6717	45.5949
0.579	-1.0472	46.7691	46.7349	46.8054	46.7323
0.579	-0.942478	48.3188	48.2912	48.3479	48.2767
0.579	-0.837758	50.3649	50.3429	50.3878	50.3167
0.579	-0.733038	52.9994	52.9822	53.017	52.9442
0.579	-0.628319	56.2846	56.2574	56.313	56.2204
0.579	-0.523599	60.1446	60.1235	60.1664	60.0849
0.579	-0.418879	64.7964	64.7791	64.814	64.73
0.579	-0.314159	70.2958	70.2816	70.31	70.2221
0.579	-0.20944	76.6737	76.662	76.6852	76.5925
0.579	-0.10472	83.758	83.749	83.7668	83.6896
0.579	-2.66454e-15	91.4996	91.4919	91.5068	91.4264
0.579	0.10472	99.9998	99.9882	100.006	99.9223
0.579	0.20944	108.792	108.776	108.857	108.915
0.579	0.314159	118.098	118.022	118.103	118.165
0.579	0.418879	127.637	127.624	127.65	127.6
0.579	0.523599	136.969	136.955	136.982	136.936
0.579	0.628319	146.21	146.197	146.223	146.209
0.579	0.733038	154.822	154.807	154.836	154.832
0.579	0.837758	162.977	162.96	162.993	163
0.579	0.942478	170.009	170.201	170.263	170.283
0.579	1.0472	176.418	176.155	176.221	176.35
0.579	1.15192	181.523	181.51	181.535	181.467
0.579	1.25664	185.408	185.391	185.423	185.529
0.579	1.36136	187.947	187.925	187.992	188.09
0.579	1.46608	188.768	188.735	188.796	188.945
0.579	1.5708	188.435	188.396	188.7	188.851
0.579	1.67552	186.798	186.643	186.762	186.887
0.579	1.78024	183.25	183.368	183.282	183.763
0.579	1.88496	178.743	178.97	179.107	179.223
0.579	1.98968	173.14	173.078	173.201	173.641
0.579	2.0944	166.642	166.776	166.846	167.058
0.579	2.19911	159.193	158.956	159.051	159.451
0.579	2.30383	150.741	150.915	151.052	151.231
0.579	2.40855	142.13	142.066	142.225	142.374
0.579	2.51327	133.25	133.159	133.143	133.457
0.579	2.61799	123.903	123.965	124.059	124.107
0.579	2.72271	114.806	114.565	114.948	114.96
0.579	2.82743	105.871	105.727	106.005	106.01
0.579	2.93215	97.1431	97.0542	97.2516	97.3006
0.579	3.03687	89.2448	88.8494	89.3162	89.0888
0.579	3.14159	81.503	81.392	81.6555	81.6214
