#x	y	new0	new11a	new11b	new8
0.0223914	1.15192	171.714	171.704	171.728	171.694
0.0223914	1.25664	177.605	177.601	177.611	177.538
0.0223914	1.36136	181.466	181.464	181.469	181.417
0.0223914	1.46608	183.286	183.284	183.288	183.258
0.0223914	1.5708	182.942	182.938	182.947	182.925
0.0223914	1.67552	180.485	180.484	180.488	180.491
0.0223914	1.78024	176.046	176.046	176.047	176.075
0.0223914	1.88496	169.784	169.784	169.784	169.836
0.0223914	1.98968	161.701	161.7	161.703	161.797
0.0223914	2.0944	152.158	152.158	152.158	152.263
0.0223914	2.19911	141.535	141.534	141.535	141.647
0.0223914	2.30383	130.079	130.079	130.079	130.194
0.0223914	2.40855	118.153	118.153	118.154	118.27
0.0223914	2.51327	106.077	106.075	106.079	106.192
0.0223914	2.61799	94.12	94.1149	94.1256	94.2324
0.0223914	2.72271	82.3252	82.3234	82.3272	82.443
0.0223914	2.82743	70.9227	70.9187	70.9273	71.032
0.0223914	2.93215	60.2733	60.2666	60.2812	60.3727
0.0223914	3.03687	50.4993	50.4899	50.5107	50.5879
0.0223914	3.14159	41.6825	41.6703	41.6971	41.7596
0.0230448	-3.14159	41.3274	41.3214	41.3347	41.4223
0.0230448	-3.03687	33.6706	33.663	33.68	33.7512
0.0230448	-2.93215	27.0171	27.0082	27.0281	27.0836
0.0230448	-2.82743	21.303	21.2844	21.313	21.3568
0.0230448	-2.72271	16.4472	16.4297	16.4529	16.484
0.0230448	-2.61799	12.2917	12.2869	12.2978	12.3152
0.0230448	-2.51327	8.97228	8.96816	8.97754	8.98868
0.0230448	-2.40855	6.4041	6.39808	6.41155	6.412
0.0230448	-2.30383	4.46087	4.45636	4.46647	4.46505
0.0230448	-2.19911	3.08779	3.08481	3.09148	3.08934
0.0230448	-2.0944	2.16582	2.16426	2.16779	2.16573
0.0230448	-1.98968	1.58654	1.58613	1.58703	1.58581
0.0230448	-1.88496	1.25481	1.25482	1.25482	1.25379
0.0230448	-1.78024	1.04134	1.03919	1.04403	1.04126
0.0230448	-1.67552	0.913646	0.912982	0.91448	0.913588
0.0230448	-1.5708	0.862223	0.862202	0.862247	0.862242
0.0230448	-1.46608	0.883227	0.88296	0.883524	0.883249
0.0230448	-1.36136	0.998346	0.996741	0.999743	0.997994
0.0230448	-1.25664	1.26085	1.25753	1.26502	1.25942
0.0230448	-1.15192	1.7248	1.7239	1.72591	1.72108
0.0230448	-1.0472	2.49054	2.48746	2.49414	2.48442
0.0230448	-0.942478	3.68238	3.67852	3.68706	3.67061
0.0230448	-0.837758	5.43241	5.42836	5.43731	5.42386
0.0230448	-0.733038	7.81281	7.80539	7.82194	7.80253
0.0230448	-0.628319	11.0223	11.0108	11.0366	11.0102
0.0230448	-0.523599	15.1363	15.1186	15.1584	15.1288
0.0230448	-0.418879	20.0743	20.0663	20.0841	20.0636
0.0230448	-0.314159	25.9507	25.9391	25.9648	25.9387
0.0230448	-0.20944	32.8542	32.8433	32.8677	32.8398
0.0230448	-0.10472	40.7114	40.6973	40.729	40.6961
0.0230448	-2.66454e-15	49.6296	49.6125	49.6512	49.6138
0.0230448	0.10472	59.4769	59.465	59.4923	59.4522
0.0230448	0.20944	69.9611	69.9472	69.9789	69.9364
0.0230448	0.314159	81.1684	81.153	81.1883	81.1449
0.0230448	0.418879	92.9149	92.8984	92.9363	92.8937
0.0230448	0.523599	104.975	104.958	104.997	104.957
0.0230448	0.628319	116.762	116.755	116.771	116.728
0.0230448	0.733038	128.234	128.227	128.243	128.206
0.0230448	0.837758	139.162	139.157	139.17	139.142
0.0230448	0.942478	149.205	149.19	149.224	149.2
0.0230448	1.0472	158.055	158.043	158.072	158.061
0.0230448	1.15192	165.458	165.449	165.472	165.478
0.0230448	1.25664	171.175	171.168	171.185	171.208
0.0230448	1.36136	174.939	174.936	174.942	174.94
0.0230448	1.46608	176.63	176.629	176.633	176.654
0.0230448	1.5708	176.325	176.325	176.325	176.374
0.0230448	1.67552	173.988	173.987	173.991	174.045
0.0230448	1.78024	169.732	169.732	169.733	169.81
0.0230448	1.88496	163.619	163.616	163.623	163.743
0.0230448	1.98968	155.83	155.829	155.831	155.964
0.0230448	2.0944	146.734	146.734	146.734	146.876
0.0230448	2.19911	136.616	136.615	136.617	136.764
0.0230448	2.30383	125.773	125.77	125.776	125.923
0.0230448	2.40855	114.437	114.437	114.438	114.586
0.0230448	2.51327	102.946	102.944	102.949	103.092
0.0230448	2.61799	91.5491	91.5423	91.5573	91.7036
0.0230448	2.72271	80.1496	80.1475	80.152	80.2929
0.0230448	2.82743	69.2991	69.295	69.3043	69.4314
0.0230448	2.93215	59.1658	59.1587	59.1743	59.2855
0.0230448	3.03687	49.8647	49.8547	49.8768	49.9713
0.0230448	3.14159	41.3274	41.3214	41.3347	41.4223
0.0236982	-3.14159	41.9474	41.927	41.973	42.0585
0.0236982	-3.03687	34.6526	34.635	34.6751	34.7453
0.0236982	-2.93215	28.1285	28.1351	28.1534	28.205
0.0236982	-2.82743	22.4094	22.403	22.4175	22.4596
0.0236982	-2.72271	17.4479	17.4414	17.4561	17.4866
0.0236982	-2.61799	13.2954	13.2857	13.3074	13.32
0.0236982	-2.51327	9.99061	9.98192	10.0014	10.0078
0.0236982	-2.40855	7.46252	7.45522	7.47155	7.47366
0.0236982	-2.30383	5.59604	5.5904	5.60304	5.6025
0.0236982	-2.19911	4.27452	4.2706	4.27938	4.27753
0.0236982	-2.0944	3.38485	3.38254	3.38771	3.38552
0.0236982	-1.98968	2.82778	2.82729	2.82844	2.82677
0.0236982	-1.88496	2.4697	2.46426	2.47652	2.46958
0.0236982	-1.78024	2.24255	2.23959	2.24628	2.24185
0.0236982	-1.67552	2.11772	2.11656	2.11919	2.11687
0.0236982	-1.5708	2.07146	2.07096	2.07111	2.07046
0.0236982	-1.46608	2.10578	2.10553	2.10607	2.10506
0.0236982	-1.36136	2.23571	2.23436	2.23726	2.23525
0.0236982	-1.25664	2.47725	2.47724	2.47725	2.47576
0.0236982	-1.15192	2.90252	2.90182	2.90338	2.90028
0.0236982	-1.0472	3.65464	3.65203	3.65789	3.65116
0.0236982	-0.942478	4.8245	4.82046	4.82927	4.81727
0.0236982	-0.837758	6.55387	6.54708	6.56187	6.54328
0.0236982	-0.733038	8.97136	8.96133	8.98316	8.95623
0.0236982	-0.628319	12.1744	12.1673	12.1832	12.1595
0.0236982	-0.523599	16.1922	16.1769	16.2114	16.1854
0.0236982	-0.418879	21.1649	21.1575	21.174	21.152
0.0236982	-0.314159	27.0123	27	27.0273	27.0069
0.0236982	-0.20944	33.7624	33.7479	33.7803	33.7612
0.0236982	-0.10472	41.4438	41.4304	41.4605	41.442
0.0236982	-2.66454e-15	49.9621	49.9457	49.9826	49.9619
0.0236982	0.10472	59.4343	59.415	59.4584	59.4358
0.0236982	0.20944	69.5668	69.5545	69.5838	69.5617
0.0236982	0.314159	80.2493	80.2345	80.2682	80.2475
0.0236982	0.418879	91.4408	91.4248	91.4611	91.443
0.0236982	0.523599	102.926	102.909	102.947	102.933
0.0236982	0.628319	114.328	114.321	114.337	114.321
0.0236982	0.733038	125.238	125.232	125.246	125.239
0.0236982	0.837758	135.625	135.62	135.632	135.636
0.0236982	0.942478	145.198	145.193	145.203	145.22
0.0236982	1.0472	153.607	153.596	153.623	153.648
0.0236982	1.15192	160.627	160.618	160.639	160.682
0.0236982	1.25664	166.039	166.032	166.047	166.108
0.0236982	1.36136	169.665	169.661	169.67	169.75
0.0236982	1.46608	171.388	171.386	171.39	171.488
0.0236982	1.5708	171.047	171.041	171.054	171.167
0.0236982	1.67552	168.758	168.755	168.761	168.892
0.0236982	1.78024	164.621	164.621	164.622	164.769
0.0236982	1.88496	158.79	158.79	158.79	158.949
0.0236982	1.98968	151.369	151.368	151.37	151.538
0.0236982	2.0944	142.696	142.696	142.696	142.873
0.0236982	2.19911	133.056	133.055	133.057	133.236
0.0236982	2.30383	122.73	122.727	122.734	122.911
0.0236982	2.40855	111.999	111.992	112.007	112.178
0.0236982	2.51327	101.079	101.06	101.067	101.251
0.0236982	2.61799	89.9535	89.9464	89.9625	90.1322
0.0236982	2.72271	79.14	79.1281	79.1546	79.3073
0.0236982	2.82743	68.8513	68.8364	68.857	69.0032
0.0236982	2.93215	59.2044	59.1968	59.2137	59.3413
0.0236982	3.03687	50.1644	50.1476	50.1856	50.2921
0.0236982	3.14159	41.9474	41.927	41.973	42.0585
0.0243516	-3.14159	43.5428	43.5269	43.5633	43.6632
0.0243516	-3.03687	36.345	36.3284	36.3671	36.4431
0.0243516	-2.93215	29.7944	29.7729	29.8216	29.8699
0.0243516	-2.82743	24.0549	24.0425	24.0698	24.1055
0.0243516	-2.72271	19.1058	19.0937	19.1208	19.1454
0.0243516	-2.61799	15.0921	15.0805	15.1063	15.1215
0.0243516	-2.51327	11.9224	11.912	11.9353	11.9432
0.0243516	-2.40855	9.49402	9.48519	9.50498	9.50762
0.0243516	-2.30383	7.69766	7.6896	7.70634	7.70556
0.0243516	-2.19911	6.42095	6.41594	6.42723	6.42447
0.0243516	-2.0944	5.56017	5.55961	5.5657	5.56067
0.0243516	-1.98968	4.99139	4.97984	5.00392	4.99159
0.0243516	-1.88496	4.61655	4.60998	4.62486	4.61515
0.0243516	-1.78024	4.39472	4.39115	4.39927	4.39228
0.0243516	-1.67552	4.27642	4.27502	4.2782	4.27355
0.0243516	-1.5708	4.23993	4.23933	4.23984	4.23812
0.0243516	-1.46608	4.28782	4.28753	4.28816	4.28481
0.0243516	-1.36136	4.41593	4.4152	4.4169	4.41355
0.0243516	-1.25664	4.619	4.619	4.61901	4.61682
0.0243516	-1.15192	5.04478	5.04425	5.04542	5.04266
0.0243516	-1.0472	5.78493	5.78293	5.78733	5.78238
0.0243516	-0.942478	6.93834	6.93419	6.94328	6.93437
0.0243516	-0.837758	8.62361	8.61665	8.63181	8.6173
0.0243516	-0.733038	10.9289	10.9249	10.9326	10.92
0.0243516	-0.628319	14.0002	13.9937	14.0083	13.991
0.0243516	-0.523599	17.9812	17.9711	17.9939	17.9707
0.0243516	-0.418879	22.9393	22.9324	22.9475	22.9342
0.0243516	-0.314159	28.7094	28.6993	28.7218	28.7046
0.0243516	-0.20944	35.4792	35.464	35.4978	35.4843
0.0243516	-0.10472	43.0304	43.0132	43.0517	43.0417
0.0243516	-2.66454e-15	51.3498	51.3342	51.3693	51.3624
0.0243516	0.10472	60.3969	60.3787	60.4198	60.4133
0.0243516	0.20944	70.2572	70.2367	70.2707	70.2753
0.0243516	0.314159	80.4596	80.4455	80.4775	80.4759
0.0243516	0.418879	91.1257	91.1106	91.145	91.1487
0.0243516	0.523599	102.066	102.051	102.086	102.097
0.0243516	0.628319	113.043	113.027	113.062	113.082
0.0243516	0.733038	123.485	123.48	123.506	123.513
0.0243516	0.837758	133.362	133.357	133.368	133.4
0.0243516	0.942478	142.464	142.453	142.462	142.508
0.0243516	1.0472	150.485	150.474	150.5	150.557
0.0243516	1.15192	157.142	157.134	157.154	157.228
0.0243516	1.25664	162.266	162.26	162.274	162.367
0.0243516	1.36136	165.689	165.685	165.693	165.806
0.0243516	1.46608	167.299	167.297	167.301	167.432
0.0243516	1.5708	167.001	166.996	167.008	167.154
0.0243516	1.67552	164.794	164.791	164.796	164.96
0.0243516	1.78024	160.83	160.83	160.831	161.01
0.0243516	1.88496	155.257	155.257	155.257	155.447
0.0243516	1.98968	148.242	148.241	148.243	148.442
0.0243516	2.0944	139.97	139.97	139.97	140.176
0.0243516	2.19911	130.781	130.78	130.782	130.99
0.0243516	2.30383	120.944	120.941	120.949	121.152
0.0243516	2.40855	110.725	110.717	110.734	110.929
0.0243516	2.51327	100.157	100.153	100.191	100.368
0.0243516	2.61799	89.533	89.5249	89.5428	89.7326
0.0243516	2.72271	79.2354	79.2227	79.251	79.4217
0.0243516	2.82743	69.4408	69.4228	69.4629	69.6115
0.0243516	2.93215	60.1055	60.0918	60.123	60.264
0.0243516	3.03687	51.4165	51.3988	51.4392	51.5566
0.0243516	3.14159	43.5428	43.5269	43.5633	43.6632
0.025005	-3.14159	45.8641	45.8481	45.8842	45.9896
0.025005	-3.03687	38.5975	38.5767	38.6238	38.698
0.025005	-2.93215	32.1346	32.1222	32.15	32.2073
0.025005	-2.82743	26.4279	26.4147	26.4445	26.4862
0.025005	-2.72271	21.685	21.6717	21.7017	21.7301
0.025005	-2.61799	17.8346	17.8218	17.8507	17.8681
0.025005	-2.51327	14.7622	14.7407	14.7883	14.7825
0.025005	-2.40855	12.3116	12.2953	12.3348	12.3252
0.025005	-2.30383	10.5004	10.5036	10.5279	10.5189
0.025005	-2.19911	9.22599	9.21165	9.23777	9.22861
0.025005	-2.0944	8.36025	8.35716	8.36942	8.36391
0.025005	-1.98968	7.83695	7.83462	7.83959	7.83548
0.025005	-1.88496	7.50317	7.48631	7.52162	7.50316
0.025005	-1.78024	7.28266	7.26317	7.28442	7.26747
0.025005	-1.67552	7.14805	7.14284	7.15472	7.14401
0.025005	-1.5708	7.11813	7.11688	7.11794	7.11181
0.025005	-1.46608	7.17439	7.17433	7.17444	7.17
0.025005	-1.36136	7.32436	7.32418	7.32459	7.32074
0.025005	-1.25664	7.57391	7.57235	7.58229	7.57592
0.025005	-1.15192	7.99578	8.0033	8.00328	8.10494
0.025005	-1.0472	8.74091	8.74049	8.74148	8.73711
0.025005	-0.942478	9.89989	9.89824	9.90194	9.89493
0.025005	-0.837758	11.5915	11.5879	11.5958	11.5841
0.025005	-0.733038	13.807	13.8039	13.8107	13.8018
0.025005	-0.628319	16.7742	16.7683	16.7815	16.7692
0.025005	-0.523599	20.6115	20.6021	20.6232	20.6069
0.025005	-0.418879	25.416	25.4027	25.4328	25.4114
0.025005	-0.314159	31.2144	31.2051	31.2258	31.2176
0.025005	-0.20944	37.8039	37.7912	37.8196	37.809
0.025005	-0.10472	45.3826	45.3648	45.4045	45.3999
0.025005	-2.66454e-15	53.5833	53.5741	53.5917	53.6024
0.025005	0.10472	62.3861	62.3687	62.405	62.4155
0.025005	0.20944	71.7703	71.763	71.779	71.7985
0.025005	0.314159	81.7416	81.7283	81.7586	81.7744
0.025005	0.418879	91.9119	91.8976	91.93	91.9523
0.025005	0.523599	102.338	102.324	102.357	102.388
0.025005	0.628319	112.852	112.779	112.811	112.853
0.025005	0.733038	122.914	122.909	122.921	122.964
0.025005	0.837758	132.306	132.302	132.312	132.369
0.025005	0.942478	140.951	140.947	140.955	141.027
0.025005	1.0472	148.589	148.587	148.592	148.68
0.025005	1.15192	154.933	154.925	154.944	155.047
0.025005	1.25664	159.784	159.779	159.791	159.914
0.025005	1.36136	163.014	163.011	163.018	163.161
0.025005	1.46608	164.519	164.518	164.52	164.682
0.025005	1.5708	164.254	164.253	164.254	164.432
0.025005	1.67552	162.134	162.132	162.136	162.33
0.025005	1.78024	158.336	158.336	158.335	158.543
0.025005	1.88496	153.006	153.006	153.006	153.225
0.025005	1.98968	146.335	146.333	146.336	146.561
0.025005	2.0944	138.485	138.485	138.485	138.717
0.025005	2.19911	129.724	129.723	129.726	129.957
0.025005	2.30383	120.35	120.346	120.355	120.58
0.025005	2.40855	110.584	110.582	110.586	110.824
0.025005	2.51327	100.35	100.345	100.356	100.579
0.025005	2.61799	90.2273	90.2186	90.2381	90.4443
0.025005	2.72271	80.4171	80.4035	80.4339	80.619
0.025005	2.82743	71.0019	70.9913	71.0155	71.1915
0.025005	2.93215	61.9697	61.9549	61.9884	62.1399
0.025005	3.03687	53.6585	53.6447	53.6763	53.8084
0.025005	3.14159	45.8641	45.8481	45.8842	45.9896
0.0256584	-3.14159	48.7325	48.7129	48.7571	48.8605
0.0256584	-3.03687	41.6265	41.5968	41.6612	41.7272
0.0256584	-2.93215	35.2044	35.1722	35.2252	35.2882
0.0256584	-2.82743	29.7387	29.7122	29.7565	29.8028
0.0256584	-2.72271	25.1823	25.157	25.2065	25.2264
0.0256584	-2.61799	21.3034	21.2789	21.3334	21.3366
0.0256584	-2.51327	18.231	18.2082	18.2588	18.2547
0.0256584	-2.40855	15.8674	15.8487	15.8922	15.8957
0.0256584	-2.30383	14.1208	14.1067	14.1498	14.1301
0.0256584	-2.19911	12.8912	12.88	12.904	12.893
0.0256584	-2.0944	12.052	12.0435	12.0597	12.0496
0.0256584	-1.98968	11.537	11.5155	11.5514	11.5372
0.0256584	-1.88496	11.147	11.1366	11.1719	11.1446
0.0256584	-1.78024	10.9274	10.9249	10.9357	10.9222
0.0256584	-1.67552	10.813	10.8063	10.8187	10.807
0.0256584	-1.5708	10.7882	10.7872	10.7897	10.7796
0.0256584	-1.46608	10.8594	10.8594	10.8595	10.8511
0.0256584	-1.36136	11.0098	11.0055	11.0261	11.0164
0.0256584	-1.25664	11.2219	11.2222	11.2196	11.2128
0.0256584	-1.15192	11.6639	11.6494	11.6497	11.649
0.0256584	-1.0472	12.3905	12.3901	12.3911	12.3865
0.0256584	-0.942478	13.5348	13.5331	13.5369	13.5311
0.0256584	-0.837758	15.1909	15.1872	15.1953	15.1866
0.0256584	-0.733038	17.4772	17.4715	17.4775	17.4675
0.0256584	-0.628319	20.4513	20.4493	20.4535	20.441
0.0256584	-0.523599	24.1578	24.1492	24.1686	24.1577
0.0256584	-0.418879	28.7866	28.7742	28.8022	28.788
0.0256584	-0.314159	34.3554	34.3502	34.3618	34.3531
0.0256584	-0.20944	40.9507	40.9428	40.9604	40.9496
0.0256584	-0.10472	48.3221	48.3069	48.3406	48.3388
0.0256584	-2.66454e-15	56.5256	56.5183	56.5343	56.5505
0.0256584	0.10472	65.1699	65.1617	65.1797	65.2056
0.0256584	0.20944	74.2809	74.2743	74.2887	74.3218
0.0256584	0.314159	83.8552	83.8476	83.8644	83.9048
0.0256584	0.418879	93.7449	93.7314	93.7619	93.8013
0.0256584	0.523599	103.685	103.671	103.702	103.751
0.0256584	0.628319	113.645	113.632	113.663	113.724
0.0256584	0.733038	123.386	123.373	123.403	123.478
0.0256584	0.837758	132.398	132.394	132.404	132.482
0.0256584	0.942478	140.616	140.613	140.62	140.714
0.0256584	1.0472	147.872	147.87	147.874	147.986
0.0256584	1.15192	153.937	153.93	153.94	154.069
0.0256584	1.25664	158.531	158.526	158.537	158.684
0.0256584	1.36136	161.578	161.575	161.581	161.749
0.0256584	1.46608	162.982	162.981	162.983	163.17
0.0256584	1.5708	162.702	162.702	162.702	162.906
0.0256584	1.67552	160.714	160.712	160.716	160.935
0.0256584	1.78024	157.07	157.109	157.07	157.303
0.0256584	1.88496	151.973	151.973	151.974	152.216
0.0256584	1.98968	145.603	145.601	145.605	145.852
0.0256584	2.0944	138.167	138.163	138.173	138.42
0.0256584	2.19911	129.823	129.822	129.825	130.076
0.0256584	2.30383	120.887	120.882	120.892	121.136
0.0256584	2.40855	111.385	111.383	111.388	111.643
0.0256584	2.51327	101.629	101.623	101.635	101.875
0.0256584	2.61799	91.9805	91.9711	91.9924	92.2132
0.0256584	2.72271	82.6304	82.616	82.6485	82.8463
0.0256584	2.82743	73.4379	73.4264	73.4527	73.64
0.0256584	2.93215	64.8234	64.8077	64.8436	65.0046
0.0256584	3.03687	56.5943	56.5807	56.6119	56.8012
0.0256584	3.14159	48.7325	48.7695	48.7571	48.8605
