#x	y	new0	new11a	new11b	new8
0.418879	0.0025015	92.0657	92.0309	92.1088	92.0501
0.418879	0.002509	93.4868	96.2439	93.1745	93.4427
0.418879	0.0025165	101.505	102.857	97.6757	101.528
0.418879	0.002524	109.357	102.047	105.68	109.121
0.418879	0.0025315	123.465	103.065	118.662	123.124
0.418879	0.002539	110.86	110.073	129.046	110.656
0.418879	0.0025465	111.714	118.97	128.664	117.344
0.418879	0.002554	113.879	123.651	127.22	113.677
0.523599	0.002464	103.744	103.742	103.747	103.746
0.523599	0.0024715	102.721	102.721	102.721	102.735
0.523599	0.002479	102.158	102.199	102.164	102.181
0.523599	0.0024865	102.066	102.051	102.086	102.097
0.523599	0.002494	102.46	102.43	102.499	102.496
0.523599	0.0025015	103.042	103.007	103.085	103.027
0.523599	0.002509	104.116	106.604	104.138	104.101
0.523599	0.0025165	110.744	113.957	108.101	109.721
0.523599	0.002524	115.976	118.938	110.044	115.92
0.523599	0.0025315	125.104	117.817	128.475	124.854
0.523599	0.002539	124.406	130.319	146.857	124.185
0.523599	0.0025465	124.831	130.064	144.309	124.585
0.523599	0.002554	127.532	128.957	143.929	127.34
0.628319	0.002464	114.441	114.376	114.383	114.411
0.628319	0.0024715	113.385	113.385	113.385	113.428
0.628319	0.002479	112.852	112.848	112.858	112.905
0.628319	0.0024865	112.858	112.779	112.811	112.853
0.628319	0.002494	113.22	113.191	113.257	113.254
0.628319	0.0025015	113.733	113.708	113.765	113.727
0.628319	0.002509	114.685	114.645	114.735	114.672
0.628319	0.0025165	118.215	119.901	116.206	118.197
0.628319	0.002524	126.283	132.051	120.187	126.229
0.628319	0.0025315	139.336	130.726	137.918	139.07
0.628319	0.002539	138.138	130.355	155.967	141.777
0.628319	0.0025465	142.228	131.861	159.62	155.684
0.628319	0.002554	167.997	135.705	203.119	144.269
0.733038	0.002464	124.676	124.672	124.68	124.718
0.733038	0.0024715	123.658	123.658	123.658	123.712
0.733038	0.002479	123.104	123.1	123.109	123.168
0.733038	0.0024865	122.914	122.909	122.921	122.964
0.733038	0.002494	123.105	123.089	123.125	123.16
0.733038	0.0025015	123.629	123.605	123.66	123.658
0.733038	0.002509	124.621	124.582	124.67	124.644
0.733038	0.0025165	127.942	128.841	126.183	127.959
0.733038	0.002524	135.156	138.701	129.953	135.109
0.733038	0.0025315	150.607	143.414	147.022	148.128
0.733038	0.002539	164.615	143.217	150.999	164.598
0.733038	0.0025465	156.294	150.61	169.27	154.689
0.733038	0.002554	154.995	163.438	179.267	154.694
0.837758	0.002464	134.297	134.293	134.303	134.373
0.837758	0.0024715	133.281	133.281	133.368	133.369
0.837758	0.002479	132.629	132.629	132.629	132.683
0.837758	0.0024865	132.306	132.302	132.312	132.369
0.837758	0.002494	132.459	132.445	132.478	132.527
0.837758	0.0025015	132.966	132.944	132.995	133.005
0.837758	0.002509	133.909	133.872	133.955	133.942
0.837758	0.0025165	136.828	136.787	135.417	136.855
0.837758	0.002524	138.718	148.661	137.862	138.734
0.837758	0.0025315	155.116	162.353	146.372	155.255
0.837758	0.002539	169.451	158.891	158.007	169.137
0.837758	0.0025465	167.683	157.683	175.815	167.374
0.837758	0.002554	206.512	158.667	200.317	205.937
0.942478	0.002464	142.975	142.969	142.983	143.066
0.942478	0.0024715	141.745	141.741	141.749	141.824
0.942478	0.002479	140.948	140.948	140.948	141.038
0.942478	0.0024865	140.616	140.613	140.62	140.714
0.942478	0.002494	140.76	140.748	140.776	140.865
0.942478	0.0025015	141.313	141.292	141.338	141.392
0.942478	0.002509	142.275	142.24	142.318	142.348
0.942478	0.0025165	143.738	144.905	143.798	143.802
0.942478	0.002524	146.768	151.316	145.785	146.796
0.942478	0.0025315	162.642	163.353	153.699	162.659
0.942478	0.002539	179.462	175.269	165.324	179.468
0.942478	0.0025465	188.894	174.876	182.79	188.475
0.942478	0.002554	183.051	190.803	243.952	182.735
1.0472	0.002464	150.448	150.43	150.47	150.533
1.0472	0.0024715	149.13	149.124	149.136	149.226
1.0472	0.002479	148.269	148.269	148.269	148.374
1.0472	0.0024865	147.872	147.87	147.874	147.986
1.0472	0.002494	147.949	147.939	147.962	148.07
1.0472	0.0025015	148.467	148.449	148.489	148.562
1.0472	0.002509	149.359	149.327	149.398	149.447
1.0472	0.0025165	150.747	150.702	150.804	150.827
1.0472	0.002524	152.667	153.742	153.641	152.734
1.0472	0.0025315	161.448	168.929	160.3	161.537
1.0472	0.002539	171.587	184.942	171.647	171.746
1.0472	0.0025465	188.68	182.605	175.998	188.721
1.0472	0.002554	222.181	182.031	204.658	221.647
1.15192	0.002464	156.748	156.726	156.775	156.849
1.15192	0.0024715	155.352	155.345	155.362	155.466
1.15192	0.002479	154.413	154.412	154.414	154.536
1.15192	0.0024865	153.939	153.938	153.94	154.069
1.15192	0.002494	153.937	153.93	153.947	154.074
1.15192	0.0025015	154.41	154.396	154.428	154.522
1.15192	0.002509	155.223	155.195	155.257	155.328
1.15192	0.0025165	156.528	156.487	156.581	156.625
1.15192	0.002524	159.035	158.306	159.092	159.094
1.15192	0.0025315	165.381	167.262	161.388	165.461
1.15192	0.002539	176.561	176.516	168.193	176.628
1.15192	0.0025465	193.225	193.514	179.698	193.284
1.15192	0.002554	209.463	194.47	197.01	209.049
1.25664	0.002464	161.728	161.669	161.731	161.815
1.25664	0.0024715	160.213	160.202	160.227	160.344
1.25664	0.002479	159.186	159.184	159.188	159.326
1.25664	0.0024865	158.622	158.621	158.624	158.77
1.25664	0.002494	158.531	158.526	158.537	158.684
1.25664	0.0025015	158.921	158.906	158.941	159.08
1.25664	0.002509	159.674	159.651	159.703	159.799
1.25664	0.0025165	160.89	161.432	160.945	161.005
1.25664	0.002524	163.113	163.072	163.166	163.222
1.25664	0.0025315	165.298	169.147	164.983	165.393
1.25664	0.002539	180.104	180.064	171.898	180.191
1.25664	0.0025465	183.067	196.466	175.119	183.289
1.25664	0.002554	200.595	206.649	200.183	200.182
1.36136	0.002464	165.136	165.102	165.179	165.272
1.36136	0.0024715	163.556	163.541	163.575	163.704
1.36136	0.002479	162.431	162.465	162.437	162.589
1.36136	0.0024865	161.769	161.769	161.769	161.935
1.36136	0.002494	161.578	161.575	161.581	161.749
1.36136	0.0025015	161.868	161.857	161.883	162.043
1.36136	0.002509	162.563	162.544	162.587	162.707
1.36136	0.0025165	163.684	164.099	163.725	163.819
1.36136	0.002524	165.679	165.642	165.726	165.811
1.36136	0.0025315	167.76	167.71	167.823	167.599
1.36136	0.002539	176.557	174.018	170.472	176.691
1.36136	0.0025465	185.081	185.187	177.744	185.328
1.36136	0.002554	201.911	211.781	188.732	201.994
1.46608	0.002464	166.958	166.915	167.012	167.111
1.46608	0.0024715	165.275	165.254	165.302	165.44
1.46608	0.002479	164.047	164.039	164.056	164.221
1.46608	0.0024865	163.28	163.279	163.28	163.462
1.46608	0.002494	162.982	162.981	162.983	163.17
1.46608	0.0025015	163.165	163.157	163.175	163.356
1.46608	0.002509	163.792	163.777	163.811	163.957
1.46608	0.0025165	164.815	164.787	164.85	164.971
1.46608	0.002524	166.343	166.612	166.397	166.487
1.46608	0.0025315	168.408	168.355	168.676	168.536
1.46608	0.002539	171.142	177.379	171.12	172.089
1.46608	0.0025465	177.743	185.712	174.327	177.853
1.46608	0.002554	189.058	202.211	181.291	189.162
1.5708	0.002464	167.111	167.057	167.177	167.28
1.5708	0.0024715	165.321	165.292	165.357	165.502
1.5708	0.002479	163.985	163.973	164	164.176
1.5708	0.0024865	163.11	163.107	163.113	163.308
1.5708	0.002494	162.702	162.702	162.702	162.906
1.5708	0.0025015	162.772	162.81	162.778	162.98
1.5708	0.002509	163.322	163.311	163.336	163.507
1.5708	0.0025165	164.248	164.226	164.277	164.424
1.5708	0.002524	165.673	165.636	165.72	165.838
1.5708	0.0025315	167.846	168.717	167.689	168.003
1.5708	0.002539	170.141	170.203	171.191	170.273
1.5708	0.0025465	173.239	176.695	179.303	174.099
1.5708	0.002554	187.943	188.506	180.769	188.22
1.67552	0.002464	165.603	165.536	165.685	165.787
1.67552	0.0024715	163.706	163.686	163.753	163.901
1.67552	0.002479	162.261	162.243	162.284	162.467
1.67552	0.0024865	161.276	161.27	161.283	161.489
1.67552	0.002494	160.757	160.757	160.758	160.976
1.67552	0.0025015	160.714	160.712	160.716	160.935
1.67552	0.002509	161.156	161.147	161.203	161.379
1.67552	0.0025165	162.006	161.988	162.028	162.201
1.67552	0.002524	163.701	163.3	163.37	163.516
1.67552	0.0025315	165.469	165.433	165.234	165.347
1.67552	0.002539	168.541	168.486	167.644	167.727
1.67552	0.0025465	170.558	170.574	173.55	170.691
1.67552	0.002554	177.538	185.3	174.17	177.672
1.78024	0.002464	162.501	162.419	162.602	162.699
1.78024	0.0024715	160.498	160.448	160.561	160.708
1.78024	0.002479	158.947	158.921	158.98	159.165
1.78024	0.0024865	157.854	157.843	157.869	158.079
1.78024	0.002494	157.225	157.224	157.228	157.456
1.78024	0.0025015	157.07	157.109	157.07	157.303
1.78024	0.002509	157.398	157.393	157.404	157.632
1.78024	0.0025165	158.171	158.158	158.187	158.44
1.78024	0.002524	159.402	159.377	159.434	159.605
1.78024	0.0025315	161.146	161.106	161.196	161.336
1.78024	0.002539	164.242	163.38	163.82	164.381
1.78024	0.0025465	168.516	166.942	170.28	168.655
1.78024	0.002554	169.85	173.38	169.847	170.4
1.88496	0.002464	157.928	157.829	158.051	158.138
1.88496	0.0024715	155.824	155.76	155.904	156.044
1.88496	0.002479	154.17	154.133	154.215	154.398
1.88496	0.0024865	153.839	152.986	152.993	153.207
1.88496	0.002494	152.237	152.232	152.243	152.477
1.88496	0.0025015	151.973	151.973	151.974	152.216
1.88496	0.002509	152.19	152.188	152.193	152.506
1.88496	0.0025165	152.879	152.871	152.89	153.108
1.88496	0.002524	154.023	154.004	154.06	154.242
1.88496	0.0025315	156.287	155.64	155.712	155.88
1.88496	0.002539	158.385	158.347	157.916	158.584
1.88496	0.0025465	164.914	162.547	161.404	165.103
1.88496	0.002554	163.956	164.188	166.765	164.439
1.98968	0.002464	152.052	151.932	152.198	152.27
1.98968	0.0024715	149.852	149.772	149.951	150.08
1.98968	0.002479	148.101	148.052	148.161	148.337
1.98968	0.0024865	146.804	146.778	146.836	147.047
1.98968	0.002494	145.969	145.959	145.981	146.216
1.98968	0.0025015	145.603	145.601	145.605	145.852
1.98968	0.002509	145.713	145.713	145.713	145.963
1.98968	0.0025165	146.309	146.305	146.316	146.552
1.98968	0.002524	147.375	147.361	147.393	147.607
1.98968	0.0025315	148.941	148.914	148.975	149.161
1.98968	0.002539	151.032	151.769	151.085	151.238
1.98968	0.0025465	154.368	155.52	154.403	154.535
1.98968	0.002554	158.756	156.855	160.8	158.909
2.0944	0.002464	144.841	144.731	144.978	145.083
2.0944	0.0024715	142.718	142.647	142.808	142.97
2.0944	0.002479	140.946	140.883	141.024	141.187
2.0944	0.0024865	139.558	139.522	139.603	139.805
2.0944	0.002494	138.629	138.613	138.65	138.88
2.0944	0.0025015	138.167	138.163	138.173	138.42
2.0944	0.002509	138.18	138.18	138.18	138.433
2.0944	0.0025165	138.677	138.675	138.68	138.932
2.0944	0.002524	139.672	139.662	139.684	139.915
2.0944	0.0025315	141.164	141.142	141.191	141.395
2.0944	0.002539	143.097	143.061	143.141	143.284
2.0944	0.0025465	146.355	146.315	145.606	146.535
2.0944	0.002554	151.858	150.261	149.331	151.953
2.19911	0.002464	136.654	136.524	136.818	136.898
2.19911	0.0024715	134.451	134.361	134.562	134.703
2.19911	0.002479	132.699	132.643	132.768	132.958
2.19911	0.0024865	131.404	131.374	131.441	131.669
2.19911	0.002494	130.451	130.462	130.482	130.701
2.19911	0.0025015	129.872	129.864	129.883	130.105
2.19911	0.002509	129.724	129.723	129.726	129.957
2.19911	0.0025165	130.057	130.056	130.058	130.288
2.19911	0.002524	130.885	130.879	130.893	131.4
2.19911	0.0025315	132.208	132.192	132.227	132.418
2.19911	0.002539	134.041	134.011	134.077	134.237
2.19911	0.0025465	136.409	136.92	136.464	136.589
2.19911	0.002554	140.366	142.057	139.858	140.538
2.30383	0.002464	127.816	127.662	128.008	128.058
2.30383	0.0024715	125.54	125.432	125.675	125.783
2.30383	0.002479	123.661	123.593	123.745	123.897
2.30383	0.0024865	122.223	122.183	122.271	122.464
2.30383	0.002494	121.245	121.226	121.268	121.49
2.30383	0.0025015	120.58	120.565	120.599	120.81
2.30383	0.002509	120.35	120.346	120.355	120.58
2.30383	0.0025165	120.598	120.598	120.598	120.826
2.30383	0.002524	121.357	121.354	121.361	121.584
2.30383	0.0025315	122.625	122.613	122.639	122.84
2.30383	0.002539	124.398	124.374	124.427	124.6
2.30383	0.0025465	126.7	126.661	126.747	126.886
2.30383	0.002554	130.699	130.739	129.565	129.681
2.40855	0.002464	118.19	118.015	118.405	118.407
2.40855	0.0024715	115.784	115.66	115.94	116.01
2.40855	0.002479	113.826	113.742	113.931	114.058
2.40855	0.0024865	112.321	112.269	112.385	112.557
2.40855	0.002494	111.273	111.246	111.307	111.512
2.40855	0.0025015	110.692	110.681	110.705	110.932
2.40855	0.002509	110.584	110.582	110.586	110.824
2.40855	0.0025165	110.787	110.786	110.788	111.009
2.40855	0.002524	111.422	111.421	111.424	111.625
2.40855	0.0025315	112.537	112.529	112.546	112.727
2.40855	0.002539	114.151	114.133	114.173	114.327
2.40855	0.0025465	116.287	116.254	116.326	116.448
2.40855	0.002554	118.969	118.922	119.522	119.112
2.51327	0.002464	108.313	108.114	108.559	108.524
2.51327	0.0024715	105.853	105.708	106.035	106.072
2.51327	0.002479	103.839	103.738	103.965	104.063
2.51327	0.0024865	102.275	102.21	102.356	102.503
2.51327	0.002494	101.123	101.088	101.167	101.333
2.51327	0.0025015	100.406	100.39	100.425	100.616
2.51327	0.002509	100.157	100.153	100.191	100.368
2.51327	0.0025165	100.388	100.388	100.388	100.597
2.51327	0.002524	100.942	100.942	100.942	101.142
2.51327	0.0025315	102.021	102.016	102.026	102.209
2.51327	0.002539	103.595	103.581	103.612	103.771
2.51327	0.0025465	105.686	105.659	105.718	105.847
2.51327	0.002554	108.316	108.273	108.367	108.461
2.61799	0.002464	98.2322	98.013	98.5032	98.4156
2.61799	0.0024715	95.6591	95.4958	95.8614	95.8486
2.61799	0.002479	93.5276	93.4118	93.6712	93.7218
2.61799	0.0024865	91.8427	91.7661	91.9378	92.0404
2.61799	0.002494	90.6107	90.5651	90.6675	90.8104
2.61799	0.0025015	89.838	89.8151	89.8663	90.0385
2.61799	0.002509	89.533	89.5249	89.5428	89.7326
2.61799	0.0025165	89.7044	89.7035	89.7054	89.9017
2.61799	0.002524	90.3626	90.3618	90.3638	90.5574
2.61799	0.0025315	91.477	91.471	91.4843	91.6527
2.61799	0.002539	93.0161	93.0063	93.028	93.1632
2.61799	0.0025465	94.9575	94.9025	94.9837	95.0903
2.61799	0.002554	97.4314	97.3944	97.4757	97.5483
2.72271	0.002464	87.9238	87.7104	88.1892	88.1023
2.72271	0.0024715	85.4295	85.272	85.626	85.6133
2.72271	0.002479	83.3792	83.269	83.5171	83.5672
2.72271	0.0024865	81.6843	81.5937	81.7966	81.87
2.72271	0.002494	80.408	80.3515	80.4781	80.5954
2.72271	0.0025015	79.5706	79.5414	79.6068	79.7393
2.72271	0.002509	79.14	79.1281	79.1546	79.3073
2.72271	0.0025165	79.1811	79.1788	79.1839	79.3465
2.72271	0.002524	79.7053	79.7052	79.7055	79.8666
2.72271	0.0025315	80.6877	80.6841	80.6921	80.8331
2.72271	0.002539	82.1561	82.1435	82.1711	82.2886
2.72271	0.0025465	84.139	84.1129	84.1698	84.2571
2.72271	0.002554	86.6602	86.6186	86.7098	86.7624
2.82743	0.002464	77.988	77.7631	78.2806	78.1546
2.82743	0.0024715	75.4631	75.2869	75.6828	75.6341
2.82743	0.002479	73.3221	73.1996	73.475	73.4784
2.82743	0.0024865	71.6138	71.5324	71.7157	71.7725
2.82743	0.002494	70.2594	70.1941	70.3403	70.4154
2.82743	0.0025015	69.3259	69.2888	69.3716	69.4816
2.82743	0.002509	68.8534	68.8364	68.8743	69.008
2.82743	0.0025165	68.8513	68.8465	68.857	69.0032
2.82743	0.002524	69.3291	69.329	69.3291	69.477
2.82743	0.0025315	70.2919	70.2897	70.2945	70.4292
2.82743	0.002539	71.7444	71.7347	71.756	71.8696
2.82743	0.0025465	73.7073	73.6851	73.7334	73.8154
2.82743	0.002554	76.1055	76.0683	76.1307	76.1769
2.93215	0.002464	68.2994	68.0457	68.6132	68.4503
2.93215	0.0024715	65.6948	65.4988	65.9146	65.8488
2.93215	0.002479	63.5049	63.3678	63.6758	63.6481
2.93215	0.0024865	61.7683	61.6751	61.8848	61.9132
2.93215	0.002494	60.4809	60.423	60.5536	60.6266
2.93215	0.0025015	59.6498	59.6186	59.6891	59.7951
2.93215	0.002509	59.2429	59.2208	59.2703	59.3829
2.93215	0.0025165	59.1658	59.1587	59.1743	59.2855
2.93215	0.002524	59.5224	59.5218	59.523	59.6384
2.93215	0.0025315	60.3631	60.3607	60.363	60.4681
2.93215	0.002539	61.6876	61.6803	61.6961	61.7821
2.93215	0.0025465	63.5192	63.502	63.5409	63.6007
2.93215	0.002554	65.8786	65.845	65.918	65.9457
3.03687	0.002464	59.3161	59.0465	59.6496	59.4535
3.03687	0.0024715	56.6973	56.4885	56.9316	56.837
3.03687	0.002479	54.4891	54.3509	54.6737	54.619
3.03687	0.0024865	52.7309	52.627	52.8608	52.8611
3.03687	0.002494	51.3912	51.3271	51.4707	51.5057
3.03687	0.0025015	50.4571	50.4212	50.502	50.5707
3.03687	0.002509	49.9834	49.9675	50.0033	50.0954
3.03687	0.0025165	49.8647	49.8547	49.8768	49.9713
3.03687	0.002524	50.1892	50.1877	50.191	50.2918
3.03687	0.0025315	51.0179	51.0175	51.0185	51.1146
3.03687	0.002539	52.339	52.3333	52.3456	52.4246
3.03687	0.0025465	54.1625	54.1462	54.1812	54.236
3.03687	0.002554	56.51	56.4793	56.5458	56.5706
3.14159	0.002464	51.0094	50.7374	51.3452	51.1172
3.14159	0.0024715	48.3174	48.1067	48.5782	48.4272
3.14159	0.002479	46.051	45.8937	46.2461	46.1618
3.14159	0.0024865	44.2157	44.104	44.3546	44.3265
3.14159	0.002494	42.8075	42.7371	42.8949	42.9091
3.14159	0.0025015	41.8539	41.8127	41.9055	41.9537
3.14159	0.002509	41.3569	41.3374	41.3813	41.4548
3.14159	0.0025165	41.3274	41.3214	41.3347	41.4223
3.14159	0.002524	41.7719	41.7692	41.775	41.8605
3.14159	0.0025315	42.5945	42.5944	42.5948	42.6801
3.14159	0.002539	43.8144	43.8101	43.8194	43.8713
3.14159	0.0025465	45.5026	45.5009	45.5177	45.5603
3.14159	0.002554	47.7248	47.6983	47.7585	47.7576
